Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3488548k used 243060k free 133748k buffers ,3731608,3488548,243060,133748,, 800%cpu 306%user 13%nice 55%sys 416%idle 0%iow 10%irq 0%sirq 0%host ,800,306,,55,,
2,5, Mem: 3731608k total 3477900k used 253708k free 133748k buffers ,3731608,3477900,253708,133748,, 800%cpu 281%user 0%nice 44%sys 469%idle 0%iow 6%irq 0%sirq 0%host ,800,281,,44,,
3,10, Mem: 3731608k total 3487724k used 243884k free 133748k buffers ,3731608,3487724,243884,133748,, 800%cpu 284%user 0%nice 59%sys 447%idle 0%iow 6%irq 3%sirq 0%host ,800,284,,59,,
4,15, Mem: 3731608k total 3484916k used 246692k free 133748k buffers ,3731608,3484916,246692,133748,, 800%cpu 313%user 0%nice 59%sys 419%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,59,,
5,20, Mem: 3731608k total 3476800k used 254808k free 133748k buffers ,3731608,3476800,254808,133748,, 800%cpu 264%user 0%nice 52%sys 476%idle 0%iow 9%irq 0%sirq 0%host ,800,264,,52,,
6,25, Mem: 3731608k total 3490108k used 241500k free 133748k buffers ,3731608,3490108,241500,133748,, 800%cpu 253%user 0%nice 59%sys 478%idle 0%iow 6%irq 3%sirq 0%host ,800,253,,59,,
7,30, Mem: 3731608k total 3480904k used 250704k free 133748k buffers ,3731608,3480904,250704,133748,, 800%cpu 313%user 6%nice 63%sys 413%idle 0%iow 6%irq 0%sirq 0%host ,800,313,,63,,
8,35, Mem: 3731608k total 3490076k used 241532k free 133748k buffers ,3731608,3490076,241532,133748,, 800%cpu 285%user 0%nice 45%sys 461%idle 0%iow 9%irq 0%sirq 0%host ,800,285,,45,,
9,40, Mem: 3731608k total 3481940k used 249668k free 133748k buffers ,3731608,3481940,249668,133748,, 800%cpu 319%user 0%nice 56%sys 416%idle 0%iow 6%irq 3%sirq 0%host ,800,319,,56,,
10,45, Mem: 3731608k total 3489028k used 242580k free 133748k buffers ,3731608,3489028,242580,133748,, 800%cpu 266%user 3%nice 53%sys 472%idle 0%iow 6%irq 0%sirq 0%host ,800,266,,53,,
