Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,1.70709E+14,1.70709E+14,100.838938,5,,0,57,,9,60,59.49169435
0,1.70709E+14,1.70709E+14,50.557879,2,,1,60,,,,
0,1.70709E+14,1.70709E+14,16.945372,0,,2,60,,,,
0,1.70709E+14,1.70709E+14,16.759395,0,,3,59,,,,
0,1.70709E+14,1.70709E+14,16.75965,0,,4,60,,,,
0,1.70709E+14,1.70709E+14,16.759916,0,,5,60,,,,
0,1.70709E+14,1.70709E+14,16.759513,0,,6,59,,,,
0,1.70709E+14,1.70709E+14,16.759453,0,,7,60,,,,
0,1.70709E+14,1.70709E+14,16.759671,0,,8,60,,,,
0,1.70709E+14,1.70709E+14,16.759784,0,,9,59,,,,
0,1.70709E+14,1.70709E+14,16.327635,0,,10,60,,,,
0,1.70709E+14,1.70709E+14,16.758586,0,,11,60,,,,
0,1.70709E+14,1.70709E+14,16.759447,0,,12,59,,,,
0,1.70709E+14,1.70709E+14,16.759446,0,,13,60,,,,
0,1.70709E+14,1.70709E+14,16.759241,0,,14,60,,,,
0,1.70709E+14,1.70709E+14,16.730334,0,,15,60,,,,
0,1.70709E+14,1.70709E+14,16.752957,0,,16,59,,,,
0,1.70709E+14,1.70709E+14,16.753176,0,,17,60,,,,
0,1.70709E+14,1.70709E+14,16.753,0,,18,59,,,,
0,1.70709E+14,1.70709E+14,16.753538,0,,19,60,,,,
0,1.70709E+14,1.70709E+14,16.752982,0,,20,60,,,,
0,1.70709E+14,1.70709E+14,16.753051,0,,21,60,,,,
0,1.70709E+14,1.70709E+14,16.752869,0,,22,59,,,,
0,1.70709E+14,1.70709E+14,16.752862,0,,23,60,,,,
0,1.70709E+14,1.70709E+14,16.752928,0,,24,60,,,,
0,1.70709E+14,1.70709E+14,16.75297,0,,25,59,,,,
0,1.70709E+14,1.70709E+14,16.752569,0,,26,60,,,,
0,1.70709E+14,1.70709E+14,16.752673,0,,27,60,,,,
0,1.70709E+14,1.70709E+14,16.75289,0,,28,59,,,,
0,1.70709E+14,1.70709E+14,16.752943,0,,29,60,,,,
0,1.70709E+14,1.70709E+14,16.752787,0,,30,60,,,,
0,1.70709E+14,1.70709E+14,16.752438,0,,31,59,,,,
0,1.70709E+14,1.70709E+14,16.752813,0,,32,60,,,,
0,1.70709E+14,1.70709E+14,16.752991,0,,33,60,,,,
0,1.70709E+14,1.70709E+14,16.752818,0,,34,59,,,,
0,1.70709E+14,1.70709E+14,16.752862,0,,35,60,,,,
0,1.70709E+14,1.70709E+14,16.752787,0,,36,60,,,,
0,1.70709E+14,1.70709E+14,16.752788,0,,37,59,,,,
0,1.70709E+14,1.70709E+14,16.752909,0,,38,60,,,,
