Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
5,368571143661402,368571109497753,-34.163649,368571109501763,368571167806977,58.305214,up,0.31409407
5,368571223359587,368571198125210,-25.234377,368571198128178,368571253939278,55.8111,up,0.35123798
5,368571345015953,368571284468656,-60.547297,368571284473187,368571348443245,63.970058,up,0.3948465
5,368571423802888,368571380744499,-43.058389,368571380749082,368571454215912,73.46683,up,0.45893958
5,368571544090036,368571486072322,-58.017714,368571486082009,368571561011287,74.929278,up,0.46122482
5,368571664547808,368571591868999,-72.678809,368571591887801,368571679566143,87.678342,up,0.4315929
5,368571744710212,368571711035677,-33.674535,368571711040990,368571768126048,57.085058,up,0.47511894
5,368571863035588,368571799960113,-63.075475,368571799979228,368571884945330,84.966102,up,0.4638705
5,368571983660861,368571915649760,-68.011101,368571915666427,368572000733102,85.066675,up,0.32248676
6,368572104068425,368572031999928,-72.068497,368572032018522,368572122150718,90.132196,up,0.25671798
6,368572183430672,368572154223951,-29.206721,368572154229003,368572215597811,61.368808,stop,0.2612185
6,368572304081778,368572246480106,-57.601672,368572246488179,368572326034593,79.546414,stop,0.26272076
6,368572423475384,368572357182252,-66.293132,368572357199075,368572444393146,87.194071,stop,0.26381055
6,368572543933573,368572476167108,-67.766465,368572476179191,368572559383366,83.204175,stop,0.31482083
6,368572623031341,368572589894880,-33.136461,368572589898630,368572650172073,60.273443,stop,0.38282767
6,368572743436614,368572681009316,-62.427298,368572681018899,368572750733802,69.714903,stop,0.43463898
6,368572824313653,368572782260836,-42.052817,368572782280159,368572856214594,73.934435,stop,0.4269864
6,368572943519602,368572888012305,-55.507297,368572888022045,368572966661948,78.639903,stop,0.42994195
7,368573063931125,368572997663358,-66.267767,368572997677316,368573083690502,86.013186,stop,0.43977943
7,368573183417126,368573115107328,-68.309798,368573115120192,368573206879212,91.75902,stop,0.4138347
7,368573303933649,368573239199319,-64.73433,368573239204996,368573313069691,73.864695,stop,0.43398476
7,368573383013917,368573343664121,-39.349796,368573343667298,368573398464543,54.797245,stop,0.3544057
7,368573463456060,368573428951838,-34.504222,368573428956421,368573480787833,51.831412,up,0.36900753
7,368573584456437,368573511945128,-72.511309,368573511958513,368573603294720,91.336207,up,0.37367737
7,368573703674105,368573634521494,-69.152611,368573634532327,368573721108065,86.575738,up,0.3803807
7,368573783307707,368573751830256,-31.477451,368573751834527,368573810750834,58.916307,up,0.50824094
7,368573904934386,368573841727140,-63.207246,368573841737973,368573911181469,69.443496,up,0.29475403
7,368573983369810,368573943388973,-39.980837,368573943403191,368574016454084,73.050893,up,0.32141522
8,368574103069197,368574047474556,-55.594641,368574047481691,368574125002793,77.521102,up,0.30269018
8,368574224928949,368574156030504,-68.898445,368574156048681,368574244936971,88.88829,up,0.41203535
8,368574343763960,368574276968693,-66.795267,368574276987079,368574363803702,86.816623,up,0.3536747
8,368574424376312,368574394212247,-30.164065,368574394215111,368574455335638,61.120527,stop,0.36284983
8,368574543668928,368574487800225,-55.868703,368574487811683,368574577537994,89.726311,stop,0.37815934
8,368574664245242,368574608519768,-55.725474,368574608528622,368574684179880,75.651258,up,0.3593316
8,368574745657542,368574716493529,-29.164013,368574716498164,368574782369056,65.870892,stop,0.36170566
8,368574829486040,368574812819059,-16.666981,368574812823591,368574858544533,45.720942,stop,0.42710167
8,368574944410322,368574889200890,-55.209432,368574889220786,368574977084544,87.863758,stop,0.33862692
9,368575065276428,368575007750381,-57.526047,368575007756995,368575077791013,70.034018,stop,0.4273532
9,368575143685394,368575109578776,-34.106618,368575109587578,368575176974356,67.386778,stop,0.36633247
9,368575265139469,368575209043265,-56.096204,368575209059776,368575273442647,64.382871,stop,0.37110937
9,368575384648335,368575304278223,-80.370112,368575304286140,368575399022295,94.736155,stop,0.32399985
9,368575504368399,368575430849902,-73.518497,368575430856465,368575508739962,77.883497,stop,0.4884645
9,368575583413876,368575540317361,-43.096515,368575540321632,368575607075857,66.754225,stop,0.44232833
9,368575663422842,368575637440287,-25.982555,368575637442839,368575689300397,51.857558,stop,0.38871798
9,368575743948787,368575720989619,-22.959168,368575720993785,368575774964051,53.970266,up,0.39286897
9,368575824179837,368575805700408,-18.479429,368575805705200,368575856657445,50.952245,up,0.46550447
9,368575944001359,368575887760989,-56.24037,368575887780208,368575967308862,79.528654,up,0.3976166
10,368576064851684,368575997830532,-67.021152,368575997840792,368576070028091,72.187299,up,0.49887207
10,368576144124973,368576102209500,-41.915473,368576102226948,368576181411644,79.184696,up,0.50968134
10,368576264341079,368576213162168,-51.178911,368576213168834,368576287421706,74.252872,up,0.41716668
10,368576343065774,368576318104782,-24.960992,368576318122803,368576382184372,64.061569,up,0.40578306
10,368576463705630,368576412941875,-50.763755,368576412945990,368576465572870,52.62688,up,0.48319393
10,368576543790950,368576496589800,-47.20115,368576496603654,368576580086162,83.482508,up,0.31077936
10,368576663848879,368576611730801,-52.118078,368576611749343,368576701217789,89.468446,up,0.3226211
10,368576784908735,368576732480709,-52.428026,368576732499459,368576818619363,86.119904,up,0.36519188
10,368576903706143,368576849783846,-53.922297,368576849803793,368576944395574,94.591781,up,0.4345795
11,368577023051102,368576975395108,-47.655994,368576975400056,368577040970323,65.570267,up,0.31277305
11,368577103605902,368577071487201,-32.118701,368577071492618,368577136733718,65.2411,up,0.31315827
11,368577223769404,368577168937263,-54.832141,368577168957784,368577258217011,89.259227,up,0.38928127
11,368577345129259,368577289066546,-56.062713,368577289072952,368577353876240,64.803288,up,0.31563634
11,368577424362809,368577384771086,-39.591723,368577384774211,368577451706614,66.932403,up,0.25424743
11,368577544851363,368577483120523,-61.73084,368577483129898,368577553877822,70.747924,up,0.24914034
11,368577664791114,368577586383711,-78.407403,368577586398190,368577680966897,94.568707,up,0.22189988
11,368577783146126,368577713329869,-69.816257,368577713349452,368577799525555,86.176103,up,0.25040326
11,368577903450617,368577829815610,-73.635007,368577829819516,368577914742441,84.922925,up,0.25135666
11,368578023935317,368577946046299,-77.889018,368577946062913,368578034990839,88.927926,stop,0.40235084
12,368578103829804,368578065731883,-38.097921,368578065738863,368578139201214,73.462351,stop,0.4439504
12,368578265043257,368578170459550,-94.583707,368578170478352,368578265715914,95.237562,stop,0.5663598
12,368578343956599,368578296315135,-47.641464,368578296319771,368578363066496,66.746725,stop,0.622103
12,368578463479579,368578394515874,-68.963705,368578394520406,368578483455935,88.935529,stop,0.5757018
12,368578584905893,368578513802709,-71.103184,368578513806199,368578586568706,72.762507,stop,0.5704324
12,368578664617203,368578617893084,-46.724119,368578617898970,368578693135644,75.236674,stop,0.43228808
12,368578784685601,368578724564970,-60.120631,368578724582001,368578804958207,80.376206,stop,0.36650366
12,368578904039623,368578837027741,-67.011882,368578837049096,368578924176552,87.127456,up,0.5021353
12,368578984968590,368578954761087,-30.207503,368578954763847,368579009633019,54.869172,up,0.46633855
13,368579064979900,368579041178595,-23.801305,368579041182189,368579100763236,59.581047,up,0.6020141
13,368579182995797,368579131129489,-51.866308,368579131133864,368579210185904,79.05204,up,0.5564929
13,368579302933257,368579240980125,-61.953132,368579240993146,368579316885914,75.892768,up,0.5760242
13,368579383568108,368579347502584,-36.065524,368579347508886,368579416354935,68.846049,up,0.5252666
13,368579504578798,368579447012229,-57.566569,368579447018427,368579513704476,66.686049,up,0.35241607
13,368579583690316,368579544489270,-39.201046,368579544495572,368579614493861,69.998289,up,0.39826852
13,368579704159859,368579645525062,-58.634797,368579645533916,368579725500642,79.966726,up,0.57279897
13,368579784320023,368579757728094,-26.591929,368579757733823,368579817370443,59.63662,up,0.49209183
13,368579863799562,368579847760863,-16.038699,368579847764717,368579894642482,46.877765,up,0.42400685
13,368579983131293,368579925459569,-57.671724,368579925464621,368579989319315,63.854694,stop,0.4825442
14,368580103885836,368580020292338,-83.593498,368580020306036,368580113398442,93.092406,up,0.40305105
14,368580224701786,368580144035945,-80.665841,368580144039695,368580225530067,81.490372,stop,0.34489816
14,368580344710912,368580256997570,-87.713342,368580257011841,368580347054038,90.042197,stop,0.32525754
14,368580424640504,368580379715499,-44.925005,368580379720395,368580443323318,63.602923,stop,0.38865215
14,368580504361189,368580474066811,-30.294378,368580474070144,368580525667441,51.597297,stop,0.42287385
14,368580583378332,368580557051663,-26.326669,368580557054996,368580613569950,56.514954,stop,0.4567995
14,368580703164959,368580644747401,-58.417558,368580644759953,368580714332720,69.572767,stop,0.33249146
14,368580782957467,368580744704702,-38.252765,368580744709963,368580797827103,53.11714,stop,0.33438635
14,368580864022527,368580829450752,-34.571775,368580829457575,368580893705707,64.248132,stop,0.32230288
14,368580944505608,368580925114564,-19.391044,368580925120710,368580971725819,46.605109,stop,0.35961863
15,368581025008741,368581002800457,-22.208284,368581002806395,368581053866139,51.059744,stop,0.45490536
15,368581145524898,368581085674424,-59.850474,368581085689007,368581165578390,79.889383,stop,0.36693627
15,368581224473136,368581196595841,-27.877295,368581196598862,368581259731993,63.133131,stop,0.37939885
15,368581343575074,368581291688871,-51.886203,368581291695642,368581377662265,85.966623,stop,0.3960573
15,368581423771437,368581408242373,-15.529064,368581408246956,368581451912898,43.665942,stop,0.32149944
15,368581503746705,368581482249672,-21.497033,368581482253265,368581525564103,43.310838,stop,0.3484968
15,368581623693071,368581556049627,-67.643444,368581556052544,368581645570625,89.518081,up,0.38459608
15,368581745181989,368581678183233,-66.998756,368581678189066,368581749408917,71.219851,up,0.4324665
15,368581823262414,368581780173660,-43.088754,368581780178243,368581845387052,65.208809,up,0.37521777
15,368581943835030,368581876159346,-67.675684,368581876163148,368581950042114,73.878966,up,0.3217439
16,368582023468371,368581981652117,-41.816254,368581981655867,368582059503062,77.847195,up,0.32465503
16,368582143267394,368582091227232,-52.040162,368582091235774,368582173414428,82.178654,up,0.40763372
16,368582223528339,368582204104066,-19.424273,368582204111723,368582250824384,46.712661,up,0.3666889
16,368582344653560,368582281829074,-62.824486,368582281840480,368582346566320,64.72584,up,0.469587
16,368582424365443,368582378233615,-46.131828,368582378237782,368582441452788,63.215006,up,0.62167203
16,368582503984305,368582473313989,-30.670316,368582473319770,368582543024986,69.705216,up,0.47054428
16,368582624003119,368582575562333,-48.440786,368582575568791,368582629884942,54.316151,up,0.5293863
16,368582704647502,368582660720570,-43.926932,368582660732706,368582726375264,65.642558,up,0.4146974
16,368582824614493,368582757007351,-67.607142,368582757018809,368582834635119,77.61631,up,0.37915632
16,368582903886844,368582865259705,-38.627139,368582865264601,368582928364712,63.100111,up,0.24914789
16,368583023924200,368582958967162,-64.957038,368582958977579,368583033625087,74.647508,up,0.24284436
17,368583104467229,368583065011808,-39.455421,368583065020402,368583142914420,77.894018,left,0.15780166
17,368583264944016,368583174769007,-90.175009,368583174784632,368583270485110,95.700478,stop,0.23082116
17,368583344113243,368583302254228,-41.859015,368583302259072,368583380851892,78.59282,stop,0.28911608
17,368583463387004,368583412723614,-50.66339,368583412729395,368583492823101,80.093706,stop,0.3709824
17,368583583179360,368583524361906,-58.817454,368583524366490,368583601447904,77.081414,stop,0.3886398
17,368583663093951,368583632723167,-30.370784,368583632728636,368583688328641,55.600005,stop,0.44337577
17,368583784396047,368583718851197,-65.54485,368583718866769,368583795470892,76.604123,stop,0.42246878
17,368583863999180,368583827296936,-36.702244,368583827305582,368583902873507,75.567925,stop,0.38770866
17,368583984358463,368583934497520,-49.860943,368583934503249,368583991298984,56.795735,stop,0.40911677
18,368584063704825,368584022103414,-41.601411,368584022111487,368584073398888,51.287401,stop,0.3922566
18,368584143778478,368584104094516,-39.683962,368584104100402,368584160483116,56.382714,stop,0.40926257
18,368584263345365,368584191503014,-71.842351,368584191507650,368584266765678,75.258028,stop,0.3551468
18,368584344401675,368584299299536,-45.102139,368584299304171,368584353931468,54.627297,stop,0.36556473
18,368584423187308,368584384895430,-38.291878,368584384902773,368584448353405,63.450632,stop,0.33688968
18,368584545474612,368584480052574,-65.422038,368584480072679,368584560483989,80.41131,stop,0.2591172
18,368584623826287,368584591002742,-32.823545,368584591006075,368584644219674,53.213599,stop,0.29930335
18,368584744503174,368584675389000,-69.114174,368584675393636,368584745792028,70.398392,up,0.3062492
18,368584824100473,368584777054792,-47.045681,368584777059739,368584840452819,63.39308,up,0.39954558
18,368584904564648,368584871073603,-33.491045,368584871076207,368584915147878,44.071671,up,0.3087061
18,368585023704452,368584945657412,-78.04704,368584945659965,368585027458983,81.799018,up,0.29054433
19,368585104105189,368585059434924,-44.670265,368585059440236,368585136484359,77.044123,up,0.3124763
19,368585223843065,368585167423476,-56.419589,368585167443685,368585257750829,90.307144,up,0.3122505
19,368585343504848,368585288342238,-55.16261,368585288348384,368585357035110,68.686726,stop,0.32930776
19,368585464209131,368585389310686,-74.898445,368585389330998,368585482644185,93.313187,stop,0.41781667
19,368585584618153,368585513485907,-71.132246,368585513491323,368585586560705,73.069382,stop,0.44543093
19,368585664400713,368585618054563,-46.34615,368585618073521,368585701424207,83.350686,stop,0.37872416
19,368585784640725,368585732016189,-52.624536,368585732020564,368585795208643,63.188079,stop,0.38992393
19,368585863827869,368585827095677,-36.732192,368585827115469,368585895456830,68.341361,stop,0.4577858
19,368585943727043,368585925759333,-17.96771,368585925763239,368585979747672,53.984433,stop,0.5736089
20,368586064003409,368586010565696,-53.437713,368586010572519,368586070448879,59.87636,stop,0.35192695
20,368586143842271,368586101444038,-42.398233,368586101454611,368586160587898,59.133287,stop,0.3096954
20,368586223651186,368586192126651,-31.524535,368586192131651,368586256967960,64.836309,stop,0.35997766
20,368586343896093,368586288933328,-54.962765,368586288943536,368586376487451,87.543915,stop,0.32713252
20,368586463400897,368586408855631,-54.545266,368586408876621,368586499819442,90.942821,stop,0.3189486
20,368586583537524,368586531743977,-51.793547,368586531751998,368586613555027,81.803029,stop,0.40239933
20,368586703429827,368586644354769,-59.075058,368586644362998,368586715442380,71.079382,stop,0.3435377
20,368586824485725,368586747899780,-76.585945,368586747919155,368586839414372,91.495217,stop,0.35546973
20,368586944013497,368586871192917,-72.82058,368586871211042,368586963775634,92.564592,stop,0.38921356
21,368587023610640,368586994995690,-28.61495,368586995001627,368587061664550,66.662923,stop,0.36657208
21,368587144076121,368587092479918,-51.596203,368587092485022,368587151913257,59.428235,stop,0.3817648
21,368587264350143,368587183905813,-80.44433,368587183908885,368587266980612,83.071727,stop,0.3031252
21,368587343137026,368587298881449,-44.255577,368587298886241,368587369115883,70.229642,stop,0.32854912
21,368587464678809,368587399620001,-65.058808,368587399632449,368587474715008,75.082559,stop,0.30497935
21,368587543811161,368587505420584,-38.390577,368587505429490,368587576646008,71.216518,up,0.2964825
21,368587664452267,368587608943147,-55.50912,368587608951688,368587683877581,74.925893,up,0.24872622
21,368587783747799,368587714679095,-69.068704,368587714696959,368587803570718,88.873759,up,0.2558092
21,368587903435936,368587835051242,-68.384694,368587835071450,368587925772605,90.701155,up,0.2868005
22,368588025155376,368587957832035,-67.323341,368587957851879,368588042455169,84.60329,up,0.23691174
22,368588143400283,368588074150224,-69.250059,368588074171162,368588155744659,81.573497,up,0.3827635
22,368588224038104,368588186543256,-37.494848,368588186549402,368588252445659,65.896257,up,0.33220616
22,368588343689991,368588284347016,-59.342975,368588284357433,368588347933376,63.575943,up,0.32289273
22,368588423600988,368588378664734,-44.936254,368588378678640,368588455975991,77.297351,up,0.28526086
22,368588543768760,368588486876932,-56.891828,368588486884171,368588562031627,75.147456,up,0.28291664
22,368588624093404,368588594263349,-29.830055,368588594270068,368588654270594,60.000526,up,0.31206927
22,368588705251954,368588684913150,-20.338804,368588684919868,368588728216904,43.297036,up,0.27641484
22,368588823440768,368588758756386,-64.684382,368588758770657,368588839277696,80.507039,stop,0.25382078
22,368588945173280,368588869933845,-75.239435,368588869950824,368588961840104,91.88928,stop,0.31132248
23,368589024569694,368588993216305,-31.353389,368588993221618,368589059899124,66.677506,stop,0.5283422
