Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3493200k used 238408k free 132348k buffers ,3731608,3493200,238408,132348,, 800%cpu 312%user 26%nice 68%sys 385%idle 0%iow 6%irq 3%sirq 0%host ,800,312,,68,,
2,5, Mem: 3731608k total 3495252k used 236356k free 132348k buffers ,3731608,3495252,236356,132348,, 800%cpu 255%user 0%nice 45%sys 491%idle 0%iow 6%irq 3%sirq 0%host ,800,255,,45,,
3,10, Mem: 3731608k total 3495640k used 235968k free 132348k buffers ,3731608,3495640,235968,132348,, 800%cpu 294%user 0%nice 52%sys 448%idle 0%iow 6%irq 0%sirq 0%host ,800,294,,52,,
4,15, Mem: 3731608k total 3495928k used 235680k free 132356k buffers ,3731608,3495928,235680,132356,, 800%cpu 306%user 0%nice 56%sys 428%idle 0%iow 6%irq 3%sirq 0%host ,800,306,,56,,
5,20, Mem: 3731608k total 3502308k used 229300k free 132356k buffers ,3731608,3502308,229300,132356,, 800%cpu 252%user 0%nice 52%sys 488%idle 0%iow 6%irq 3%sirq 0%host ,800,252,,52,,
6,25, Mem: 3731608k total 3501924k used 229684k free 132356k buffers ,3731608,3501924,229684,132356,, 800%cpu 268%user 0%nice 68%sys 455%idle 0%iow 10%irq 0%sirq 0%host ,800,268,,68,,
7,31, Mem: 3731608k total 3508852k used 222756k free 132356k buffers ,3731608,3508852,222756,132356,, 800%cpu 284%user 0%nice 53%sys 453%idle 0%iow 6%irq 3%sirq 0%host ,800,284,,53,,
8,36, Mem: 3731608k total 3515160k used 216448k free 132356k buffers ,3731608,3515160,216448,132356,, 800%cpu 325%user 0%nice 63%sys 403%idle 0%iow 9%irq 0%sirq 0%host ,800,325,,63,,
9,41, Mem: 3731608k total 3495024k used 236584k free 132356k buffers ,3731608,3495024,236584,132356,, 800%cpu 306%user 0%nice 56%sys 425%idle 0%iow 9%irq 3%sirq 0%host ,800,306,,56,,
10,46, Mem: 3731608k total 3500284k used 231324k free 132356k buffers ,3731608,3500284,231324,132356,, 800%cpu 297%user 0%nice 48%sys 448%idle 0%iow 6%irq 0%sirq 0%host ,800,297,,48,,
11,51, Mem: 3731608k total 3501800k used 229808k free 132364k buffers ,3731608,3501800,229808,132364,, 800%cpu 294%user 0%nice 53%sys 441%idle 0%iow 9%irq 3%sirq 0%host ,800,294,,53,,
12,56, Mem: 3731608k total 3503748k used 227860k free 132368k buffers ,3731608,3503748,227860,132368,, 800%cpu 303%user 0%nice 50%sys 438%idle 0%iow 6%irq 3%sirq 0%host ,800,303,,50,,
13,61, Mem: 3731608k total 3509964k used 221644k free 132368k buffers ,3731608,3509964,221644,132368,, 800%cpu 248%user 0%nice 48%sys 497%idle 0%iow 6%irq 0%sirq 0%host ,800,248,,48,,
14,66, Mem: 3731608k total 3510852k used 220756k free 132372k buffers ,3731608,3510852,220756,132372,, 800%cpu 216%user 0%nice 56%sys 522%idle 0%iow 6%irq 0%sirq 0%host ,800,216,,56,,
15,71, Mem: 3731608k total 3495540k used 236068k free 132384k buffers ,3731608,3495540,236068,132384,, 800%cpu 270%user 3%nice 48%sys 470%idle 0%iow 6%irq 3%sirq 0%host ,800,270,,48,,
16,76, Mem: 3731608k total 3496064k used 235544k free 132384k buffers ,3731608,3496064,235544,132384,, 800%cpu 303%user 0%nice 53%sys 438%idle 0%iow 6%irq 0%sirq 0%host ,800,303,,53,,
17,81, Mem: 3731608k total 3496004k used 235604k free 132384k buffers ,3731608,3496004,235604,132384,, 800%cpu 277%user 0%nice 48%sys 468%idle 0%iow 3%irq 3%sirq 0%host ,800,277,,48,,
18,86, Mem: 3731608k total 3502692k used 228916k free 132384k buffers ,3731608,3502692,228916,132384,, 800%cpu 239%user 0%nice 65%sys 487%idle 0%iow 6%irq 3%sirq 0%host ,800,239,,65,,
