Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3440440,291168,136448,0.921972512,800,316,0.395,56,0.07
2,6,3731608,3423556,308052,136452,0.917447921,800,313,0.39125,63,0.07875
3,11,3731608,3430228,301380,136452,0.91923589,800,322,0.4025,63,0.07875
4,16,3731608,3430660,300948,136452,0.919351658,800,328,0.41,66,0.0825
5,21,3731608,3437408,294200,136452,0.921159993,800,252,0.315,55,0.06875
6,26,3731608,3438144,293464,136456,0.921357227,800,300,0.375,47,0.05875
7,31,3731608,3437364,294244,136456,0.921148202,800,300,0.375,65,0.08125
8,36,3731608,3420968,310640,136456,0.916754386,800,291,0.36375,50,0.0625
9,41,3731608,3421748,309860,136456,0.916963411,800,281,0.35125,66,0.0825
10,46,3731608,3427872,303736,136456,0.918604527,800,272,0.34,53,0.06625
11,51,3731608,3430656,300952,136456,0.919350586,800,286,0.3575,57,0.07125
12,56,3731608,3559184,172424,136460,0.953793646,800,344,0.43,50,0.0625
13,61,3731608,3421712,309896,136464,0.916953764,800,279,0.34875,48,0.06
14,66,3731608,3422340,309268,136464,0.917122056,800,253,0.31625,53,0.06625
15,71,3731608,3429444,302164,136496,0.919025793,800,328,0.41,63,0.07875
16,76,3731608,3437036,294572,136496,0.921060304,800,281,0.35125,59,0.07375
17,81,3731608,3437716,293892,136496,0.921242531,800,294,0.3675,64,0.08
18,86,3731608,3445584,286024,136500,0.923351006,800,325,0.40625,66,0.0825
19,91,3731608,3447332,284276,136500,0.923819437,800,300,0.375,50,0.0625
20,96,3731608,3424948,306660,136500,0.91782095,800,300,0.375,66,0.0825
21,101,3731608,3430104,301504,136508,0.91920266,800,278,0.3475,66,0.0825
22,106,3731608,3419408,312200,136508,0.916336335,800,263,0.32875,59,0.07375
23,111,3731608,3413992,317616,136512,0.91488495,800,103,0.12875,55,0.06875
24,116,3731608,3479452,252156,136512,0.932426986,800,245,0.30625,48,0.06
25,121,3731608,3427332,304276,136512,0.918459817,800,275,0.34375,47,0.05875
26,126,3731608,3424152,307456,136512,0.917607637,800,288,0.36,56,0.07
27,131,3731608,3423792,307816,136512,0.917511164,800,272,0.34,53,0.06625
28,136,3731608,3425472,306136,136516,0.917961372,800,288,0.36,53,0.06625
29,141,3731608,3431076,300532,136516,0.919463138,800,284,0.355,53,0.06625
30,146,3731608,3433824,297784,136516,0.920199549,800,247,0.30875,56,0.07
31,151,3731608,3416876,314732,136520,0.915657808,800,306,0.3825,44,0.055
32,156,3731608,3417224,314384,136528,0.915751065,800,300,0.375,72,0.09
33,161,3731608,3419332,312276,136528,0.916315969,800,300,0.375,65,0.08125
