Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3428508,303100,136040,0.918774962,800,278,0.3475,72,0.09
2,5,3731608,3412684,318924,136040,0.914534431,800,313,0.39125,63,0.07875
3,10,3731608,3413104,318504,136040,0.914646983,800,273,0.34125,52,0.065
4,15,3731608,3419640,311968,136040,0.916398507,800,306,0.3825,66,0.0825
5,20,3731608,3421464,310144,136040,0.916887304,800,297,0.37125,56,0.07
6,25,3731608,3424384,307224,136044,0.917669809,800,325,0.40625,56,0.07
7,30,3731608,3431828,299780,136048,0.919664659,800,338,0.4225,59,0.07375
8,35,3731608,3433740,297868,136048,0.920177039,800,264,0.33,79,0.09875
9,40,3731608,3415520,316088,136080,0.915294425,800,279,0.34875,55,0.06875
10,45,3731608,3412108,319500,136084,0.914380074,800,330,0.4125,58,0.0725
11,50,3731608,3436160,295448,136088,0.920825553,800,264,0.33,67,0.08375
12,55,3731608,3554480,177128,136096,0.952533063,800,350,0.4375,72,0.09
13,60,3731608,3433048,298560,136096,0.919991596,800,303,0.37875,41,0.05125
14,65,3731608,3433580,298028,136096,0.920134162,800,331,0.41375,63,0.07875
15,70,3731608,3417136,314472,136096,0.915727483,800,306,0.3825,61,0.07625
16,75,3731608,3420308,311300,136100,0.916577518,800,358,0.4475,58,0.0725
17,81,3731608,3425468,306140,136100,0.9179603,800,258,0.3225,52,0.065
18,86,3731608,3432972,298636,136100,0.91997123,800,278,0.3475,47,0.05875
19,91,3731608,3434564,297044,136100,0.920397855,800,348,0.435,68,0.085
20,96,3731608,3417440,314168,136100,0.915808949,800,284,0.355,44,0.055
21,101,3731608,3419676,311932,136100,0.916408154,800,306,0.3825,59,0.07375
22,106,3731608,3420340,311268,136100,0.916586094,800,294,0.3675,53,0.06625
23,111,3731608,3411036,320572,136104,0.914092799,800,334,0.4175,84,0.105
24,116,3731608,3541344,190264,136108,0.949012865,800,328,0.41,59,0.07375
25,121,3731608,3404392,327216,136108,0.912312333,800,258,0.3225,48,0.06
26,126,3731608,3407904,323704,136108,0.913253482,800,294,0.3675,56,0.07
27,131,3731608,3408384,323224,136108,0.913382113,800,321,0.40125,55,0.06875
28,136,3731608,3409388,322220,136108,0.913651166,800,263,0.32875,50,0.0625
36,177,3731608,3417988,313620,136132,0.915955802,800,278,0.3475,69,0.08625
37,182,3731608,3412780,318828,136132,0.914560157,800,288,0.36,56,0.07
38,187,3731608,3419628,311980,136132,0.916395291,800,233,0.29125,45,0.05625
39,192,3731608,3422128,309480,136132,0.917065244,800,279,0.34875,55,0.06875
40,197,3731608,3421380,310228,136132,0.916864794,800,259,0.32375,50,0.0625
41,202,3731608,3426268,305340,136132,0.918174685,800,313,0.39125,52,0.065
42,207,3731608,3425596,306012,136132,0.917994602,800,250,0.3125,53,0.06625
43,213,3731608,3407548,324060,136136,0.913158081,800,291,0.36375,59,0.07375
44,218,3731608,3413896,317712,136136,0.914859224,800,322,0.4025,56,0.07
45,223,3731608,3415104,316504,136136,0.915182945,800,294,0.3675,52,0.065
46,228,3731608,3422156,309452,136136,0.917072747,800,272,0.34,69,0.08625
47,233,3731608,3592696,138912,136140,0.962774225,800,288,0.36,72,0.09
48,238,3731608,3417512,314096,136140,0.915828243,800,303,0.37875,53,0.06625
