Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3511504,220104,135004,0.941016313,800,272,0.34,59,0.07375
2,5,3731608,3389392,342216,135004,0.908292618,800,261,0.32625,58,0.0725
3,10,3731608,3393560,338048,135008,0.909409563,800,281,0.35125,50,0.0625
4,15,3731608,3389872,341736,135008,0.908421249,800,297,0.37125,55,0.06875
5,20,3731608,3384292,347316,135008,0.906925915,800,272,0.34,59,0.07375
6,25,3731608,3387688,343920,135008,0.907835978,800,258,0.3225,58,0.0725
7,30,3731608,3385392,346216,135008,0.907220694,800,306,0.3825,63,0.07875
8,35,3731608,3388600,343008,135012,0.908080377,800,290,0.3625,68,0.085
9,40,3731608,3389576,342032,135016,0.908341927,800,255,0.31875,61,0.07625
10,45,3731608,3392536,339072,135016,0.90913515,800,294,0.3675,63,0.07875
11,50,3731608,3385996,345612,135020,0.907382555,800,300,0.375,52,0.065
12,55,3731608,3394584,337024,135024,0.909683975,800,256,0.32,56,0.07
13,60,3731608,3574640,156968,135028,0.95793556,800,263,0.32875,56,0.07
14,65,3731608,3393232,338376,135032,0.909321665,800,328,0.41,75,0.09375
15,70,3731608,3388412,343196,135032,0.908029997,800,281,0.35125,61,0.07625
16,75,3731608,3388024,343584,135032,0.90792602,800,350,0.4375,66,0.0825
17,80,3731608,3386412,345196,135032,0.907494035,800,276,0.345,52,0.065
18,85,3731608,3390476,341132,135032,0.908583109,800,269,0.33625,63,0.07875
19,90,3731608,3388180,343428,135032,0.907967825,800,267,0.33375,48,0.06
20,95,3731608,3391480,340128,135032,0.908852162,800,278,0.3475,56,0.07
21,100,3731608,3383884,347724,135032,0.906816579,800,252,0.315,61,0.07625
22,105,3731608,3393092,338516,135032,0.909284148,800,306,0.3825,52,0.065
23,110,3731608,3384380,347228,135032,0.906949497,800,273,0.34125,52,0.065
24,116,3731608,3386396,345212,135036,0.907489747,800,309,0.38625,44,0.055
25,121,3731608,3523028,208580,135044,0.944104525,800,272,0.34,75,0.09375
26,126,3731608,3399224,332384,135048,0.910927407,800,252,0.315,58,0.0725
27,131,3731608,3396332,335276,135056,0.910152406,800,275,0.34375,59,0.07375
28,136,3731608,3398904,332704,135060,0.910841653,800,335,0.41875,65,0.08125
29,141,3731608,3392144,339464,135060,0.909030102,800,353,0.44125,56,0.07
30,146,3731608,3391248,340360,135060,0.908789991,800,316,0.395,50,0.0625
31,151,3731608,3394280,337328,135060,0.909602509,800,300,0.375,53,0.06625
32,156,3731608,3391188,340420,135060,0.908773912,800,300,0.375,47,0.05875
33,161,3731608,3398644,332964,135060,0.910771978,800,294,0.3675,52,0.065
34,166,3731608,3389416,342192,135060,0.90829905,800,281,0.35125,63,0.07875
35,171,3731608,3391016,340592,135060,0.908727819,800,284,0.355,59,0.07375
36,176,3731608,3392736,338872,135064,0.909188747,800,278,0.3475,63,0.07875
37,181,3731608,3528716,202892,135068,0.945628801,800,325,0.40625,50,0.0625
38,186,3731608,3399860,331748,135068,0.911097843,800,288,0.36,72,0.09
39,191,3731608,3402396,329212,135072,0.911777443,800,332,0.415,58,0.0725
40,196,3731608,3397088,334520,135072,0.910355,800,306,0.3825,47,0.05875
41,201,3731608,3399604,332004,135072,0.91102924,800,288,0.36,56,0.07
42,206,3731608,3393232,338376,135072,0.909321665,800,325,0.40625,44,0.055
43,211,3731608,3393568,338040,135072,0.909411707,800,270,0.3375,61,0.07625
44,216,3731608,3394216,337392,135076,0.909585358,800,281,0.35125,59,0.07375
45,221,3731608,3400820,330788,135080,0.911355105,800,285,0.35625,67,0.08375
46,226,3731608,3391284,340324,135080,0.908799638,800,291,0.36375,56,0.07
47,231,3731608,3392608,339000,135080,0.909154445,800,266,0.3325,59,0.07375
48,236,3731608,3399256,332352,135080,0.910935983,800,253,0.31625,53,0.06625
49,241,3731608,3525460,206148,135084,0.944756255,800,322,0.4025,56,0.07
50,246,3731608,3402920,328688,135084,0.911917865,800,278,0.3475,75,0.09375
51,251,3731608,3404880,326728,135084,0.912443108,800,335,0.41875,65,0.08125
52,256,3731608,3396708,334900,135084,0.910253167,800,294,0.3675,53,0.06625
53,261,3731608,3401960,329648,135084,0.911660603,800,290,0.3625,55,0.06875
54,266,3731608,3402844,328764,135084,0.911897498,800,284,0.355,56,0.07
55,271,3731608,3396916,334692,135084,0.910308907,800,284,0.355,56,0.07
56,276,3731608,3398016,333592,135084,0.910603686,800,287,0.35875,65,0.08125
57,281,3731608,3401348,330260,135088,0.911496599,800,258,0.3225,58,0.0725
58,286,3731608,3396804,334804,135088,0.910278893,800,316,0.395,75,0.09375
59,291,3731608,3397824,333784,135088,0.910552234,800,247,0.30875,53,0.06625
60,296,3731608,3403504,328104,135088,0.912074366,800,325,0.40625,56,0.07
61,301,3731608,3531044,200564,135092,0.946252661,800,309,0.38625,56,0.07
62,306,3731608,3403028,328580,135092,0.911946807,800,331,0.41375,75,0.09375
63,311,3731608,3397504,334104,135092,0.91046648,800,263,0.32875,63,0.07875
64,316,3731608,3399556,332052,135092,0.911016377,800,247,0.30875,53,0.06625
65,321,3731608,3405756,325852,135092,0.912677859,800,322,0.4025,78,0.0975
66,326,3731608,3407640,323968,135100,0.913182735,800,332,0.415,61,0.07625
67,331,3731608,3397532,334076,135100,0.910473983,800,309,0.38625,41,0.05125
68,336,3731608,3402952,328656,135100,0.91192644,800,256,0.32,59,0.07375
69,341,3731608,3402280,329328,135100,0.911746357,800,284,0.355,59,0.07375
70,346,3731608,3398748,332860,135100,0.910799848,800,300,0.375,66,0.0825
71,351,3731608,3400020,331588,135104,0.91114072,800,288,0.36,53,0.06625
72,356,3731608,3400656,330952,135104,0.911311156,800,272,0.34,53,0.06625
73,361,3731608,3532904,198704,135108,0.946751106,800,294,0.3675,53,0.06625
74,366,3731608,3406276,325332,135112,0.912817209,800,272,0.34,59,0.07375
75,372,3731608,3399948,331660,135116,0.911121425,800,264,0.33,58,0.0725
76,377,3731608,3407008,324600,135116,0.913013371,800,329,0.41125,45,0.05625
77,382,3731608,3407656,323952,135116,0.913187023,800,244,0.305,59,0.07375
78,387,3731608,3402380,329228,135116,0.911773155,800,319,0.39875,47,0.05875
79,392,3731608,3402756,328852,135116,0.911873916,800,300,0.375,66,0.0825
80,397,3731608,3397108,334500,135116,0.910360359,800,282,0.3525,61,0.07625
81,402,3731608,3399704,331904,135116,0.911056038,800,297,0.37125,64,0.08
82,407,3731608,3400772,330836,135116,0.911342242,800,297,0.37125,53,0.06625
83,412,3731608,3407764,323844,135120,0.913215965,800,294,0.3675,53,0.06625
84,417,3731608,3398532,333076,135120,0.910741964,800,322,0.4025,66,0.0825
85,422,3731608,3538452,193156,135124,0.948237864,800,270,0.3375,52,0.065
86,427,3731608,3398140,333468,135124,0.910636916,800,284,0.355,53,0.06625
87,432,3731608,3410360,321248,135128,0.913911643,800,321,0.40125,61,0.07625
88,437,3731608,3401068,330540,135128,0.911421564,800,230,0.2875,58,0.0725
89,442,3731608,3400712,330896,135132,0.911326163,800,266,0.3325,66,0.0825
90,447,3731608,3396020,335588,135132,0.910068796,800,247,0.30875,69,0.08625
91,452,3731608,3399660,331948,135132,0.911044247,800,288,0.36,56,0.07
92,457,3731608,3398472,333136,135132,0.910725885,800,309,0.38625,41,0.05125
93,463,3731608,3418852,312756,135184,0.916187338,800,324,0.405,115,0.14375
94,468,3731608,3403320,328288,135188,0.912025057,800,319,0.39875,56,0.07
95,473,3731608,3401748,329860,135188,0.911603791,800,297,0.37125,59,0.07375
96,478,3731608,3596056,135552,135192,0.963674641,800,181,0.22625,69,0.08625
97,483,3731608,3418428,313180,135192,0.916073714,800,331,0.41375,69,0.08625
98,488,3731608,3410856,320752,135192,0.914044562,800,270,0.3375,61,0.07625
99,493,3731608,3407708,323900,135192,0.913200958,800,303,0.37875,59,0.07375
100,498,3731608,3407432,324176,135196,0.913126995,800,300,0.375,50,0.0625
101,503,3731608,3411976,319632,135196,0.914344701,800,306,0.3825,59,0.07375
102,508,3731608,3409516,322092,135196,0.913685467,800,319,0.39875,59,0.07375
103,513,3731608,3409464,322144,135196,0.913671532,800,233,0.29125,58,0.0725
104,518,3731608,3402068,329540,135200,0.911689545,800,271,0.33875,61,0.07625
105,523,3731608,3401244,330364,135204,0.911468729,800,269,0.33625,51,0.06375
106,529,3731608,3405640,325968,135208,0.912646773,800,288,0.36,72,0.09
107,534,3731608,3410964,320644,135212,0.914073504,800,256,0.32,56,0.07
108,539,3731608,3582804,148804,135224,0.960123357,800,297,0.37125,72,0.09
109,544,3731608,3414588,317020,135228,0.915044667,800,291,0.36375,53,0.06625
110,549,3731608,3411884,319724,135228,0.914320046,800,306,0.3825,63,0.07875
111,554,3731608,3409976,321632,135228,0.913808739,800,331,0.41375,75,0.09375
112,559,3731608,3402740,328868,135228,0.911869628,800,259,0.32375,63,0.07875
113,564,3731608,3400628,330980,135228,0.911303652,800,278,0.3475,53,0.06625
114,569,3731608,3406140,325468,135232,0.912780764,800,294,0.3675,47,0.05875
115,574,3731608,3404368,327240,135232,0.912305901,800,294,0.3675,67,0.08375
116,579,3731608,3403480,328128,135232,0.912067934,800,291,0.36375,59,0.07375
117,584,3731608,3408076,323532,135232,0.913299575,800,303,0.37875,59,0.07375
118,589,3731608,3401964,329644,135232,0.911661675,800,335,0.41875,71,0.08875
119,594,3731608,3407028,324580,135236,0.913018731,800,256,0.32,66,0.0825
120,599,3731608,3582944,148664,135244,0.960160874,800,261,0.32625,58,0.0725
121,604,3731608,3407108,324500,135244,0.913040169,800,267,0.33375,64,0.08
132,659,3731608,3518672,212936,135248,0.9429372,800,279,0.34875,59,0.07375
133,664,3731608,3408816,322792,135252,0.913497881,800,253,0.31625,66,0.0825
134,669,3731608,3406632,324976,135252,0.91291261,800,278,0.3475,75,0.09375
135,674,3731608,3396788,334820,135272,0.910274605,800,288,0.36,69,0.08625
136,679,3731608,3409548,322060,135276,0.913694043,800,275,0.34375,66,0.0825
137,685,3731608,3399908,331700,135276,0.911110706,800,247,0.30875,53,0.06625
138,690,3731608,3404392,327216,135276,0.912312333,800,356,0.445,66,0.0825
139,695,3731608,3404068,327540,135276,0.912225507,800,261,0.32625,55,0.06875
140,700,3731608,3409276,322332,135276,0.913621152,800,284,0.355,47,0.05875
141,705,3731608,3408140,323468,135280,0.913316726,800,273,0.34125,52,0.065
142,710,3731608,3406604,325004,135280,0.912905107,800,303,0.37875,58,0.0725
143,715,3731608,3395980,335628,135280,0.910058077,800,313,0.39125,63,0.07875
144,720,3731608,3524732,206876,135284,0.944561165,800,313,0.39125,56,0.07
145,725,3731608,3402248,329360,135284,0.911737782,800,264,0.33,52,0.065
146,730,3731608,3401424,330184,135284,0.911516965,800,313,0.39125,59,0.07375
147,735,3731608,3401732,329876,135284,0.911599503,800,322,0.4025,59,0.07375
148,740,3731608,3405856,325752,135284,0.912704657,800,291,0.36375,47,0.05875
149,745,3731608,3403784,327824,135284,0.9121494,800,306,0.3825,68,0.085
150,750,3731608,3409548,322060,135292,0.913694043,800,300,0.375,66,0.0825
151,755,3731608,3408864,322744,135292,0.913510744,800,272,0.34,56,0.07
152,760,3731608,3405796,325812,135296,0.912688578,800,315,0.39375,58,0.0725
153,765,3731608,3408204,323404,135296,0.913333876,800,297,0.37125,52,0.065
154,770,3731608,3403764,327844,135296,0.912144041,800,319,0.39875,52,0.065
155,776,3731608,3405756,325852,135300,0.912677859,800,300,0.375,63,0.07875
156,781,3731608,3537300,194308,135304,0.94792915,800,309,0.38625,59,0.07375
157,786,3731608,3405292,326316,135304,0.912553516,800,291,0.36375,59,0.07375
158,791,3731608,3408388,323220,135304,0.913383185,800,266,0.3325,72,0.09
159,796,3731608,3403464,328144,135304,0.912063647,800,263,0.32875,66,0.0825
160,801,3731608,3400732,330876,135304,0.911331522,800,300,0.375,48,0.06
161,806,3731608,3402456,329152,135304,0.911793522,800,269,0.33625,53,0.06625
162,811,3731608,3411748,319860,135308,0.914283601,800,316,0.395,69,0.08625
163,816,3731608,3399204,332404,135308,0.910922048,800,303,0.37875,50,0.0625
164,821,3731608,3408840,322768,135308,0.913504312,800,313,0.39125,63,0.07875
165,826,3731608,3405952,325656,135308,0.912730383,800,297,0.37125,63,0.07875
166,831,3731608,3408908,322700,135308,0.913522535,800,269,0.33625,63,0.07875
167,836,3731608,3406328,325280,135308,0.912831144,800,273,0.34125,64,0.08
168,841,3731608,3538748,192860,135320,0.948317187,800,281,0.35125,59,0.07375
169,846,3731608,3403092,328516,135320,0.911963958,800,267,0.33375,64,0.08
170,851,3731608,3400880,330728,135320,0.911371184,800,259,0.32375,63,0.07875
171,856,3731608,3403536,328072,135320,0.912082941,800,365,0.45625,48,0.06
172,861,3731608,3401968,329640,135336,0.911662747,800,319,0.39875,50,0.0625
173,866,3731608,3400272,331336,135340,0.911208251,800,284,0.355,63,0.07875
174,871,3731608,3400492,331116,135340,0.911267207,800,278,0.3475,50,0.0625
175,876,3731608,3409256,322352,135340,0.913615792,800,266,0.3325,56,0.07
176,881,3731608,3412096,319512,135340,0.914376858,800,288,0.36,59,0.07375
177,886,3731608,3403172,328436,135364,0.911985396,800,272,0.34,63,0.07875
178,891,3731608,3404344,327264,135364,0.91229947,800,285,0.35625,48,0.06
179,896,3731608,3403028,328580,135364,0.911946807,800,259,0.32375,56,0.07
180,901,3731608,3535336,196272,135372,0.947402835,800,306,0.3825,70,0.0875
181,906,3731608,3406440,325168,135376,0.912861158,800,250,0.3125,44,0.055
182,911,3731608,3405060,326548,135376,0.912491344,800,331,0.41375,78,0.0975
183,916,3731608,3401096,330512,135380,0.911429068,800,263,0.32875,59,0.07375
184,921,3731608,3402484,329124,135384,0.911801025,800,322,0.4025,66,0.0825
185,926,3731608,3398776,332832,135384,0.910807352,800,272,0.34,59,0.07375
186,931,3731608,3401532,330076,135384,0.911545907,800,281,0.35125,47,0.05875
187,936,3731608,3400024,331584,135384,0.911141792,800,279,0.34875,59,0.07375
188,941,3731608,3410228,321380,135384,0.91387627,800,264,0.33,61,0.07625
189,946,3731608,3411004,320604,135384,0.914084223,800,313,0.39125,47,0.05875
190,951,3731608,3408532,323076,135384,0.913421774,800,278,0.3475,66,0.0825
191,956,3731608,3409328,322280,135384,0.913635087,800,319,0.39875,53,0.06625
192,961,3731608,3540772,190836,135388,0.94885958,800,288,0.36,50,0.0625
193,966,3731608,3408772,322836,135388,0.91348609,800,328,0.41,75,0.09375
194,971,3731608,3408384,323224,135388,0.913382113,800,309,0.38625,52,0.065
195,976,3731608,3405520,326088,135396,0.912614615,800,300,0.375,63,0.07875
196,981,3731608,3402816,328792,135396,0.911889995,800,268,0.335,68,0.085
