Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3428508k used 303100k free 136040k buffers ,3731608,3428508,303100,136040,, 800%cpu 278%user 0%nice 72%sys 441%idle 0%iow 6%irq 3%sirq 0%host ,800,278,,72,,
2,5, Mem: 3731608k total 3412684k used 318924k free 136040k buffers ,3731608,3412684,318924,136040,, 800%cpu 313%user 16%nice 63%sys 403%idle 0%iow 6%irq 0%sirq 0%host ,800,313,,63,,
3,10, Mem: 3731608k total 3413104k used 318504k free 136040k buffers ,3731608,3413104,318504,136040,, 800%cpu 273%user 0%nice 52%sys 470%idle 0%iow 3%irq 3%sirq 0%host ,800,273,,52,,
4,15, Mem: 3731608k total 3419640k used 311968k free 136040k buffers ,3731608,3419640,311968,136040,, 800%cpu 306%user 0%nice 66%sys 419%idle 0%iow 6%irq 3%sirq 0%host ,800,306,,66,,
5,20, Mem: 3731608k total 3421464k used 310144k free 136040k buffers ,3731608,3421464,310144,136040,, 800%cpu 297%user 0%nice 56%sys 438%idle 0%iow 6%irq 3%sirq 0%host ,800,297,,56,,
6,25, Mem: 3731608k total 3424384k used 307224k free 136044k buffers ,3731608,3424384,307224,136044,, 800%cpu 325%user 0%nice 56%sys 413%idle 0%iow 6%irq 0%sirq 0%host ,800,325,,56,,
7,30, Mem: 3731608k total 3431828k used 299780k free 136048k buffers ,3731608,3431828,299780,136048,, 800%cpu 338%user 3%nice 59%sys 394%idle 0%iow 6%irq 0%sirq 0%host ,800,338,,59,,
8,35, Mem: 3731608k total 3433740k used 297868k free 136048k buffers ,3731608,3433740,297868,136048,, 800%cpu 264%user 3%nice 79%sys 439%idle 3%iow 9%irq 3%sirq 0%host ,800,264,,79,,
9,40, Mem: 3731608k total 3415520k used 316088k free 136080k buffers ,3731608,3415520,316088,136080,, 800%cpu 279%user 0%nice 55%sys 458%idle 0%iow 6%irq 3%sirq 0%host ,800,279,,55,,
10,45, Mem: 3731608k total 3412108k used 319500k free 136084k buffers ,3731608,3412108,319500,136084,, 800%cpu 330%user 15%nice 58%sys 391%idle 0%iow 6%irq 0%sirq 0%host ,800,330,,58,,
11,50, Mem: 3731608k total 3436160k used 295448k free 136088k buffers ,3731608,3436160,295448,136088,, 800%cpu 264%user 0%nice 67%sys 464%idle 0%iow 6%irq 0%sirq 0%host ,800,264,,67,,
12,55, Mem: 3731608k total 3554480k used 177128k free 136096k buffers ,3731608,3554480,177128,136096,, 800%cpu 350%user 6%nice 72%sys 369%idle 0%iow 3%irq 0%sirq 0%host ,800,350,,72,,
13,60, Mem: 3731608k total 3433048k used 298560k free 136096k buffers ,3731608,3433048,298560,136096,, 800%cpu 303%user 0%nice 41%sys 444%idle 0%iow 9%irq 3%sirq 0%host ,800,303,,41,,
14,65, Mem: 3731608k total 3433580k used 298028k free 136096k buffers ,3731608,3433580,298028,136096,, 800%cpu 331%user 0%nice 63%sys 394%idle 0%iow 9%irq 3%sirq 0%host ,800,331,,63,,
15,70, Mem: 3731608k total 3417136k used 314472k free 136096k buffers ,3731608,3417136,314472,136096,, 800%cpu 306%user 0%nice 61%sys 427%idle 0%iow 3%irq 3%sirq 0%host ,800,306,,61,,
16,75, Mem: 3731608k total 3420308k used 311300k free 136100k buffers ,3731608,3420308,311300,136100,, 800%cpu 358%user 0%nice 58%sys 374%idle 0%iow 10%irq 0%sirq 0%host ,800,358,,58,,
17,81, Mem: 3731608k total 3425468k used 306140k free 136100k buffers ,3731608,3425468,306140,136100,, 800%cpu 258%user 0%nice 52%sys 488%idle 0%iow 3%irq 0%sirq 0%host ,800,258,,52,,
18,86, Mem: 3731608k total 3432972k used 298636k free 136100k buffers ,3731608,3432972,298636,136100,, 800%cpu 278%user 8%nice 47%sys 456%idle 0%iow 8%irq 3%sirq 0%host ,800,278,,47,,
19,91, Mem: 3731608k total 3434564k used 297044k free 136100k buffers ,3731608,3434564,297044,136100,, 800%cpu 348%user 0%nice 68%sys 381%idle 0%iow 3%irq 0%sirq 0%host ,800,348,,68,,
20,96, Mem: 3731608k total 3417440k used 314168k free 136100k buffers ,3731608,3417440,314168,136100,, 800%cpu 284%user 0%nice 44%sys 469%idle 0%iow 3%irq 0%sirq 0%host ,800,284,,44,,
21,101, Mem: 3731608k total 3419676k used 311932k free 136100k buffers ,3731608,3419676,311932,136100,, 800%cpu 306%user 0%nice 59%sys 425%idle 3%iow 6%irq 0%sirq 0%host ,800,306,,59,,
22,106, Mem: 3731608k total 3420340k used 311268k free 136100k buffers ,3731608,3420340,311268,136100,, 800%cpu 294%user 3%nice 53%sys 441%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,53,,
23,111, Mem: 3731608k total 3411036k used 320572k free 136104k buffers ,3731608,3411036,320572,136104,, 800%cpu 334%user 6%nice 84%sys 366%idle 0%iow 6%irq 3%sirq 0%host ,800,334,,84,,
24,116, Mem: 3731608k total 3541344k used 190264k free 136108k buffers ,3731608,3541344,190264,136108,, 800%cpu 328%user 3%nice 59%sys 406%idle 0%iow 3%irq 0%sirq 0%host ,800,328,,59,,
25,121, Mem: 3731608k total 3404392k used 327216k free 136108k buffers ,3731608,3404392,327216,136108,, 800%cpu 258%user 3%nice 48%sys 485%idle 0%iow 3%irq 3%sirq 0%host ,800,258,,48,,
26,126, Mem: 3731608k total 3407904k used 323704k free 136108k buffers ,3731608,3407904,323704,136108,, 800%cpu 294%user 0%nice 56%sys 447%idle 0%iow 3%irq 0%sirq 0%host ,800,294,,56,,
27,131, Mem: 3731608k total 3408384k used 323224k free 136108k buffers ,3731608,3408384,323224,136108,, 800%cpu 321%user 0%nice 55%sys 421%idle 0%iow 3%irq 0%sirq 0%host ,800,321,,55,,
28,136, Mem: 3731608k total 3409388k used 322220k free 136108k buffers ,3731608,3409388,322220,136108,, 800%cpu 263%user 0%nice 50%sys 475%idle 0%iow 9%irq 3%sirq 0%host ,800,263,,50,,
29,141, Mem: 3731608k total 3386824k used 344784k free 136108k buffers ,3731608,3386824,344784,136108,, 800%cpu 53%user 0%nice 75%sys 669%idle 0%iow 3%irq 0%sirq 0%host ,800,53,,75,,
30,147, Mem: 3731608k total 3386948k used 344660k free 136108k buffers ,3731608,3386948,344660,136108,, 800%cpu 59%user 0%nice 59%sys 675%idle 0%iow 6%irq 0%sirq 0%host ,800,59,,59,,
31,152, Mem: 3731608k total 3386296k used 345312k free 136116k buffers ,3731608,3386296,345312,136116,, 800%cpu 53%user 0%nice 53%sys 684%idle 0%iow 6%irq 3%sirq 0%host ,800,53,,53,,
32,157, Mem: 3731608k total 3386964k used 344644k free 136116k buffers ,3731608,3386964,344644,136116,, 800%cpu 66%user 0%nice 63%sys 663%idle 0%iow 9%irq 0%sirq 0%host ,800,66,,63,,
33,162, Mem: 3731608k total 3386440k used 345168k free 136116k buffers ,3731608,3386440,345168,136116,, 800%cpu 53%user 0%nice 69%sys 659%idle 3%iow 13%irq 3%sirq 0%host ,800,53,,69,,
34,167, Mem: 3731608k total 3386616k used 344992k free 136116k buffers ,3731608,3386616,344992,136116,, 800%cpu 50%user 0%nice 50%sys 688%idle 0%iow 9%irq 3%sirq 0%host ,800,50,,50,,
35,172, Mem: 3731608k total 3373464k used 358144k free 136124k buffers ,3731608,3373464,358144,136124,, 800%cpu 66%user 22%nice 66%sys 634%idle 0%iow 13%irq 0%sirq 0%host ,800,66,,66,,
36,177, Mem: 3731608k total 3417988k used 313620k free 136132k buffers ,3731608,3417988,313620,136132,, 800%cpu 278%user 3%nice 69%sys 441%idle 0%iow 6%irq 3%sirq 0%host ,800,278,,69,,
37,182, Mem: 3731608k total 3412780k used 318828k free 136132k buffers ,3731608,3412780,318828,136132,, 800%cpu 288%user 3%nice 56%sys 444%idle 0%iow 6%irq 3%sirq 0%host ,800,288,,56,,
38,187, Mem: 3731608k total 3419628k used 311980k free 136132k buffers ,3731608,3419628,311980,136132,, 800%cpu 233%user 0%nice 45%sys 512%idle 0%iow 6%irq 3%sirq 0%host ,800,233,,45,,
39,192, Mem: 3731608k total 3422128k used 309480k free 136132k buffers ,3731608,3422128,309480,136132,, 800%cpu 279%user 0%nice 55%sys 458%idle 0%iow 6%irq 3%sirq 0%host ,800,279,,55,,
40,197, Mem: 3731608k total 3421380k used 310228k free 136132k buffers ,3731608,3421380,310228,136132,, 800%cpu 259%user 0%nice 50%sys 481%idle 0%iow 6%irq 3%sirq 0%host ,800,259,,50,,
41,202, Mem: 3731608k total 3426268k used 305340k free 136132k buffers ,3731608,3426268,305340,136132,, 800%cpu 313%user 3%nice 52%sys 426%idle 0%iow 3%irq 3%sirq 0%host ,800,313,,52,,
42,207, Mem: 3731608k total 3425596k used 306012k free 136132k buffers ,3731608,3425596,306012,136132,, 800%cpu 250%user 0%nice 53%sys 491%idle 0%iow 6%irq 0%sirq 0%host ,800,250,,53,,
43,213, Mem: 3731608k total 3407548k used 324060k free 136136k buffers ,3731608,3407548,324060,136136,, 800%cpu 291%user 0%nice 59%sys 441%idle 3%iow 6%irq 0%sirq 0%host ,800,291,,59,,
44,218, Mem: 3731608k total 3413896k used 317712k free 136136k buffers ,3731608,3413896,317712,136136,, 800%cpu 322%user 0%nice 56%sys 416%idle 0%iow 3%irq 3%sirq 0%host ,800,322,,56,,
45,223, Mem: 3731608k total 3415104k used 316504k free 136136k buffers ,3731608,3415104,316504,136136,, 800%cpu 294%user 0%nice 52%sys 448%idle 0%iow 6%irq 0%sirq 0%host ,800,294,,52,,
46,228, Mem: 3731608k total 3422156k used 309452k free 136136k buffers ,3731608,3422156,309452,136136,, 800%cpu 272%user 0%nice 69%sys 450%idle 0%iow 6%irq 3%sirq 0%host ,800,272,,69,,
