Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Time (sec),FPS,
2,6.25E+12,6.25E+12,16.749395,0,,,161,60,
2,6.25E+12,6.25E+12,16.749402,0,,,162,59,
2,6.25E+12,6.25E+12,16.749472,0,,,163,60,
2,6.25E+12,6.25E+12,16.749815,0,,,164,60,
2,6.25E+12,6.25E+12,16.749585,0,,,165,59,
2,6.25E+12,6.25E+12,16.748297,0,,,166,60,
3,6.25E+12,6.25E+12,16.747518,0,,,167,60,
3,6.25E+12,6.25E+12,16.749873,0,,,168,59,
3,6.25E+12,6.25E+12,16.749019,0,,,169,60,
3,6.25E+12,6.25E+12,16.749627,0,,,170,60,
3,6.25E+12,6.25E+12,16.749482,0,,,171,59,
3,6.25E+12,6.25E+12,16.7491,0,,,172,60,
3,6.25E+12,6.25E+12,16.749813,0,,,173,60,
3,6.25E+12,6.25E+12,16.749858,0,,,174,60,
3,6.25E+12,6.25E+12,16.748696,0,,,175,59,
3,6.25E+12,6.25E+12,16.749926,0,,,176,60,
3,6.25E+12,6.25E+12,16.749906,0,,,177,60,
3,6.25E+12,6.25E+12,16.749199,0,,,178,59,
3,6.25E+12,6.25E+12,16.748061,0,,,179,60,
3,6.25E+12,6.25E+12,16.749162,0,,,180,60,
3,6.25E+12,6.25E+12,16.749861,0,,,181,59,
3,6.25E+12,6.25E+12,16.749972,0,,,182,60,
3,6.25E+12,6.25E+12,16.747915,0,,,183,60,
3,6.25E+12,6.25E+12,16.749189,0,,,184,59,
3,6.25E+12,6.25E+12,16.749368,0,,,185,60,
3,6.25E+12,6.25E+12,16.749459,0,,,186,60,
3,6.25E+12,6.25E+12,16.749356,0,,,187,60,
3,6.25E+12,6.25E+12,16.749806,0,,,188,59,
3,6.25E+12,6.25E+12,16.749395,0,,,189,60,
3,6.25E+12,6.25E+12,16.749493,0,,,190,60,
3,6.25E+12,6.25E+12,16.749372,0,,,191,59,
3,6.25E+12,6.25E+12,16.749826,0,,,192,60,
3,6.25E+12,6.25E+12,16.749844,0,,,193,60,
3,6.25E+12,6.25E+12,16.749612,0,,,194,59,
3,6.25E+12,6.25E+12,16.748966,0,,,195,60,
3,6.25E+12,6.25E+12,16.748856,0,,,196,60,
3,6.25E+12,6.25E+12,16.748084,0,,,197,59,
3,6.25E+12,6.25E+12,16.749268,0,,,198,60,
3,6.25E+12,6.25E+12,16.749709,0,,,199,60,
3,6.25E+12,6.25E+12,16.749735,0,,,200,60,
3,6.25E+12,6.25E+12,16.74963,0,,,201,59,
3,6.25E+12,6.25E+12,16.749625,0,,,202,60,
3,6.25E+12,6.25E+12,16.749611,0,,,203,60,
3,6.25E+12,6.25E+12,16.749304,0,,,204,59,
3,6.25E+12,6.25E+12,16.749533,0,,,205,60,
3,6.25E+12,6.25E+12,16.749503,0,,,206,60,
3,6.25E+12,6.25E+12,16.749267,0,,,207,59,
3,6.25E+12,6.25E+12,16.749287,0,,,208,60,
3,6.25E+12,6.25E+12,16.749818,0,,,209,60,
3,6.25E+12,6.25E+12,16.74867,0,,,210,59,
3,6.25E+12,6.25E+12,16.749256,0,,,211,60,
3,6.25E+12,6.25E+12,16.74896,0,,,212,60,
3,6.25E+12,6.25E+12,16.750014,0,,,213,59,
3,6.25E+12,6.25E+12,16.74712,0,,,214,60,
3,6.25E+12,6.25E+12,16.74922,0,,,215,60,
3,6.25E+12,6.25E+12,16.748773,0,,,216,60,
3,6.25E+12,6.25E+12,16.747953,0,,,217,59,
3,6.25E+12,6.25E+12,16.749421,0,,,218,60,
3,6.25E+12,6.25E+12,16.749992,0,,,219,60,
3,6.25E+12,6.25E+12,16.749807,0,,,220,59,
3,6.25E+12,6.25E+12,16.749925,0,,,221,60,
3,6.25E+12,6.25E+12,16.749526,0,,,222,60,
3,6.25E+12,6.25E+12,16.749898,0,,,223,59,
3,6.25E+12,6.25E+12,16.749645,0,,,224,60,
3,6.25E+12,6.25E+12,16.748965,0,,,225,60,
3,6.25E+12,6.25E+12,16.749505,0,,,226,59,
4,6.25E+12,6.25E+12,16.749752,0,,,227,60,
4,6.25E+12,6.25E+12,16.7502,0,,,228,60,
4,6.25E+12,6.25E+12,16.749836,0,,,229,59,
4,6.25E+12,6.25E+12,16.749014,0,,,230,60,
4,6.25E+12,6.25E+12,16.748871,0,,,231,60,
4,6.25E+12,6.25E+12,16.749775,0,,,232,60,
4,6.25E+12,6.25E+12,16.749255,0,,,233,59,
4,6.25E+12,6.25E+12,16.749534,0,,,234,60,
4,6.25E+12,6.25E+12,16.749518,0,,,235,60,
4,6.25E+12,6.25E+12,16.749304,0,,,236,59,
4,6.25E+12,6.25E+12,16.749687,0,,,237,60,
4,6.25E+12,6.25E+12,16.749304,0,,,238,60,
4,6.25E+12,6.25E+12,16.749852,0,,,239,59,
4,6.25E+12,6.25E+12,16.749582,0,,,240,60,
4,6.25E+12,6.25E+12,16.749295,0,,,241,60,
4,6.25E+12,6.25E+12,16.748669,0,,,242,59,
4,6.25E+12,6.25E+12,16.749014,0,,,243,60,
4,6.25E+12,6.25E+12,16.749642,0,,,244,60,
4,6.25E+12,6.25E+12,16.749783,0,,,245,59,
4,6.25E+12,6.25E+12,16.749241,0,,,246,60,
4,6.25E+12,6.25E+12,16.747732,0,,,247,60,
4,6.25E+12,6.25E+12,16.748432,0,,,248,59,
4,6.25E+12,6.25E+12,16.748945,0,,,249,60,
4,6.25E+12,6.25E+12,16.74984,0,,,250,60,
4,6.25E+12,6.25E+12,16.749923,0,,,251,60,
4,6.25E+12,6.25E+12,16.749592,0,,,252,59,
4,6.25E+12,6.25E+12,16.749245,0,,,253,60,
4,6.25E+12,6.25E+12,16.743725,0,,,254,60,
4,6.25E+12,6.25E+12,16.747589,0,,,255,59,
4,6.25E+12,6.25E+12,16.750072,0,,,256,60,
4,6.25E+12,6.25E+12,16.749756,0,,,257,60,
4,6.25E+12,6.25E+12,16.750162,0,,,258,59,
4,6.25E+12,6.25E+12,16.749458,0,,,259,60,
4,6.25E+12,6.25E+12,16.749148,0,,,260,60,
4,6.25E+12,6.25E+12,16.74911,0,,,261,59,
4,6.25E+12,6.25E+12,16.750007,0,,,262,60,
4,6.25E+12,6.25E+12,16.749813,0,,,263,60,
4,6.25E+12,6.25E+12,16.749975,0,,,264,59,
4,6.25E+12,6.25E+12,16.749299,0,,,265,60,
4,6.25E+12,6.25E+12,16.749947,0,,,266,60,
4,6.25E+12,6.25E+12,16.749713,0,,,267,59,
4,6.25E+12,6.25E+12,16.750016,0,,,268,60,
4,6.25E+12,6.25E+12,16.749517,0,,,269,60,
4,6.25E+12,6.25E+12,16.749838,0,,,270,59,
4,6.25E+12,6.25E+12,16.749288,0,,,271,60,
4,6.25E+12,6.25E+12,16.750315,0,,,272,60,
4,6.25E+12,6.25E+12,16.749031,0,,,273,60,
4,6.25E+12,6.25E+12,16.749834,0,,,274,59,
4,6.25E+12,6.25E+12,16.749944,0,,,275,60,
4,6.25E+12,6.25E+12,16.749693,0,,,276,60,
4,6.25E+12,6.25E+12,16.749878,0,,,277,59,
4,6.25E+12,6.25E+12,16.750257,0,,,278,60,
4,6.25E+12,6.25E+12,16.749621,0,,,279,60,
4,6.25E+12,6.25E+12,16.750317,0,,,280,59,
4,6.25E+12,6.25E+12,16.749616,0,,,281,60,
4,6.25E+12,6.25E+12,16.749312,0,,,282,60,
4,6.25E+12,6.25E+12,16.74883,0,,,283,59,
4,6.25E+12,6.25E+12,16.749763,0,,,284,60,
4,6.25E+12,6.25E+12,16.749961,0,,,285,60,
4,6.25E+12,6.25E+12,16.750318,0,,,286,59,
5,6.25E+12,6.25E+12,16.74965,0,,,287,60,
5,6.25E+12,6.25E+12,16.749205,0,,,288,60,
5,6.25E+12,6.25E+12,16.749166,0,,,289,59,
5,6.25E+12,6.25E+12,16.749778,0,,,290,60,
5,6.25E+12,6.25E+12,16.749489,0,,,291,60,
5,6.25E+12,6.25E+12,16.749715,0,,,292,59,
5,6.25E+12,6.25E+12,16.74952,0,,,293,60,
5,6.25E+12,6.25E+12,16.749753,0,,,294,60,
5,6.25E+12,6.25E+12,16.748866,0,,,295,60,
5,6.25E+12,6.25E+12,16.748695,0,,,296,59,
5,6.25E+12,6.25E+12,16.74936,0,,,297,60,
5,6.25E+12,6.25E+12,16.749709,0,,,298,60,
5,6.25E+12,6.25E+12,16.74969,0,,,299,55,
5,6.25E+12,6.25E+12,16.749805,0,,,300,19,
5,6.25E+12,6.25E+12,16.749435,0,,,,,
5,6.25E+12,6.25E+12,16.748392,0,,,,,
5,6.25E+12,6.25E+12,16.748908,0,,,,,
5,6.25E+12,6.25E+12,16.749131,0,,,,,
5,6.25E+12,6.25E+12,16.749941,0,,,,,
5,6.25E+12,6.25E+12,16.749797,0,,,,,
5,6.25E+12,6.25E+12,16.749591,0,,,,,
5,6.25E+12,6.25E+12,16.749463,0,,,,,
5,6.25E+12,6.25E+12,16.749071,0,,,,,
5,6.25E+12,6.25E+12,16.749169,0,,,,,
5,6.25E+12,6.25E+12,16.749766,0,,,,,
5,6.25E+12,6.25E+12,16.749903,0,,,,,
5,6.25E+12,6.25E+12,16.749112,0,,,,,
5,6.25E+12,6.25E+12,16.74938,0,,,,,
5,6.25E+12,6.25E+12,16.748982,0,,,,,
5,6.25E+12,6.25E+12,16.749495,0,,,,,
5,6.25E+12,6.25E+12,16.749501,0,,,,,
5,6.25E+12,6.25E+12,16.749679,0,,,,,
5,6.25E+12,6.25E+12,16.748719,0,,,,,
5,6.25E+12,6.25E+12,16.749193,0,,,,,
5,6.25E+12,6.25E+12,16.749382,0,,,,,
5,6.25E+12,6.25E+12,16.74937,0,,,,,
5,6.25E+12,6.25E+12,16.74976,0,,,,,
5,6.25E+12,6.25E+12,16.74986,0,,,,,
5,6.25E+12,6.25E+12,16.749677,0,,,,,
5,6.25E+12,6.25E+12,16.749754,0,,,,,
5,6.25E+12,6.25E+12,16.74966,0,,,,,
5,6.25E+12,6.25E+12,16.748301,0,,,,,
5,6.25E+12,6.25E+12,16.749747,0,,,,,
5,6.25E+12,6.25E+12,16.74922,0,,,,,
5,6.25E+12,6.25E+12,16.749102,0,,,,,
5,6.25E+12,6.25E+12,16.749393,0,,,,,
5,6.25E+12,6.25E+12,16.748852,0,,,,,
5,6.25E+12,6.25E+12,16.749109,0,,,,,
5,6.25E+12,6.25E+12,16.74954,0,,,,,
5,6.25E+12,6.25E+12,16.749072,0,,,,,
5,6.25E+12,6.25E+12,16.749162,0,,,,,
5,6.25E+12,6.25E+12,16.749774,0,,,,,
5,6.25E+12,6.25E+12,16.749785,0,,,,,
5,6.25E+12,6.25E+12,16.749912,0,,,,,
5,6.25E+12,6.25E+12,16.749662,0,,,,,
5,6.25E+12,6.25E+12,16.749653,0,,,,,
5,6.25E+12,6.25E+12,16.749561,0,,,,,
5,6.25E+12,6.25E+12,16.74926,0,,,,,
5,6.25E+12,6.25E+12,16.74885,0,,,,,
6,6.25E+12,6.25E+12,16.749438,0,,,,,
6,6.25E+12,6.25E+12,16.74973,0,,,,,
6,6.25E+12,6.25E+12,16.749801,0,,,,,
6,6.25E+12,6.25E+12,16.749568,0,,,,,
6,6.25E+12,6.25E+12,16.748365,0,,,,,
6,6.25E+12,6.25E+12,16.749096,0,,,,,
6,6.25E+12,6.25E+12,16.749949,0,,,,,
6,6.25E+12,6.25E+12,16.749184,0,,,,,
6,6.25E+12,6.25E+12,16.7485,0,,,,,
6,6.25E+12,6.25E+12,16.749453,0,,,,,
6,6.25E+12,6.25E+12,16.749702,0,,,,,
6,6.25E+12,6.25E+12,16.749491,0,,,,,
6,6.25E+12,6.25E+12,16.749569,0,,,,,
6,6.25E+12,6.25E+12,16.749844,0,,,,,
6,6.25E+12,6.25E+12,16.749673,0,,,,,
6,6.25E+12,6.25E+12,16.749336,0,,,,,
6,6.25E+12,6.25E+12,16.749923,0,,,,,
6,6.25E+12,6.25E+12,16.749883,0,,,,,
6,6.25E+12,6.25E+12,16.748925,0,,,,,
6,6.25E+12,6.25E+12,16.74931,0,,,,,
6,6.25E+12,6.25E+12,16.749608,0,,,,,
6,6.25E+12,6.25E+12,16.749138,0,,,,,
6,6.25E+12,6.25E+12,16.748355,0,,,,,
6,6.25E+12,6.25E+12,16.74924,0,,,,,
6,6.25E+12,6.25E+12,16.749954,0,,,,,
6,6.25E+12,6.25E+12,16.749664,0,,,,,
6,6.25E+12,6.25E+12,16.749698,0,,,,,
6,6.25E+12,6.25E+12,16.749338,0,,,,,
6,6.25E+12,6.25E+12,16.749284,0,,,,,
6,6.25E+12,6.25E+12,16.749718,0,,,,,
6,6.25E+12,6.25E+12,16.749424,0,,,,,
6,6.25E+12,6.25E+12,16.749556,0,,,,,
6,6.25E+12,6.25E+12,16.749502,0,,,,,
6,6.25E+12,6.25E+12,16.749505,0,,,,,
6,6.25E+12,6.25E+12,16.74896,0,,,,,
6,6.25E+12,6.25E+12,16.749096,0,,,,,
6,6.25E+12,6.25E+12,16.749474,0,,,,,
6,6.25E+12,6.25E+12,16.74979,0,,,,,
6,6.25E+12,6.25E+12,16.749692,0,,,,,
6,6.25E+12,6.25E+12,16.749275,0,,,,,
6,6.25E+12,6.25E+12,16.749416,0,,,,,
6,6.25E+12,6.25E+12,16.749006,0,,,,,
6,6.25E+12,6.25E+12,16.74973,0,,,,,
6,6.25E+12,6.25E+12,16.750008,0,,,,,
6,6.25E+12,6.25E+12,16.749501,0,,,,,
6,6.25E+12,6.25E+12,16.749196,0,,,,,
6,6.25E+12,6.25E+12,16.749641,0,,,,,
6,6.25E+12,6.25E+12,16.749222,0,,,,,
6,6.25E+12,6.25E+12,16.74966,0,,,,,
6,6.25E+12,6.25E+12,16.749712,0,,,,,
6,6.25E+12,6.25E+12,16.749369,0,,,,,
6,6.25E+12,6.25E+12,16.749392,0,,,,,
6,6.25E+12,6.25E+12,16.749782,0,,,,,
6,6.25E+12,6.25E+12,16.7492,0,,,,,
6,6.25E+12,6.25E+12,16.749273,0,,,,,
6,6.25E+12,6.25E+12,16.749726,0,,,,,
6,6.25E+12,6.25E+12,16.749252,0,,,,,
6,6.25E+12,6.25E+12,16.750115,0,,,,,
6,6.25E+12,6.25E+12,16.749087,0,,,,,
6,6.25E+12,6.25E+12,16.749354,0,,,,,
7,6.25E+12,6.25E+12,16.749659,0,,,,,
7,6.25E+12,6.25E+12,16.749252,0,,,,,
7,6.25E+12,6.25E+12,16.749093,0,,,,,
7,6.25E+12,6.25E+12,16.749643,0,,,,,
7,6.25E+12,6.25E+12,16.749651,0,,,,,
7,6.25E+12,6.25E+12,16.748483,0,,,,,
7,6.25E+12,6.25E+12,16.749186,0,,,,,
7,6.25E+12,6.25E+12,16.749772,0,,,,,
7,6.25E+12,6.25E+12,16.749888,0,,,,,
7,6.25E+12,6.25E+12,16.749996,0,,,,,
7,6.25E+12,6.25E+12,16.748986,0,,,,,
7,6.25E+12,6.25E+12,16.748448,0,,,,,
7,6.25E+12,6.25E+12,16.748413,0,,,,,
7,6.25E+12,6.25E+12,16.749731,0,,,,,
7,6.25E+12,6.25E+12,16.749632,0,,,,,
7,6.25E+12,6.25E+12,16.748651,0,,,,,
7,6.25E+12,6.25E+12,16.749221,0,,,,,
7,6.25E+12,6.25E+12,16.749426,0,,,,,
7,6.25E+12,6.25E+12,16.748637,0,,,,,
7,6.25E+12,6.25E+12,16.748994,0,,,,,
7,6.25E+12,6.25E+12,16.749718,0,,,,,
7,6.25E+12,6.25E+12,16.749654,0,,,,,
7,6.25E+12,6.25E+12,16.748929,0,,,,,
7,6.25E+12,6.25E+12,16.749401,0,,,,,
7,6.25E+12,6.25E+12,16.74984,0,,,,,
7,6.25E+12,6.25E+12,16.749924,0,,,,,
7,6.25E+12,6.25E+12,16.749957,0,,,,,
7,6.25E+12,6.25E+12,16.749713,0,,,,,
7,6.25E+12,6.25E+12,16.750139,0,,,,,
7,6.25E+12,6.25E+12,16.750197,0,,,,,
7,6.25E+12,6.25E+12,16.749697,0,,,,,
7,6.25E+12,6.25E+12,16.749263,0,,,,,
7,6.25E+12,6.25E+12,16.748696,0,,,,,
7,6.25E+12,6.25E+12,16.749827,0,,,,,
7,6.25E+12,6.25E+12,16.749918,0,,,,,
7,6.25E+12,6.25E+12,16.750093,0,,,,,
7,6.25E+12,6.25E+12,16.748893,0,,,,,
7,6.25E+12,6.25E+12,16.748596,0,,,,,
7,6.25E+12,6.25E+12,16.74831,0,,,,,
7,6.25E+12,6.25E+12,16.74996,0,,,,,
7,6.25E+12,6.25E+12,16.749402,0,,,,,
7,6.25E+12,6.25E+12,16.749717,0,,,,,
7,6.25E+12,6.25E+12,16.749055,0,,,,,
7,6.25E+12,6.25E+12,16.75001,0,,,,,
7,6.25E+12,6.25E+12,16.750247,0,,,,,
7,6.25E+12,6.25E+12,16.748626,0,,,,,
7,6.25E+12,6.25E+12,16.74932,0,,,,,
7,6.25E+12,6.25E+12,16.74966,0,,,,,
7,6.25E+12,6.25E+12,16.749749,0,,,,,
7,6.25E+12,6.25E+12,16.748924,0,,,,,
7,6.25E+12,6.25E+12,16.748417,0,,,,,
7,6.25E+12,6.25E+12,16.749407,0,,,,,
7,6.25E+12,6.25E+12,16.749316,0,,,,,
7,6.25E+12,6.25E+12,16.749726,0,,,,,
7,6.25E+12,6.25E+12,16.749196,0,,,,,
7,6.25E+12,6.25E+12,16.749855,0,,,,,
7,6.25E+12,6.25E+12,16.74958,0,,,,,
7,6.25E+12,6.25E+12,16.749784,0,,,,,
7,6.25E+12,6.25E+12,16.74905,0,,,,,
7,6.25E+12,6.25E+12,16.749196,0,,,,,
8,6.25E+12,6.25E+12,16.749681,0,,,,,
8,6.25E+12,6.25E+12,16.748307,0,,,,,
8,6.25E+12,6.25E+12,16.749251,0,,,,,
8,6.25E+12,6.25E+12,16.749244,0,,,,,
8,6.25E+12,6.25E+12,16.749757,0,,,,,
8,6.25E+12,6.25E+12,16.749605,0,,,,,
8,6.25E+12,6.25E+12,17.130488,0,,,,,
