Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
0,1.90709E+14,1.90709E+14,51.687244,1.90709E+14,1.90709E+14,236.700544,tulips,0.48050025,,,288.387788,,0,3,,256541.2267,,daisy
0,1.90709E+14,1.90709E+14,27.164846,1.90709E+14,1.90709E+14,72.048861,roses,0.48962322,,,99.213707,,1,9,,,,
0,1.90709E+14,1.90709E+14,26.149065,1.90709E+14,1.90709E+14,74.588237,roses,0.6357835,,,100.737302,,2,8,,Avg Proc Time (ms),, ((DOUBLE CHECK TOTAL CLASSIFICATIONS))
1,1.90709E+14,1.90709E+14,25.122399,1.90709E+14,1.9071E+14,77.411779,daisy,0.69660586,,,102.534178,,3,9,,96.15488256,,2668
1,1.9071E+14,1.9071E+14,25.090107,1.9071E+14,1.9071E+14,67.189486,daisy,0.59466124,,,92.279593,,4,8,,,,
1,1.9071E+14,1.9071E+14,25.079118,1.9071E+14,1.9071E+14,67.430319,daisy,0.669173,,,92.509437,,5,9,,Avg Class per Sec,,((TOTAL TP CONFIDENCE))
1,1.9071E+14,1.9071E+14,39.51365,1.9071E+14,1.9071E+14,68.855892,daisy,0.66268826,,,108.369542,,6,9,,8.863787375,,1403.496893
1,1.9071E+14,1.9071E+14,25.547867,1.9071E+14,1.9071E+14,89.625478,daisy,0.63437927,,,115.173345,,7,8,,,,
1,1.9071E+14,1.9071E+14,36.783493,1.9071E+14,1.9071E+14,70.539278,daisy,0.658151,,,107.322771,,8,9,,Avg TP Confidence,,
1,1.9071E+14,1.9071E+14,25.781981,1.9071E+14,1.9071E+14,67.541569,daisy,0.6624824,,,93.32355,,9,8,,0.570063726,,
1,1.9071E+14,1.9071E+14,38.751723,1.9071E+14,1.9071E+14,73.164955,daisy,0.6417485,,,111.916678,,10,9,,,,
1,1.9071E+14,1.9071E+14,25.07318,1.9071E+14,1.9071E+14,71.82808,daisy,0.67940956,,,96.90126,,11,9,,Total Classifications,,
2,1.9071E+14,1.90711E+14,31.868076,1.90711E+14,1.90711E+14,67.876309,daisy,0.6605867,,,99.744385,,12,8,,2668,,
2,1.90711E+14,1.90711E+14,25.123961,1.90711E+14,1.90711E+14,68.465007,daisy,0.61343616,,,93.588968,,13,8,,,,
2,1.90711E+14,1.90711E+14,25.182971,1.90711E+14,1.90711E+14,71.727664,daisy,0.5781192,,,96.910635,,14,8,,True Positives,,
2,1.90711E+14,1.90711E+14,25.027711,1.90711E+14,1.90711E+14,65.34136,daisy,0.72780037,,,90.369071,,15,8,,2462,,
2,1.90711E+14,1.90711E+14,44.058025,1.90711E+14,1.90711E+14,82.751883,daisy,0.58529776,,,126.809908,,16,8,,,,
2,1.90711E+14,1.90711E+14,38.933598,1.90711E+14,1.90711E+14,69.408392,daisy,0.6146363,,,108.34199,,17,9,,False Negatives,,
2,1.90711E+14,1.90711E+14,25.102919,1.90711E+14,1.90711E+14,74.814851,daisy,0.60324347,,,99.91777,,18,9,,206,,
2,1.90711E+14,1.90711E+14,32.328805,1.90711E+14,1.90711E+14,71.120788,daisy,0.7087591,,,103.449593,,19,8,,,,
3,1.90711E+14,1.90711E+14,27.902451,1.90711E+14,1.90712E+14,71.966622,daisy,0.7023046,,,99.869073,,20,8,,Recall,,
3,1.90712E+14,1.90712E+14,29.895264,1.90712E+14,1.90712E+14,70.935215,daisy,0.66670066,,,100.830479,,21,9,,0.922788606,,
3,1.90712E+14,1.90712E+14,30.023597,1.90712E+14,1.90712E+14,67.545892,daisy,0.6788205,,,97.569489,,22,8,,,,
3,1.90712E+14,1.90712E+14,25.728388,1.90712E+14,1.90712E+14,71.877871,daisy,0.63175523,,,97.606259,,23,8,,,,
3,1.90712E+14,1.90712E+14,25.713544,1.90712E+14,1.90712E+14,74.307508,daisy,0.58429813,,,100.021052,,24,8,,,,
3,1.90712E+14,1.90712E+14,25.196304,1.90712E+14,1.90712E+14,69.493861,daisy,0.6742413,,,94.690165,,25,10,,,,
3,1.90712E+14,1.90712E+14,25.201149,1.90712E+14,1.90712E+14,77.269643,daisy,0.65894794,,,102.470792,,26,8,,,,
3,1.90712E+14,1.90712E+14,26.262867,1.90712E+14,1.90712E+14,72.68657,daisy,0.66435266,,,98.949437,,27,7,,,,
3,1.90712E+14,1.90712E+14,25.103856,1.90712E+14,1.90712E+14,73.974799,daisy,0.6322089,,,99.078655,,28,8,,,,
4,1.90712E+14,1.90712E+14,25.607971,1.90712E+14,1.90713E+14,80.53506,daisy,0.71951795,,,106.143031,,29,9,,,,
4,1.90713E+14,1.90713E+14,27.686565,1.90713E+14,1.90713E+14,72.990008,daisy,0.712555,,,100.676573,,30,8,,,,
4,1.90713E+14,1.90713E+14,26.904482,1.90713E+14,1.90713E+14,77.157091,daisy,0.6302285,,,104.061573,,31,9,,,,
4,1.90713E+14,1.90713E+14,27.562451,1.90713E+14,1.90713E+14,77.424591,daisy,0.61577386,,,104.987042,,32,9,,,,
4,1.90713E+14,1.90713E+14,27.962607,1.90713E+14,1.90713E+14,72.077923,daisy,0.6091337,,,100.04053,,33,9,,,,
4,1.90713E+14,1.90713E+14,33.811618,1.90713E+14,1.90713E+14,68.046569,daisy,0.59860104,,,101.858187,,34,9,,,,
4,1.90713E+14,1.90713E+14,26.548545,1.90713E+14,1.90713E+14,76.909279,daisy,0.5997342,,,103.457824,,35,8,,,,
4,1.90713E+14,1.90713E+14,31.83094,1.90713E+14,1.90713E+14,73.360268,daisy,0.6796167,,,105.191208,,36,8,,,,
5,1.90713E+14,1.90713E+14,26.61344,1.90713E+14,1.90714E+14,71.191465,daisy,0.68357795,,,97.804905,,37,8,,,,
5,1.90714E+14,1.90714E+14,47.829171,1.90714E+14,1.90714E+14,78.952352,daisy,0.6384606,,,126.781523,,38,9,,,,
5,1.90714E+14,1.90714E+14,26.141773,1.90714E+14,1.90714E+14,72.811309,daisy,0.58703136,,,98.953082,,39,8,,,,
5,1.90714E+14,1.90714E+14,28.630316,1.90714E+14,1.90714E+14,80.623862,daisy,0.68680054,,,109.254178,,40,9,,,,
5,1.90714E+14,1.90714E+14,25.691825,1.90714E+14,1.90714E+14,72.822246,daisy,0.6263569,,,98.514071,,41,9,,,,
5,1.90714E+14,1.90714E+14,25.228701,1.90714E+14,1.90714E+14,68.688757,daisy,0.6207724,,,93.917458,,42,8,,,,
5,1.90714E+14,1.90714E+14,27.739378,1.90714E+14,1.90714E+14,70.41683,daisy,0.5921975,,,98.156208,,43,8,,,,
5,1.90714E+14,1.90714E+14,25.861878,1.90714E+14,1.90714E+14,78.961935,daisy,0.69599473,,,104.823813,,44,8,,,,
5,1.90714E+14,1.90714E+14,31.022398,1.90714E+14,1.90714E+14,67.640007,daisy,0.6053382,,,98.662405,,45,8,,,,
6,1.90714E+14,1.90714E+14,25.40568,1.90714E+14,1.90715E+14,71.225632,daisy,0.6543162,,,96.631312,,46,8,,,,
6,1.90715E+14,1.90715E+14,25.250315,1.90715E+14,1.90715E+14,71.395216,daisy,0.6613516,,,96.645531,,47,9,,,,
6,1.90715E+14,1.90715E+14,25.152085,1.90715E+14,1.90715E+14,77.932195,daisy,0.57521296,,,103.08428,,48,9,,,,
6,1.90715E+14,1.90715E+14,28.111045,1.90715E+14,1.90715E+14,65.499954,daisy,0.6605614,,,93.610999,,49,8,,,,
6,1.90715E+14,1.90715E+14,25.034065,1.90715E+14,1.90715E+14,72.629643,daisy,0.6471526,,,97.663708,,50,9,,,,
6,1.90715E+14,1.90715E+14,25.789743,1.90715E+14,1.90715E+14,72.289122,daisy,0.5922681,,,98.078865,,51,9,,,,
6,1.90715E+14,1.90715E+14,25.102502,1.90715E+14,1.90715E+14,73.474695,daisy,0.6129661,,,98.577197,,52,9,,,,
6,1.90715E+14,1.90715E+14,27.977607,1.90715E+14,1.90715E+14,68.16959,daisy,0.63144386,,,96.147197,,53,9,,,,
6,1.90715E+14,1.90715E+14,25.291877,1.90715E+14,1.90715E+14,65.809225,daisy,0.7180326,,,91.101102,,54,8,,,,
7,1.90715E+14,1.90715E+14,25.646981,1.90715E+14,1.90716E+14,66.373653,daisy,0.66450644,,,92.020634,,55,8,,,,
7,1.90716E+14,1.90716E+14,39.889431,1.90716E+14,1.90716E+14,80.809799,daisy,0.70267373,,,120.69923,,56,8,,,,
7,1.90716E+14,1.90716E+14,25.518335,1.90716E+14,1.90716E+14,73.419279,daisy,0.65840995,,,98.937614,,57,9,,,,
7,1.90716E+14,1.90716E+14,26.079273,1.90716E+14,1.90716E+14,67.6336,daisy,0.6991115,,,93.712873,,58,8,,,,
7,1.90716E+14,1.90716E+14,25.387138,1.90716E+14,1.90716E+14,92.560895,daisy,0.69115907,,,117.948033,,59,9,,,,
7,1.90716E+14,1.90716E+14,26.327451,1.90716E+14,1.90716E+14,81.068393,daisy,0.7258842,,,107.395844,,60,8,,,,
7,1.90716E+14,1.90716E+14,30.570316,1.90716E+14,1.90716E+14,73.001569,daisy,0.67525625,,,103.571885,,61,9,,,,
7,1.90716E+14,1.90716E+14,28.129066,1.90716E+14,1.90716E+14,96.801311,daisy,0.6218753,,,124.930377,,62,9,,,,
8,1.90716E+14,1.90716E+14,52.985942,1.90716E+14,1.90717E+14,70.690892,daisy,0.65395355,,,123.676834,,63,7,,,,
8,1.90717E+14,1.90717E+14,25.278544,1.90717E+14,1.90717E+14,67.563497,daisy,0.635541,,,92.842041,,64,9,,,,
8,1.90717E+14,1.90717E+14,25.680472,1.90717E+14,1.90717E+14,69.796778,daisy,0.5576961,,,95.47725,,65,9,,,,
8,1.90717E+14,1.90717E+14,25.720054,1.90717E+14,1.90717E+14,68.223965,daisy,0.6107877,,,93.944019,,66,8,,,,
8,1.90717E+14,1.90717E+14,43.578286,1.90717E+14,1.90717E+14,73.019226,daisy,0.6403132,,,116.597512,,67,7,,,,
8,1.90717E+14,1.90717E+14,26.711305,1.90717E+14,1.90717E+14,90.276572,daisy,0.5319301,,,116.987877,,68,8,,,,
8,1.90717E+14,1.90717E+14,26.702659,1.90717E+14,1.90717E+14,75.503237,daisy,0.67854685,,,102.205896,,69,9,,,,
8,1.90717E+14,1.90717E+14,25.622815,1.90717E+14,1.90717E+14,66.009798,daisy,0.6518205,,,91.632613,,70,9,,,,
8,1.90717E+14,1.90717E+14,25.621826,1.90717E+14,1.90717E+14,73.789643,daisy,0.7240645,,,99.411469,,71,8,,,,
9,1.90717E+14,1.90717E+14,26.848493,1.90717E+14,1.90718E+14,73.872299,daisy,0.6938002,,,100.720792,,72,8,,,,
9,1.90718E+14,1.90718E+14,32.962243,1.90718E+14,1.90718E+14,76.280528,daisy,0.6705341,,,109.242771,,73,8,,,,
9,1.90718E+14,1.90718E+14,25.565211,1.90718E+14,1.90718E+14,75.341466,daisy,0.6879333,,,100.906677,,74,8,,,,
9,1.90718E+14,1.90718E+14,27.071148,1.90718E+14,1.90718E+14,71.130528,daisy,0.59440583,,,98.201676,,75,9,,,,
9,1.90718E+14,1.90718E+14,26.774742,1.90718E+14,1.90718E+14,72.135111,daisy,0.66677237,,,98.909853,,76,7,,,,
9,1.90718E+14,1.90718E+14,25.650211,1.90718E+14,1.90718E+14,72.767611,daisy,0.6501801,,,98.417822,,77,9,,,,
