Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.26627E+14,1.26627E+14,33.909352,1,,,0,47,,18
0,1.26627E+14,1.26627E+14,250.288709,14,,,1,60,,
0,1.26627E+14,1.26627E+14,18.01035,1,,,2,59,,Max FPS
0,1.26627E+14,1.26627E+14,16.76195,0,,,3,60,,60
0,1.26627E+14,1.26627E+14,16.762248,0,,,4,60,,
0,1.26627E+14,1.26628E+14,16.762047,0,,,5,59,,Avg FPS
0,1.26628E+14,1.26628E+14,16.760834,0,,,6,60,,59.45182724
0,1.26628E+14,1.26628E+14,16.761955,0,,,7,60,,
0,1.26628E+14,1.26628E+14,16.762072,0,,,8,59,,
0,1.26628E+14,1.26628E+14,16.762083,0,,,9,60,,
0,1.26628E+14,1.26628E+14,16.761849,0,,,10,60,,
0,1.26628E+14,1.26628E+14,16.761925,0,,,11,59,,
0,1.26628E+14,1.26628E+14,16.761832,0,,,12,60,,
0,1.26628E+14,1.26628E+14,16.761969,0,,,13,60,,
0,1.26628E+14,1.26628E+14,16.76189,0,,,14,59,,
0,1.26628E+14,1.26628E+14,16.761748,0,,,15,60,,
0,1.26628E+14,1.26628E+14,16.761964,0,,,16,60,,
0,1.26628E+14,1.26628E+14,16.761836,0,,,17,59,,
0,1.26628E+14,1.26628E+14,16.761861,0,,,18,60,,
0,1.26628E+14,1.26628E+14,16.761945,0,,,19,60,,
0,1.26628E+14,1.26628E+14,16.761496,0,,,20,59,,
0,1.26628E+14,1.26628E+14,16.761297,0,,,21,60,,
0,1.26628E+14,1.26628E+14,16.76156,0,,,22,60,,
0,1.26628E+14,1.26628E+14,16.761,0,,,23,59,,
0,1.26628E+14,1.26628E+14,16.761375,0,,,24,60,,
0,1.26628E+14,1.26628E+14,16.761188,0,,,25,60,,
0,1.26628E+14,1.26628E+14,16.761499,0,,,26,59,,
0,1.26628E+14,1.26628E+14,16.76159,0,,,27,60,,
0,1.26628E+14,1.26628E+14,16.761694,0,,,28,59,,
0,1.26628E+14,1.26628E+14,16.761663,0,,,29,60,,
0,1.26628E+14,1.26628E+14,16.761682,0,,,30,60,,
0,1.26628E+14,1.26628E+14,16.761723,0,,,31,59,,
0,1.26628E+14,1.26628E+14,16.761776,0,,,32,60,,
0,1.26628E+14,1.26628E+14,16.761633,0,,,33,60,,
0,1.26628E+14,1.26628E+14,16.761617,0,,,34,59,,
0,1.26628E+14,1.26628E+14,16.761579,0,,,35,60,,
0,1.26628E+14,1.26628E+14,16.761796,0,,,36,60,,
0,1.26628E+14,1.26628E+14,16.761727,0,,,37,59,,
0,1.26628E+14,1.26628E+14,16.761808,0,,,38,60,,
0,1.26628E+14,1.26628E+14,16.761712,0,,,39,60,,
0,1.26628E+14,1.26628E+14,16.761708,0,,,40,59,,
0,1.26628E+14,1.26628E+14,16.761275,0,,,41,60,,
0,1.26628E+14,1.26628E+14,16.761513,0,,,42,60,,
0,1.26628E+14,1.26628E+14,16.761549,0,,,43,59,,
0,1.26628E+14,1.26628E+14,16.761644,0,,,44,60,,
0,1.26628E+14,1.26628E+14,16.761608,0,,,45,60,,
0,1.26628E+14,1.26628E+14,16.761561,0,,,46,59,,
1,1.26628E+14,1.26628E+14,16.761563,0,,,47,60,,
1,1.26628E+14,1.26628E+14,16.761491,0,,,48,60,,
1,1.26628E+14,1.26628E+14,16.761166,0,,,49,59,,
1,1.26628E+14,1.26628E+14,16.761633,0,,,50,60,,
1,1.26628E+14,1.26628E+14,16.761556,0,,,51,60,,
1,1.26628E+14,1.26628E+14,16.761642,0,,,52,59,,
1,1.26628E+14,1.26628E+14,16.761244,0,,,53,60,,
1,1.26628E+14,1.26628E+14,16.761151,0,,,54,60,,
1,1.26628E+14,1.26628E+14,16.761191,0,,,55,59,,
1,1.26628E+14,1.26628E+14,16.761458,0,,,56,60,,
1,1.26628E+14,1.26628E+14,16.76117,0,,,57,60,,
1,1.26628E+14,1.26628E+14,16.761498,0,,,58,59,,
1,1.26628E+14,1.26628E+14,16.761568,0,,,59,60,,
1,1.26628E+14,1.26628E+14,16.761349,0,,,60,60,,
1,1.26628E+14,1.26628E+14,16.761153,0,,,61,59,,
1,1.26628E+14,1.26628E+14,16.761319,0,,,62,60,,
1,1.26628E+14,1.26628E+14,16.761161,0,,,63,60,,
1,1.26628E+14,1.26629E+14,16.761497,0,,,64,59,,
1,1.26629E+14,1.26629E+14,16.761371,0,,,65,60,,
1,1.26629E+14,1.26629E+14,16.761411,0,,,66,60,,
1,1.26629E+14,1.26629E+14,16.761254,0,,,67,59,,
1,1.26629E+14,1.26629E+14,16.7614,0,,,68,60,,
1,1.26629E+14,1.26629E+14,16.761379,0,,,69,60,,
1,1.26629E+14,1.26629E+14,16.761346,0,,,70,59,,
1,1.26629E+14,1.26629E+14,16.761574,0,,,71,60,,
1,1.26629E+14,1.26629E+14,16.761539,0,,,72,60,,
1,1.26629E+14,1.26629E+14,16.761386,0,,,73,59,,
1,1.26629E+14,1.26629E+14,16.761367,0,,,74,60,,
1,1.26629E+14,1.26629E+14,16.760959,0,,,75,59,,
1,1.26629E+14,1.26629E+14,16.761292,0,,,76,60,,
1,1.26629E+14,1.26629E+14,16.761227,0,,,77,60,,
1,1.26629E+14,1.26629E+14,16.761024,0,,,78,59,,
1,1.26629E+14,1.26629E+14,16.761301,0,,,79,60,,
1,1.26629E+14,1.26629E+14,16.761364,0,,,80,60,,
1,1.26629E+14,1.26629E+14,16.761181,0,,,81,59,,
1,1.26629E+14,1.26629E+14,16.761439,0,,,82,60,,
1,1.26629E+14,1.26629E+14,16.761297,0,,,83,60,,
1,1.26629E+14,1.26629E+14,16.761193,0,,,84,59,,
1,1.26629E+14,1.26629E+14,16.761305,0,,,85,60,,
1,1.26629E+14,1.26629E+14,16.76143,0,,,86,60,,
1,1.26629E+14,1.26629E+14,16.761295,0,,,87,59,,
1,1.26629E+14,1.26629E+14,16.76133,0,,,88,60,,
1,1.26629E+14,1.26629E+14,16.761373,0,,,89,60,,
1,1.26629E+14,1.26629E+14,16.761454,0,,,90,59,,
1,1.26629E+14,1.26629E+14,16.761121,0,,,91,60,,
1,1.26629E+14,1.26629E+14,16.761058,0,,,92,60,,
1,1.26629E+14,1.26629E+14,16.76121,0,,,93,59,,
1,1.26629E+14,1.26629E+14,16.761543,0,,,94,60,,
1,1.26629E+14,1.26629E+14,16.761225,0,,,95,60,,
1,1.26629E+14,1.26629E+14,16.761501,0,,,96,59,,
1,1.26629E+14,1.26629E+14,16.760873,0,,,97,60,,
1,1.26629E+14,1.26629E+14,16.761562,0,,,98,60,,
