Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.33059E+14,3.33059E+14,17.358142,0,,0,24,,19,60,59.3654485
0,3.33059E+14,3.33059E+14,650.099332,38,,1,59,,,,
0,3.33059E+14,3.33059E+14,3.735885,0,,2,60,,,,
0,3.33059E+14,3.33059E+14,16.764323,0,,3,60,,,,
0,3.33059E+14,3.33059E+14,16.763976,0,,4,59,,,,
0,3.33059E+14,3.33059E+14,16.764584,0,,5,60,,,,
0,3.33059E+14,3.33059E+14,16.764033,0,,6,60,,,,
0,3.33059E+14,3.33059E+14,16.764209,0,,7,59,,,,
0,3.33059E+14,3.33059E+14,16.764282,0,,8,60,,,,
0,3.33059E+14,3.33059E+14,16.764231,0,,9,60,,,,
0,3.33059E+14,3.33059E+14,16.764195,0,,10,59,,,,
0,3.33059E+14,3.33059E+14,16.764282,0,,11,60,,,,
0,3.33059E+14,3.33059E+14,16.76436,0,,12,60,,,,
0,3.33059E+14,3.33059E+14,16.764112,0,,13,59,,,,
0,3.33059E+14,3.3306E+14,16.764143,0,,14,60,,,,
0,3.3306E+14,3.3306E+14,16.764031,0,,15,59,,,,
0,3.3306E+14,3.3306E+14,16.763803,0,,16,60,,,,
0,3.3306E+14,3.3306E+14,16.764534,0,,17,60,,,,
0,3.3306E+14,3.3306E+14,16.764124,0,,18,59,,,,
0,3.3306E+14,3.3306E+14,16.763582,0,,19,60,,,,
0,3.3306E+14,3.3306E+14,16.76396,0,,20,60,,,,
0,3.3306E+14,3.3306E+14,16.763518,0,,21,59,,,,
0,3.3306E+14,3.3306E+14,16.763761,0,,22,60,,,,
0,3.3306E+14,3.3306E+14,16.763825,0,,23,60,,,,
1,3.3306E+14,3.3306E+14,16.763691,0,,24,59,,,,
1,3.3306E+14,3.3306E+14,16.76406,0,,25,60,,,,
1,3.3306E+14,3.3306E+14,16.764056,0,,26,60,,,,
1,3.3306E+14,3.3306E+14,16.764118,0,,27,59,,,,
1,3.3306E+14,3.3306E+14,16.764295,0,,28,60,,,,
1,3.3306E+14,3.3306E+14,16.763978,0,,29,60,,,,
1,3.3306E+14,3.3306E+14,16.764007,0,,30,59,,,,
1,3.3306E+14,3.3306E+14,16.764033,0,,31,60,,,,
1,3.3306E+14,3.3306E+14,16.763995,0,,32,60,,,,
1,3.3306E+14,3.3306E+14,16.764007,0,,33,59,,,,
1,3.3306E+14,3.3306E+14,16.764103,0,,34,60,,,,
1,3.3306E+14,3.3306E+14,16.764064,0,,35,60,,,,
1,3.3306E+14,3.3306E+14,16.764025,0,,36,59,,,,
1,3.3306E+14,3.3306E+14,16.764007,0,,37,60,,,,
1,3.3306E+14,3.3306E+14,16.764124,0,,38,59,,,,
1,3.3306E+14,3.3306E+14,16.764058,0,,39,60,,,,
1,3.3306E+14,3.3306E+14,16.764111,0,,40,60,,,,
1,3.3306E+14,3.3306E+14,16.764127,0,,41,59,,,,
1,3.3306E+14,3.3306E+14,16.764161,0,,42,60,,,,
1,3.3306E+14,3.3306E+14,16.763957,0,,43,60,,,,
1,3.3306E+14,3.3306E+14,16.76377,0,,44,59,,,,
1,3.3306E+14,3.3306E+14,16.764155,0,,45,60,,,,
1,3.3306E+14,3.3306E+14,16.764073,0,,46,60,,,,
1,3.3306E+14,3.3306E+14,16.764061,0,,47,59,,,,
1,3.3306E+14,3.3306E+14,16.763988,0,,48,60,,,,
1,3.3306E+14,3.3306E+14,16.763935,0,,49,60,,,,
1,3.3306E+14,3.3306E+14,16.763947,0,,50,59,,,,
1,3.3306E+14,3.3306E+14,16.763868,0,,51,60,,,,
1,3.3306E+14,3.3306E+14,16.763985,0,,52,60,,,,
1,3.3306E+14,3.3306E+14,16.764049,0,,53,59,,,,
1,3.3306E+14,3.3306E+14,16.763747,0,,54,60,,,,
1,3.3306E+14,3.3306E+14,16.763636,0,,55,60,,,,
1,3.3306E+14,3.3306E+14,16.763727,0,,56,59,,,,
1,3.3306E+14,3.3306E+14,16.764012,0,,57,60,,,,
1,3.3306E+14,3.3306E+14,16.764023,0,,58,59,,,,
1,3.3306E+14,3.3306E+14,16.763996,0,,59,60,,,,
1,3.3306E+14,3.3306E+14,16.763999,0,,60,60,,,,
1,3.3306E+14,3.3306E+14,16.764152,0,,61,59,,,,
1,3.3306E+14,3.3306E+14,16.764081,0,,62,60,,,,
1,3.3306E+14,3.3306E+14,16.76382,0,,63,60,,,,
1,3.3306E+14,3.3306E+14,16.76392,0,,64,59,,,,
1,3.3306E+14,3.3306E+14,16.76399,0,,65,60,,,,
1,3.3306E+14,3.3306E+14,16.763918,0,,66,60,,,,
1,3.3306E+14,3.3306E+14,16.763748,0,,67,59,,,,
1,3.3306E+14,3.3306E+14,16.764306,0,,68,60,,,,
1,3.3306E+14,3.3306E+14,16.76408,0,,69,60,,,,
1,3.3306E+14,3.3306E+14,16.764008,0,,70,59,,,,
1,3.3306E+14,3.3306E+14,16.764273,0,,71,60,,,,
1,3.3306E+14,3.3306E+14,16.764101,0,,72,60,,,,
1,3.3306E+14,3.3306E+14,16.763651,0,,73,59,,,,
1,3.3306E+14,3.33061E+14,16.763906,0,,74,60,,,,
1,3.33061E+14,3.33061E+14,16.764003,0,,75,59,,,,
1,3.33061E+14,3.33061E+14,16.763947,0,,76,60,,,,
1,3.33061E+14,3.33061E+14,16.76403,0,,77,60,,,,
1,3.33061E+14,3.33061E+14,16.764132,0,,78,59,,,,
1,3.33061E+14,3.33061E+14,16.763598,0,,79,60,,,,
1,3.33061E+14,3.33061E+14,16.764082,0,,80,60,,,,
1,3.33061E+14,3.33061E+14,16.763998,0,,81,59,,,,
1,3.33061E+14,3.33061E+14,16.763718,0,,82,60,,,,
2,3.33061E+14,3.33061E+14,16.764177,0,,83,60,,,,
2,3.33061E+14,3.33061E+14,16.763966,0,,84,59,,,,
2,3.33061E+14,3.33061E+14,16.763969,0,,85,60,,,,
2,3.33061E+14,3.33061E+14,16.763955,0,,86,60,,,,
2,3.33061E+14,3.33061E+14,16.764075,0,,87,59,,,,
2,3.33061E+14,3.33061E+14,16.763955,0,,88,60,,,,
2,3.33061E+14,3.33061E+14,16.76359,0,,89,59,,,,
2,3.33061E+14,3.33061E+14,16.764006,0,,90,60,,,,
2,3.33061E+14,3.33061E+14,16.763445,0,,91,60,,,,
2,3.33061E+14,3.33061E+14,16.764231,0,,92,59,,,,
2,3.33061E+14,3.33061E+14,16.764373,0,,93,60,,,,
