Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3424536k used 307072k free 124488k buffers ,3731608,3424536,307072,124488,, 800%cpu 281%user 9%nice 63%sys 441%idle 0%iow 3%irq 3%sirq 0%host ,800,281,,63,,
2,5, Mem: 3731608k total 3432428k used 299180k free 124492k buffers ,3731608,3432428,299180,124492,, 800%cpu 290%user 0%nice 68%sys 429%idle 0%iow 10%irq 3%sirq 0%host ,800,290,,68,,
3,11, Mem: 3731608k total 3427592k used 304016k free 124492k buffers ,3731608,3427592,304016,124492,, 800%cpu 284%user 3%nice 56%sys 447%idle 0%iow 6%irq 3%sirq 0%host ,800,284,,56,,
4,16, Mem: 3731608k total 3441464k used 290144k free 124492k buffers ,3731608,3441464,290144,124492,, 800%cpu 275%user 0%nice 56%sys 459%idle 0%iow 6%irq 3%sirq 0%host ,800,275,,56,,
5,21, Mem: 3731608k total 3428352k used 303256k free 124492k buffers ,3731608,3428352,303256,124492,, 800%cpu 284%user 3%nice 68%sys 439%idle 0%iow 3%irq 3%sirq 0%host ,800,284,,68,,
6,26, Mem: 3731608k total 3441680k used 289928k free 124492k buffers ,3731608,3441680,289928,124492,, 800%cpu 272%user 0%nice 53%sys 466%idle 0%iow 6%irq 3%sirq 0%host ,800,272,,53,,
7,31, Mem: 3731608k total 3426220k used 305388k free 124492k buffers ,3731608,3426220,305388,124492,, 800%cpu 269%user 3%nice 59%sys 466%idle 0%iow 3%irq 0%sirq 0%host ,800,269,,59,,
8,36, Mem: 3731608k total 3433368k used 298240k free 124492k buffers ,3731608,3433368,298240,124492,, 800%cpu 313%user 3%nice 59%sys 422%idle 0%iow 3%irq 0%sirq 0%host ,800,313,,59,,
9,41, Mem: 3731608k total 3428992k used 302616k free 124524k buffers ,3731608,3428992,302616,124524,, 800%cpu 329%user 0%nice 52%sys 413%idle 0%iow 3%irq 3%sirq 0%host ,800,329,,52,,
10,46, Mem: 3731608k total 3436920k used 294688k free 124524k buffers ,3731608,3436920,294688,124524,, 800%cpu 244%user 0%nice 47%sys 503%idle 0%iow 3%irq 3%sirq 0%host ,800,244,,47,,
11,51, Mem: 3731608k total 3432484k used 299124k free 124524k buffers ,3731608,3432484,299124,124524,, 800%cpu 294%user 0%nice 50%sys 450%idle 0%iow 6%irq 0%sirq 0%host ,800,294,,50,,
12,56, Mem: 3731608k total 3441240k used 290368k free 124524k buffers ,3731608,3441240,290368,124524,, 800%cpu 278%user 13%nice 53%sys 450%idle 0%iow 6%irq 0%sirq 0%host ,800,278,,53,,
13,61, Mem: 3731608k total 3429476k used 302132k free 124524k buffers ,3731608,3429476,302132,124524,, 800%cpu 247%user 0%nice 44%sys 500%idle 0%iow 6%irq 3%sirq 0%host ,800,247,,44,,
14,66, Mem: 3731608k total 3442216k used 289392k free 124524k buffers ,3731608,3442216,289392,124524,, 800%cpu 309%user 0%nice 41%sys 444%idle 0%iow 6%irq 0%sirq 0%host ,800,309,,41,,
15,71, Mem: 3731608k total 3430684k used 300924k free 124524k buffers ,3731608,3430684,300924,124524,, 800%cpu 303%user 0%nice 59%sys 428%idle 0%iow 6%irq 3%sirq 0%host ,800,303,,59,,
16,76, Mem: 3731608k total 3426620k used 304988k free 124532k buffers ,3731608,3426620,304988,124532,, 800%cpu 316%user 16%nice 63%sys 397%idle 0%iow 6%irq 3%sirq 0%host ,800,316,,63,,
17,81, Mem: 3731608k total 3432012k used 299596k free 124532k buffers ,3731608,3432012,299596,124532,, 800%cpu 281%user 0%nice 53%sys 459%idle 0%iow 3%irq 3%sirq 0%host ,800,281,,53,,
18,86, Mem: 3731608k total 3441440k used 290168k free 124544k buffers ,3731608,3441440,290168,124544,, 800%cpu 259%user 3%nice 63%sys 466%idle 0%iow 9%irq 0%sirq 0%host ,800,259,,63,,
19,91, Mem: 3731608k total 3433392k used 298216k free 124544k buffers ,3731608,3433392,298216,124544,, 800%cpu 306%user 0%nice 59%sys 428%idle 0%iow 3%irq 3%sirq 0%host ,800,306,,59,,
20,96, Mem: 3731608k total 3451892k used 279716k free 124676k buffers ,3731608,3451892,279716,124676,, 800%cpu 221%user 3%nice 48%sys 518%idle 0%iow 6%irq 3%sirq 0%host ,800,221,,48,,
21,101, Mem: 3731608k total 3445444k used 286164k free 124688k buffers ,3731608,3445444,286164,124688,, 800%cpu 275%user 0%nice 50%sys 466%idle 0%iow 6%irq 3%sirq 0%host ,800,275,,50,,
22,106, Mem: 3731608k total 3435020k used 296588k free 124692k buffers ,3731608,3435020,296588,124692,, 800%cpu 278%user 9%nice 41%sys 466%idle 0%iow 6%irq 0%sirq 0%host ,800,278,,41,,
23,111, Mem: 3731608k total 3441808k used 289800k free 124696k buffers ,3731608,3441808,289800,124696,, 800%cpu 272%user 0%nice 63%sys 459%idle 0%iow 3%irq 3%sirq 0%host ,800,272,,63,,
24,116, Mem: 3731608k total 3437644k used 293964k free 124696k buffers ,3731608,3437644,293964,124696,, 800%cpu 291%user 0%nice 59%sys 444%idle 0%iow 6%irq 0%sirq 0%host ,800,291,,59,,
25,121, Mem: 3731608k total 3445316k used 286292k free 124696k buffers ,3731608,3445316,286292,124696,, 800%cpu 259%user 0%nice 53%sys 481%idle 0%iow 3%irq 3%sirq 0%host ,800,259,,53,,
26,126, Mem: 3731608k total 3440800k used 290808k free 124700k buffers ,3731608,3440800,290808,124700,, 800%cpu 306%user 0%nice 63%sys 425%idle 0%iow 3%irq 3%sirq 0%host ,800,306,,63,,
27,131, Mem: 3731608k total 3447248k used 284360k free 124700k buffers ,3731608,3447248,284360,124700,, 800%cpu 338%user 0%nice 44%sys 413%idle 0%iow 6%irq 0%sirq 0%host ,800,338,,44,,
28,136, Mem: 3731608k total 3437304k used 294304k free 124700k buffers ,3731608,3437304,294304,124700,, 800%cpu 291%user 13%nice 53%sys 438%idle 0%iow 6%irq 0%sirq 0%host ,800,291,,53,,
29,141, Mem: 3731608k total 3450388k used 281220k free 124704k buffers ,3731608,3450388,281220,124704,, 800%cpu 250%user 0%nice 56%sys 488%idle 0%iow 3%irq 3%sirq 0%host ,800,250,,56,,
30,146, Mem: 3731608k total 3441216k used 290392k free 124704k buffers ,3731608,3441216,290392,124704,, 800%cpu 310%user 3%nice 61%sys 419%idle 0%iow 6%irq 0%sirq 0%host ,800,310,,61,,
31,152, Mem: 3731608k total 3435816k used 295792k free 124704k buffers ,3731608,3435816,295792,124704,, 800%cpu 306%user 9%nice 66%sys 409%idle 0%iow 9%irq 0%sirq 0%host ,800,306,,66,,
32,157, Mem: 3731608k total 3448628k used 282980k free 124704k buffers ,3731608,3448628,282980,124704,, 800%cpu 284%user 0%nice 59%sys 450%idle 0%iow 3%irq 3%sirq 0%host ,800,284,,59,,
33,162, Mem: 3731608k total 3435480k used 296128k free 124704k buffers ,3731608,3435480,296128,124704,, 800%cpu 224%user 0%nice 48%sys 524%idle 0%iow 3%irq 0%sirq 0%host ,800,224,,48,,
34,167, Mem: 3731608k total 3448460k used 283148k free 124708k buffers ,3731608,3448460,283148,124708,, 800%cpu 309%user 0%nice 53%sys 425%idle 0%iow 9%irq 3%sirq 0%host ,800,309,,53,,
35,172, Mem: 3731608k total 3438512k used 293096k free 124712k buffers ,3731608,3438512,293096,124712,, 800%cpu 231%user 3%nice 56%sys 503%idle 0%iow 6%irq 0%sirq 0%host ,800,231,,56,,
36,177, Mem: 3731608k total 3446920k used 284688k free 124712k buffers ,3731608,3446920,284688,124712,, 800%cpu 313%user 0%nice 53%sys 428%idle 0%iow 3%irq 3%sirq 0%host ,800,313,,53,,
37,182, Mem: 3731608k total 3440448k used 291160k free 124712k buffers ,3731608,3440448,291160,124712,, 800%cpu 316%user 0%nice 71%sys 403%idle 0%iow 6%irq 3%sirq 0%host ,800,316,,71,,
38,187, Mem: 3731608k total 3448808k used 282800k free 124712k buffers ,3731608,3448808,282800,124712,, 800%cpu 300%user 0%nice 53%sys 441%idle 0%iow 6%irq 0%sirq 0%host ,800,300,,53,,
39,192, Mem: 3731608k total 3442124k used 289484k free 124712k buffers ,3731608,3442124,289484,124712,, 800%cpu 272%user 0%nice 53%sys 463%idle 0%iow 9%irq 3%sirq 0%host ,800,272,,53,,
40,197, Mem: 3731608k total 3449972k used 281636k free 124712k buffers ,3731608,3449972,281636,124712,, 800%cpu 303%user 0%nice 56%sys 431%idle 0%iow 6%irq 3%sirq 0%host ,800,303,,56,,
41,202, Mem: 3731608k total 3441384k used 290224k free 124728k buffers ,3731608,3441384,290224,124728,, 800%cpu 267%user 0%nice 52%sys 470%idle 0%iow 9%irq 3%sirq 0%host ,800,267,,52,,
42,207, Mem: 3731608k total 3435764k used 295844k free 124732k buffers ,3731608,3435764,295844,124732,, 800%cpu 297%user 19%nice 69%sys 406%idle 0%iow 6%irq 3%sirq 0%host ,800,297,,69,,
43,212, Mem: 3731608k total 3443656k used 287952k free 124732k buffers ,3731608,3443656,287952,124732,, 800%cpu 306%user 0%nice 58%sys 427%idle 0%iow 6%irq 3%sirq 0%host ,800,306,,58,,
44,217, Mem: 3731608k total 3439896k used 291712k free 124732k buffers ,3731608,3439896,291712,124732,, 800%cpu 321%user 0%nice 61%sys 409%idle 0%iow 6%irq 3%sirq 0%host ,800,321,,61,,
45,222, Mem: 3731608k total 3447604k used 284004k free 124732k buffers ,3731608,3447604,284004,124732,, 800%cpu 303%user 0%nice 56%sys 434%idle 0%iow 6%irq 0%sirq 0%host ,800,303,,56,,
46,227, Mem: 3731608k total 3453876k used 277732k free 124732k buffers ,3731608,3453876,277732,124732,, 800%cpu 312%user 0%nice 67%sys 412%idle 0%iow 6%irq 3%sirq 0%host ,800,312,,67,,
47,232, Mem: 3731608k total 3449940k used 281668k free 124736k buffers ,3731608,3449940,281668,124736,, 800%cpu 267%user 0%nice 58%sys 464%idle 0%iow 9%irq 3%sirq 0%host ,800,267,,58,,
48,237, Mem: 3731608k total 3438808k used 292800k free 124736k buffers ,3731608,3438808,292800,124736,, 800%cpu 291%user 9%nice 56%sys 434%idle 0%iow 6%irq 3%sirq 0%host ,800,291,,56,,
49,242, Mem: 3731608k total 3452840k used 278768k free 124736k buffers ,3731608,3452840,278768,124736,, 800%cpu 247%user 0%nice 59%sys 484%idle 0%iow 6%irq 3%sirq 0%host ,800,247,,59,,
50,247, Mem: 3731608k total 3442008k used 289600k free 124736k buffers ,3731608,3442008,289600,124736,, 800%cpu 319%user 0%nice 66%sys 409%idle 0%iow 6%irq 0%sirq 0%host ,800,319,,66,,
51,252, Mem: 3731608k total 3447384k used 284224k free 124736k buffers ,3731608,3447384,284224,124736,, 800%cpu 303%user 0%nice 53%sys 434%idle 0%iow 9%irq 0%sirq 0%host ,800,303,,53,,
52,257, Mem: 3731608k total 3442980k used 288628k free 124740k buffers ,3731608,3442980,288628,124740,, 800%cpu 231%user 0%nice 59%sys 503%idle 0%iow 6%irq 0%sirq 0%host ,800,231,,59,,
53,262, Mem: 3731608k total 3449840k used 281768k free 124740k buffers ,3731608,3449840,281768,124740,, 800%cpu 278%user 3%nice 63%sys 450%idle 0%iow 3%irq 3%sirq 0%host ,800,278,,63,,
54,267, Mem: 3731608k total 3444228k used 287380k free 124744k buffers ,3731608,3444228,287380,124744,, 800%cpu 263%user 3%nice 41%sys 488%idle 0%iow 3%irq 3%sirq 0%host ,800,263,,41,,
55,272, Mem: 3731608k total 3451928k used 279680k free 124744k buffers ,3731608,3451928,279680,124744,, 800%cpu 272%user 0%nice 59%sys 466%idle 0%iow 3%irq 0%sirq 0%host ,800,272,,59,,
56,277, Mem: 3731608k total 3440916k used 290692k free 124744k buffers ,3731608,3440916,290692,124744,, 800%cpu 227%user 0%nice 48%sys 518%idle 0%iow 3%irq 3%sirq 0%host ,800,227,,48,,
57,282, Mem: 3731608k total 3453904k used 277704k free 124744k buffers ,3731608,3453904,277704,124744,, 800%cpu 245%user 0%nice 55%sys 491%idle 0%iow 6%irq 3%sirq 0%host ,800,245,,55,,
58,287, Mem: 3731608k total 3443616k used 287992k free 124752k buffers ,3731608,3443616,287992,124752,, 800%cpu 256%user 0%nice 56%sys 481%idle 0%iow 6%irq 0%sirq 0%host ,800,256,,56,,
59,292, Mem: 3731608k total 3456732k used 274876k free 124752k buffers ,3731608,3456732,274876,124752,, 800%cpu 278%user 0%nice 63%sys 447%idle 0%iow 9%irq 3%sirq 0%host ,800,278,,63,,
60,297, Mem: 3731608k total 3444372k used 287236k free 124752k buffers ,3731608,3444372,287236,124752,, 800%cpu 281%user 0%nice 66%sys 447%idle 0%iow 6%irq 0%sirq 0%host ,800,281,,66,,
61,302, Mem: 3731608k total 3448400k used 283208k free 124752k buffers ,3731608,3448400,283208,124752,, 800%cpu 344%user 0%nice 56%sys 388%idle 0%iow 9%irq 3%sirq 0%host ,800,344,,56,,
