Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3573100k used 158508k free 158076k buffers ,3731608,3573100,158508,158076,, 800%cpu 135%user 3%nice 55%sys 597%idle 0%iow 6%irq 3%sirq 0%host ,800,135,,55,,
2,5, Mem: 3731608k total 3578024k used 153584k free 158080k buffers ,3731608,3578024,153584,158080,, 800%cpu 230%user 0%nice 63%sys 500%idle 0%iow 3%irq 3%sirq 0%host ,800,230,,63,,
3,10, Mem: 3731608k total 3587580k used 144028k free 158084k buffers ,3731608,3587580,144028,158084,, 800%cpu 158%user 3%nice 87%sys 539%idle 0%iow 10%irq 3%sirq 0%host ,800,158,,87,,
4,15, Mem: 3731608k total 3560672k used 170936k free 158088k buffers ,3731608,3560672,170936,158088,, 800%cpu 140%user 3%nice 63%sys 583%idle 0%iow 7%irq 3%sirq 0%host ,800,140,,63,,
5,20, Mem: 3731608k total 3571756k used 159852k free 158088k buffers ,3731608,3571756,159852,158088,, 800%cpu 203%user 0%nice 58%sys 529%idle 0%iow 6%irq 3%sirq 0%host ,800,203,,58,,
6,25, Mem: 3731608k total 3563088k used 168520k free 158088k buffers ,3731608,3563088,168520,158088,, 800%cpu 152%user 10%nice 68%sys 561%idle 0%iow 6%irq 3%sirq 0%host ,800,152,,68,,
7,30, Mem: 3731608k total 3561004k used 170604k free 158088k buffers ,3731608,3561004,170604,158088,, 800%cpu 181%user 0%nice 61%sys 545%idle 0%iow 10%irq 3%sirq 0%host ,800,181,,61,,
8,36, Mem: 3731608k total 3571472k used 160136k free 158092k buffers ,3731608,3571472,160136,158092,, 800%cpu 193%user 3%nice 87%sys 507%idle 0%iow 10%irq 0%sirq 0%host ,800,193,,87,,
9,41, Mem: 3731608k total 3573268k used 158340k free 158092k buffers ,3731608,3573268,158340,158092,, 800%cpu 155%user 3%nice 61%sys 571%idle 3%iow 6%irq 0%sirq 0%host ,800,155,,61,,
10,46, Mem: 3731608k total 3562908k used 168700k free 158092k buffers ,3731608,3562908,168700,158092,, 800%cpu 148%user 0%nice 58%sys 584%idle 0%iow 10%irq 0%sirq 0%host ,800,148,,58,,
11,51, Mem: 3731608k total 3575736k used 155872k free 158092k buffers ,3731608,3575736,155872,158092,, 800%cpu 187%user 0%nice 71%sys 529%idle 3%iow 6%irq 3%sirq 0%host ,800,187,,71,,
12,56, Mem: 3731608k total 3585784k used 145824k free 158092k buffers ,3731608,3585784,145824,158092,, 800%cpu 197%user 3%nice 65%sys 532%idle 0%iow 3%irq 0%sirq 0%host ,800,197,,65,,
13,61, Mem: 3731608k total 3560668k used 170940k free 158092k buffers ,3731608,3560668,170940,158092,, 800%cpu 152%user 0%nice 48%sys 597%idle 0%iow 3%irq 0%sirq 0%host ,800,152,,48,,
14,66, Mem: 3731608k total 3572992k used 158616k free 158092k buffers ,3731608,3572992,158616,158092,, 800%cpu 161%user 0%nice 52%sys 574%idle 0%iow 6%irq 6%sirq 0%host ,800,161,,52,,
15,71, Mem: 3731608k total 3584912k used 146696k free 158092k buffers ,3731608,3584912,146696,158092,, 800%cpu 158%user 0%nice 77%sys 558%idle 0%iow 6%irq 0%sirq 0%host ,800,158,,77,,
16,76, Mem: 3731608k total 3560608k used 171000k free 158096k buffers ,3731608,3560608,171000,158096,, 800%cpu 150%user 0%nice 73%sys 567%idle 0%iow 7%irq 3%sirq 0%host ,800,150,,73,,
17,81, Mem: 3731608k total 3572164k used 159444k free 158096k buffers ,3731608,3572164,159444,158096,, 800%cpu 152%user 0%nice 61%sys 574%idle 0%iow 10%irq 3%sirq 0%host ,800,152,,61,,
18,86, Mem: 3731608k total 3579604k used 152004k free 158096k buffers ,3731608,3579604,152004,158096,, 800%cpu 168%user 0%nice 61%sys 565%idle 0%iow 6%irq 0%sirq 0%host ,800,168,,61,,
19,91, Mem: 3731608k total 3559916k used 171692k free 158096k buffers ,3731608,3559916,171692,158096,, 800%cpu 171%user 0%nice 61%sys 561%idle 0%iow 6%irq 0%sirq 0%host ,800,171,,61,,
20,96, Mem: 3731608k total 3568088k used 163520k free 158096k buffers ,3731608,3568088,163520,158096,, 800%cpu 145%user 0%nice 48%sys 600%idle 0%iow 6%irq 0%sirq 0%host ,800,145,,48,,
21,101, Mem: 3731608k total 3577936k used 153672k free 158096k buffers ,3731608,3577936,153672,158096,, 800%cpu 139%user 0%nice 58%sys 594%idle 0%iow 6%irq 3%sirq 0%host ,800,139,,58,,
22,106, Mem: 3731608k total 3559544k used 172064k free 158096k buffers ,3731608,3559544,172064,158096,, 800%cpu 142%user 0%nice 65%sys 584%idle 0%iow 6%irq 3%sirq 0%host ,800,142,,65,,
23,111, Mem: 3731608k total 3567324k used 164284k free 158096k buffers ,3731608,3567324,164284,158096,, 800%cpu 187%user 3%nice 53%sys 537%idle 3%iow 10%irq 7%sirq 0%host ,800,187,,53,,
24,116, Mem: 3731608k total 3579680k used 151928k free 158096k buffers ,3731608,3579680,151928,158096,, 800%cpu 181%user 0%nice 61%sys 545%idle 0%iow 10%irq 3%sirq 0%host ,800,181,,61,,
25,121, Mem: 3731608k total 3580192k used 151416k free 158096k buffers ,3731608,3580192,151416,158096,, 800%cpu 135%user 0%nice 68%sys 590%idle 0%iow 3%irq 3%sirq 0%host ,800,135,,68,,
26,126, Mem: 3731608k total 3566628k used 164980k free 158096k buffers ,3731608,3566628,164980,158096,, 800%cpu 142%user 0%nice 48%sys 606%idle 0%iow 3%irq 0%sirq 0%host ,800,142,,48,,
27,131, Mem: 3731608k total 3577884k used 153724k free 158100k buffers ,3731608,3577884,153724,158100,, 800%cpu 181%user 0%nice 61%sys 545%idle 0%iow 10%irq 3%sirq 0%host ,800,181,,61,,
28,136, Mem: 3731608k total 3589536k used 142072k free 158104k buffers ,3731608,3589536,142072,158104,, 800%cpu 235%user 0%nice 52%sys 506%idle 0%iow 3%irq 3%sirq 0%host ,800,235,,52,,
29,141, Mem: 3731608k total 3568456k used 163152k free 158104k buffers ,3731608,3568456,163152,158104,, 800%cpu 129%user 0%nice 55%sys 610%idle 0%iow 3%irq 3%sirq 0%host ,800,129,,55,,
30,146, Mem: 3731608k total 3574956k used 156652k free 158104k buffers ,3731608,3574956,156652,158104,, 800%cpu 155%user 0%nice 42%sys 600%idle 0%iow 3%irq 0%sirq 0%host ,800,155,,42,,
31,151, Mem: 3731608k total 3591524k used 140084k free 158104k buffers ,3731608,3591524,140084,158104,, 800%cpu 145%user 0%nice 61%sys 581%idle 0%iow 10%irq 3%sirq 0%host ,800,145,,61,,
32,156, Mem: 3731608k total 3568436k used 163172k free 158104k buffers ,3731608,3568436,163172,158104,, 800%cpu 126%user 0%nice 58%sys 606%idle 0%iow 6%irq 3%sirq 0%host ,800,126,,58,,
33,161, Mem: 3731608k total 3576652k used 154956k free 158104k buffers ,3731608,3576652,154956,158104,, 800%cpu 158%user 3%nice 68%sys 561%idle 0%iow 6%irq 3%sirq 0%host ,800,158,,68,,
34,166, Mem: 3731608k total 3586676k used 144932k free 158108k buffers ,3731608,3586676,144932,158108,, 800%cpu 139%user 3%nice 45%sys 606%idle 0%iow 6%irq 0%sirq 0%host ,800,139,,45,,
35,171, Mem: 3731608k total 3568048k used 163560k free 158112k buffers ,3731608,3568048,163560,158112,, 800%cpu 142%user 0%nice 52%sys 600%idle 0%iow 6%irq 0%sirq 0%host ,800,142,,52,,
36,176, Mem: 3731608k total 3576404k used 155204k free 158112k buffers ,3731608,3576404,155204,158112,, 800%cpu 135%user 0%nice 61%sys 597%idle 0%iow 6%irq 0%sirq 0%host ,800,135,,61,,
37,181, Mem: 3731608k total 3587952k used 143656k free 158112k buffers ,3731608,3587952,143656,158112,, 800%cpu 152%user 0%nice 61%sys 577%idle 0%iow 10%irq 0%sirq 0%host ,800,152,,61,,
38,186, Mem: 3731608k total 3568448k used 163160k free 158112k buffers ,3731608,3568448,163160,158112,, 800%cpu 129%user 0%nice 55%sys 606%idle 0%iow 3%irq 6%sirq 0%host ,800,129,,55,,
39,191, Mem: 3731608k total 3575208k used 156400k free 158112k buffers ,3731608,3575208,156400,158112,, 800%cpu 170%user 0%nice 70%sys 550%idle 0%iow 7%irq 3%sirq 0%host ,800,170,,70,,
40,196, Mem: 3731608k total 3586736k used 144872k free 158116k buffers ,3731608,3586736,144872,158116,, 800%cpu 161%user 0%nice 74%sys 552%idle 0%iow 13%irq 0%sirq 0%host ,800,161,,74,,
41,201, Mem: 3731608k total 3566168k used 165440k free 158116k buffers ,3731608,3566168,165440,158116,, 800%cpu 140%user 0%nice 63%sys 587%idle 0%iow 7%irq 3%sirq 0%host ,800,140,,63,,
42,206, Mem: 3731608k total 3577144k used 154464k free 158116k buffers ,3731608,3577144,154464,158116,, 800%cpu 126%user 0%nice 74%sys 594%idle 0%iow 3%irq 3%sirq 0%host ,800,126,,74,,
43,211, Mem: 3731608k total 3585656k used 145952k free 158116k buffers ,3731608,3585656,145952,158116,, 800%cpu 180%user 0%nice 63%sys 550%idle 0%iow 7%irq 0%sirq 0%host ,800,180,,63,,
44,216, Mem: 3731608k total 3570536k used 161072k free 158116k buffers ,3731608,3570536,161072,158116,, 800%cpu 140%user 0%nice 53%sys 600%idle 0%iow 7%irq 0%sirq 0%host ,800,140,,53,,
45,221, Mem: 3731608k total 3573944k used 157664k free 158116k buffers ,3731608,3573944,157664,158116,, 800%cpu 226%user 0%nice 68%sys 500%idle 0%iow 6%irq 0%sirq 0%host ,800,226,,68,,
46,226, Mem: 3731608k total 3582028k used 149580k free 158116k buffers ,3731608,3582028,149580,158116,, 800%cpu 119%user 0%nice 74%sys 594%idle 0%iow 10%irq 3%sirq 0%host ,800,119,,74,,
47,231, Mem: 3731608k total 3591364k used 140244k free 158116k buffers ,3731608,3591364,140244,158116,, 800%cpu 180%user 7%nice 80%sys 527%idle 0%iow 7%irq 0%sirq 0%host ,800,180,,80,,
48,236, Mem: 3731608k total 3569844k used 161764k free 158116k buffers ,3731608,3569844,161764,158116,, 800%cpu 232%user 0%nice 48%sys 516%idle 0%iow 3%irq 0%sirq 0%host ,800,232,,48,,
49,241, Mem: 3731608k total 3578384k used 153224k free 158116k buffers ,3731608,3578384,153224,158116,, 800%cpu 187%user 0%nice 74%sys 532%idle 0%iow 3%irq 3%sirq 0%host ,800,187,,74,,
50,246, Mem: 3731608k total 3591180k used 140428k free 158116k buffers ,3731608,3591180,140428,158116,, 800%cpu 152%user 0%nice 52%sys 584%idle 0%iow 10%irq 3%sirq 0%host ,800,152,,52,,
51,251, Mem: 3731608k total 3572404k used 159204k free 158120k buffers ,3731608,3572404,159204,158120,, 800%cpu 194%user 0%nice 55%sys 542%idle 0%iow 6%irq 3%sirq 0%host ,800,194,,55,,
52,256, Mem: 3731608k total 3579408k used 152200k free 158120k buffers ,3731608,3579408,152200,158120,, 800%cpu 235%user 0%nice 58%sys 497%idle 0%iow 6%irq 3%sirq 0%host ,800,235,,58,,
53,261, Mem: 3731608k total 3592172k used 139436k free 158120k buffers ,3731608,3592172,139436,158120,, 800%cpu 123%user 3%nice 55%sys 616%idle 0%iow 3%irq 0%sirq 0%host ,800,123,,55,,
54,266, Mem: 3731608k total 3569136k used 162472k free 158120k buffers ,3731608,3569136,162472,158120,, 800%cpu 148%user 0%nice 61%sys 577%idle 0%iow 6%irq 6%sirq 0%host ,800,148,,61,,
55,272, Mem: 3731608k total 3578492k used 153116k free 158120k buffers ,3731608,3578492,153116,158120,, 800%cpu 138%user 0%nice 59%sys 591%idle 0%iow 6%irq 6%sirq 0%host ,800,138,,59,,
56,277, Mem: 3731608k total 3591512k used 140096k free 158120k buffers ,3731608,3591512,140096,158120,, 800%cpu 203%user 0%nice 61%sys 519%idle 0%iow 13%irq 3%sirq 0%host ,800,203,,61,,
57,282, Mem: 3731608k total 3567888k used 163720k free 158120k buffers ,3731608,3567888,163720,158120,, 800%cpu 145%user 3%nice 48%sys 600%idle 0%iow 3%irq 0%sirq 0%host ,800,145,,48,,
58,287, Mem: 3731608k total 3579736k used 151872k free 158120k buffers ,3731608,3579736,151872,158120,, 800%cpu 158%user 0%nice 45%sys 590%idle 0%iow 6%irq 0%sirq 0%host ,800,158,,45,,
59,292, Mem: 3731608k total 3589960k used 141648k free 158120k buffers ,3731608,3589960,141648,158120,, 800%cpu 167%user 0%nice 63%sys 560%idle 0%iow 7%irq 3%sirq 0%host ,800,167,,63,,
60,297, Mem: 3731608k total 3567836k used 163772k free 158120k buffers ,3731608,3567836,163772,158120,, 800%cpu 232%user 0%nice 48%sys 510%idle 0%iow 6%irq 3%sirq 0%host ,800,232,,48,,
