Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,98823149303217,98823183042395,33.739178,1
0,98823183042395,98823366578242,183.535847,10
0,98823366578242,98823384353010,17.774768,0
0,98823384353010,98823401120233,16.767223,0
0,98823401120233,98823417887196,16.766963,0
0,98823417887196,98823434654317,16.767121,0
0,98823434654317,98823451421216,16.766899,0
0,98823451421216,98823468188234,16.767018,0
0,98823468188234,98823484955206,16.766972,0
0,98823484955206,98823501722188,16.766982,0
0,98823501722188,98823518488856,16.766668,0
0,98823518488856,98823535255490,16.766634,0
0,98823535255490,98823552022308,16.766818,0
0,98823552022308,98823568789048,16.76674,0
0,98823568789048,98823585555833,16.766785,0
0,98823585555833,98823602322749,16.766916,0
0,98823602322749,98823619089784,16.767035,0
0,98823619089784,98823635856254,16.76647,0
0,98823635856254,98823652623134,16.76688,0
0,98823652623134,98823669389638,16.766504,0
0,98823669389638,98823686156253,16.766615,0
0,98823686156253,98823702922888,16.766635,0
0,98823702922888,98823719689706,16.766818,0
0,98823719689706,98823736456290,16.766584,0
0,98823736456290,98823753222966,16.766676,0
0,98823753222966,98823769989555,16.766589,0
0,98823769989555,98823786756544,16.766989,0
0,98823786756544,98823803523250,16.766706,0
0,98823803523250,98823820289767,16.766517,0
0,98823820289767,98823837056283,16.766516,0
0,98823837056283,98823853822754,16.766471,0
0,98823853822754,98823870589024,16.76627,0
0,98823870589024,98823887354955,16.765931,0
0,98823887354955,98823904121063,16.766108,0
0,98823904121063,98823920887355,16.766292,0
0,98823920887355,98823937653842,16.766487,0
0,98823937653842,98823954420391,16.766549,0
0,98823954420391,98823971186967,16.766576,0
0,98823971186967,98823987953554,16.766587,0
0,98823987953554,98824004720326,16.766772,0
0,98824004720326,98824021487135,16.766809,0
0,98824021487135,98824038253600,16.766465,0
0,98824038253600,98824055020498,16.766898,0
0,98824055020498,98824071787469,16.766971,0
0,98824071787469,98824088553992,16.766523,0
0,98824088553992,98824105320540,16.766548,0
0,98824105320540,98824122087214,16.766674,0
0,98824122087214,98824138853668,16.766454,0
0,98824138853668,98824155620165,16.766497,0
0,98824155620165,98824172386892,16.766727,0
0,98824172386892,98824189152867,16.765975,0
1,98824189152867,98824205919360,16.766493,0
1,98824205919360,98824222686023,16.766663,0
1,98824222686023,98824239452813,16.76679,0
1,98824239452813,98824256218942,16.766129,0
1,98824256218942,98824272985216,16.766274,0
1,98824272985216,98824289751215,16.765999,0
1,98824289751215,98824306517563,16.766348,0
1,98824306517563,98824323283797,16.766234,0
1,98824323283797,98824340050291,16.766494,0
1,98824340050291,98824356816651,16.76636,0
1,98824356816651,98824373583062,16.766411,0
1,98824373583062,98824390349528,16.766466,0
1,98824390349528,98824407115922,16.766394,0
1,98824407115922,98824423882302,16.76638,0
1,98824423882302,98824440648659,16.766357,0
1,98824440648659,98824457414892,16.766233,0
1,98824457414892,98824474180924,16.766032,0
1,98824474180924,98824490947125,16.766201,0
1,98824490947125,98824507713402,16.766277,0
1,98824507713402,98824524479580,16.766178,0
1,98824524479580,98824541245975,16.766395,0
1,98824541245975,98824558012339,16.766364,0
1,98824558012339,98824574778563,16.766224,0
1,98824574778563,98824591544801,16.766238,0
1,98824591544801,98824608311144,16.766343,0
1,98824608311144,98824625077505,16.766361,0
1,98824625077505,98824641843783,16.766278,0
1,98824641843783,98824658610010,16.766227,0
1,98824658610010,98824675376232,16.766222,0
1,98824675376232,98824692142429,16.766197,0
1,98824692142429,98824708908486,16.766057,0
1,98824708908486,98824725674379,16.765893,0
1,98824725674379,98824742440762,16.766383,0
1,98824742440762,98824759207012,16.76625,0
1,98824759207012,98824775973228,16.766216,0
1,98824775973228,98824792739466,16.766238,0
1,98824792739466,98824809505723,16.766257,0
1,98824809505723,98824826272212,16.766489,0
1,98824826272212,98824843038867,16.766655,0
1,98824843038867,98824859805256,16.766389,0
1,98824859805256,98824876571482,16.766226,0
1,98824876571482,98824893337647,16.766165,0
1,98824893337647,98824910104199,16.766552,0
1,98824910104199,98824926870206,16.766007,0
1,98824926870206,98824943636474,16.766268,0
1,98824943636474,98824960402730,16.766256,0
1,98824960402730,98824977169230,16.7665,0
1,98824977169230,98824993935479,16.766249,0
1,98824993935479,98825010701681,16.766202,0
1,98825010701681,98825027467212,16.765531,0
1,98825027467212,98825044233353,16.766141,0
1,98825044233353,98825060999496,16.766143,0
1,98825060999496,98825077765654,16.766158,0
1,98825077765654,98825094531678,16.766024,0
1,98825094531678,98825111298253,16.766575,0
1,98825111298253,98825128063771,16.765518,0
1,98825128063771,98825144830086,16.766315,0
1,98825144830086,98825161596149,16.766063,0
1,98825161596149,98825178362472,16.766323,0
2,98825178362472,98825195128429,16.765957,0
2,98825195128429,98825211894251,16.765822,0
2,98825211894251,98825228660020,16.765769,0
2,98825228660020,98825245426087,16.766067,0
2,98825245426087,98825262191658,16.765571,0
2,98825262191658,98825278957810,16.766152,0
2,98825278957810,98825295723760,16.76595,0
2,98825295723760,98825312490080,16.76632,0
2,98825312490080,98825329256047,16.765967,0
2,98825329256047,98825346022276,16.766229,0
2,98825346022276,98825362787361,16.765085,0
2,98825362787361,98825379553628,16.766267,0
2,98825379553628,98825396319688,16.76606,0
2,98825396319688,98825413085727,16.766039,0
2,98825413085727,98825429851657,16.76593,0
2,98825429851657,98825446617936,16.766279,0
2,98825446617936,98825463383820,16.765884,0
2,98825463383820,98825480149840,16.76602,0
2,98825480149840,98825496915650,16.76581,0
2,98825496915650,98825513681948,16.766298,0
2,98825513681948,98825530447781,16.765833,0
2,98825530447781,98825547213552,16.765771,0
2,98825547213552,98825563979083,16.765531,0
2,98825563979083,98825580744806,16.765723,0
2,98825580744806,98825597510957,16.766151,0
2,98825597510957,98825614277182,16.766225,0
2,98825614277182,98825631042964,16.765782,0
2,98825631042964,98825647808410,16.765446,0
2,98825647808410,98825664573774,16.765364,0
2,98825664573774,98825681338927,16.765153,0
2,98825681338927,98825698105010,16.766083,0
2,98825698105010,98825714871149,16.766139,0
2,98825714871149,98825731637199,16.76605,0
2,98825731637199,98825748402839,16.76564,0
2,98825748402839,98825765168646,16.765807,0
2,98825765168646,98825781934713,16.766067,0
2,98825781934713,98825798700799,16.766086,0
2,98825798700799,98825815466788,16.765989,0
2,98825815466788,98825832232825,16.766037,0
2,98825832232825,98825848998591,16.765766,0
2,98825848998591,98825865764306,16.765715,0
2,98825865764306,98825882530054,16.765748,0
