Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3576008,155600,128920,0.958302158,800,191,0.23875,94,0.1175
2,5,3731608,3581136,150472,128920,0.959676365,800,169,0.21125,97,0.12125
3,10,3731608,3587920,143688,128928,0.961494348,800,159,0.19875,109,0.13625
4,15,3731608,3589832,141776,128928,0.962006727,800,184,0.23,106,0.1325
5,20,3731608,3595452,136156,128932,0.963512781,800,169,0.21125,91,0.11375
6,25,3731608,3577912,153696,128932,0.958812394,800,172,0.215,88,0.11
7,30,3731608,3582440,149168,128936,0.960025812,800,194,0.2425,100,0.125
8,35,3731608,3590292,141316,128940,0.962129999,800,163,0.20375,106,0.1325
9,40,3731608,3595064,136544,128940,0.963408804,800,178,0.2225,97,0.12125
10,45,3731608,3600576,131032,128940,0.964885915,800,181,0.22625,100,0.125
11,50,3731608,3578284,153324,128940,0.958912083,800,169,0.21125,94,0.1175
12,55,3731608,3582520,149088,128944,0.96004725,800,184,0.23,94,0.1175
13,60,3731608,3591572,140036,128944,0.962473014,800,188,0.235,88,0.11
14,65,3731608,3597856,133752,128944,0.964157007,800,156,0.195,97,0.12125
15,70,3731608,3603368,128240,128948,0.965634118,800,184,0.23,94,0.1175
16,75,3731608,3579560,152048,128956,0.959254027,800,175,0.21875,94,0.1175
17,80,3731608,3586176,145432,128972,0.961026989,800,175,0.21875,100,0.125
18,85,3731608,3593228,138380,128972,0.962916791,800,166,0.2075,100,0.125
19,90,3731608,3600272,131336,128972,0.964804449,800,175,0.21875,91,0.11375
20,95,3731608,3606316,125292,128972,0.966424126,800,172,0.215,91,0.11375
21,100,3731608,3580940,150668,128972,0.95962384,800,191,0.23875,84,0.105
22,105,3731608,3582520,149088,128976,0.96004725,800,178,0.2225,88,0.11
23,110,3731608,3589588,142020,128976,0.96194134,800,159,0.19875,84,0.105
24,115,3731608,3594340,137268,128976,0.963214786,800,184,0.23,88,0.11
25,120,3731608,3600968,130640,128976,0.964990964,800,172,0.215,91,0.11375
26,125,3731608,3575672,155936,128976,0.958212117,800,153,0.19125,88,0.11
27,130,3731608,3580792,150816,128976,0.959584179,800,206,0.2575,72,0.09
28,135,3731608,3588708,142900,128980,0.961705517,800,184,0.23,88,0.11
29,140,3731608,3596628,134980,128984,0.963827926,800,169,0.21125,81,0.10125
30,145,3731608,3604144,127464,128984,0.965842071,800,169,0.21125,78,0.0975
31,150,3731608,3577308,154300,128988,0.958650533,800,170,0.2125,73,0.09125
32,156,3731608,3583672,147936,128992,0.960355965,800,178,0.2225,81,0.10125
33,161,3731608,3586116,145492,128996,0.96101091,800,156,0.195,84,0.105
34,166,3731608,3592960,138648,128996,0.962844972,800,172,0.215,103,0.12875
35,171,3731608,3600568,131040,128996,0.964883771,800,169,0.21125,97,0.12125
36,176,3731608,3573556,158052,128996,0.957645069,800,163,0.20375,75,0.09375
37,181,3731608,3583696,147912,128996,0.960362396,800,170,0.2125,100,0.125
38,186,3731608,3588464,143144,128996,0.961640129,800,181,0.22625,78,0.0975
39,191,3731608,3595152,136456,128996,0.963432386,800,163,0.20375,91,0.11375
40,196,3731608,3600140,131468,128996,0.964769075,800,188,0.235,78,0.0975
41,201,3731608,3575228,156380,128996,0.958093133,800,163,0.20375,75,0.09375
42,206,3731608,3584172,147436,128996,0.960489955,800,150,0.1875,91,0.11375
43,211,3731608,3588932,142676,129004,0.961765545,800,184,0.23,88,0.11
44,216,3731608,3597716,133892,129004,0.96411949,800,163,0.20375,78,0.0975
45,221,3731608,3604984,126624,129004,0.966067175,800,172,0.215,72,0.09
46,226,3731608,3611304,120304,129004,0.967760815,800,172,0.215,100,0.125
47,231,3731608,3584436,147172,129004,0.960560702,800,181,0.22625,78,0.0975
48,236,3731608,3474452,257156,129004,0.931087081,800,181,0.22625,88,0.11
49,241,3731608,3481156,250452,129016,0.932883626,800,181,0.22625,88,0.11
50,246,3731608,3488532,243076,129016,0.934860253,800,194,0.2425,66,0.0825
51,251,3731608,3493832,237776,129016,0.936280553,800,169,0.21125,66,0.0825
52,256,3731608,3461384,270224,129020,0.927585105,800,172,0.215,91,0.11375
53,261,3731608,3468472,263136,129020,0.929484555,800,179,0.22375,76,0.095
54,266,3731608,3475216,256392,129020,0.931291818,800,156,0.195,81,0.10125
55,271,3731608,3482124,249484,129020,0.933143031,800,184,0.23,97,0.12125
56,276,3731608,3484580,247028,129032,0.933801192,800,169,0.21125,91,0.11375
57,281,3731608,3456628,274980,129032,0.926310588,800,166,0.2075,88,0.11
58,286,3731608,3462224,269384,129032,0.927810209,800,181,0.22625,84,0.105
59,291,3731608,3470244,261364,129032,0.929959417,800,167,0.20875,76,0.095
60,296,3731608,3478124,253484,129032,0.932071107,800,172,0.215,84,0.105
