Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3429500k used 302108k free 135564k buffers ,3731608,3429500,302108,135564,, 800%cpu 316%user 0%nice 59%sys 419%idle 0%iow 6%irq 0%sirq 0%host ,800,316,,59,,
2,5, Mem: 3731608k total 3421960k used 309648k free 135564k buffers ,3731608,3421960,309648,135564,, 800%cpu 313%user 3%nice 55%sys 419%idle 0%iow 10%irq 0%sirq 0%host ,800,313,,55,,
3,10, Mem: 3731608k total 3428596k used 303012k free 135568k buffers ,3731608,3428596,303012,135568,, 800%cpu 284%user 0%nice 68%sys 445%idle 0%iow 0%irq 3%sirq 0%host ,800,284,,68,,
4,15, Mem: 3731608k total 3425464k used 306144k free 135576k buffers ,3731608,3425464,306144,135576,, 800%cpu 300%user 0%nice 58%sys 430%idle 0%iow 9%irq 3%sirq 0%host ,800,300,,58,,
5,20, Mem: 3731608k total 3417116k used 314492k free 135576k buffers ,3731608,3417116,314492,135576,, 800%cpu 344%user 9%nice 88%sys 356%idle 0%iow 3%irq 0%sirq 0%host ,800,344,,88,,
6,25, Mem: 3731608k total 3431732k used 299876k free 135576k buffers ,3731608,3431732,299876,135576,, 800%cpu 253%user 0%nice 56%sys 484%idle 0%iow 6%irq 0%sirq 0%host ,800,253,,56,,
7,30, Mem: 3731608k total 3421776k used 309832k free 135576k buffers ,3731608,3421776,309832,135576,, 800%cpu 319%user 0%nice 44%sys 431%idle 0%iow 3%irq 3%sirq 0%host ,800,319,,44,,
8,35, Mem: 3731608k total 3427924k used 303684k free 135580k buffers ,3731608,3427924,303684,135580,, 800%cpu 284%user 0%nice 66%sys 444%idle 0%iow 6%irq 0%sirq 0%host ,800,284,,66,,
9,40, Mem: 3731608k total 3423768k used 307840k free 135580k buffers ,3731608,3423768,307840,135580,, 800%cpu 331%user 0%nice 63%sys 400%idle 0%iow 6%irq 0%sirq 0%host ,800,331,,63,,
10,45, Mem: 3731608k total 3430088k used 301520k free 135580k buffers ,3731608,3430088,301520,135580,, 800%cpu 288%user 0%nice 59%sys 444%idle 0%iow 6%irq 3%sirq 0%host ,800,288,,59,,
11,51, Mem: 3731608k total 3425756k used 305852k free 135580k buffers ,3731608,3425756,305852,135580,, 800%cpu 284%user 0%nice 50%sys 456%idle 0%iow 6%irq 3%sirq 0%host ,800,284,,50,,
12,56, Mem: 3731608k total 3548072k used 183536k free 135592k buffers ,3731608,3548072,183536,135592,, 800%cpu 328%user 0%nice 53%sys 413%idle 0%iow 3%irq 3%sirq 0%host ,800,328,,53,,
13,61, Mem: 3731608k total 3434660k used 296948k free 135592k buffers ,3731608,3434660,296948,135592,, 800%cpu 300%user 6%nice 63%sys 416%idle 3%iow 6%irq 6%sirq 0%host ,800,300,,63,,
14,66, Mem: 3731608k total 3430764k used 300844k free 135596k buffers ,3731608,3430764,300844,135596,, 800%cpu 278%user 0%nice 56%sys 453%idle 0%iow 6%irq 6%sirq 0%host ,800,278,,56,,
15,71, Mem: 3731608k total 3428428k used 303180k free 135612k buffers ,3731608,3428428,303180,135612,, 800%cpu 303%user 6%nice 66%sys 413%idle 3%iow 3%irq 6%sirq 0%host ,800,303,,66,,
16,77, Mem: 3731608k total 3425092k used 306516k free 135612k buffers ,3731608,3425092,306516,135612,, 800%cpu 306%user 3%nice 56%sys 431%idle 0%iow 3%irq 0%sirq 0%host ,800,306,,56,,
17,82, Mem: 3731608k total 3417436k used 314172k free 135616k buffers ,3731608,3417436,314172,135616,, 800%cpu 297%user 0%nice 48%sys 448%idle 0%iow 6%irq 0%sirq 0%host ,800,297,,48,,
18,87, Mem: 3731608k total 3425132k used 306476k free 135616k buffers ,3731608,3425132,306476,135616,, 800%cpu 322%user 0%nice 38%sys 428%idle 0%iow 9%irq 3%sirq 0%host ,800,322,,38,,
19,92, Mem: 3731608k total 3420760k used 310848k free 135616k buffers ,3731608,3420760,310848,135616,, 800%cpu 358%user 3%nice 61%sys 371%idle 0%iow 3%irq 3%sirq 0%host ,800,358,,61,,
20,97, Mem: 3731608k total 3429360k used 302248k free 135616k buffers ,3731608,3429360,302248,135616,, 800%cpu 266%user 3%nice 59%sys 463%idle 0%iow 6%irq 3%sirq 0%host ,800,266,,59,,
21,102, Mem: 3731608k total 3416168k used 315440k free 135616k buffers ,3731608,3416168,315440,135616,, 800%cpu 331%user 0%nice 59%sys 406%idle 0%iow 3%irq 0%sirq 0%host ,800,331,,59,,
22,107, Mem: 3731608k total 3429580k used 302028k free 135616k buffers ,3731608,3429580,302028,135616,, 800%cpu 352%user 3%nice 68%sys 368%idle 0%iow 6%irq 3%sirq 0%host ,800,352,,68,,
23,112, Mem: 3731608k total 3417908k used 313700k free 135616k buffers ,3731608,3417908,313700,135616,, 800%cpu 276%user 0%nice 61%sys 458%idle 0%iow 6%irq 0%sirq 0%host ,800,276,,61,,
24,117, Mem: 3731608k total 3550984k used 180624k free 135620k buffers ,3731608,3550984,180624,135620,, 800%cpu 313%user 0%nice 59%sys 425%idle 0%iow 0%irq 3%sirq 0%host ,800,313,,59,,
25,122, Mem: 3731608k total 3413848k used 317760k free 135624k buffers ,3731608,3413848,317760,135624,, 800%cpu 319%user 0%nice 66%sys 406%idle 0%iow 6%irq 3%sirq 0%host ,800,319,,66,,
26,127, Mem: 3731608k total 3421652k used 309956k free 135624k buffers ,3731608,3421652,309956,135624,, 800%cpu 338%user 0%nice 75%sys 378%idle 0%iow 6%irq 3%sirq 0%host ,800,338,,75,,
27,132, Mem: 3731608k total 3416628k used 314980k free 135632k buffers ,3731608,3416628,314980,135632,, 800%cpu 303%user 0%nice 63%sys 425%idle 0%iow 9%irq 0%sirq 0%host ,800,303,,63,,
28,137, Mem: 3731608k total 3422556k used 309052k free 135632k buffers ,3731608,3422556,309052,135632,, 800%cpu 319%user 0%nice 53%sys 419%idle 0%iow 6%irq 3%sirq 0%host ,800,319,,53,,
29,142, Mem: 3731608k total 3419388k used 312220k free 135636k buffers ,3731608,3419388,312220,135636,, 800%cpu 245%user 0%nice 76%sys 473%idle 0%iow 3%irq 3%sirq 0%host ,800,245,,76,,
30,147, Mem: 3731608k total 3428972k used 302636k free 135640k buffers ,3731608,3428972,302636,135640,, 800%cpu 253%user 0%nice 69%sys 472%idle 0%iow 3%irq 3%sirq 0%host ,800,253,,69,,
31,152, Mem: 3731608k total 3419128k used 312480k free 135640k buffers ,3731608,3419128,312480,135640,, 800%cpu 306%user 0%nice 59%sys 422%idle 0%iow 9%irq 3%sirq 0%host ,800,306,,59,,
32,157, Mem: 3731608k total 3430536k used 301072k free 135644k buffers ,3731608,3430536,301072,135644,, 800%cpu 306%user 0%nice 66%sys 419%idle 3%iow 6%irq 0%sirq 0%host ,800,306,,66,,
33,162, Mem: 3731608k total 3416460k used 315148k free 135644k buffers ,3731608,3416460,315148,135644,, 800%cpu 53%user 0%nice 56%sys 681%idle 0%iow 6%irq 3%sirq 0%host ,800,53,,56,,
34,167, Mem: 3731608k total 3416368k used 315240k free 135644k buffers ,3731608,3416368,315240,135644,, 800%cpu 56%user 0%nice 59%sys 681%idle 0%iow 3%irq 0%sirq 0%host ,800,56,,59,,
35,172, Mem: 3731608k total 3416384k used 315224k free 135644k buffers ,3731608,3416384,315224,135644,, 800%cpu 50%user 0%nice 44%sys 697%idle 0%iow 6%irq 3%sirq 0%host ,800,50,,44,,
36,177, Mem: 3731608k total 3547340k used 184268k free 135648k buffers ,3731608,3547340,184268,135648,, 800%cpu 263%user 3%nice 56%sys 472%idle 0%iow 6%irq 0%sirq 0%host ,800,263,,56,,
37,182, Mem: 3731608k total 3421772k used 309836k free 135648k buffers ,3731608,3421772,309836,135648,, 800%cpu 341%user 0%nice 66%sys 384%idle 0%iow 6%irq 3%sirq 0%host ,800,341,,66,,
