Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3449884k used 281724k free 135512k buffers ,3731608,3449884,281724,135512,, 800%cpu 247%user 0%nice 65%sys 482%idle 0%iow 6%irq 0%sirq 0%host ,800,247,,65,,
2,5, Mem: 3731608k total 3449052k used 282556k free 135512k buffers ,3731608,3449052,282556,135512,, 800%cpu 294%user 0%nice 50%sys 450%idle 0%iow 6%irq 0%sirq 0%host ,800,294,,50,,
3,11, Mem: 3731608k total 3458440k used 273168k free 135516k buffers ,3731608,3458440,273168,135516,, 800%cpu 259%user 0%nice 56%sys 478%idle 0%iow 6%irq 0%sirq 0%host ,800,259,,56,,
4,16, Mem: 3731608k total 3438908k used 292700k free 135520k buffers ,3731608,3438908,292700,135520,, 800%cpu 341%user 0%nice 66%sys 384%idle 3%iow 6%irq 0%sirq 0%host ,800,341,,66,,
5,21, Mem: 3731608k total 3440880k used 290728k free 135520k buffers ,3731608,3440880,290728,135520,, 800%cpu 309%user 0%nice 63%sys 422%idle 0%iow 3%irq 3%sirq 0%host ,800,309,,63,,
6,26, Mem: 3731608k total 3448140k used 283468k free 135520k buffers ,3731608,3448140,283468,135520,, 800%cpu 270%user 0%nice 45%sys 479%idle 0%iow 6%irq 0%sirq 0%host ,800,270,,45,,
7,31, Mem: 3731608k total 3449820k used 281788k free 135520k buffers ,3731608,3449820,281788,135520,, 800%cpu 259%user 0%nice 59%sys 469%idle 3%iow 6%irq 3%sirq 0%host ,800,259,,59,,
8,36, Mem: 3731608k total 3450936k used 280672k free 135520k buffers ,3731608,3450936,280672,135520,, 800%cpu 238%user 0%nice 59%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,238,,59,,
9,41, Mem: 3731608k total 3458744k used 272864k free 135520k buffers ,3731608,3458744,272864,135520,, 800%cpu 313%user 0%nice 47%sys 431%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,47,,
10,46, Mem: 3731608k total 3456920k used 274688k free 135528k buffers ,3731608,3456920,274688,135528,, 800%cpu 341%user 0%nice 63%sys 391%idle 0%iow 6%irq 0%sirq 0%host ,800,341,,63,,
11,51, Mem: 3731608k total 3459656k used 271952k free 135532k buffers ,3731608,3459656,271952,135532,, 800%cpu 282%user 0%nice 62%sys 447%idle 0%iow 6%irq 3%sirq 0%host ,800,282,,62,,
12,56, Mem: 3731608k total 3660292k used 71316k free 135536k buffers ,3731608,3660292,71316,135536,, 800%cpu 27%user 0%nice 30%sys 742%idle 0%iow 0%irq 0%sirq 0%host ,800,27,,30,,
13,61, Mem: 3731608k total 3630008k used 101600k free 135536k buffers ,3731608,3630008,101600,135536,, 800%cpu 58%user 0%nice 61%sys 676%idle 0%iow 3%irq 3%sirq 0%host ,800,58,,61,,
14,66, Mem: 3731608k total 3631408k used 100200k free 135536k buffers ,3731608,3631408,100200,135536,, 800%cpu 63%user 0%nice 50%sys 678%idle 0%iow 6%irq 3%sirq 0%host ,800,63,,50,,
15,71, Mem: 3731608k total 3558060k used 173548k free 135536k buffers ,3731608,3558060,173548,135536,, 800%cpu 56%user 0%nice 59%sys 678%idle 0%iow 3%irq 3%sirq 0%host ,800,56,,59,,
16,76, Mem: 3731608k total 3558012k used 173596k free 135536k buffers ,3731608,3558012,173596,135536,, 800%cpu 53%user 3%nice 66%sys 672%idle 0%iow 6%irq 0%sirq 0%host ,800,53,,66,,
17,81, Mem: 3731608k total 3557448k used 174160k free 135536k buffers ,3731608,3557448,174160,135536,, 800%cpu 59%user 0%nice 63%sys 672%idle 0%iow 3%irq 3%sirq 0%host ,800,59,,63,,
18,86, Mem: 3731608k total 3540976k used 190632k free 135540k buffers ,3731608,3540976,190632,135540,, 800%cpu 66%user 0%nice 56%sys 666%idle 0%iow 6%irq 6%sirq 0%host ,800,66,,56,,
19,91, Mem: 3731608k total 3539556k used 192052k free 135540k buffers ,3731608,3539556,192052,135540,, 800%cpu 50%user 0%nice 59%sys 684%idle 0%iow 6%irq 0%sirq 0%host ,800,50,,59,,
20,96, Mem: 3731608k total 3540632k used 190976k free 135548k buffers ,3731608,3540632,190976,135548,, 800%cpu 69%user 0%nice 44%sys 678%idle 0%iow 6%irq 3%sirq 0%host ,800,69,,44,,
21,101, Mem: 3731608k total 3540676k used 190932k free 135548k buffers ,3731608,3540676,190932,135548,, 800%cpu 63%user 0%nice 59%sys 672%idle 0%iow 3%irq 3%sirq 0%host ,800,63,,59,,
22,106, Mem: 3731608k total 3540960k used 190648k free 135548k buffers ,3731608,3540960,190648,135548,, 800%cpu 50%user 0%nice 50%sys 694%idle 0%iow 3%irq 3%sirq 0%host ,800,50,,50,,
23,111, Mem: 3731608k total 3540580k used 191028k free 135548k buffers ,3731608,3540580,191028,135548,, 800%cpu 50%user 0%nice 44%sys 700%idle 0%iow 3%irq 3%sirq 0%host ,800,50,,44,,
24,116, Mem: 3731608k total 3666004k used 65604k free 135556k buffers ,3731608,3666004,65604,135556,, 800%cpu 347%user 0%nice 47%sys 403%idle 0%iow 3%irq 0%sirq 0%host ,800,347,,47,,
25,121, Mem: 3731608k total 3454428k used 277180k free 135556k buffers ,3731608,3454428,277180,135556,, 800%cpu 353%user 0%nice 41%sys 397%idle 0%iow 6%irq 3%sirq 0%host ,800,353,,41,,
26,126, Mem: 3731608k total 3452460k used 279148k free 135556k buffers ,3731608,3452460,279148,135556,, 800%cpu 231%user 0%nice 59%sys 503%idle 0%iow 6%irq 0%sirq 0%host ,800,231,,59,,
27,131, Mem: 3731608k total 3460312k used 271296k free 135556k buffers ,3731608,3460312,271296,135556,, 800%cpu 297%user 0%nice 72%sys 422%idle 0%iow 6%irq 3%sirq 0%host ,800,297,,72,,
28,136, Mem: 3731608k total 3462032k used 269576k free 135560k buffers ,3731608,3462032,269576,135560,, 800%cpu 352%user 0%nice 61%sys 381%idle 0%iow 6%irq 0%sirq 0%host ,800,352,,61,,
29,141, Mem: 3731608k total 3437008k used 294600k free 135576k buffers ,3731608,3437008,294600,135576,, 800%cpu 267%user 15%nice 61%sys 445%idle 0%iow 9%irq 3%sirq 0%host ,800,267,,61,,
30,146, Mem: 3731608k total 3444228k used 287380k free 135576k buffers ,3731608,3444228,287380,135576,, 800%cpu 263%user 3%nice 63%sys 463%idle 0%iow 9%irq 0%sirq 0%host ,800,263,,63,,
31,151, Mem: 3731608k total 3444924k used 286684k free 135580k buffers ,3731608,3444924,286684,135580,, 800%cpu 322%user 3%nice 56%sys 409%idle 0%iow 9%irq 0%sirq 0%host ,800,322,,56,,
32,156, Mem: 3731608k total 3449904k used 281704k free 135580k buffers ,3731608,3449904,281704,135580,, 800%cpu 288%user 0%nice 59%sys 444%idle 0%iow 6%irq 3%sirq 0%host ,800,288,,59,,
33,161, Mem: 3731608k total 3451664k used 279944k free 135580k buffers ,3731608,3451664,279944,135580,, 800%cpu 335%user 0%nice 61%sys 397%idle 0%iow 6%irq 0%sirq 0%host ,800,335,,61,,
34,166, Mem: 3731608k total 3452700k used 278908k free 135580k buffers ,3731608,3452700,278908,135580,, 800%cpu 291%user 0%nice 50%sys 450%idle 0%iow 6%irq 3%sirq 0%host ,800,291,,50,,
35,171, Mem: 3731608k total 3433924k used 297684k free 135580k buffers ,3731608,3433924,297684,135580,, 800%cpu 300%user 0%nice 47%sys 447%idle 0%iow 3%irq 3%sirq 0%host ,800,300,,47,,
36,176, Mem: 3731608k total 3565752k used 165856k free 135584k buffers ,3731608,3565752,165856,135584,, 800%cpu 272%user 0%nice 38%sys 481%idle 0%iow 6%irq 3%sirq 0%host ,800,272,,38,,
37,181, Mem: 3731608k total 3444228k used 287380k free 135584k buffers ,3731608,3444228,287380,135584,, 800%cpu 284%user 0%nice 56%sys 450%idle 0%iow 3%irq 6%sirq 0%host ,800,284,,56,,
38,186, Mem: 3731608k total 3449472k used 282136k free 135584k buffers ,3731608,3449472,282136,135584,, 800%cpu 294%user 0%nice 56%sys 441%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,56,,
39,191, Mem: 3731608k total 3452556k used 279052k free 135584k buffers ,3731608,3452556,279052,135584,, 800%cpu 306%user 3%nice 63%sys 419%idle 0%iow 9%irq 0%sirq 0%host ,800,306,,63,,
40,196, Mem: 3731608k total 3435412k used 296196k free 135588k buffers ,3731608,3435412,296196,135588,, 800%cpu 275%user 0%nice 50%sys 466%idle 0%iow 6%irq 3%sirq 0%host ,800,275,,50,,
41,201, Mem: 3731608k total 3437556k used 294052k free 135592k buffers ,3731608,3437556,294052,135592,, 800%cpu 294%user 0%nice 59%sys 441%idle 0%iow 6%irq 0%sirq 0%host ,800,294,,59,,
42,206, Mem: 3731608k total 3437500k used 294108k free 135596k buffers ,3731608,3437500,294108,135596,, 800%cpu 272%user 0%nice 63%sys 459%idle 0%iow 3%irq 3%sirq 0%host ,800,272,,63,,
