Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3585748,145860,135008,0.960912293,800,225,0.28125,28,0.035
2,5,3731608,3585408,146200,135012,0.96082118,800,231,0.28875,34,0.0425
3,10,3731608,3586256,145352,135012,0.961048427,800,228,0.285,34,0.0425
4,15,3731608,3587696,143912,135012,0.96143432,800,252,0.315,35,0.04375
5,20,3731608,3583432,148176,135016,0.960291649,800,239,0.29875,29,0.03625
6,25,3731608,3583960,147648,135016,0.960433143,800,187,0.23375,19,0.02375
7,30,3731608,3584948,146660,135016,0.960697908,800,243,0.30375,43,0.05375
8,35,3731608,3585676,145932,135016,0.960892998,800,217,0.27125,33,0.04125
9,40,3731608,3587160,144448,135016,0.961290682,800,188,0.235,28,0.035
10,45,3731608,3586464,145144,135016,0.961104167,800,197,0.24625,33,0.04125
11,50,3731608,3588164,143444,135016,0.961559735,800,206,0.2575,22,0.0275
12,55,3731608,3584784,146824,135016,0.960653959,800,226,0.2825,35,0.04375
13,60,3731608,3585508,146100,135020,0.960847978,800,200,0.25,31,0.03875
14,65,3731608,3585104,146504,135020,0.960739713,800,235,0.29375,29,0.03625
15,70,3731608,3590852,140756,135048,0.962280068,800,279,0.34875,31,0.03875
16,75,3731608,3592220,139388,135052,0.962646666,800,231,0.28875,38,0.0475
17,80,3731608,3592696,138912,135052,0.962774225,800,200,0.25,33,0.04125
18,85,3731608,3593960,137648,135052,0.963112953,800,262,0.3275,34,0.0425
19,90,3731608,3592464,139144,135052,0.962712053,800,252,0.315,39,0.04875
20,95,3731608,3590376,141232,135052,0.962152509,800,187,0.23375,35,0.04375
21,100,3731608,3589492,142116,135052,0.961915614,800,206,0.2575,26,0.0325
22,105,3731608,3590272,141336,135056,0.962124639,800,232,0.29,23,0.02875
23,110,3731608,3590256,141352,135056,0.962120351,800,231,0.28875,38,0.0475
24,115,3731608,3590852,140756,135056,0.962280068,800,227,0.28375,33,0.04125
25,120,3731608,3594536,137072,135060,0.96326731,800,216,0.27,26,0.0325
26,125,3731608,3595304,136304,135060,0.963473119,800,209,0.26125,24,0.03
27,130,3731608,3596068,135540,135064,0.963677857,800,217,0.27125,33,0.04125
28,135,3731608,3593236,138372,135064,0.962918935,800,207,0.25875,24,0.03
29,141,3731608,3593068,138540,135064,0.962873914,800,250,0.3125,30,0.0375
30,146,3731608,3593608,138000,135064,0.963018624,800,238,0.2975,38,0.0475
31,151,3731608,3592588,139020,135064,0.962745283,800,227,0.28375,47,0.05875
32,156,3731608,3593444,138164,135064,0.962974675,800,227,0.28375,27,0.03375
33,161,3731608,3594644,136964,135064,0.963296252,800,230,0.2875,27,0.03375
34,167,3731608,3596084,135524,135064,0.963682145,800,203,0.25375,19,0.02375
35,172,3731608,3597372,134236,135072,0.964027304,800,214,0.2675,41,0.05125
36,177,3731608,3594832,136776,135088,0.963346632,800,207,0.25875,23,0.02875
37,182,3731608,3596464,135144,135088,0.963783977,800,210,0.2625,29,0.03625
38,187,3731608,3595284,136324,135092,0.96346776,800,252,0.315,29,0.03625
39,192,3731608,3596512,135096,135092,0.96379684,800,190,0.2375,33,0.04125
40,197,3731608,3597212,134396,135092,0.963984427,800,240,0.3,20,0.025
41,202,3731608,3597548,134060,135092,0.964074469,800,197,0.24625,30,0.0375
42,207,3731608,3598288,133320,135092,0.964272775,800,200,0.25,30,0.0375
43,212,3731608,3599328,132280,135092,0.964551475,800,227,0.28375,33,0.04125
44,217,3731608,3596212,135396,135092,0.963716446,800,242,0.3025,32,0.04
45,222,3731608,3596560,135048,135092,0.963809703,800,223,0.27875,30,0.0375
46,227,3731608,3597624,133984,135092,0.964094835,800,262,0.3275,52,0.065
47,232,3731608,3596696,134912,135092,0.963846149,800,276,0.345,38,0.0475
48,238,3731608,3598488,133120,135096,0.964326371,800,206,0.2575,16,0.02
49,243,3731608,3598128,133480,135096,0.964229898,800,221,0.27625,31,0.03875
50,248,3731608,3598932,132676,135096,0.964445354,800,220,0.275,27,0.03375
51,253,3731608,3599404,132204,135096,0.964571841,800,237,0.29625,40,0.05
52,258,3731608,3600060,131548,135100,0.964747637,800,197,0.24625,29,0.03625
53,263,3731608,3601120,130488,135104,0.965031697,800,221,0.27625,24,0.03
54,268,3731608,3596644,134964,135104,0.963832214,800,239,0.29875,52,0.065
55,273,3731608,3596800,134808,135108,0.963874019,800,253,0.31625,33,0.04125
56,278,3731608,3594328,137280,135108,0.96321157,800,200,0.25,26,0.0325
57,283,3731608,3595036,136572,135112,0.9634013,800,230,0.2875,37,0.04625
58,288,3731608,3596252,135356,135112,0.963727165,800,197,0.24625,19,0.02375
59,293,3731608,3597104,134504,135112,0.963955485,800,247,0.30875,37,0.04625
60,298,3731608,3596240,135368,135112,0.96372395,800,223,0.27875,39,0.04875
