Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),
1,3.69E+14,3.69E+14,-40.892557,3.69E+14,3.69E+14,48.499744,8.94E+01
1,3.69E+14,3.69E+14,-41.332139,3.69E+14,3.69E+14,52.209641,9.35E+01
1,3.69E+14,3.69E+14,-38.383025,3.69E+14,3.69E+14,69.396569,1.08E+02
1,3.69E+14,3.69E+14,-18.524689,3.69E+14,3.69E+14,51.733443,7.03E+01
1,3.69E+14,3.69E+14,-56.072193,3.69E+14,3.69E+14,64.28485,1.20E+02
1,3.69E+14,3.69E+14,-41.280108,3.69E+14,3.69E+14,51.460891,9.27E+01
1,3.69E+14,3.69E+14,-39.647036,3.69E+14,3.69E+14,52.919329,9.26E+01
1,3.69E+14,3.69E+14,-37.40865,3.69E+14,3.69E+14,44.96964,8.24E+01
2,3.69E+14,3.69E+14,-41.213702,3.69E+14,3.69E+14,67.696517,1.09E+02
2,3.69E+14,3.69E+14,-59.258235,3.69E+14,3.69E+14,79.916831,1.39E+02
2,3.69E+14,3.69E+14,-29.131149,3.69E+14,3.69E+14,51.618963,8.08E+01
2,3.69E+14,3.69E+14,-26.769117,3.69E+14,3.69E+14,57.405891,8.42E+01
2,3.69E+14,3.69E+14,-56.197402,3.69E+14,3.69E+14,79.334956,1.36E+02
2,3.69E+14,3.69E+14,-65.205788,3.69E+14,3.69E+14,85.707925,1.51E+02
2,3.69E+14,3.69E+14,-68.50183,3.69E+14,3.69E+14,73.867195,1.42E+02
2,3.69E+14,3.69E+14,-42.746827,3.69E+14,3.69E+14,79.482248,1.22E+02
2,3.69E+14,3.69E+14,-51.25938,3.69E+14,3.69E+14,80.877404,1.32E+02
3,3.69E+14,3.69E+14,-61.505735,3.69E+14,3.69E+14,61.810266,1.23E+02
3,3.69E+14,3.69E+14,-88.129957,3.69E+14,3.69E+14,95.623343,1.84E+02
3,3.69E+14,3.69E+14,-79.917976,3.69E+14,3.69E+14,80.962039,1.61E+02
3,3.69E+14,3.69E+14,-49.144327,3.69E+14,3.69E+14,51.827974,1.01E+02
3,3.69E+14,3.69E+14,-45.505369,3.69E+14,3.69E+14,82.423185,1.28E+02
3,3.69E+14,3.69E+14,-49.264901,3.69E+14,3.69E+14,70.967716,1.20E+02
3,3.69E+14,3.69E+14,-29.036565,3.69E+14,3.69E+14,57.264642,8.63E+01
3,3.69E+14,3.69E+14,-60.548548,3.69E+14,3.69E+14,71.341361,1.32E+02
3,3.69E+14,3.69E+14,-38.061306,3.69E+14,3.69E+14,60.732662,9.88E+01
3,3.69E+14,3.69E+14,-25.96068,3.69E+14,3.69E+14,64.950944,9.09E+01
4,3.69E+14,3.69E+14,-50.766203,3.69E+14,3.69E+14,62.640267,1.13E+02
4,3.69E+14,3.69E+14,-37.049223,3.69E+14,3.69E+14,60.479433,9.75E+01
4,3.69E+14,3.69E+14,-26.227398,3.69E+14,3.69E+14,54.82511,8.11E+01
4,3.69E+14,3.69E+14,-61.198808,3.69E+14,3.69E+14,71.18334,1.32E+02
4,3.69E+14,3.69E+14,-37.163493,3.69E+14,3.69E+14,65.832923,1.03E+02
4,3.69E+14,3.69E+14,-21.498856,3.69E+14,3.69E+14,60.179173,8.17E+01
4,3.69E+14,3.69E+14,-10.606042,3.69E+14,3.69E+14,42.295369,5.29E+01
4,3.69E+14,3.69E+14,-16.511147,3.69E+14,3.69E+14,53.145578,6.97E+01
4,3.69E+14,3.69E+14,-51.377766,3.69E+14,3.69E+14,80.629071,1.32E+02
4,3.69E+14,3.69E+14,-58.820266,3.69E+14,3.69E+14,75.258341,1.34E+02
4,3.69E+14,3.69E+14,-32.064378,3.69E+14,3.69E+14,70.82834,1.03E+02
5,3.69E+14,3.69E+14,-51.06089,3.69E+14,3.69E+14,72.650163,1.24E+02
5,3.69E+14,3.69E+14,-66.646569,3.69E+14,3.69E+14,80.572769,1.47E+02
5,3.69E+14,3.69E+14,-35.431202,3.69E+14,3.69E+14,47.316515,8.27E+01
5,3.69E+14,3.69E+14,-78.188966,3.69E+14,3.69E+14,78.585008,1.57E+02
5,3.69E+14,3.69E+14,-50.328338,3.69E+14,3.69E+14,64.578079,1.15E+02
5,3.69E+14,3.69E+14,-73.304382,3.69E+14,3.69E+14,89.17428,1.62E+02
5,3.69E+14,3.69E+14,-32.20594,3.69E+14,3.69E+14,68.09459,1.00E+02
5,3.69E+14,3.69E+14,-53.090318,3.69E+14,3.69E+14,91.453499,1.45E+02
5,3.69E+14,3.69E+14,-51.848026,3.69E+14,3.69E+14,67.714069,1.20E+02
6,3.69E+14,3.69E+14,-68.723549,3.69E+14,3.69E+14,86.966676,1.56E+02
6,3.69E+14,3.69E+14,-71.466309,3.69E+14,3.69E+14,80.895477,1.52E+02
6,3.69E+14,3.69E+14,-78.196726,3.69E+14,3.69E+14,80.366206,1.59E+02
6,3.69E+14,3.69E+14,-44.971723,3.69E+14,3.69E+14,58.401725,1.03E+02
6,3.69E+14,3.69E+14,-34.544587,3.69E+14,3.69E+14,74.327976,1.09E+02
6,3.69E+14,3.69E+14,-48.997244,3.69E+14,3.69E+14,71.082767,1.20E+02
6,3.69E+14,3.69E+14,-67.429381,3.69E+14,3.69E+14,91.864905,1.59E+02
6,3.69E+14,3.69E+14,-63.221413,3.69E+14,3.69E+14,87.830217,1.51E+02
6,3.69E+14,3.69E+14,-24.5262,3.69E+14,3.69E+14,63.24334,8.78E+01
6,3.69E+14,3.69E+14,-50.668443,3.69E+14,3.69E+14,53.705891,1.04E+02
7,3.69E+14,3.69E+14,-47.713286,3.69E+14,3.69E+14,61.961308,1.10E+02
7,3.69E+14,3.69E+14,-74.089851,3.69E+14,3.69E+14,75.972508,1.50E+02
7,3.69E+14,3.69E+14,-46.131358,3.69E+14,3.69E+14,83.306154,1.29E+02
7,3.69E+14,3.69E+14,-52.030161,3.69E+14,3.69E+14,77.090164,1.29E+02
7,3.69E+14,3.69E+14,-62.915371,3.69E+14,3.69E+14,86.218655,1.49E+02
7,3.69E+14,3.69E+14,-64.289799,3.69E+14,3.69E+14,88.19329,1.52E+02
7,3.69E+14,3.69E+14,-24.485888,3.69E+14,3.69E+14,58.785526,8.33E+01
7,3.69E+14,3.69E+14,-54.975162,3.69E+14,3.69E+14,76.892872,1.32E+02
7,3.69E+14,3.69E+14,-66.468861,3.69E+14,3.69E+14,94.175999,1.61E+02
8,3.69E+14,3.69E+14,-60.97834,3.69E+14,3.69E+14,62.22761,1.23E+02
8,3.69E+14,3.69E+14,-48.755109,3.69E+14,3.69E+14,86.574436,1.35E+02
8,3.69E+14,3.69E+14,-52.782193,3.69E+14,3.69E+14,74.405789,1.27E+02
8,3.69E+14,3.69E+14,-67.221308,3.69E+14,3.69E+14,83.567716,1.51E+02
8,3.69E+14,3.69E+14,-30.853076,3.69E+14,3.69E+14,67.596829,9.84E+01
8,3.69E+14,3.69E+14,-52.321255,3.69E+14,3.69E+14,71.420007,1.24E+02
8,3.69E+14,3.69E+14,-70.014851,3.69E+14,3.69E+14,83.706727,1.54E+02
8,3.69E+14,3.69E+14,-32.975211,3.69E+14,3.69E+14,70.59782,1.04E+02
8,3.69E+14,3.69E+14,-12.488803,3.69E+14,3.69E+14,47.583026,6.01E+01
9,3.69E+14,3.69E+14,-52.75636,3.69E+14,3.69E+14,92.232248,1.45E+02
9,3.69E+14,3.69E+14,-49.127244,3.69E+14,3.69E+14,61.189276,1.10E+02
9,3.69E+14,3.69E+14,-37.403754,3.69E+14,3.69E+14,65.859382,1.03E+02
9,3.69E+14,3.69E+14,-60.112714,3.69E+14,3.69E+14,76.43506,1.37E+02
9,3.69E+14,3.69E+14,-72.105528,3.69E+14,3.69E+14,72.119174,1.44E+02
9,3.69E+14,3.69E+14,-86.187092,3.69E+14,3.69E+14,88.856571,1.75E+02
9,3.69E+14,3.69E+14,-87.198967,3.69E+14,3.69E+14,90.435269,1.78E+02
9,3.69E+14,3.69E+14,-44.686984,3.69E+14,3.69E+14,77.390633,1.22E+02
9,3.69E+14,3.69E+14,-55.311204,3.69E+14,3.69E+14,67.456152,1.23E+02
9,3.69E+14,3.69E+14,-37.977608,3.69E+14,3.69E+14,54.674641,9.27E+01
10,3.69E+14,3.69E+14,-31.338024,3.69E+14,3.69E+14,68.912872,1.00E+02
10,3.69E+14,3.69E+14,-52.479433,3.69E+14,3.69E+14,60.315474,1.13E+02
10,3.69E+14,3.69E+14,-39.476931,3.69E+14,3.69E+14,73.363861,1.13E+02
10,3.69E+14,3.69E+14,-55.238183,3.69E+14,3.69E+14,60.186516,1.15E+02
10,3.69E+14,3.69E+14,-44.395369,3.69E+14,3.69E+14,80.726623,1.25E+02
10,3.69E+14,3.69E+14,-92.336572,3.69E+14,3.69E+14,95.361155,1.88E+02
10,3.69E+14,3.69E+14,-44.111775,3.69E+14,3.69E+14,63.314173,1.07E+02
10,3.69E+14,3.69E+14,-69.346986,3.69E+14,3.69E+14,93.382562,1.63E+02
10,3.69E+14,3.69E+14,-23.337034,3.69E+14,3.69E+14,63.816881,8.72E+01
11,3.69E+14,3.69E+14,-47.516671,3.69E+14,3.69E+14,64.291673,1.12E+02
11,3.69E+14,3.69E+14,-32.77094,3.69E+14,3.69E+14,53.007766,8.58E+01
11,3.69E+14,3.69E+14,-64.426725,3.69E+14,3.69E+14,84.881363,1.49E+02
11,3.69E+14,3.69E+14,-28.727711,3.69E+14,3.69E+14,59.994642,8.87E+01
11,3.69E+14,3.69E+14,-18.412866,3.69E+14,3.69E+14,53.228078,7.16E+01
11,3.69E+14,3.69E+14,-14.03245,3.69E+14,3.69E+14,52.89714,6.69E+01
11,3.69E+14,3.69E+14,-50.910786,3.69E+14,3.69E+14,64.098756,1.15E+02
11,3.69E+14,3.69E+14,-34.836775,3.69E+14,3.69E+14,71.340163,1.06E+02
11,3.69E+14,3.69E+14,-50.563912,3.69E+14,3.69E+14,61.176986,1.12E+02
11,3.69E+14,3.69E+14,-38.901619,3.69E+14,3.69E+14,66.120059,1.05E+02
11,3.69E+14,3.69E+14,-62.049016,3.69E+14,3.69E+14,72.834591,1.35E+02
12,3.69E+14,3.69E+14,-39.21516,3.69E+14,3.69E+14,63.997246,1.03E+02
12,3.69E+14,3.69E+14,-63.558184,3.69E+14,3.69E+14,77.492508,1.41E+02
12,3.69E+14,3.69E+14,-35.00391,3.69E+14,3.69E+14,55.518547,9.05E+01
12,3.69E+14,3.69E+14,-28.927138,3.69E+14,3.69E+14,50.527922,7.95E+01
12,3.69E+14,3.69E+14,-25.983596,3.69E+14,3.69E+14,60.42636,8.64E+01
12,3.69E+14,3.69E+14,-54.056463,3.69E+14,3.69E+14,63.356204,1.17E+02
12,3.69E+14,3.69E+14,-38.218233,3.69E+14,3.69E+14,77.772872,1.16E+02
12,3.69E+14,3.69E+14,-49.570005,3.69E+14,3.69E+14,75.180424,1.25E+02
12,3.69E+14,3.69E+14,-63.507559,3.69E+14,3.69E+14,86.783186,1.50E+02
12,3.69E+14,3.69E+14,-25.971773,3.69E+14,3.69E+14,52.926568,7.89E+01
13,3.69E+14,3.69E+14,-61.080058,3.69E+14,3.69E+14,74.869747,1.36E+02
13,3.69E+14,3.69E+14,-75.273237,3.69E+14,3.69E+14,91.121988,1.66E+02
13,3.69E+14,3.69E+14,-31.849013,3.69E+14,3.69E+14,68.866725,1.01E+02
13,3.69E+14,3.69E+14,-53.597714,3.69E+14,3.69E+14,64.443965,1.18E+02
13,3.69E+14,3.69E+14,-37.158441,3.69E+14,3.69E+14,62.032246,9.92E+01
13,3.69E+14,3.69E+14,-62.186724,3.69E+14,3.69E+14,88.915322,1.51E+02
13,3.69E+14,3.69E+14,-64.415059,3.69E+14,3.69E+14,80.058081,1.44E+02
13,3.69E+14,3.69E+14,-31.459482,3.69E+14,3.69E+14,70.342194,1.02E+02
13,3.69E+14,3.69E+14,-49.338807,3.69E+14,3.69E+14,60.248652,1.10E+02
13,3.69E+14,3.69E+14,-36.984847,3.69E+14,3.69E+14,51.835526,8.88E+01
14,3.69E+14,3.69E+14,-35.448962,3.69E+14,3.69E+14,49.37464,8.48E+01
14,3.69E+14,3.69E+14,-35.226514,3.69E+14,3.69E+14,69.634018,1.05E+02
14,3.69E+14,3.69E+14,-52.873495,3.69E+14,3.69E+14,92.517301,1.45E+02
14,3.69E+14,3.69E+14,-49.161984,3.69E+14,3.69E+14,70.107299,1.19E+02
14,3.69E+14,3.69E+14,-68.012507,3.69E+14,3.69E+14,86.288289,1.54E+02
14,3.69E+14,3.69E+14,-71.333028,3.69E+14,3.69E+14,92.086155,1.63E+02
14,3.69E+14,3.69E+14,-28.521982,3.69E+14,3.69E+14,65.043548,9.36E+01
14,3.69E+14,3.69E+14,-51.60162,3.69E+14,3.69E+14,65.226569,1.17E+02
14,3.69E+14,3.69E+14,-75.195476,3.69E+14,3.69E+14,83.756154,1.59E+02
15,3.69E+14,3.69E+14,-41.582816,3.69E+14,3.69E+14,61.866672,1.03E+02
15,3.69E+14,3.69E+14,-68.622455,3.69E+14,3.69E+14,88.596155,1.57E+02
15,3.69E+14,3.69E+14,-67.67558,3.69E+14,3.69E+14,86.028186,1.54E+02
15,3.69E+14,3.69E+14,-29.836773,3.69E+14,3.69E+14,65.353236,9.52E+01
15,3.69E+14,3.69E+14,-13.318647,3.69E+14,3.69E+14,43.129431,5.64E+01
15,3.69E+14,3.69E+14,-58.839693,3.69E+14,3.69E+14,62.253235,1.21E+02
15,3.69E+14,3.69E+14,-42.377869,3.69E+14,3.69E+14,77.220581,1.20E+02
15,3.69E+14,3.69E+14,-53.494901,3.69E+14,3.69E+14,93.421156,1.47E+02
15,3.69E+14,3.69E+14,-49.974797,3.69E+14,3.69E+14,84.927248,1.35E+02
15,3.69E+14,3.69E+14,-94.270426,3.69E+14,3.69E+14,100.042094,1.94E+02
16,3.69E+14,3.69E+14,-40.34365,3.69E+14,3.69E+14,78.580528,1.19E+02
16,3.69E+14,3.69E+14,-49.038754,3.69E+14,3.69E+14,62.240214,1.11E+02
16,3.69E+14,3.69E+14,-37.365056,3.69E+14,3.69E+14,50.971463,8.83E+01
16,3.69E+14,3.69E+14,-35.965004,3.69E+14,3.69E+14,52.235005,8.82E+01
16,3.69E+14,3.69E+14,-31.813753,3.69E+14,3.69E+14,72.510007,1.04E+02
16,3.69E+14,3.69E+14,-87.693029,3.69E+14,3.69E+14,89.943915,1.78E+02
16,3.69E+14,3.69E+14,-46.925265,3.69E+14,3.69E+14,51.176984,9.81E+01
16,3.69E+14,3.69E+14,-84.291727,3.69E+14,3.69E+14,85.646363,1.70E+02
16,3.69E+14,3.69E+14,-46.060994,3.69E+14,3.69E+14,75.063966,1.21E+02
16,3.69E+14,3.69E+14,-19.689272,3.69E+14,3.69E+14,57.357662,7.70E+01
17,3.69E+14,3.69E+14,-50.797817,3.69E+14,3.69E+14,88.88428,1.40E+02
17,3.69E+14,3.69E+14,-51.412557,3.69E+14,3.69E+14,85.848863,1.37E+02
17,3.69E+14,3.69E+14,-54.081881,3.69E+14,3.69E+14,67.783756,1.22E+02
17,3.69E+14,3.69E+14,-35.566098,3.69E+14,3.69E+14,72.207247,1.08E+02
17,3.69E+14,3.69E+14,-51.334849,3.69E+14,3.69E+14,77.174226,1.29E+02
17,3.69E+14,3.69E+14,-21.586981,3.69E+14,3.69E+14,60.460006,8.20E+01
17,3.69E+14,3.69E+14,-49.848963,3.69E+14,3.69E+14,68.635736,1.18E+02
17,3.69E+14,3.69E+14,-29.739742,3.69E+14,3.69E+14,69.633965,9.94E+01
17,3.69E+14,3.69E+14,-48.869848,3.69E+14,3.69E+14,72.53308,1.21E+02
18,3.69E+14,3.69E+14,-25.766565,3.69E+14,3.69E+14,51.357609,7.71E+01
18,3.69E+14,3.69E+14,-64.355996,3.69E+14,3.69E+14,65.55808,1.30E+02
18,3.69E+14,3.69E+14,-85.140164,3.69E+14,3.69E+14,87.101779,1.72E+02
18,3.69E+14,3.69E+14,-47.093443,3.69E+14,3.69E+14,86.008759,1.33E+02
18,3.69E+14,3.69E+14,-47.722453,3.69E+14,3.69E+14,70.424226,1.18E+02
18,3.69E+14,3.69E+14,-65.18834,3.69E+14,3.69E+14,85.786519,1.51E+02
18,3.69E+14,3.69E+14,-27.721409,3.69E+14,3.69E+14,50.482766,7.82E+01
18,3.69E+14,3.69E+14,-25.421617,3.69E+14,3.69E+14,56.216829,8.16E+01
18,3.69E+14,3.69E+14,-18.626668,3.69E+14,3.69E+14,53.703807,7.23E+01
18,3.69E+14,3.69E+14,-52.876099,3.69E+14,3.69E+14,91.840426,1.45E+02
19,3.69E+14,3.69E+14,-48.890005,3.69E+14,3.69E+14,73.217976,1.22E+02
19,3.69E+14,3.69E+14,-63.47459,3.69E+14,3.69E+14,63.630111,1.27E+02
19,3.69E+14,3.69E+14,-50.643338,3.69E+14,3.69E+14,87.531311,1.38E+02
19,3.69E+14,3.69E+14,-49.537713,3.69E+14,3.69E+14,69.651413,1.19E+02
19,3.69E+14,3.69E+14,-70.516674,3.69E+14,3.69E+14,96.076468,1.67E+02
19,3.69E+14,3.69E+14,-61.914329,3.69E+14,3.69E+14,82.103185,1.44E+02
19,3.69E+14,3.69E+14,-27.140315,3.69E+14,3.69E+14,67.052663,9.42E+01
19,3.69E+14,3.69E+14,-49.512505,3.69E+14,3.69E+14,86.587039,1.36E+02
19,3.69E+14,3.69E+14,-50.359224,3.69E+14,3.69E+14,89.203759,1.40E+02
20,3.69E+14,3.69E+14,-50.288807,3.69E+14,3.69E+14,88.200947,1.38E+02
20,3.69E+14,3.69E+14,-50.451255,3.69E+14,3.69E+14,58.653027,1.09E+02
20,3.69E+14,3.69E+14,-39.914014,3.69E+14,3.69E+14,74.55808,1.14E+02
20,3.69E+14,3.69E+14,-55.099953,3.69E+14,3.69E+14,56.179693,1.11E+02
20,3.69E+14,3.69E+14,-86.271154,3.69E+14,3.69E+14,92.821728,1.79E+02
20,3.69E+14,3.69E+14,-42.833129,3.69E+14,3.69E+14,80.855685,1.24E+02
20,3.69E+14,3.69E+14,-49.846463,3.69E+14,3.69E+14,61.640735,1.11E+02
20,3.69E+14,3.69E+14,-37.630994,3.69E+14,3.69E+14,45.734796,8.34E+01
20,3.69E+14,3.69E+14,-42.110629,3.69E+14,3.69E+14,62.58209,1.05E+02
20,3.69E+14,3.69E+14,-68.103965,3.69E+14,3.69E+14,70.145268,1.38E+02
21,3.69E+14,3.69E+14,-47.332661,3.69E+14,3.69E+14,57.950527,1.05E+02
21,3.69E+14,3.69E+14,-37.976618,3.69E+14,3.69E+14,55.864745,9.38E+01
21,3.69E+14,3.69E+14,-70.181569,3.69E+14,3.69E+14,93.907405,1.64E+02
21,3.69E+14,3.69E+14,-23.836252,3.69E+14,3.69E+14,60.334641,8.42E+01
21,3.69E+14,3.69E+14,-53.318703,3.69E+14,3.69E+14,90.80902,1.44E+02
21,3.69E+14,3.69E+14,-51.826411,3.69E+14,3.69E+14,63.075683,1.15E+02
21,3.69E+14,3.69E+14,-76.177404,3.69E+14,3.69E+14,92.447197,1.69E+02
21,3.69E+14,3.69E+14,-71.898288,3.69E+14,3.69E+14,72.251569,1.44E+02
21,3.69E+14,3.69E+14,-9.736824,3.69E+14,3.69E+14,45.741202,5.55E+01
21,3.69E+14,3.69E+14,-12.254429,3.69E+14,3.69E+14,44.12839,5.64E+01
22,3.69E+14,3.69E+14,-17.51594,3.69E+14,3.69E+14,51.43412,6.90E+01
22,3.69E+14,3.69E+14,-15.353491,3.69E+14,3.69E+14,54.161828,6.95E+01
22,3.69E+14,3.69E+14,-50.66563,3.69E+14,3.69E+14,75.832299,1.26E+02
22,3.69E+14,3.69E+14,-61.610267,3.69E+14,3.69E+14,76.891309,1.39E+02
22,3.69E+14,3.69E+14,-72.750945,3.69E+14,3.69E+14,84.28303,1.57E+02
22,3.69E+14,3.69E+14,-77.34032,3.69E+14,3.69E+14,79.69756,1.57E+02
22,3.69E+14,3.69E+14,-44.534275,3.69E+14,3.69E+14,79.704643,1.24E+02
22,3.69E+14,3.69E+14,-53.026672,3.69E+14,3.69E+14,89.488759,1.43E+02
22,3.69E+14,3.69E+14,-53.410057,3.69E+14,3.69E+14,92.468968,1.46E+02
22,3.69E+14,3.69E+14,-50.232505,3.69E+14,3.69E+14,64.391673,1.15E+02
23,3.69E+14,3.69E+14,-73.466049,3.69E+14,3.69E+14,86.308862,1.60E+02
23,3.69E+14,3.69E+14,-73.669487,3.69E+14,3.69E+14,91.474176,1.65E+02
23,3.69E+14,3.69E+14,-69.778705,3.69E+14,3.69E+14,84.490842,1.54E+02
23,3.69E+14,3.69E+14,-72.486413,3.69E+14,3.69E+14,91.608134,1.64E+02
23,3.69E+14,3.69E+14,-69.389122,3.69E+14,3.69E+14,87.271259,1.57E+02
23,3.69E+14,3.69E+14,-31.143024,3.69E+14,3.69E+14,66.29485,9.74E+01
23,3.69E+14,3.69E+14,-53.628808,3.69E+14,3.69E+14,75.846935,1.29E+02
23,3.69E+14,3.69E+14,-66.863444,3.69E+14,3.69E+14,93.341363,1.60E+02
24,3.69E+14,3.69E+14,-59.562558,3.69E+14,3.69E+14,74.965424,1.35E+02
24,3.69E+14,3.69E+14,-33.671826,3.69E+14,3.69E+14,40.546514,7.42E+01
24,3.69E+14,3.69E+14,-41.999692,3.69E+14,3.69E+14,74.600268,1.17E+02
24,3.69E+14,3.69E+14,-55.142923,3.69E+14,3.69E+14,68.482038,1.24E+02
24,3.69E+14,3.69E+14,-78.150477,3.69E+14,3.69E+14,78.194435,1.56E+02
24,3.69E+14,3.69E+14,-48.683026,3.69E+14,3.69E+14,64.498079,1.13E+02
24,3.69E+14,3.69E+14,-72.778861,3.69E+14,3.69E+14,89.79652,1.63E+02
24,3.69E+14,3.69E+14,-71.617976,3.69E+14,3.69E+14,89.618082,1.61E+02
24,3.69E+14,3.69E+14,-71.977299,3.69E+14,3.69E+14,74.431414,1.46E+02
24,3.69E+14,3.69E+14,-45.144172,3.69E+14,3.69E+14,65.907923,1.11E+02
25,3.69E+14,3.69E+14,-27.961773,3.69E+14,3.69E+14,42.73865,7.07E+01
25,3.69E+14,3.69E+14,-75.729174,3.69E+14,3.69E+14,93.571676,1.69E+02
25,3.69E+14,3.69E+14,-31.132346,3.69E+14,3.69E+14,60.236568,9.14E+01
25,3.69E+14,3.69E+14,-59.184381,3.69E+14,3.69E+14,80.160529,1.39E+02
25,3.69E+14,3.69E+14,-27.627346,3.69E+14,3.69E+14,63.424746,9.11E+01
25,3.69E+14,3.69E+14,-54.070943,3.69E+14,3.69E+14,73.751153,1.28E+02
25,3.69E+14,3.69E+14,-28.094273,3.69E+14,3.69E+14,65.955476,9.40E+01
25,3.69E+14,3.69E+14,-50.573807,3.69E+14,3.69E+14,60.170996,1.11E+02
25,3.69E+14,3.69E+14,-39.75641,3.69E+14,3.69E+14,76.720893,1.16E+02
25,3.69E+14,3.69E+14,-51.880161,3.69E+14,3.69E+14,76.839695,1.29E+02
26,3.69E+14,3.69E+14,-64.20683,3.69E+14,3.69E+14,82.733029,1.47E+02
26,3.69E+14,3.69E+14,-29.790159,3.69E+14,3.69E+14,68.340006,9.81E+01
26,3.69E+14,3.69E+14,-49.475682,3.69E+14,3.69E+14,88.242248,1.38E+02
26,3.69E+14,3.69E+14,-49.738077,3.69E+14,3.69E+14,64.484537,1.14E+02
26,3.69E+14,3.69E+14,-72.007298,3.69E+14,3.69E+14,84.510738,1.57E+02
26,3.69E+14,3.69E+14,-37.554535,3.69E+14,3.69E+14,70.644486,1.08E+02
26,3.69E+14,3.69E+14,-57.077349,3.69E+14,3.69E+14,70.291101,1.27E+02
26,3.69E+14,3.69E+14,-35.852608,3.69E+14,3.69E+14,64.669069,1.01E+02
26,3.69E+14,3.69E+14,-19.159377,3.69E+14,3.69E+14,52.938339,7.21E+01
27,3.69E+14,3.69E+14,-55.783391,3.69E+14,3.69E+14,87.96579,1.44E+02
27,3.69E+14,3.69E+14,-58.589068,3.69E+14,3.69E+14,94.469906,1.53E+02
27,3.69E+14,3.69E+14,-49.062505,3.69E+14,3.69E+14,68.866726,1.18E+02
27,3.69E+14,3.69E+14,-30.707555,3.69E+14,3.69E+14,59.009745,8.97E+01
27,3.69E+14,3.69E+14,-62.034433,3.69E+14,3.69E+14,78.026518,1.40E+02
27,3.69E+14,3.69E+14,-30.95193,3.69E+14,3.69E+14,68.215892,9.92E+01
27,3.69E+14,3.69E+14,-12.030991,3.69E+14,3.69E+14,46.732244,5.88E+01
27,3.69E+14,3.69E+14,-53.81813,3.69E+14,3.69E+14,73.75308,1.28E+02
27,3.69E+14,3.69E+14,-29.916201,3.69E+14,3.69E+14,46.773911,7.67E+01
27,3.69E+14,3.69E+14,-71.76157,3.69E+14,3.69E+14,93.320895,1.65E+02
28,3.69E+14,3.69E+14,-27.08943,3.69E+14,3.69E+14,62.238496,8.93E+01
28,3.69E+14,3.69E+14,-55.444068,3.69E+14,3.69E+14,66.383183,1.22E+02
28,3.69E+14,3.69E+14,-37.78615,3.69E+14,3.69E+14,71.642455,1.09E+02
28,3.69E+14,3.69E+14,-54.421203,3.69E+14,3.69E+14,91.076936,1.45E+02
28,3.69E+14,3.69E+14,-51.891047,3.69E+14,3.69E+14,77.718966,1.30E+02
28,3.69E+14,3.69E+14,-61.875319,3.69E+14,3.69E+14,80.227247,1.42E+02
28,3.69E+14,3.69E+14,-70.112195,3.69E+14,3.69E+14,95.057509,1.65E+02
28,3.69E+14,3.69E+14,-68.620788,3.69E+14,3.69E+14,85.321779,1.54E+02
28,3.69E+14,3.69E+14,-69.041309,3.69E+14,3.69E+14,91.117873,1.60E+02
29,3.69E+14,3.69E+14,-66.178704,3.69E+14,3.69E+14,67.118288,1.33E+02
