Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
22,1.91452E+14,1.91453E+14,607.331519,1.91453E+14,1.91453E+14,90.174957,roses,0.5687819,,,697.506476,,30,1,,,,
23,1.91453E+14,1.91454E+14,604.296466,1.91454E+14,1.91454E+14,70.077507,tulips,0.5493033,,,674.373973,,31,2,,,,
24,1.91454E+14,1.91454E+14,609.45204,1.91454E+14,1.91454E+14,80.256258,tulips,0.50255316,,,689.708298,,32,1,,,,
24,1.91454E+14,1.91455E+14,601.577508,1.91455E+14,1.91455E+14,80.271935,tulips,0.5764138,,,681.849443,,33,2,,,,
25,1.91455E+14,1.91456E+14,605.395216,1.91456E+14,1.91456E+14,109.634854,roses,0.6503013,,,715.03007,,34,1,,,,
26,1.91456E+14,1.91456E+14,609.691884,1.91456E+14,1.91457E+14,82.329331,tulips,0.53196,,,692.021215,,35,1,,,,
26,1.91457E+14,1.91457E+14,611.74704,1.91457E+14,1.91457E+14,78.527821,roses,0.6023456,,,690.274861,,36,2,,,,
27,1.91457E+14,1.91458E+14,613.297092,1.91458E+14,1.91458E+14,80.789539,tulips,0.6292271,,,694.086631,,37,1,,,,
28,1.91458E+14,1.91459E+14,618.661676,1.91459E+14,1.91459E+14,78.563862,roses,0.65840226,,,697.225538,,38,2,,,,
29,1.91459E+14,1.91459E+14,607.114384,1.91459E+14,1.91459E+14,85.034123,tulips,0.6797669,,,692.148507,,39,1,,,,
29,1.91459E+14,1.9146E+14,606.512248,1.9146E+14,1.9146E+14,78.368289,roses,0.55745447,,,684.880537,,40,2,,,,
30,1.9146E+14,1.91461E+14,611.280478,1.91461E+14,1.91461E+14,82.002769,roses,0.6336227,,,693.283247,,41,1,,,,
31,1.91461E+14,1.91461E+14,608.566675,1.91461E+14,1.91461E+14,84.478394,roses,0.5718813,,,693.045069,,42,1,,,,
31,1.91461E+14,1.91462E+14,603.84881,1.91462E+14,1.91462E+14,73.910372,roses,0.560869,,,677.759182,,43,2,,,,
32,1.91462E+14,1.91463E+14,609.454071,1.91463E+14,1.91463E+14,79.40855,tulips,0.5518036,,,688.862621,,44,1,,,,
33,1.91463E+14,1.91463E+14,602.000164,1.91463E+14,1.91464E+14,71.660893,tulips,0.62756324,,,673.661057,,45,2,,,,
33,1.91464E+14,1.91464E+14,608.246831,1.91464E+14,1.91464E+14,82.72506,tulips,0.5531655,,,690.971891,,46,1,,,,
34,1.91464E+14,1.91465E+14,603.097196,1.91465E+14,1.91465E+14,84.298185,tulips,0.5877537,,,687.395381,,47,2,,,,
35,1.91465E+14,1.91466E+14,602.891362,1.91466E+14,1.91466E+14,74.939539,tulips,0.537768,,,677.830901,,48,1,,,,
36,1.91466E+14,1.91466E+14,604.78954,1.91466E+14,1.91466E+14,81.128289,tulips,0.5661426,,,685.917829,,49,1,,,,
36,1.91466E+14,1.91467E+14,603.482144,1.91467E+14,1.91467E+14,89.32079,roses,0.5136972,,,692.802934,,50,2,,,,
37,1.91467E+14,1.91468E+14,613.84678,1.91468E+14,1.91468E+14,74.238185,roses,0.6161141,,,688.084965,,51,1,,,,
38,1.91468E+14,1.91468E+14,617.979385,1.91468E+14,1.91468E+14,76.593966,roses,0.52759093,,,694.573351,,52,2,,,,
38,1.91468E+14,1.91469E+14,607.735478,1.91469E+14,1.91469E+14,81.301258,tulips,0.6499095,,,689.036736,,53,1,,,,
39,1.91469E+14,1.9147E+14,606.579071,1.9147E+14,1.9147E+14,76.027143,roses,0.5124716,,,682.606214,,54,1,,,,
40,1.9147E+14,1.9147E+14,602.52256,1.9147E+14,1.91471E+14,84.860321,tulips,0.55536145,,,687.382881,,55,2,,,,
40,1.91471E+14,1.91471E+14,609.198238,1.91471E+14,1.91471E+14,79.473914,roses,0.5695378,,,688.672152,,56,1,,,,
41,1.91471E+14,1.91472E+14,604.540425,1.91472E+14,1.91472E+14,77.641362,roses,0.54829895,,,682.181787,,57,2,,,,
42,1.91472E+14,1.91473E+14,605.180269,1.91473E+14,1.91473E+14,83.995009,tulips,0.52281654,,,689.175278,,58,1,,,,
43,1.91473E+14,1.91473E+14,608.967353,1.91473E+14,1.91473E+14,79.821102,tulips,0.5377538,,,688.788455,,59,1,,,,
43,1.91473E+14,1.91474E+14,605.120529,1.91474E+14,1.91474E+14,93.843759,tulips,0.64794827,,,698.964288,,60,2,,,,
44,1.91474E+14,1.91475E+14,608.287978,1.91475E+14,1.91475E+14,79.239175,roses,0.64245635,,,687.527153,,61,1,,,,
45,1.91475E+14,1.91475E+14,606.579852,1.91475E+14,1.91475E+14,80.199799,roses,0.5718508,,,686.779651,,62,2,,,,
45,1.91475E+14,1.91476E+14,609.474175,1.91476E+14,1.91476E+14,80.629383,roses,0.6521727,,,690.103558,,63,1,,,,
46,1.91476E+14,1.91477E+14,608.232144,1.91477E+14,1.91477E+14,108.184073,tulips,0.56280535,,,716.416217,,64,2,,,,
47,1.91477E+14,1.91478E+14,611.85204,1.91478E+14,1.91478E+14,79.392351,tulips,0.54804105,,,691.244391,,65,1,,,,
47,1.91478E+14,1.91478E+14,600.689175,1.91478E+14,1.91478E+14,72.529486,roses,0.70579976,,,673.218661,,66,1,,,,
48,1.91478E+14,1.91479E+14,602.186727,1.91479E+14,1.91479E+14,75.85183,tulips,0.51794827,,,678.038557,,67,2,,,,
49,1.91479E+14,1.9148E+14,600.099799,1.9148E+14,1.9148E+14,80.998862,tulips,0.7109756,,,681.098661,,68,1,,,,
50,1.9148E+14,1.9148E+14,602.394279,1.9148E+14,1.9148E+14,81.171467,roses,0.5538,,,683.565746,,69,2,,,,
50,1.9148E+14,1.91481E+14,610.402665,1.91481E+14,1.91481E+14,81.447768,tulips,0.530965,,,691.850433,,70,1,,,,
51,1.91481E+14,1.91482E+14,606.917196,1.91482E+14,1.91482E+14,107.357303,roses,0.50301737,,,714.274499,,71,2,,,,
52,1.91482E+14,1.91483E+14,610.775738,1.91483E+14,1.91483E+14,78.386466,tulips,0.5274548,,,689.162204,,72,1,,,,
52,1.91483E+14,1.91483E+14,603.160008,1.91483E+14,1.91483E+14,81.785738,tulips,0.62752944,,,684.945746,,73,1,,,,
53,1.91483E+14,1.91484E+14,618.479436,1.91484E+14,1.91484E+14,81.930112,tulips,0.56544846,,,700.409548,,74,2,,,,
54,1.91484E+14,1.91485E+14,610.78855,1.91485E+14,1.91485E+14,77.82631,roses,0.6506311,,,688.61486,,75,1,,,,
55,1.91485E+14,1.91485E+14,605.186467,1.91485E+14,1.91485E+14,84.036779,roses,0.68500924,,,689.223246,,76,2,,,,
55,1.91485E+14,1.91486E+14,602.03631,1.91486E+14,1.91486E+14,80.790216,roses,0.604428,,,682.826526,,77,1,,,,
56,1.91486E+14,1.91487E+14,601.630164,1.91487E+14,1.91487E+14,82.984748,roses,0.56964624,,,684.614912,,78,1,,,,
57,1.91487E+14,1.91487E+14,603.413237,1.91487E+14,1.91488E+14,79.908602,roses,0.5959582,,,683.321839,,79,2,,,,
57,1.91488E+14,1.91488E+14,603.174643,1.91488E+14,1.91488E+14,83.254591,roses,0.54745686,,,686.429234,,80,1,,,,
58,1.91488E+14,1.91489E+14,602.874383,1.91489E+14,1.91489E+14,80.382352,tulips,0.5236795,,,683.256735,,81,2,,,,
59,1.91489E+14,1.9149E+14,600.029747,1.9149E+14,1.9149E+14,83.730529,tulips,0.71393156,,,683.760276,,82,1,,,,
60,1.9149E+14,1.9149E+14,610.422977,1.9149E+14,1.9149E+14,76.821934,tulips,0.53010666,,,687.244911,,83,1,,,,
60,1.9149E+14,1.91491E+14,601.006414,1.91491E+14,1.91491E+14,81.979747,tulips,0.50716966,,,682.986161,,84,2,,,,
61,1.91491E+14,1.91492E+14,602.473758,1.91492E+14,1.91492E+14,75.563393,tulips,0.5129936,,,678.037151,,85,1,,,,
62,1.91492E+14,1.91492E+14,601.717716,1.91492E+14,1.91492E+14,90.913864,roses,0.5539555,,,692.63158,,86,2,,,,
62,1.91492E+14,1.91493E+14,603.431102,1.91493E+14,1.91493E+14,76.304799,tulips,0.5371856,,,679.735901,,87,1,,,,
63,1.91493E+14,1.91494E+14,599.413132,1.91494E+14,1.91494E+14,75.09407,tulips,0.62385607,,,674.507202,,88,2,,,,
64,1.91494E+14,1.91494E+14,603.036883,1.91494E+14,1.91495E+14,75.339591,roses,0.59682345,,,678.376474,,89,1,,,,
64,1.91495E+14,1.91495E+14,599.200841,1.91495E+14,1.91495E+14,82.769592,roses,0.57001466,,,681.970433,,90,1,,,,
65,1.91495E+14,1.91496E+14,604.715113,1.91496E+14,1.91496E+14,79.587977,roses,0.5074922,,,684.30309,,91,2,,,,
66,1.91496E+14,1.91497E+14,602.510268,1.91497E+14,1.91497E+14,85.441206,roses,0.642125,,,687.951474,,92,1,,,,
67,1.91497E+14,1.91497E+14,599.454383,1.91497E+14,1.91497E+14,86.26204,tulips,0.5740621,,,685.716423,,93,2,,,,
67,1.91497E+14,1.91498E+14,602.385477,1.91498E+14,1.91498E+14,81.012143,tulips,0.5029939,,,683.39762,,94,1,,,,
68,1.91498E+14,1.91499E+14,602.961883,1.91499E+14,1.91499E+14,81.611883,tulips,0.74977195,,,684.573766,,95,2,,,,
69,1.91499E+14,1.91499E+14,603.038237,1.91499E+14,1.91499E+14,82.995737,tulips,0.5005407,,,686.033974,,96,1,,,,
69,1.91499E+14,1.915E+14,607.758446,1.915E+14,1.915E+14,82.073863,roses,0.6185641,,,689.832309,,97,1,,,,
70,1.915E+14,1.91501E+14,598.970216,1.91501E+14,1.91501E+14,83.751727,tulips,0.65691215,,,682.721943,,98,2,,,,
71,1.91501E+14,1.91501E+14,607.044019,1.91501E+14,1.91502E+14,81.80855,roses,0.58762354,,,688.852569,,99,1,,,,
71,1.91502E+14,1.91502E+14,599.741622,1.91502E+14,1.91502E+14,78.141362,tulips,0.5795494,,,677.882984,,100,2,,,,
72,1.91502E+14,1.91503E+14,608.192456,1.91503E+14,1.91503E+14,92.397822,tulips,0.5474138,,,700.590278,,101,1,,,,
73,1.91503E+14,1.91504E+14,609.185113,1.91504E+14,1.91504E+14,93.87053,roses,0.64635843,,,703.055643,,102,2,,,,
74,1.91504E+14,1.91504E+14,615.831884,1.91504E+14,1.91504E+14,76.47157,tulips,0.63226634,,,692.303454,,103,1,,,,
74,1.91504E+14,1.91505E+14,608.140946,1.91505E+14,1.91505E+14,81.780321,tulips,0.6214551,,,689.921267,,104,1,,,,
75,1.91505E+14,1.91506E+14,604.7548,1.91506E+14,1.91506E+14,84.277925,roses,0.5318946,,,689.032725,,105,2,,,,
76,1.91506E+14,1.91506E+14,602.250685,1.91506E+14,1.91507E+14,82.737873,roses,0.5434904,,,684.988558,,106,1,,,,
76,1.91507E+14,1.91507E+14,612.934852,1.91507E+14,1.91507E+14,74.997247,tulips,0.74188626,,,687.932099,,107,2,,,,
77,1.91507E+14,1.91508E+14,606.670529,1.91508E+14,1.91508E+14,92.089333,tulips,0.56500053,,,698.759862,,108,1,,,,
78,1.91508E+14,1.91509E+14,601.253393,1.91509E+14,1.91509E+14,81.358498,tulips,0.5512239,,,682.611891,,109,2,,,,
79,1.91509E+14,1.91509E+14,604.520998,1.91509E+14,1.91509E+14,82.955634,roses,0.70217294,,,687.476632,,110,1,,,,
79,1.91509E+14,1.9151E+14,604.005894,1.9151E+14,1.9151E+14,83.602717,tulips,0.6044381,,,687.608611,,111,1,,,,
80,1.9151E+14,1.91511E+14,598.715945,1.91511E+14,1.91511E+14,72.14282,tulips,0.5619023,,,670.858765,,112,2,,,,
81,1.91511E+14,1.91511E+14,609.371415,1.91511E+14,1.91512E+14,85.453498,roses,0.53099585,,,694.824913,,113,1,,,,
81,1.91512E+14,1.91512E+14,602.074956,1.91512E+14,1.91512E+14,83.113863,tulips,0.55373883,,,685.188819,,114,2,,,,
82,1.91512E+14,1.91513E+14,608.417613,1.91513E+14,1.91513E+14,70.050372,roses,0.5208247,,,678.467985,,115,1,,,,
83,1.91513E+14,1.91514E+14,600.786883,1.91514E+14,1.91514E+14,70.420319,tulips,0.5919668,,,671.207202,,116,2,,,,
84,1.91514E+14,1.91514E+14,600.867039,1.91514E+14,1.91514E+14,85.843342,tulips,0.65445316,,,686.710381,,117,1,,,,
84,1.91514E+14,1.91515E+14,602.667873,1.91515E+14,1.91515E+14,84.726467,tulips,0.5468203,,,687.39434,,118,1,,,,
85,1.91515E+14,1.91516E+14,603.115216,1.91516E+14,1.91516E+14,84.094279,roses,0.5545316,,,687.209495,,119,2,,,,
86,1.91516E+14,1.91516E+14,601.989903,1.91516E+14,1.91516E+14,89.823967,tulips,0.60406625,,,691.81387,,120,1,,,,
86,1.91516E+14,1.91517E+14,601.125893,1.91517E+14,1.91517E+14,82.552821,roses,0.5691278,,,683.678714,,121,2,,,,
87,1.91517E+14,1.91518E+14,602.005737,1.91518E+14,1.91518E+14,83.710008,roses,0.5319603,,,685.715745,,122,1,,,,
88,1.91518E+14,1.91518E+14,600.103654,1.91518E+14,1.91519E+14,78.537872,roses,0.50026345,,,678.641526,,123,1,,,,
88,1.91519E+14,1.91519E+14,600.202716,1.91519E+14,1.91519E+14,88.937197,roses,0.5421353,,,689.139913,,124,2,,,,
89,1.91519E+14,1.9152E+14,603.348654,1.9152E+14,1.9152E+14,84.765478,roses,0.59815323,,,688.114132,,125,1,,,,
90,1.9152E+14,1.91521E+14,598.702248,1.91521E+14,1.91521E+14,82.104852,tulips,0.57228225,,,680.8071,,126,2,,,,
91,1.91521E+14,1.91521E+14,615.247457,1.91521E+14,1.91521E+14,82.671623,tulips,0.6967949,,,697.91908,,127,1,,,,
91,1.91521E+14,1.91522E+14,601.786414,1.91522E+14,1.91522E+14,82.527299,roses,0.52953464,,,684.313713,,128,2,,,,
92,1.91522E+14,1.91523E+14,601.383393,1.91523E+14,1.91523E+14,77.605893,tulips,0.563404,,,678.989286,,129,1,,,,
