Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.19706E+14,3.19707E+14,151.047983,8,,0,59,,3,60,59.38538206
0,3.19707E+14,3.19707E+14,34.269786,2,,1,60,,,,
0,3.19707E+14,3.19707E+14,16.875026,0,,2,60,,,,
0,3.19707E+14,3.19707E+14,16.770587,0,,3,59,,,,
0,3.19707E+14,3.19707E+14,16.770824,0,,4,60,,,,
0,3.19707E+14,3.19707E+14,16.770784,0,,5,60,,,,
0,3.19707E+14,3.19707E+14,16.771063,0,,6,59,,,,
0,3.19707E+14,3.19707E+14,16.770899,0,,7,60,,,,
0,3.19707E+14,3.19707E+14,16.770498,0,,8,59,,,,
0,3.19707E+14,3.19707E+14,16.770508,0,,9,60,,,,
0,3.19707E+14,3.19707E+14,16.770213,0,,10,60,,,,
0,3.19707E+14,3.19707E+14,16.770252,0,,11,59,,,,
0,3.19707E+14,3.19707E+14,16.770524,0,,12,60,,,,
0,3.19707E+14,3.19707E+14,16.770333,0,,13,60,,,,
0,3.19707E+14,3.19707E+14,16.769561,0,,14,59,,,,
0,3.19707E+14,3.19707E+14,16.770317,0,,15,60,,,,
0,3.19707E+14,3.19707E+14,16.770216,0,,16,60,,,,
0,3.19707E+14,3.19707E+14,16.770046,0,,17,59,,,,
0,3.19707E+14,3.19707E+14,16.77032,0,,18,60,,,,
0,3.19707E+14,3.19707E+14,16.770529,0,,19,59,,,,
0,3.19707E+14,3.19707E+14,16.770794,0,,20,60,,,,
0,3.19707E+14,3.19707E+14,16.770569,0,,21,60,,,,
0,3.19707E+14,3.19707E+14,16.770261,0,,22,59,,,,
0,3.19707E+14,3.19707E+14,16.77055,0,,23,60,,,,
0,3.19707E+14,3.19707E+14,16.770185,0,,24,60,,,,
0,3.19707E+14,3.19707E+14,16.77059,0,,25,59,,,,
0,3.19707E+14,3.19707E+14,16.770275,0,,26,60,,,,
0,3.19707E+14,3.19707E+14,16.770482,0,,27,59,,,,
0,3.19707E+14,3.19707E+14,16.770332,0,,28,60,,,,
0,3.19707E+14,3.19707E+14,16.770403,0,,29,60,,,,
0,3.19707E+14,3.19707E+14,16.770457,0,,30,59,,,,
0,3.19707E+14,3.19707E+14,16.770418,0,,31,60,,,,
0,3.19707E+14,3.19707E+14,16.770138,0,,32,60,,,,
