Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
3,1.14E+14,1.14E+14,16.775429,0,,,205,60,
3,1.14E+14,1.14E+14,16.775416,0,,,206,59,
3,1.14E+14,1.14E+14,16.774482,0,,,207,60,
3,1.14E+14,1.14E+14,16.77449,0,,,208,59,
3,1.14E+14,1.14E+14,16.77197,0,,,209,60,
3,1.14E+14,1.14E+14,16.774457,0,,,210,60,
3,1.14E+14,1.14E+14,16.774527,0,,,211,59,
3,1.14E+14,1.14E+14,16.774213,0,,,212,60,
3,1.14E+14,1.14E+14,16.77491,0,,,213,59,
3,1.14E+14,1.14E+14,16.774229,0,,,214,60,
3,1.14E+14,1.14E+14,16.773613,0,,,215,60,
3,1.14E+14,1.14E+14,16.774083,0,,,216,59,
3,1.14E+14,1.14E+14,16.773433,0,,,217,60,
3,1.14E+14,1.14E+14,16.771685,0,,,218,59,
3,1.14E+14,1.14E+14,16.771373,0,,,219,60,
4,1.14E+14,1.14E+14,16.770626,0,,,220,60,
4,1.14E+14,1.14E+14,16.774731,0,,,221,59,
4,1.14E+14,1.14E+14,16.772027,0,,,222,60,
4,1.14E+14,1.14E+14,16.774044,0,,,223,59,
4,1.14E+14,1.14E+14,16.771958,0,,,224,60,
4,1.14E+14,1.14E+14,16.774868,0,,,225,60,
4,1.14E+14,1.14E+14,16.774888,0,,,226,59,
4,1.14E+14,1.14E+14,16.775129,0,,,227,60,
4,1.14E+14,1.14E+14,16.774812,0,,,228,60,
4,1.14E+14,1.14E+14,16.773743,0,,,229,59,
4,1.14E+14,1.14E+14,16.775414,0,,,230,60,
4,1.14E+14,1.14E+14,16.775018,0,,,231,59,
4,1.14E+14,1.14E+14,16.774195,0,,,232,60,
4,1.14E+14,1.14E+14,16.776291,0,,,233,60,
4,1.14E+14,1.14E+14,16.776284,0,,,234,59,
4,1.14E+14,1.14E+14,16.775811,0,,,235,60,
4,1.14E+14,1.14E+14,16.775842,0,,,236,59,
4,1.14E+14,1.14E+14,16.775111,0,,,237,60,
4,1.14E+14,1.14E+14,16.7755,0,,,238,60,
4,1.14E+14,1.14E+14,16.775755,0,,,239,59,
4,1.14E+14,1.14E+14,16.775827,0,,,240,60,
4,1.14E+14,1.14E+14,16.775614,0,,,241,59,
4,1.14E+14,1.14E+14,16.775887,0,,,242,60,
4,1.14E+14,1.14E+14,16.775394,0,,,243,60,
4,1.14E+14,1.14E+14,16.77528,0,,,244,59,
4,1.14E+14,1.14E+14,16.775415,0,,,245,60,
4,1.14E+14,1.14E+14,16.775104,0,,,246,59,
4,1.14E+14,1.14E+14,16.775324,0,,,247,60,
4,1.14E+14,1.14E+14,16.775374,0,,,248,60,
4,1.14E+14,1.14E+14,16.774664,0,,,249,59,
4,1.14E+14,1.14E+14,16.774651,0,,,250,60,
4,1.14E+14,1.14E+14,16.774213,0,,,251,59,
4,1.14E+14,1.14E+14,16.774594,0,,,252,60,
4,1.14E+14,1.14E+14,16.77258,0,,,253,60,
4,1.14E+14,1.14E+14,16.770692,0,,,254,59,
4,1.14E+14,1.14E+14,16.769629,0,,,255,60,
4,1.14E+14,1.14E+14,16.774524,0,,,256,59,
4,1.14E+14,1.14E+14,16.774276,0,,,257,60,
4,1.14E+14,1.14E+14,16.77451,0,,,258,60,
4,1.14E+14,1.14E+14,16.772671,0,,,259,59,
4,1.14E+14,1.14E+14,16.771343,0,,,260,60,
4,1.14E+14,1.14E+14,16.769558,0,,,261,59,
4,1.14E+14,1.14E+14,16.774907,0,,,262,60,
4,1.14E+14,1.14E+14,16.772779,0,,,263,60,
4,1.14E+14,1.14E+14,16.774904,0,,,264,59,
4,1.14E+14,1.14E+14,16.774955,0,,,265,60,
4,1.14E+14,1.14E+14,16.774542,0,,,266,59,
4,1.14E+14,1.14E+14,16.77306,0,,,267,60,
4,1.14E+14,1.14E+14,16.773265,0,,,268,60,
4,1.14E+14,1.14E+14,16.773622,0,,,269,59,
4,1.14E+14,1.14E+14,16.775282,0,,,270,60,
4,1.14E+14,1.14E+14,16.775653,0,,,271,59,
4,1.14E+14,1.14E+14,16.77571,0,,,272,60,
4,1.14E+14,1.14E+14,16.775674,0,,,273,60,
4,1.14E+14,1.14E+14,16.776184,0,,,274,59,
4,1.14E+14,1.14E+14,16.776552,0,,,275,60,
4,1.14E+14,1.14E+14,16.775804,0,,,276,59,
4,1.14E+14,1.14E+14,16.776359,0,,,277,60,
4,1.14E+14,1.14E+14,16.7757,0,,,278,60,
5,1.14E+14,1.14E+14,16.775355,0,,,279,59,
5,1.14E+14,1.14E+14,16.77462,0,,,280,60,
5,1.14E+14,1.14E+14,16.773141,0,,,281,59,
5,1.14E+14,1.14E+14,16.775998,0,,,282,60,
5,1.14E+14,1.14E+14,16.775706,0,,,283,60,
5,1.14E+14,1.14E+14,16.775489,0,,,284,59,
5,1.14E+14,1.14E+14,16.775167,0,,,285,60,
5,1.14E+14,1.14E+14,16.775318,0,,,286,59,
5,1.14E+14,1.14E+14,16.774654,0,,,287,60,
5,1.14E+14,1.14E+14,16.77472,0,,,288,60,
5,1.14E+14,1.14E+14,16.775641,0,,,289,59,
5,1.14E+14,1.14E+14,16.774694,0,,,290,60,
5,1.14E+14,1.14E+14,16.774597,0,,,291,59,
5,1.14E+14,1.14E+14,16.772242,0,,,292,60,
5,1.14E+14,1.14E+14,16.7727,0,,,293,60,
5,1.14E+14,1.14E+14,16.771708,0,,,294,59,
5,1.14E+14,1.14E+14,16.774736,0,,,295,60,
5,1.14E+14,1.14E+14,16.774681,0,,,296,59,
5,1.14E+14,1.14E+14,16.774513,0,,,297,60,
5,1.14E+14,1.14E+14,16.772361,0,,,298,60,
5,1.14E+14,1.14E+14,16.771839,0,,,299,54,
5,1.14E+14,1.14E+14,16.770261,0,,,300,5,
5,1.14E+14,1.14E+14,16.774844,0,,,,,
5,1.14E+14,1.14E+14,16.7748,0,,,,,
5,1.14E+14,1.14E+14,16.774941,0,,,,,
5,1.14E+14,1.14E+14,16.773747,0,,,,,
5,1.14E+14,1.14E+14,16.771842,0,,,,,
5,1.14E+14,1.14E+14,16.774681,0,,,,,
5,1.14E+14,1.14E+14,16.775211,0,,,,,
5,1.14E+14,1.14E+14,16.770197,0,,,,,
