Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,115092214349804,115092248398957,34.049153,2
0,115092248398957,115092848604713,600.205756,35
0,115092848604713,115092868944265,20.339552,1
0,115092868944265,115092885711875,16.76761,0
0,115092885711875,115092902479414,16.767539,0
0,115092902479414,115092919247073,16.767659,0
0,115092919247073,115092936014333,16.76726,0
0,115092936014333,115092952781798,16.767465,0
0,115092952781798,115092969549752,16.767954,0
0,115092969549752,115092986317428,16.767676,0
0,115092986317428,115093003084717,16.767289,0
0,115093003084717,115093019851933,16.767216,0
0,115093019851933,115093036619361,16.767428,0
0,115093036619361,115093053386658,16.767297,0
0,115093053386658,115093070154275,16.767617,0
0,115093070154275,115093086921845,16.76757,0
0,115093086921845,115093103689194,16.767349,0
0,115093103689194,115093120456456,16.767262,0
0,115093120456456,115093137223679,16.767223,0
0,115093137223679,115093153991293,16.767614,0
0,115093153991293,115093170758720,16.767427,0
0,115093170758720,115093187526349,16.767629,0
0,115093187526349,115093204293655,16.767306,0
0,115093204293655,115093221061222,16.767567,0
0,115093221061222,115093237828544,16.767322,0
0,115093237828544,115093254596049,16.767505,0
1,115093254596049,115093271363633,16.767584,0
1,115093271363633,115093288131232,16.767599,0
1,115093288131232,115093304898565,16.767333,0
1,115093304898565,115093321666207,16.767642,0
1,115093321666207,115093338433828,16.767621,0
1,115093338433828,115093355201560,16.767732,0
1,115093355201560,115093371969303,16.767743,0
1,115093371969303,115093388737065,16.767762,0
1,115093388737065,115093405504736,16.767671,0
1,115093405504736,115093422272373,16.767637,0
1,115093422272373,115093439040121,16.767748,0
1,115093439040121,115093455807723,16.767602,0
1,115093455807723,115093472575198,16.767475,0
1,115093472575198,115093489342897,16.767699,0
1,115093489342897,115093506110498,16.767601,0
1,115093506110498,115093522878090,16.767592,0
1,115093522878090,115093539645716,16.767626,0
1,115093539645716,115093556413378,16.767662,0
1,115093556413378,115093573181224,16.767846,0
1,115093573181224,115093589948713,16.767489,0
1,115093589948713,115093606716221,16.767508,0
1,115093606716221,115093623483738,16.767517,0
1,115093623483738,115093640251344,16.767606,0
1,115093640251344,115093657018663,16.767319,0
1,115093657018663,115093673786003,16.76734,0
1,115093673786003,115093690553702,16.767699,0
1,115093690553702,115093707321457,16.767755,0
1,115093707321457,115093724089097,16.76764,0
1,115093724089097,115093740419397,16.3303,0
1,115093740419397,115093757187028,16.767631,0
1,115093757187028,115093773954690,16.767662,0
1,115093773954690,115093790722365,16.767675,0
1,115093790722365,115093807490024,16.767659,0
1,115093807490024,115093824239946,16.749922,0
1,115093824239946,115093841003902,16.763956,0
1,115093841003902,115093857767574,16.763672,0
1,115093857767574,115093874531486,16.763912,0
1,115093874531486,115093891295300,16.763814,0
1,115093891295300,115093908058670,16.76337,0
1,115093908058670,115093924822260,16.76359,0
1,115093924822260,115093941585896,16.763636,0
1,115093941585896,115093958349717,16.763821,0
1,115093958349717,115093975113467,16.76375,0
1,115093975113467,115093991877513,16.764046,0
1,115093991877513,115094008641428,16.763915,0
1,115094008641428,115094025405472,16.764044,0
1,115094025405472,115094042169382,16.76391,0
1,115094042169382,115094058932988,16.763606,0
1,115094058932988,115094075696813,16.763825,0
1,115094075696813,115094092460467,16.763654,0
1,115094092460467,115094109224185,16.763718,0
1,115094109224185,115094125988041,16.763856,0
1,115094125988041,115094142751984,16.763943,0
1,115094142751984,115094159516165,16.764181,0
1,115094159516165,115094176280123,16.763958,0
1,115094176280123,115094193043644,16.763521,0
1,115094193043644,115094209807090,16.763446,0
1,115094209807090,115094226570819,16.763729,0
1,115094226570819,115094243334341,16.763522,0
2,115094243334341,115094260098227,16.763886,0
2,115094260098227,115094276862107,16.76388,0
2,115094276862107,115094293625660,16.763553,0
2,115094293625660,115094310389519,16.763859,0
2,115094310389519,115094327153387,16.763868,0
2,115094327153387,115094343917019,16.763632,0
2,115094343917019,115094360680570,16.763551,0
2,115094360680570,115094377444121,16.763551,0
2,115094377444121,115094394207860,16.763739,0
2,115094394207860,115094410971531,16.763671,0
2,115094410971531,115094427735306,16.763775,0
2,115094427735306,115094444498746,16.76344,0
2,115094444498746,115094461262408,16.763662,0
2,115094461262408,115094478025774,16.763366,0
2,115094478025774,115094494789426,16.763652,0
2,115094494789426,115094511552661,16.763235,0
2,115094511552661,115094528316300,16.763639,0
2,115094528316300,115094545079825,16.763525,0
2,115094545079825,115094561843566,16.763741,0
2,115094561843566,115094578607671,16.764105,0
2,115094578607671,115094595371329,16.763658,0
2,115094595371329,115094612134949,16.76362,0
2,115094612134949,115094628898526,16.763577,0
2,115094628898526,115094645662379,16.763853,0
2,115094645662379,115094662426069,16.76369,0
2,115094662426069,115094679189690,16.763621,0
2,115094679189690,115094695953519,16.763829,0
2,115094695953519,115094712717345,16.763826,0
2,115094712717345,115094729480841,16.763496,0
