Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
16,115626104020171,115626134278664,30.258493,115626134532935,115626282263522,147.730587,nematode,0.1772817
16,115626300783368,115626344205820,43.422452,115626344310560,115626483108490,138.79793,nematode,0.19323325
16,115626501475523,115626516621567,15.146044,115626516723858,115626651484288,134.76043,nematode,0.1715896
16,115626703888669,115626733001015,29.112346,115626733194765,115626888099937,154.905172,nematode,0.18359452
16,115626902259730,115626915369679,13.109949,115626915457492,115627059918131,144.460639,nematode,0.1826665
17,115627102384646,115627123871575,21.486929,115627123968919,115627259522578,135.553659,nematode,0.19336784
17,115627306528572,115627349223837,42.695265,115627349350712,115627489761039,140.410327,nematode,0.1643558
17,115627503397550,115627540198335,36.800785,115627540288752,115627678355901,138.067149,nematode,0.17589906
17,115627703925227,115627728509917,24.58469,115627728619812,115627886742484,158.122672,nematode,0.1346107
17,115627904386601,115627918352071,13.96547,115627918450873,115628055164064,136.713191,nematode,0.1470757
18,115628107945371,115628153641990,45.696619,115628153805532,115628304776016,150.970484,nematode,0.16764057
18,115628308013828,115628320736746,12.722918,115628320833257,115628459440614,138.607357,nematode,0.16045403
18,115628508216609,115628540099164,31.882555,115628540269893,115628683430376,143.160483,nematode,0.17344595
18,115628705410170,115628719236317,13.826147,115628719403817,115628857423779,138.019962,nematode,0.1624001
18,115628908676805,115628938524672,29.847867,115628938670870,115629073737082,135.066212,nematode,0.19718945
19,115629108377554,115629146637714,38.26016,115629146736047,115629284969082,138.233035,nematode,0.15234692
19,115629308180491,115629345348984,37.168493,115629345447161,115629483366966,137.919805,nematode,0.20405091
19,115629507050094,115629544133118,37.083024,115629544229160,115629679772403,135.543243,nematode,0.14831272
19,115629711455218,115629741635846,30.180628,115629741758190,115629903140341,161.382151,nematode,0.13967219
19,115629908145967,115629921366958,13.220991,115629921454510,115630072783223,151.328713,nematode,0.17365906
20,115630109347237,115630139601250,30.254013,115630139750000,115630282274286,142.524286,nematode,0.13861403
20,115630309400330,115630330417624,21.017294,115630330535488,115630478231284,147.695796,nematode,0.19510739
20,115630511467694,115630538897540,27.429846,115630539053269,115630678570158,139.516889,nematode,0.19556281
20,115630710534276,115630723889902,13.355626,115630723996152,115630882458877,158.462725,nematode,0.16819867
20,115630910641796,115630923354297,12.712501,115630923446016,115631096550304,173.104288,nematode,0.19713452
21,115631111383951,115631144676298,33.292347,115631144769684,115631287838448,143.068764,nematode,0.16289496
21,115631311539701,115631324859962,13.320261,115631324949337,115631499744980,174.795643,nematode,0.18880497
21,115631512551648,115631528516024,15.964376,115631528635399,115631671685622,143.050223,nematode,0.15723659
21,115631711891147,115631729549378,17.658231,115631729655263,115631869977204,140.321941,nematode,0.13427898
21,115631912590802,115631931055283,18.464481,115631931201637,115632071150610,139.948973,nematode,0.16224726
22,115632115259885,115632146896086,31.636201,115632147006555,115632290152506,143.145951,nematode,0.17619006
22,115632313356571,115632326218916,12.862345,115632326313500,115632470216274,143.902774,nematode,0.1692113
22,115632514196852,115632540137635,25.940783,115632540218469,115632673975201,133.756732,nematode,0.16551888
22,115632715935726,115632741895989,25.960263,115632741992968,115632892506525,150.513557,nematode,0.16634479
22,115632915531162,115632956617000,41.085838,115632956780750,115633095480972,138.700222,nematode,0.11339134
23,115633115571807,115633130005871,14.434064,115633130145194,115633275695625,145.550431,nematode,0.16226089
23,115633317073702,115633341244851,24.171149,115633341348132,115633480227000,138.878868,nematode,0.18259645
