Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3650244,81364,125492,0.978195995,800,114,0.1425,45,0.05625
2,5,3731608,3431016,300592,122212,0.919447059,800,209,0.26125,69,0.08625
3,10,3731608,3419392,312216,122216,0.916332048,800,245,0.30625,48,0.06
4,15,3731608,3417844,313764,122220,0.915917213,800,310,0.3875,55,0.06875
5,20,3731608,3416108,315500,122224,0.915451998,800,234,0.2925,47,0.05875
6,25,3731608,3415288,316320,122224,0.915232254,800,300,0.375,50,0.0625
7,31,3731608,3412848,318760,122224,0.91457838,800,265,0.33125,55,0.06875
8,36,3731608,3413688,317920,122224,0.914803484,800,232,0.29,42,0.0525
9,41,3731608,3413992,317616,122224,0.91488495,800,258,0.3225,61,0.07625
10,46,3731608,3410800,320808,122224,0.914029555,800,290,0.3625,50,0.0625
11,51,3731608,3411352,320256,122228,0.914177481,800,245,0.30625,42,0.0525
12,56,3731608,3411960,319648,122256,0.914340413,800,222,0.2775,41,0.05125
13,61,3731608,3418484,313124,122264,0.916088721,800,300,0.375,73,0.09125
14,66,3731608,3415308,316300,122264,0.915237613,800,290,0.3625,71,0.08875
15,71,3731608,3414824,316784,122268,0.915107911,800,245,0.30625,48,0.06
16,76,3731608,3414856,316752,122268,0.915116486,800,257,0.32125,60,0.075
17,81,3731608,3415192,316416,122268,0.915206528,800,258,0.3225,45,0.05625
18,86,3731608,3415968,315640,122268,0.915414481,800,261,0.32625,45,0.05625
19,91,3731608,3412804,318804,122272,0.914566589,800,283,0.35375,57,0.07125
20,96,3731608,3414024,317584,122272,0.914893526,800,243,0.30375,63,0.07875
21,101,3731608,3415728,315880,122272,0.915350165,800,280,0.35,40,0.05
22,106,3731608,3415728,315880,122272,0.915350165,800,248,0.31,61,0.07625
23,111,3731608,3414144,317464,122280,0.914925684,800,270,0.3375,53,0.06625
24,116,3731608,3413164,318444,122280,0.914663062,800,269,0.33625,56,0.07
25,121,3731608,3415708,315900,122284,0.915344806,800,247,0.30875,60,0.075
26,126,3731608,3412092,319516,122284,0.914375787,800,248,0.31,45,0.05625
27,131,3731608,3414044,317564,122284,0.914898885,800,303,0.37875,83,0.10375
28,136,3731608,3415268,316340,122288,0.915226894,800,307,0.38375,60,0.075
29,141,3731608,3414524,317084,122288,0.915027516,800,229,0.28625,52,0.065
30,146,3731608,3416624,314984,122292,0.915590276,800,267,0.33375,43,0.05375
31,151,3731608,3417260,314348,122292,0.915760712,800,293,0.36625,73,0.09125
32,156,3731608,3415008,316600,122292,0.915157219,800,243,0.30375,50,0.0625
33,161,3731608,3415288,316320,122292,0.915232254,800,220,0.275,57,0.07125
34,166,3731608,3417024,314584,122292,0.915697469,800,303,0.37875,40,0.05
35,171,3731608,3415040,316568,122296,0.915165794,800,206,0.2575,58,0.0725
36,176,3731608,3414352,317256,122304,0.914981424,800,273,0.34125,50,0.0625
37,181,3731608,3415764,315844,122304,0.915359813,800,245,0.30625,42,0.0525
38,186,3731608,3416056,315552,122304,0.915438063,800,255,0.31875,48,0.06
39,191,3731608,3413592,318016,122308,0.914777758,800,270,0.3375,50,0.0625
40,196,3731608,3413376,318232,122308,0.914719874,800,252,0.315,58,0.0725
41,202,3731608,3414028,317580,122308,0.914894598,800,290,0.3625,43,0.05375
42,207,3731608,3416256,315352,122312,0.915491659,800,255,0.31875,45,0.05625
43,212,3731608,3412476,319132,122312,0.914478691,800,260,0.325,57,0.07125
44,217,3731608,3414876,316732,122312,0.915121846,800,265,0.33125,48,0.06
45,222,3731608,3413668,317940,122312,0.914798125,800,274,0.3425,58,0.0725
46,227,3731608,3411744,319864,122312,0.914282529,800,243,0.30375,50,0.0625
47,232,3731608,3411496,320112,122324,0.91421607,800,281,0.35125,50,0.0625
48,237,3731608,3413740,317868,122328,0.914817419,800,250,0.3125,47,0.05875
49,242,3731608,3414052,317556,122328,0.914901029,800,255,0.31875,42,0.0525
50,247,3731608,3414896,316712,122328,0.915127205,800,267,0.33375,53,0.06625
51,252,3731608,3413936,317672,122332,0.914869943,800,258,0.3225,55,0.06875
52,257,3731608,3413272,318336,122332,0.914692004,800,300,0.375,50,0.0625
53,262,3731608,3416556,315052,122332,0.915572054,800,229,0.28625,58,0.0725
54,267,3731608,3412684,318924,122332,0.914534431,800,227,0.28375,47,0.05875
55,272,3731608,3415376,316232,122332,0.915255836,800,239,0.29875,45,0.05625
56,277,3731608,3414964,316644,122332,0.915145428,800,240,0.3,63,0.07875
57,282,3731608,3416884,314724,122332,0.915659951,800,307,0.38375,63,0.07875
58,287,3731608,3413804,317804,122332,0.91483457,800,237,0.29625,57,0.07125
59,293,3731608,3417712,313896,122336,0.91588184,800,239,0.29875,48,0.06
60,298,3731608,3419944,311664,122340,0.916479973,800,273,0.34125,47,0.05875
61,303,3731608,3418932,312676,122340,0.916208776,800,275,0.34375,50,0.0625
62,308,3731608,3412948,318660,122340,0.914605178,800,232,0.29,65,0.08125
63,313,3731608,3412188,319420,122340,0.914401513,800,245,0.30625,52,0.065
64,318,3731608,3418888,312720,122340,0.916196985,800,320,0.4,63,0.07875
65,323,3731608,3419448,312160,122344,0.916347055,800,297,0.37125,52,0.065
