Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
0,1.92393E+14,1.92393E+14,34.756461,1.92393E+14,1.92393E+14,224.33622,tulips,0.6983104,,,259.092681,,0,4,,247257.3024,,roses
0,1.92393E+14,1.92393E+14,8.909688,1.92393E+14,1.92394E+14,75.455164,tulips,0.8253553,,,84.364852,,1,10,,,,
0,1.92394E+14,1.92394E+14,9.099011,1.92394E+14,1.92394E+14,71.42558,tulips,0.89803493,,,80.524591,,2,10,,Avg Proc Time (ms),, ((DOUBLE CHECK TOTAL CLASSIFICATIONS))
0,1.92394E+14,1.92394E+14,9.200001,1.92394E+14,1.92394E+14,75.933861,tulips,0.8814149,,,85.133862,,3,10,,83.53287243,,2960
1,1.92394E+14,1.92394E+14,8.942605,1.92394E+14,1.92394E+14,72.539799,tulips,0.6016659,,,81.482404,,4,10,,,,
1,1.92394E+14,1.92394E+14,9.422344,1.92394E+14,1.92394E+14,76.52433,tulips,0.71255475,,,85.946674,,5,9,,Avg Class per Sec,,((TOTAL TP CONFIDENCE))
1,1.92394E+14,1.92394E+14,8.871564,1.92394E+14,1.92394E+14,75.519226,tulips,0.67273843,,,84.39079,,6,10,,9.833887043,,400.8896863
1,1.92394E+14,1.92394E+14,8.947397,1.92394E+14,1.92394E+14,70.078028,tulips,0.5857569,,,79.025425,,7,10,,,,
1,1.92394E+14,1.92394E+14,8.92297,1.92394E+14,1.92394E+14,78.208966,tulips,0.620625,,,87.131936,,8,10,,Avg TP Confidence,,
1,1.92394E+14,1.92394E+14,9.904064,1.92394E+14,1.92394E+14,66.368079,tulips,0.6840029,,,76.272143,,9,10,,0.565429741,,
1,1.92394E+14,1.92394E+14,8.890678,1.92394E+14,1.92394E+14,75.102039,tulips,0.68058914,,,83.992717,,10,10,,,,
1,1.92394E+14,1.92394E+14,9.114376,1.92394E+14,1.92395E+14,68.893496,tulips,0.6681938,,,78.007872,,11,10,,Total Classifications,,
1,1.92395E+14,1.92395E+14,9.163282,1.92395E+14,1.92395E+14,73.210945,tulips,0.6419078,,,82.374227,,12,10,,2960,,
1,1.92395E+14,1.92395E+14,17.130575,1.92395E+14,1.92395E+14,68.542663,tulips,0.615966,,,85.673238,,13,10,,,,
2,1.92395E+14,1.92395E+14,8.878699,1.92395E+14,1.92395E+14,66.676308,tulips,0.6499657,,,75.555007,,14,10,,True Positives,,
2,1.92395E+14,1.92395E+14,9.343751,1.92395E+14,1.92395E+14,78.134747,tulips,0.6409942,,,87.478498,,15,10,,709,,
2,1.92395E+14,1.92395E+14,9.242813,1.92395E+14,1.92395E+14,74.906674,tulips,0.6671667,,,84.149487,,16,10,,,,
2,1.92395E+14,1.92395E+14,9.135626,1.92395E+14,1.92395E+14,73.249851,tulips,0.63077396,,,82.385477,,17,10,,False Negatives,,
2,1.92395E+14,1.92395E+14,8.866823,1.92395E+14,1.92395E+14,73.693237,tulips,0.61113656,,,82.56006,,18,10,,2251,,
2,1.92395E+14,1.92395E+14,8.97896,1.92395E+14,1.92395E+14,76.358913,tulips,0.66305876,,,85.337873,,19,9,,,,
2,1.92395E+14,1.92395E+14,9.42448,1.92395E+14,1.92395E+14,73.42209,tulips,0.67953247,,,82.84657,,20,10,,Recall,,
2,1.92395E+14,1.92396E+14,24.236721,1.92396E+14,1.92396E+14,73.829643,tulips,0.69276017,,,98.066364,,21,10,,0.239527027,,
2,1.92396E+14,1.92396E+14,8.874532,1.92396E+14,1.92396E+14,71.303757,tulips,0.6801416,,,80.178289,,22,10,,,,
2,1.92396E+14,1.92396E+14,25.717086,1.92396E+14,1.92396E+14,71.954226,tulips,0.6567459,,,97.671312,,23,10,,,,
3,1.92396E+14,1.92396E+14,20.408492,1.92396E+14,1.92396E+14,81.076102,tulips,0.68563735,,,101.484594,,24,9,,,,
3,1.92396E+14,1.92396E+14,26.873076,1.92396E+14,1.92396E+14,68.861413,tulips,0.6709302,,,95.734489,,25,10,,,,
