Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3425476k used 306132k free 147016k buffers ,3731608,3425476,306132,147016,, 800%cpu 282%user 3%nice 18%sys 494%idle 0%iow 3%irq 0%sirq 0%host ,800,282,,18,,
2,5, Mem: 3731608k total 3425840k used 305768k free 147016k buffers ,3731608,3425840,305768,147016,, 800%cpu 315%user 0%nice 36%sys 442%idle 0%iow 6%irq 0%sirq 0%host ,800,315,,36,,
3,10, Mem: 3731608k total 3426836k used 304772k free 147020k buffers ,3731608,3426836,304772,147020,, 800%cpu 343%user 0%nice 20%sys 430%idle 0%iow 7%irq 0%sirq 0%host ,800,343,,20,,
4,15, Mem: 3731608k total 3425980k used 305628k free 147020k buffers ,3731608,3425980,305628,147020,, 800%cpu 293%user 0%nice 23%sys 480%idle 0%iow 3%irq 0%sirq 0%host ,800,293,,23,,
5,20, Mem: 3731608k total 3421564k used 310044k free 147020k buffers ,3731608,3421564,310044,147020,, 800%cpu 276%user 9%nice 24%sys 464%idle 0%iow 3%irq 24%sirq 0%host ,800,276,,24,,
6,25, Mem: 3731608k total 3422984k used 308624k free 147020k buffers ,3731608,3422984,308624,147020,, 800%cpu 356%user 3%nice 31%sys 406%idle 0%iow 3%irq 0%sirq 0%host ,800,356,,31,,
7,30, Mem: 3731608k total 3424684k used 306924k free 147020k buffers ,3731608,3424684,306924,147020,, 800%cpu 285%user 3%nice 30%sys 470%idle 3%iow 6%irq 3%sirq 0%host ,800,285,,30,,
8,35, Mem: 3731608k total 3427096k used 304512k free 147020k buffers ,3731608,3427096,304512,147020,, 800%cpu 300%user 0%nice 25%sys 469%idle 0%iow 6%irq 0%sirq 0%host ,800,300,,25,,
9,40, Mem: 3731608k total 3427364k used 304244k free 147020k buffers ,3731608,3427364,304244,147020,, 800%cpu 338%user 0%nice 16%sys 441%idle 0%iow 6%irq 0%sirq 0%host ,800,338,,16,,
10,45, Mem: 3731608k total 3427324k used 304284k free 147020k buffers ,3731608,3427324,304284,147020,, 800%cpu 361%user 0%nice 35%sys 400%idle 0%iow 3%irq 0%sirq 0%host ,800,361,,35,,
11,50, Mem: 3731608k total 3428284k used 303324k free 147020k buffers ,3731608,3428284,303324,147020,, 800%cpu 273%user 3%nice 27%sys 494%idle 0%iow 3%irq 0%sirq 0%host ,800,273,,27,,
12,55, Mem: 3731608k total 3428240k used 303368k free 147020k buffers ,3731608,3428240,303368,147020,, 800%cpu 313%user 3%nice 35%sys 445%idle 0%iow 3%irq 0%sirq 0%host ,800,313,,35,,
