Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
287,1.65E+14,1.65E+14,954.2397832,,1.65E+14,84.794175,daisy,,1039.033958,,,271,0,,,
288,1.65E+14,1.65E+14,954.0603032,,1.65E+14,79.812664,daisy,,1033.872967,,,272,1,,,
289,1.65E+14,1.65E+14,960.0784292,,1.65E+14,81.175425,daisy,,1041.253854,,,273,1,,,
290,1.65E+14,1.65E+14,964.3596792,,1.65E+14,79.460425,daisy,,1043.820104,,,274,1,,,
291,1.65E+14,1.65E+14,956.9205642,,1.65E+14,80.917612,daisy,,1037.838176,,,275,1,,,
292,1.65E+14,1.65E+14,951.3491052,,1.65E+14,76.974435,daisy,,1028.32354,,,276,1,,,
294,1.65E+14,1.65E+14,952.2181162,,1.65E+14,82.368446,daisy,,1034.586562,,,277,1,,,
295,1.65E+14,1.65E+14,960.5123882,,1.65E+14,79.450269,daisy,,1039.962657,,,278,1,,,
296,1.65E+14,1.65E+14,962.8163982,,1.65E+14,83.859175,daisy,,1046.675573,,,279,1,,,
297,1.65E+14,1.65E+14,958.7147832,,1.65E+14,77.548289,daisy,,1036.263072,,,280,1,,,
298,1.65E+14,1.65E+14,958.1247832,,1.65E+14,82.530321,daisy,,1040.655104,,,281,1,,,
299,1.65E+14,1.65E+14,964.0365542,,1.65E+14,85.165478,daisy,,1049.202032,,,282,0,,,
300,1.65E+14,1.65E+14,976.9773892,,1.65E+14,122.720741,daisy,,1099.69813,,,283,1,,,
,,,,,,,,,,,,284,1,,,
,,,,,,,,,,,,285,1,,,
,,,,,,,,,,,,286,1,,,
,,,,,,,,,,,,287,1,,,
,,,,,,,,,,,,288,1,,,
,,,,,,,,,,,,289,1,,,
,,,,,,,,,,,,290,1,,,
,,,,,,,,,,,,291,1,,,
,,,,,,,,,,,,292,1,,,
,,,,,,,,,,,,293,0,,,
,,,,,,,,,,,,294,1,,,
,,,,,,,,,,,,295,1,,,
,,,,,,,,,,,,296,1,,,
,,,,,,,,,,,,297,1,,,
,,,,,,,,,,,,298,1,,,
,,,,,,,,,,,,299,1,,,
,,,,,,,,,,,,300,1,,,
