Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,103820058891125,103820092713259,33.822134,1
0,103820092713259,103820692910075,600.196816,35
0,103820692910075,103820713078345,20.16827,1
0,103820713078345,103820729841411,16.763066,0
0,103820729841411,103820746604483,16.763072,0
0,103820746604483,103820763365532,16.761049,0
0,103820763365532,103820780128374,16.762842,0
0,103820780128374,103820796891308,16.762934,0
0,103820796891308,103820813218637,16.327329,0
0,103820813218637,103820829981735,16.763098,0
0,103820829981735,103820846744597,16.762862,0
0,103820846744597,103820863507343,16.762746,0
0,103820863507343,103820880270129,16.762786,0
0,103820880270129,103820897026715,16.756586,0
0,103820897026715,103820913787478,16.760763,0
0,103820913787478,103820930548451,16.760973,0
0,103820930548451,103820947309875,16.761424,0
0,103820947309875,103820964070897,16.761022,0
0,103820964070897,103820980831780,16.760883,0
0,103820980831780,103820997591507,16.759727,0
0,103820997591507,103821014352659,16.761152,0
0,103821014352659,103821031113820,16.761161,0
0,103821031113820,103821047874965,16.761145,0
0,103821047874965,103821064635892,16.760927,0
0,103821064635892,103821081397052,16.76116,0
0,103821081397052,103821098157926,16.760874,0
1,103821098157926,103821114918961,16.761035,0
1,103821114918961,103821131680130,16.761169,0
1,103821131680130,103821148441165,16.761035,0
1,103821148441165,103821165201716,16.760551,0
1,103821165201716,103821181962908,16.761192,0
1,103821181962908,103821198723845,16.760937,0
1,103821198723845,103821215484980,16.761135,0
1,103821215484980,103821232246012,16.761032,0
1,103821232246012,103821249007179,16.761167,0
1,103821249007179,103821265768067,16.760888,0
1,103821265768067,103821282528801,16.760734,0
1,103821282528801,103821299289706,16.760905,0
1,103821299289706,103821316050474,16.760768,0
1,103821316050474,103821332811365,16.760891,0
1,103821332811365,103821349572400,16.761035,0
1,103821349572400,103821366333194,16.760794,0
1,103821366333194,103821383094174,16.76098,0
1,103821383094174,103821399855210,16.761036,0
1,103821399855210,103821416616484,16.761274,0
1,103821416616484,103821433377272,16.760788,0
1,103821433377272,103821450138187,16.760915,0
1,103821450138187,103821466898789,16.760602,0
1,103821466898789,103821483659604,16.760815,0
1,103821483659604,103821500420335,16.760731,0
1,103821500420335,103821517181099,16.760764,0
1,103821517181099,103821533941859,16.76076,0
1,103821533941859,103821550702715,16.760856,0
1,103821550702715,103821567463511,16.760796,0
1,103821567463511,103821584224465,16.760954,0
1,103821584224465,103821600985423,16.760958,0
1,103821600985423,103821617745910,16.760487,0
1,103821617745910,103821634506745,16.760835,0
1,103821634506745,103821651267528,16.760783,0
1,103821651267528,103821668028462,16.760934,0
1,103821668028462,103821684789389,16.760927,0
1,103821684789389,103821701550405,16.761016,0
1,103821701550405,103821718311591,16.761186,0
1,103821718311591,103821735072466,16.760875,0
1,103821735072466,103821751832865,16.760399,0
1,103821751832865,103821768593441,16.760576,0
1,103821768593441,103821785354141,16.7607,0
1,103821785354141,103821802114699,16.760558,0
1,103821802114699,103821818875462,16.760763,0
1,103821818875462,103821835636282,16.76082,0
1,103821835636282,103821852397496,16.761214,0
1,103821852397496,103821869158195,16.760699,0
1,103821869158195,103821885918875,16.76068,0
1,103821885918875,103821902679696,16.760821,0
1,103821902679696,103821919440562,16.760866,0
1,103821919440562,103821936201752,16.76119,0
1,103821936201752,103821952962756,16.761004,0
1,103821952962756,103821969723616,16.76086,0
1,103821969723616,103821986483009,16.759393,0
1,103821986483009,103822003244425,16.761416,0
1,103822003244425,103822020005903,16.761478,0
1,103822020005903,103822036766510,16.760607,0
1,103822036766510,103822053527158,16.760648,0
1,103822053527158,103822070287898,16.76074,0
1,103822070287898,103822087049105,16.761207,0
2,103822087049105,103822103809718,16.760613,0
2,103822103809718,103822120570827,16.761109,0
2,103822120570827,103822137331781,16.760954,0
2,103822137331781,103822154092983,16.761202,0
2,103822154092983,103822170853730,16.760747,0
2,103822170853730,103822187614842,16.761112,0
2,103822187614842,103822204375702,16.76086,0
2,103822204375702,103822221136058,16.760356,0
2,103822221136058,103822237896978,16.76092,0
2,103822237896978,103822254658094,16.761116,0
2,103822254658094,103822271418880,16.760786,0
2,103822271418880,103822288180208,16.761328,0
2,103822288180208,103822304941191,16.760983,0
2,103822304941191,103822321702487,16.761296,0
2,103822321702487,103822338463200,16.760713,0
2,103822338463200,103822355224297,16.761097,0
2,103822355224297,103822371984133,16.759836,0
2,103822371984133,103822388745001,16.760868,0
2,103822388745001,103822405506152,16.761151,0
2,103822405506152,103822422267301,16.761149,0
2,103822422267301,103822439028195,16.760894,0
2,103822439028195,103822455789276,16.761081,0
2,103822455789276,103822472550538,16.761262,0
2,103822472550538,103822489311363,16.760825,0
2,103822489311363,103822506072100,16.760737,0
2,103822506072100,103822522832965,16.760865,0
2,103822522832965,103822539593553,16.760588,0
2,103822539593553,103822556354595,16.761042,0
2,103822556354595,103822573115966,16.761371,0
2,103822573115966,103822589877430,16.761464,0
2,103822589877430,103822606638583,16.761153,0
2,103822606638583,103822623399819,16.761236,0
2,103822623399819,103822640160785,16.760966,0
2,103822640160785,103822656920899,16.760114,0
2,103822656920899,103822673682026,16.761127,0
2,103822673682026,103822690443152,16.761126,0
2,103822690443152,103822707203911,16.760759,0
2,103822707203911,103822723964940,16.761029,0
2,103822723964940,103822740726106,16.761166,0
2,103822740726106,103822757487360,16.761254,0
2,103822757487360,103822774247903,16.760543,0
2,103822774247903,103822791008658,16.760755,0
2,103822791008658,103822807769352,16.760694,0
2,103822807769352,103822824529947,16.760595,0
2,103822824529947,103822841290682,16.760735,0
2,103822841290682,103822858051421,16.760739,0
2,103822858051421,103822874812145,16.760724,0
2,103822874812145,103822891572935,16.76079,0
2,103822891572935,103822908333529,16.760594,0
2,103822908333529,103822925093661,16.760132,0
2,103822925093661,103822941852862,16.759201,0
2,103822941852862,103822958613743,16.760881,0
2,103822958613743,103822975374434,16.760691,0
2,103822975374434,103822992135297,16.760863,0
2,103822992135297,103823008896699,16.761402,0
2,103823008896699,103823025657730,16.761031,0
2,103823025657730,103823042418376,16.760646,0
2,103823042418376,103823059179339,16.760963,0
2,103823059179339,103823075940107,16.760768,0
2,103823075940107,103823092701049,16.760942,0
