Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result
158332109295570,158333288741573,1179.446003158333289214281,158333512565970,223.351689,daisy
158333544755036,158334514849143,970.094107158334514985758,158334598553214,83.567456,daisy
158334666674523,158335630134254,963.459731158335630350869,158335711256502,80.905633,daisy
158335799300677,158336761917961,962.617284158336762170252,158336840282656,78.112404,daisy
158336932373655,158337894397084,962.023429158337894513178,158337974573915,80.060737,daisy
158338065194497,158339022070842,956.876345158339022304748,158339105258090,82.953342,daisy
158339164181689,158340122595327,958.413638158340122833243,158340204582158,81.748915,roses
158340299828105,158341038663960,738.835855158341038856512,158341117831207,78.974695,daisy
158341129075062,158341868163782,739.08872158341868247063,158341930493267,62.246204,daisy
158341961768791,158342702650115,740.881324158342702887980,158342772014913,69.126933,daisy
158342794877364,158343530963322,736.085958158343531064937,158343606272757,75.20782,daisy
158343628568540,158344362155749,733.587209158344362412884,158344430724506,68.311622,roses
158344462172374,158345196585468,734.413094158345196785988,158345274543288,77.7573,daisy
158345293708550,158346033046332,739.337782158346033148988,158346097933891,64.784903,roses
158346128915769,158346869228290,740.312521158346869395947,158346935951214,66.555267,daisy
158346961021893,158347694542904,733.521011158347694660456,158347758185098,63.524642,roses
158347794417133,158348543753926,749.336793158348543843718,158348615644037,71.800319,daisy
158348627998518,158349365139789,737.141271158349365349268,158349443169172,77.819904,daisy
158349459022559,158350193909663,734.887104158350194110497,158350252231648,58.121151,daisy
158350293207538,158351039171258,745.96372158351039277143,158351106917306,67.640163,daisy
158351124968662,158351862921236,737.952574158351863134361,158351935625410,72.491049,daisy
158351957540464,158352694178506,736.638042158352694385017,158352752849710,58.464693,daisy
158352791786641,158353532061350,740.274709158353532268537,158353599086200,66.817663,daisy
158353625067818,158354366244350,741.176532158354366447996,158354428284148,61.836152,roses
158354457057900,158355199197245,742.139345158355199312662,158355263692460,64.379798,daisy
158355291503192,158356028222588,736.719396158356028329047,158356104686554,76.357507,daisy
158356122513483,158356866492932,743.979449158356866742932,158356935665699,68.922767,daisy
158356957472889,158357696426661,738.953772158357696658952,158357764571772,67.91282,daisy
158357788845576,158358526219035,737.373459158358526467473,158358597385344,70.917871,daisy
158358623088472,158359358750837,735.662365158359358861305,158359426376885,67.51558,daisy
158359454874075,158360185492429,730.618354158360185593732,158360256186134,70.592402,daisy
158360354977498,158361100784396,745.806898158361100897104,158361167726069,66.828965,daisy
158361187248831,158361918814113,731.565282158361919013019,158361992023964,73.010945,daisy
158362088329702,158362832325558,743.995856158362832416547,158362898899731,66.483184,daisy
158362920817962,158363656832150,736.014188158363656942307,158363721400178,64.457871,daisy
158363753419816,158364490219577,736.799761158364490417806,158364566475366,76.05756,daisy
158364585713805,158365326576587,740.862782158365326778358,158365397809772,71.031414,daisy
158365418725711,158366155197660,736.471949158366155296722,158366232124490,76.827768,daisy
158366251544857,158366984083159,732.538302158366984191180,158367061770927,77.579747,daisy
158367085279783,158367821234648,735.954865158367821333138,158367889694812,68.361674,daisy
158367918264346,158368653703117,735.438771158368653906763,158368720091248,66.184485,daisy
158368751397085,158369487512419,736.115334158369487620700,158369557779613,70.158913,daisy
158369584070241,158370320497397,736.427156158370320695314,158370396131676,75.436362,daisy
158370417902459,158371151774095,733.871636158371151971334,158371214845768,62.874434,daisy
158371250918115,158372000667513,749.749398158372000862565,158372064484759,63.622194,daisy
158372082600542,158372816171709,733.571167158372816436240,158372873712131,57.275891,daisy
158372917842864,158373659149970,741.307106158373659345543,158373730935393,71.58985,daisy
158373748707531,158374495195782,746.488251158374495503022,158374557782924,62.279902,daisy
158374581333759,158375316501124,735.167365158375316724926,158375377637485,60.912559,daisy
158375415671082,158376154622458,738.951376158376154916208,158376221381214,66.465006,daisy
158376247881686,158376985301707,737.420021158376985405353,158377049007286,63.601933,daisy
158377082000467,158377817298978,735.298511158377817543040,158377888795756,71.252716,daisy
158377914509404,158378647641456,733.132052158378647865727,158378717939588,70.073861,daisy
158378746207143,158379487213779,741.006636158379487310394,158379545765139,58.454745,daisy
158379581229830,158380315594956,734.365126158380315797508,158380386611525,70.814017,daisy
158380414134340,158381146180247,732.045907158381146397590,158381221814213,75.416623,daisy
158381245135934,158381977684913,732.548979158381977792465,158382041664242,63.871777,daisy
158382080881798,158382816314267,735.432469158382816525413,158382887069795,70.544382,daisy
158382912433235,158383647824506,735.391271158383648075079,158383715723523,67.648444,daisy
158383744452433,158384486687611,742.235178158384486791777,158384557182357,70.39058,daisy
158384579181787,158385319088371,739.906584158385319191808,158385388117544,68.925736,daisy
158385410137494,158386147095745,736.958251158386147203818,158386212706533,65.502715,daisy
158386243831380,158386983473224,739.641844158386983570880,158387055559377,71.988497,daisy
158387076377452,158387812885338,736.507886158387813119348,158387877449094,64.329746,daisy
158387910809827,158388657157662,746.347835158388657351672,158388720932460,63.580788,daisy
158388743236628,158389475510712,732.274084158389475616233,158389540228635,64.612402,daisy
158389576355566,158390312799858,736.444292158390313051577,158390377795593,64.744016,daisy
158390411156847,158391148688691,737.531844158391148908379,158391221345990,72.437611,daisy
158391240840367,158391973400127,732.55976158391973507575,158392049936854,76.429279,daisy
158392073780606,158392809759013,735.978407158392809860523,158392880900530,71.040007,daisy
158392907922825,158393648518836,740.596011158393648715659,158393714260457,65.544798,daisy
158393740630616,158394478826106,738.19549158394478907304,158394543646477,64.739173,daisy
158394574604657,158395315146919,740.542262158395315371971,158395381824998,66.453027,daisy
