Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,99346047485219,99346098122385,50.637166,2
0,99346098122385,99346348439874,250.317489,14
0,99346348439874,99346383355881,34.916007,2
0,99346383355881,99346466899477,83.543596,4
0,99346466899477,99346484092041,17.192564,0
0,99346484092041,99346500863673,16.771632,0
0,99346500863673,99346517635001,16.771328,0
0,99346517635001,99346534406606,16.771605,0
0,99346534406606,99346551177715,16.771109,0
0,99346551177715,99346567949210,16.771495,0
0,99346567949210,99346584720410,16.7712,0
0,99346584720410,99346601491861,16.771451,0
0,99346601491861,99346618263130,16.771269,0
0,99346618263130,99346635034427,16.771297,0
0,99346635034427,99346651805620,16.771193,0
0,99346651805620,99346668576943,16.771323,0
0,99346668576943,99346685348522,16.771579,0
0,99346685348522,99346702119404,16.770882,0
0,99346702119404,99346718889981,16.770577,0
0,99346718889981,99346735661020,16.771039,0
0,99346735661020,99346752432018,16.770998,0
0,99346752432018,99346769203245,16.771227,0
0,99346769203245,99346785974732,16.771487,0
0,99346785974732,99346802746240,16.771508,0
0,99346802746240,99346819517867,16.771627,0
0,99346819517867,99346836289454,16.771587,0
0,99346836289454,99346853061055,16.771601,0
0,99346853061055,99346869832698,16.771643,0
0,99346869832698,99346886604126,16.771428,0
0,99346886604126,99346903375263,16.771137,0
0,99346903375263,99346920146843,16.77158,0
0,99346920146843,99346936918333,16.77149,0
0,99346936918333,99346953689769,16.771436,0
0,99346953689769,99346970461799,16.77203,0
0,99346970461799,99346987233323,16.771524,0
0,99346987233323,99347004004872,16.771549,0
0,99347004004872,99347020776450,16.771578,0
0,99347020776450,99347037547976,16.771526,0
0,99347037547976,99347054319527,16.771551,0
0,99347054319527,99347071091020,16.771493,0
0,99347071091020,99347087862488,16.771468,0
1,99347087862488,99347104633922,16.771434,0
1,99347104633922,99347121405311,16.771389,0
1,99347121405311,99347138176738,16.771427,0
1,99347138176738,99347154948174,16.771436,0
1,99347154948174,99347171719629,16.771455,0
1,99347171719629,99347188491127,16.771498,0
1,99347188491127,99347205262510,16.771383,0
1,99347205262510,99347222034029,16.771519,0
1,99347222034029,99347238805473,16.771444,0
1,99347238805473,99347255576908,16.771435,0
1,99347255576908,99347272348383,16.771475,0
1,99347272348383,99347289119880,16.771497,0
1,99347289119880,99347305891352,16.771472,0
1,99347305891352,99347322662828,16.771476,0
1,99347322662828,99347339434217,16.771389,0
1,99347339434217,99347356205683,16.771466,0
1,99347356205683,99347372977127,16.771444,0
1,99347372977127,99347389748662,16.771535,0
1,99347389748662,99347406520102,16.77144,0
1,99347406520102,99347423291539,16.771437,0
1,99347423291539,99347440062703,16.771164,0
1,99347440062703,99347456833972,16.771269,0
1,99347456833972,99347473605464,16.771492,0
1,99347473605464,99347490377065,16.771601,0
1,99347490377065,99347507148561,16.771496,0
1,99347507148561,99347523920042,16.771481,0
1,99347523920042,99347540691810,16.771768,0
1,99347540691810,99347557463520,16.77171,0
1,99347557463520,99347574235471,16.771951,0
1,99347574235471,99347591007049,16.771578,0
1,99347591007049,99347607778676,16.771627,0
1,99347607778676,99347624550235,16.771559,0
1,99347624550235,99347641321837,16.771602,0
1,99347641321837,99347658093343,16.771506,0
1,99347658093343,99347674864870,16.771527,0
1,99347674864870,99347691636379,16.771509,0
1,99347691636379,99347708407854,16.771475,0
1,99347708407854,99347725179344,16.77149,0
1,99347725179344,99347741950939,16.771595,0
1,99347741950939,99347758722388,16.771449,0
1,99347758722388,99347775493801,16.771413,0
1,99347775493801,99347792265128,16.771327,0
1,99347792265128,99347809036507,16.771379,0
1,99347809036507,99347825807962,16.771455,0
1,99347825807962,99347842579419,16.771457,0
1,99347842579419,99347859350904,16.771485,0
1,99347859350904,99347876122692,16.771788,0
1,99347876122692,99347892894137,16.771445,0
1,99347892894137,99347909666045,16.771908,0
1,99347909666045,99347926437503,16.771458,0
1,99347926437503,99347943209006,16.771503,0
1,99347943209006,99347959980369,16.771363,0
1,99347959980369,99347976752084,16.771715,0
1,99347976752084,99347993523651,16.771567,0
1,99347993523651,99348010295303,16.771652,0
1,99348010295303,99348027067102,16.771799,0
1,99348027067102,99348043838679,16.771577,0
1,99348043838679,99348060610006,16.771327,0
1,99348060610006,99348077381563,16.771557,0
1,99348077381563,99348094153172,16.771609,0
2,99348094153172,99348110924756,16.771584,0
2,99348110924756,99348127696448,16.771692,0
2,99348127696448,99348144468130,16.771682,0
2,99348144468130,99348161240070,16.77194,0
2,99348161240070,99348178011956,16.771886,0
2,99348178011956,99348194783453,16.771497,0
2,99348194783453,99348211555019,16.771566,0
2,99348211555019,99348228326679,16.77166,0
2,99348228326679,99348245098093,16.771414,0
2,99348245098093,99348261869761,16.771668,0
2,99348261869761,99348278641010,16.771249,0
2,99348278641010,99348295412614,16.771604,0
2,99348295412614,99348312184475,16.771861,0
2,99348312184475,99348328955991,16.771516,0
2,99348328955991,99348345727285,16.771294,0
2,99348345727285,99348362499041,16.771756,0
2,99348362499041,99348379270686,16.771645,0
2,99348379270686,99348396042690,16.772004,0
2,99348396042690,99348412814199,16.771509,0
2,99348412814199,99348429585564,16.771365,0
2,99348429585564,99348446356918,16.771354,0
2,99348446356918,99348463128262,16.771344,0
2,99348463128262,99348479899635,16.771373,0
2,99348479899635,99348496670996,16.771361,0
2,99348496670996,99348513442268,16.771272,0
2,99348513442268,99348530213662,16.771394,0
2,99348530213662,99348546984994,16.771332,0
2,99348546984994,99348563756368,16.771374,0
2,99348563756368,99348580527737,16.771369,0
2,99348580527737,99348597299154,16.771417,0
2,99348597299154,99348614070540,16.771386,0
2,99348614070540,99348630841765,16.771225,0
2,99348630841765,99348647612603,16.770838,0
2,99348647612603,99348664378403,16.7658,0
2,99348664378403,99348681149539,16.771136,0
2,99348681149539,99348697917832,16.768293,0
2,99348697917832,99348714688792,16.77096,0
2,99348714688792,99348731459882,16.77109,0
2,99348731459882,99348748230906,16.771024,0
2,99348748230906,99348765002821,16.771915,0
2,99348765002821,99348781774546,16.771725,0
2,99348781774546,99348798545670,16.771124,0
2,99348798545670,99348815316469,16.770799,0
2,99348815316469,99348832086997,16.770528,0
2,99348832086997,99348848857447,16.77045,0
2,99348848857447,99348865625765,16.768318,0
2,99348865625765,99348882393454,16.767689,0
2,99348882393454,99348899158391,16.764937,0
2,99348899158391,99348915929494,16.771103,0
2,99348915929494,99348932700899,16.771405,0
2,99348932700899,99348949470102,16.769203,0
2,99348949470102,99348966238625,16.768523,0
2,99348966238625,99348983009536,16.770911,0
2,99348983009536,99348999780876,16.77134,0
2,99348999780876,99349016552981,16.772105,0
2,99349016552981,99349033325004,16.772023,0
2,99349033325004,99349050096737,16.771733,0
2,99349050096737,99349066868467,16.77173,0
2,99349066868467,99349083639607,16.77114,0
3,99349083639607,99349100410909,16.771302,0
3,99349100410909,99349117182983,16.772074,0
3,99349117182983,99349133955512,16.772529,0
3,99349133955512,99349150728159,16.772647,0
3,99349150728159,99349167499990,16.771831,0
3,99349167499990,99349184271311,16.771321,0
3,99349184271311,99349201041656,16.770345,0
3,99349201041656,99349217813546,16.77189,0
3,99349217813546,99349234585077,16.771531,0
3,99349234585077,99349251356908,16.771831,0
3,99349251356908,99349268128642,16.771734,0
3,99349268128642,99349284900084,16.771442,0
3,99349284900084,99349301671403,16.771319,0
3,99349301671403,99349318443133,16.77173,0
3,99349318443133,99349335215275,16.772142,0
3,99349335215275,99349351986592,16.771317,0
3,99349351986592,99349368758651,16.772059,0
3,99349368758651,99349385530373,16.771722,0
3,99349385530373,99349402302101,16.771728,0
3,99349402302101,99349419073721,16.77162,0
3,99349419073721,99349435845383,16.771662,0
3,99349435845383,99349452616783,16.7714,0
3,99349452616783,99349469388190,16.771407,0
3,99349469388190,99349486160036,16.771846,0
3,99349486160036,99349502931442,16.771406,0
3,99349502931442,99349519702791,16.771349,0
3,99349519702791,99349536474049,16.771258,0
3,99349536474049,99349553245341,16.771292,0
3,99349553245341,99349570016316,16.770975,0
3,99349570016316,99349586782129,16.765813,0
3,99349586782129,99349603552878,16.770749,0
3,99349603552878,99349620324235,16.771357,0
3,99349620324235,99349637093313,16.769078,0
3,99349637093313,99349653862867,16.769554,0
3,99349653862867,99349670634646,16.771779,0
3,99349670634646,99349687405750,16.771104,0
3,99349687405750,99349704175317,16.769567,0
3,99349704175317,99349720945446,16.770129,0
3,99349720945446,99349737714659,16.769213,0
