Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3371348,360260,87384,0.903457169,800,109,0.13625,59,0.07375
2,5,3731608,3372608,359000,87412,0.903794825,800,141,0.17625,72,0.09
3,10,3731608,3368968,362640,87412,0.902819374,800,122,0.1525,75,0.09375
4,15,3731608,3371284,360324,87412,0.903440018,800,122,0.1525,75,0.09375
5,20,3731608,3372304,359304,87412,0.903713359,800,134,0.1675,69,0.08625
6,25,3731608,3371272,360336,87412,0.903436803,800,109,0.13625,81,0.10125
7,30,3731608,3372700,358908,87412,0.903819479,800,145,0.18125,68,0.085
8,35,3731608,3372448,359160,87416,0.903751948,800,106,0.1325,88,0.11
9,40,3731608,3372596,359012,87420,0.903791609,800,113,0.14125,81,0.10125
10,45,3731608,3371376,360232,87432,0.903464673,800,116,0.145,53,0.06625
11,50,3731608,3373248,358360,87440,0.903966333,800,141,0.17625,66,0.0825
12,55,3731608,3372856,358752,87444,0.903861284,800,119,0.14875,84,0.105
13,60,3731608,3372932,358676,87452,0.903881651,800,122,0.1525,59,0.07375
14,65,3731608,3373332,358276,87452,0.903988843,800,131,0.16375,56,0.07
15,70,3731608,3374228,357380,87452,0.904228954,800,123,0.15375,71,0.08875
16,75,3731608,3371512,360096,87452,0.903501118,800,129,0.16125,81,0.10125
17,80,3731608,3372684,358924,87452,0.903815192,800,134,0.1675,69,0.08625
18,85,3731608,3373012,358596,87456,0.903903089,800,103,0.12875,69,0.08625
19,91,3731608,3373580,358028,87456,0.904055303,800,126,0.1575,84,0.105
20,96,3731608,3373068,358540,87456,0.903918096,800,128,0.16,72,0.09
21,101,3731608,3372464,359144,87456,0.903756236,800,141,0.17625,69,0.08625
22,106,3731608,3373992,357616,87536,0.904165711,800,129,0.16125,84,0.105
23,111,3731608,3373560,358048,87540,0.904049943,800,134,0.1675,78,0.0975
24,116,3731608,3374144,357464,87544,0.904206444,800,106,0.1325,75,0.09375
25,121,3731608,3372508,359100,87556,0.903768027,800,128,0.16,69,0.08625
26,126,3731608,3374956,356652,87560,0.904424045,800,122,0.1525,56,0.07
27,131,3731608,3375188,356420,87564,0.904486216,800,119,0.14875,84,0.105
28,136,3731608,3374916,356692,87564,0.904413325,800,138,0.1725,94,0.1175
29,142,3731608,3374924,356684,87564,0.904415469,800,116,0.145,69,0.08625
30,147,3731608,3375780,355828,87564,0.904644861,800,132,0.165,68,0.085
31,152,3731608,3374940,356668,87564,0.904419757,800,131,0.16375,81,0.10125
32,157,3731608,3374876,356732,87584,0.904402606,800,125,0.15625,84,0.105
33,162,3731608,3376172,355436,87608,0.904749909,800,131,0.16375,69,0.08625
34,167,3731608,3375364,356244,87608,0.904533381,800,126,0.1575,90,0.1125
35,172,3731608,3377696,353912,87616,0.905158312,800,155,0.19375,74,0.0925
36,177,3731608,3377960,353648,87620,0.905229059,800,125,0.15625,75,0.09375
37,182,3731608,3379172,352436,87628,0.905553852,800,122,0.1525,59,0.07375
38,187,3731608,3377400,354208,87632,0.90507899,800,129,0.16125,61,0.07625
39,192,3731608,3377484,354124,87632,0.9051015,800,134,0.1675,84,0.105
40,197,3731608,3378116,353492,87632,0.905270864,800,141,0.17625,78,0.0975
41,202,3731608,3377012,354596,87632,0.904975013,800,128,0.16,78,0.0975
42,207,3731608,3377224,354384,87632,0.905031825,800,116,0.145,61,0.07625
43,212,3731608,3379136,352472,87644,0.905544205,800,125,0.15625,75,0.09375
44,217,3731608,3377804,353804,87644,0.905187254,800,122,0.1525,75,0.09375
45,222,3731608,3376580,355028,87644,0.904859246,800,122,0.1525,72,0.09
46,227,3731608,3378076,353532,87648,0.905260145,800,131,0.16375,63,0.07875
47,232,3731608,3374928,356680,87656,0.904416541,800,109,0.13625,81,0.10125
48,237,3731608,3377496,354112,87660,0.905104716,800,129,0.16125,77,0.09625
49,242,3731608,3376844,354764,87660,0.904929993,800,119,0.14875,72,0.09
50,247,3731608,3377280,354328,87660,0.905046832,800,125,0.15625,69,0.08625
51,252,3731608,3376016,355592,87660,0.904708104,800,116,0.145,53,0.06625
52,257,3731608,3376256,355352,87660,0.90477242,800,122,0.1525,72,0.09
53,262,3731608,3375912,355696,87676,0.904680234,800,119,0.14875,75,0.09375
54,267,3731608,3376912,354696,87676,0.904948215,800,134,0.1675,72,0.09
55,272,3731608,3375028,356580,87684,0.904443339,800,113,0.14125,66,0.0825
56,277,3731608,3374996,356612,87684,0.904434764,800,116,0.145,68,0.085
57,282,3731608,3376760,354848,87688,0.904907482,800,139,0.17375,74,0.0925
58,287,3731608,3377440,354168,87688,0.905089709,800,125,0.15625,94,0.1175
59,292,3731608,3377748,353860,87688,0.905172247,800,109,0.13625,59,0.07375
60,297,3731608,3374392,357216,87688,0.904272903,800,110,0.1375,68,0.085
