Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3509332,222276,134992,0.940434258,800,109,0.13625,66,0.0825
2,5,3731608,3547424,184184,135000,0.95064219,800,152,0.19,100,0.125
3,10,3731608,3549248,182360,135000,0.951130987,800,181,0.22625,71,0.08875
4,15,3731608,3553720,177888,135004,0.952329398,800,171,0.21375,77,0.09625
5,20,3731608,3550316,181292,135004,0.951417191,800,174,0.2175,65,0.08125
6,25,3731608,3559196,172412,135004,0.953796862,800,168,0.21,97,0.12125
7,30,3731608,3566924,164684,135004,0.955867819,800,184,0.23,106,0.1325
8,35,3731608,3557868,173740,135004,0.953440983,800,176,0.22,79,0.09875
9,40,3731608,3562028,169580,135004,0.954555784,800,184,0.23,78,0.0975
10,45,3731608,3566096,165512,135004,0.955645931,800,178,0.2225,91,0.11375
11,50,3731608,3554632,176976,135004,0.952573797,800,194,0.2425,88,0.11
12,55,3731608,3559652,171956,135004,0.953919061,800,178,0.2225,88,0.11
13,60,3731608,3567400,164208,135004,0.955995378,800,172,0.215,81,0.10125
14,65,3731608,3569136,162472,135004,0.956460593,800,181,0.22625,78,0.0975
15,70,3731608,3554504,177104,135004,0.952539495,800,166,0.2075,91,0.11375
16,75,3731608,3559060,172548,135004,0.953760416,800,172,0.215,88,0.11
17,80,3731608,3564704,166904,135008,0.955272901,800,167,0.20875,85,0.10625
18,85,3731608,3571332,160276,135016,0.957049079,800,175,0.21875,88,0.11
19,90,3731608,3558840,172768,135016,0.953701461,800,169,0.21125,75,0.09375
20,95,3731608,3561848,169760,135016,0.954507547,800,172,0.215,100,0.125
21,100,3731608,3568096,163512,135020,0.956181893,800,181,0.22625,72,0.09
22,105,3731608,3573516,158092,135020,0.95763435,800,163,0.20375,88,0.11
23,110,3731608,3567512,164096,135020,0.956025392,800,175,0.21875,100,0.125
24,115,3731608,3561980,169628,135020,0.954542921,800,175,0.21875,91,0.11375
25,120,3731608,3564976,166632,135024,0.955345792,800,159,0.19875,91,0.11375
26,125,3731608,3570456,161152,135024,0.956814328,800,178,0.2225,103,0.12875
27,130,3731608,3575344,156264,135024,0.958124219,800,159,0.19875,94,0.1175
28,135,3731608,3560004,171604,135028,0.95401339,800,153,0.19125,97,0.12125
29,140,3731608,3557628,173980,135040,0.953376668,800,172,0.215,100,0.125
30,145,3731608,3561900,169708,135040,0.954521482,800,147,0.18375,94,0.1175
31,150,3731608,3566056,165552,135048,0.955635211,800,150,0.1875,97,0.12125
32,155,3731608,3552660,178948,135048,0.952045338,800,172,0.215,91,0.11375
33,160,3731608,3555668,175940,135048,0.952851425,800,163,0.20375,84,0.105
34,165,3731608,3560156,171452,135052,0.954054124,800,175,0.21875,97,0.12125
35,170,3731608,3563716,167892,135056,0.955008136,800,166,0.2075,91,0.11375
36,175,3731608,3569424,162184,135060,0.956537771,800,178,0.2225,78,0.0975
37,180,3731608,3551208,180400,135060,0.95165623,800,166,0.2075,94,0.1175
38,185,3731608,3558872,172736,135060,0.953710036,800,156,0.195,84,0.105
39,190,3731608,3563336,168272,135060,0.954906303,800,153,0.19125,103,0.12875
40,196,3731608,3566152,165456,135064,0.955660938,800,147,0.18375,81,0.10125
41,201,3731608,3550872,180736,135064,0.951566188,800,169,0.21125,94,0.1175
42,206,3731608,3557600,174008,135068,0.953369164,800,169,0.21125,100,0.125
43,211,3731608,3561084,170524,135068,0.95430281,800,188,0.235,91,0.11375
44,216,3731608,3568192,163416,135068,0.956207619,800,161,0.20125,79,0.09875
45,222,3731608,3573360,158248,135068,0.957592545,800,169,0.21125,84,0.105
46,227,3731608,3557444,174164,135068,0.953327359,800,185,0.23125,103,0.12875
47,232,3731608,3561332,170276,135068,0.954369269,800,175,0.21875,81,0.10125
48,237,3731608,3566228,165380,135068,0.955681304,800,156,0.195,94,0.1175
49,242,3731608,3576460,155148,135092,0.958423286,800,181,0.22625,88,0.11
50,247,3731608,3574596,157012,135092,0.957923769,800,178,0.2225,81,0.10125
51,252,3731608,3565652,165956,135092,0.955526947,800,178,0.2225,91,0.11375
52,257,3731608,3570132,161476,135092,0.956727502,800,172,0.215,97,0.12125
53,262,3731608,3575044,156564,135092,0.958043825,800,169,0.21125,88,0.11
54,267,3731608,3579072,152536,135092,0.959123252,800,169,0.21125,97,0.12125
55,272,3731608,3585208,146400,135096,0.960767583,800,169,0.21125,97,0.12125
56,277,3731608,3564840,166768,135096,0.955309347,800,175,0.21875,75,0.09375
57,282,3731608,3568568,163040,135096,0.95630838,800,175,0.21875,94,0.1175
58,287,3731608,3575528,156080,135096,0.958173527,800,184,0.23,91,0.11375
59,292,3731608,3579048,152560,135096,0.95911682,800,163,0.20375,78,0.0975
60,297,3731608,3585132,146476,135096,0.960747217,800,163,0.20375,94,0.1175
