Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,154645572147663,154645606657205,34.509542,2
0,154645606657205,154646573536654,966.879449,56
1,154646573536654,154646612997282,39.460628,2
1,154646612997282,154646629874894,16.877612,0
1,154646629874894,154646646647125,16.772231,0
1,154646646647125,154646663419240,16.772115,0
1,154646663419240,154646680191398,16.772158,0
1,154646680191398,154646696963572,16.772174,0
1,154646696963572,154646713735691,16.772119,0
1,154646713735691,154646730507865,16.772174,0
1,154646730507865,154646747279739,16.771874,0
1,154646747279739,154646764051952,16.772213,0
1,154646764051952,154646780824071,16.772119,0
1,154646780824071,154646797595984,16.771913,0
1,154646797595984,154646814367984,16.772,0
1,154646814367984,154646831139821,16.771837,0
1,154646831139821,154646847911962,16.772141,0
1,154646847911962,154646864684277,16.772315,0
1,154646864684277,154646881456759,16.772482,0
1,154646881456759,154646898228568,16.771809,0
1,154646898228568,154646915000269,16.771701,0
1,154646915000269,154646931772431,16.772162,0
1,154646931772431,154646948544404,16.771973,0
1,154646948544404,154646965315973,16.771569,0
1,154646965315973,154646982088116,16.772143,0
1,154646982088116,154646998860325,16.772209,0
1,154646998860325,154647015632478,16.772153,0
1,154647015632478,154647032404494,16.772016,0
1,154647032404494,154647049176457,16.771963,0
1,154647049176457,154647065948769,16.772312,0
1,154647065948769,154647082720806,16.772037,0
1,154647082720806,154647099492746,16.77194,0
1,154647099492746,154647116264802,16.772056,0
1,154647116264802,154647133036887,16.772085,0
1,154647133036887,154647149809178,16.772291,0
1,154647149809178,154647166581192,16.772014,0
1,154647166581192,154647183353331,16.772139,0
1,154647183353331,154647200125541,16.77221,0
1,154647200125541,154647216897739,16.772198,0
1,154647216897739,154647233670059,16.77232,0
1,154647233670059,154647250442444,16.772385,0
1,154647250442444,154647267214255,16.771811,0
1,154647267214255,154647283986566,16.772311,0
1,154647283986566,154647300758667,16.772101,0
1,154647300758667,154647317530787,16.77212,0
1,154647317530787,154647334303014,16.772227,0
1,154647334303014,154647351075222,16.772208,0
1,154647351075222,154647367847945,16.772723,0
1,154647367847945,154647384619957,16.772012,0
1,154647384619957,154647401392064,16.772107,0
1,154647401392064,154647418164145,16.772081,0
1,154647418164145,154647434936399,16.772254,0
1,154647434936399,154647451708622,16.772223,0
1,154647451708622,154647468480814,16.772192,0
1,154647468480814,154647485253068,16.772254,0
1,154647485253068,154647502025189,16.772121,0
1,154647502025189,154647518797213,16.772024,0
1,154647518797213,154647535569359,16.772146,0
1,154647535569359,154647552341285,16.771926,0
1,154647552341285,154647569113594,16.772309,0
1,154647569113594,154647585885912,16.772318,0
1,154647585885912,154647602658319,16.772407,0
1,154647602658319,154647619430343,16.772024,0
2,154647619430343,154647636202347,16.772004,0
2,154647636202347,154647652974379,16.772032,0
2,154647652974379,154647669746488,16.772109,0
2,154647669746488,154647686518584,16.772096,0
2,154647686518584,154647703290688,16.772104,0
2,154647703290688,154647720062763,16.772075,0
2,154647720062763,154647736834853,16.77209,0
2,154647736834853,154647753606969,16.772116,0
2,154647753606969,154647770379147,16.772178,0
2,154647770379147,154647787151229,16.772082,0
2,154647787151229,154647803923342,16.772113,0
2,154647803923342,154647820695498,16.772156,0
2,154647820695498,154647837467683,16.772185,0
2,154647837467683,154647854239783,16.7721,0
2,154647854239783,154647871011875,16.772092,0
2,154647871011875,154647887783424,16.771549,0
2,154647887783424,154647904555422,16.771998,0
2,154647904555422,154647921327455,16.772033,0
2,154647921327455,154647938099545,16.77209,0
2,154647938099545,154647954871663,16.772118,0
2,154647954871663,154647971643588,16.771925,0
2,154647971643588,154647988415743,16.772155,0
2,154647988415743,154648005187828,16.772085,0
2,154648005187828,154648021959901,16.772073,0
2,154648021959901,154648038731779,16.771878,0
2,154648038731779,154648055503904,16.772125,0
2,154648055503904,154648072276233,16.772329,0
2,154648072276233,154648089048513,16.77228,0
2,154648089048513,154648105821060,16.772547,0
2,154648105821060,154648122593233,16.772173,0
2,154648122593233,154648139365295,16.772062,0
2,154648139365295,154648156137202,16.771907,0
2,154648156137202,154648172909291,16.772089,0
2,154648172909291,154648189681388,16.772097,0
2,154648189681388,154648206453474,16.772086,0
2,154648206453474,154648223225629,16.772155,0
2,154648223225629,154648239997686,16.772057,0
2,154648239997686,154648256769812,16.772126,0
2,154648256769812,154648273541853,16.772041,0
2,154648273541853,154648290314186,16.772333,0
2,154648290314186,154648307085910,16.771724,0
2,154648307085910,154648323858436,16.772526,0
2,154648323858436,154648340630568,16.772132,0
2,154648340630568,154648357402727,16.772159,0
2,154648357402727,154648374174836,16.772109,0
2,154648374174836,154648390946731,16.771895,0
2,154648390946731,154648407718774,16.772043,0
