Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.3372E+14,3.3372E+14,34.047071,2,,0,24,,19,60,59.3654485
0,3.3372E+14,3.33721E+14,633.538746,37,,1,59,,,,
0,3.33721E+14,3.33721E+14,20.025097,1,,2,60,,,,
0,3.33721E+14,3.33721E+14,16.764646,0,,3,60,,,,
0,3.33721E+14,3.33721E+14,16.764395,0,,4,59,,,,
0,3.33721E+14,3.33721E+14,16.764405,0,,5,60,,,,
0,3.33721E+14,3.33721E+14,16.76448,0,,6,60,,,,
0,3.33721E+14,3.33721E+14,16.764348,0,,7,59,,,,
0,3.33721E+14,3.33721E+14,16.764639,0,,8,60,,,,
0,3.33721E+14,3.33721E+14,16.764472,0,,9,59,,,,
0,3.33721E+14,3.33721E+14,16.764802,0,,10,60,,,,
0,3.33721E+14,3.33721E+14,16.764855,0,,11,60,,,,
0,3.33721E+14,3.33721E+14,16.764719,0,,12,59,,,,
0,3.33721E+14,3.33721E+14,16.765114,0,,13,60,,,,
0,3.33721E+14,3.33721E+14,16.7646,0,,14,60,,,,
0,3.33721E+14,3.33721E+14,16.764249,0,,15,59,,,,
0,3.33721E+14,3.33721E+14,16.764561,0,,16,60,,,,
0,3.33721E+14,3.33721E+14,16.764141,0,,17,60,,,,
0,3.33721E+14,3.33721E+14,16.764261,0,,18,59,,,,
0,3.33721E+14,3.33721E+14,16.764014,0,,19,60,,,,
0,3.33721E+14,3.33721E+14,16.764086,0,,20,60,,,,
0,3.33721E+14,3.33721E+14,16.764349,0,,21,59,,,,
0,3.33721E+14,3.33721E+14,16.764327,0,,22,60,,,,
0,3.33721E+14,3.33721E+14,16.764167,0,,23,59,,,,
1,3.33721E+14,3.33721E+14,16.764377,0,,24,60,,,,
1,3.33721E+14,3.33721E+14,16.764194,0,,25,60,,,,
1,3.33721E+14,3.33721E+14,16.764409,0,,26,59,,,,
1,3.33721E+14,3.33721E+14,16.76436,0,,27,60,,,,
1,3.33721E+14,3.33721E+14,16.764375,0,,28,60,,,,
1,3.33721E+14,3.33721E+14,16.764431,0,,29,59,,,,
1,3.33721E+14,3.33721E+14,16.764259,0,,30,60,,,,
1,3.33721E+14,3.33721E+14,16.763353,0,,31,60,,,,
1,3.33721E+14,3.33721E+14,16.763951,0,,32,59,,,,
1,3.33721E+14,3.33722E+14,16.764558,0,,33,60,,,,
1,3.33722E+14,3.33722E+14,16.764435,0,,34,59,,,,
1,3.33722E+14,3.33722E+14,16.764416,0,,35,60,,,,
1,3.33722E+14,3.33722E+14,16.764473,0,,36,60,,,,
