Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3500196,231412,129340,0.937985984,800,248,0.31,61,0.07625
2,5,3731608,3501128,230480,129340,0.938235742,800,303,0.37875,77,0.09625
3,10,3731608,3500168,231440,129340,0.93797848,800,313,0.39125,55,0.06875
4,15,3731608,3499596,232012,129340,0.937825195,800,297,0.37125,58,0.0725
5,20,3731608,3503892,227716,129340,0.938976441,800,272,0.34,56,0.07
6,25,3731608,3500452,231156,129340,0.938054587,800,297,0.37125,52,0.065
7,30,3731608,3505088,226520,129344,0.939296947,800,234,0.2925,59,0.07375
8,35,3731608,3501120,230488,129344,0.938233598,800,325,0.40625,66,0.0825
9,40,3731608,3505524,226084,129344,0.939413786,800,316,0.395,53,0.06625
10,45,3731608,3508348,223260,129344,0.940170565,800,239,0.29875,58,0.0725
11,50,3731608,3504472,227136,129344,0.93913187,800,313,0.39125,69,0.08625
12,55,3731608,3510364,221244,129348,0.940710814,800,297,0.37125,56,0.07
13,60,3731608,3505856,225752,129360,0.939502756,800,316,0.395,72,0.09
14,65,3731608,3512024,219584,129360,0.941155663,800,297,0.37125,61,0.07625
15,70,3731608,3504304,227304,129360,0.939086849,800,294,0.3675,56,0.07
16,75,3731608,3507312,224296,129360,0.939892936,800,276,0.345,62,0.0775
17,80,3731608,3505452,226156,129360,0.939394492,800,313,0.39125,63,0.07875
18,85,3731608,3508088,223520,129360,0.940100889,800,284,0.355,50,0.0625
19,90,3731608,3504476,227132,129360,0.939132942,800,326,0.4075,65,0.08125
20,95,3731608,3508600,223008,129372,0.940238096,800,278,0.3475,66,0.0825
21,100,3731608,3509376,222232,129372,0.940446049,800,250,0.3125,41,0.05125
22,105,3731608,3506060,225548,129372,0.939557424,800,303,0.37875,69,0.08625
23,110,3731608,3509812,221796,129372,0.940562889,800,284,0.355,50,0.0625
24,115,3731608,3505024,226584,129372,0.939279796,800,313,0.39125,72,0.09
25,120,3731608,3509520,222088,129372,0.940484638,800,297,0.37125,59,0.07375
26,125,3731608,3503104,228504,129372,0.938765272,800,288,0.36,64,0.08
27,130,3731608,3508028,223580,129392,0.940084811,800,366,0.4575,69,0.08625
28,135,3731608,3510512,221096,129400,0.940750475,800,263,0.32875,50,0.0625
29,140,3731608,3506376,225232,129400,0.939642106,800,309,0.38625,76,0.095
30,145,3731608,3503896,227712,129400,0.938977513,800,253,0.31625,72,0.09
31,150,3731608,3505492,226116,129400,0.939405211,800,313,0.39125,63,0.07875
32,155,3731608,3508092,223516,129400,0.940101961,800,348,0.435,61,0.07625
33,160,3731608,3510816,220792,129400,0.940831942,800,277,0.34625,77,0.09625
34,165,3731608,3506260,225348,129400,0.93961102,800,258,0.3225,55,0.06875
35,170,3731608,3510260,221348,129400,0.940682944,800,325,0.40625,66,0.0825
36,175,3731608,3505544,226064,129404,0.939419146,800,261,0.32625,67,0.08375
37,180,3731608,3509312,222296,129404,0.940428898,800,316,0.395,69,0.08625
38,185,3731608,3512428,219180,129404,0.941263927,800,306,0.3825,61,0.07625
39,190,3731608,3507860,223748,129424,0.94003979,800,294,0.3675,47,0.05875
40,195,3731608,3508920,222688,129424,0.94032385,800,339,0.42375,68,0.085
41,200,3731608,3510280,221328,129424,0.940688304,800,270,0.3375,64,0.08
42,205,3731608,3506996,224612,129424,0.939808254,800,297,0.37125,48,0.06
43,210,3731608,3510936,220672,129424,0.940864099,800,312,0.39,55,0.06875
44,215,3731608,3506008,225600,129424,0.939543489,800,274,0.3425,61,0.07625
45,220,3731608,3506976,224632,129424,0.939802895,800,272,0.34,59,0.07375
46,225,3731608,3514092,217516,129424,0.941709847,800,284,0.355,69,0.08625
47,230,3731608,3514620,216988,129424,0.941851341,800,319,0.39875,56,0.07
48,235,3731608,3513380,218228,129424,0.941519045,800,309,0.38625,56,0.07
49,240,3731608,3511580,220028,129424,0.941036679,800,300,0.375,55,0.06875
50,245,3731608,3512392,219216,129424,0.94125428,800,256,0.32,50,0.0625
51,250,3731608,3508880,222728,129424,0.94031313,800,334,0.4175,63,0.07875
52,255,3731608,3510356,221252,129424,0.94070867,800,315,0.39375,55,0.06875
53,260,3731608,3508284,223324,129424,0.940153414,800,266,0.3325,66,0.0825
54,265,3731608,3511404,220204,129424,0.940989514,800,303,0.37875,50,0.0625
55,270,3731608,3506956,224652,129424,0.939797535,800,294,0.3675,69,0.08625
56,276,3731608,3513028,218580,129424,0.941424716,800,264,0.33,52,0.065
57,281,3731608,3509756,221852,129424,0.940547882,800,284,0.355,75,0.09375
58,286,3731608,3510856,220752,129424,0.940842661,800,358,0.4475,55,0.06875
59,291,3731608,3516932,214676,129424,0.942470913,800,328,0.41,75,0.09375
60,296,3731608,3509588,222020,129424,0.940502861,800,272,0.34,75,0.09375
