Timestamp,CpuTotal,CpuUser,CpuSystem,CpuIow,CpuIrqMemTotal,MemFreePID,Flags,Utime,Stime,Cutime,Cstime,Priority,NumThreads,StartTime,RSS
20181109_084723,,,,,,3731608,63128,19763,1077952832,193,23,0,0,10,30,16643523,73493
20181109_084753,,,,,,3731608,153844,19763,1077952832,322,63,0,0,10,32,16643523,51346
20181109_084823,,,,,,3731608,157480,19763,1077952832,424,106,0,0,10,31,16643523,52070
20181109_084853,,,,,,3731608,168284,19763,1077952832,520,147,0,0,10,32,16643523,52659
20181109_084923,,,,,,3731608,162568,19763,1077952832,616,187,0,0,10,31,16643523,53249
20181109_084953,,,,,,3731608,161248,19763,1077952832,716,221,0,0,10,32,16643523,53810
20181109_085023,,,,,,3731608,157544,19763,1077952832,812,260,0,0,10,32,16643523,54421
20181109_085053,,,,,,3731608,153224,19763,1077952832,906,298,0,0,10,33,16643523,54972
20181109_085123,,,,,,3731608,147944,19763,1077952832,989,339,0,0,10,32,16643523,55572
20181109_085153,,,,,,3731608,145480,19763,1077952832,1075,380,0,0,10,33,16643523,56108
