Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,105968291283619,105968325269240,33.985621,1
0,105968325269240,105968592262687,266.993447,15
0,105968592262687,105968627224529,34.961842,2
0,105968627224529,105968677440638,50.216109,2
0,105968677440638,105968694431449,16.990811,0
0,105968694431449,105968711206367,16.774918,0
0,105968711206367,105968727981199,16.774832,0
0,105968727981199,105968744755855,16.774656,0
0,105968744755855,105968761530595,16.77474,0
0,105968761530595,105968778305249,16.774654,0
0,105968778305249,105968795080049,16.7748,0
0,105968795080049,105968811854663,16.774614,0
0,105968811854663,105968828629191,16.774528,0
0,105968828629191,105968845403367,16.774176,0
0,105968845403367,105968862178105,16.774738,0
0,105968862178105,105968878952790,16.774685,0
0,105968878952790,105968895727281,16.774491,0
0,105968895727281,105968912501756,16.774475,0
0,105968912501756,105968929275992,16.774236,0
0,105968929275992,105968946050192,16.7742,0
0,105968946050192,105968962824474,16.774282,0
0,105968962824474,105968979598674,16.7742,0
0,105968979598674,105968996373305,16.774631,0
0,105968996373305,105969013147719,16.774414,0
0,105969013147719,105969029922177,16.774458,0
0,105969029922177,105969046696697,16.77452,0
0,105969046696697,105969063471213,16.774516,0
0,105969063471213,105969080245923,16.77471,0
0,105969080245923,105969097020492,16.774569,0
0,105969097020492,105969113795115,16.774623,0
0,105969113795115,105969130569812,16.774697,0
0,105969130569812,105969147344565,16.774753,0
0,105969147344565,105969164119061,16.774496,0
0,105969164119061,105969180893164,16.774103,0
0,105969180893164,105969197667482,16.774318,0
0,105969197667482,105969214441749,16.774267,0
0,105969214441749,105969231216192,16.774443,0
0,105969231216192,105969247990026,16.773834,0
0,105969247990026,105969264764456,16.77443,0
0,105969264764456,105969281538932,16.774476,0
0,105969281538932,105969298313416,16.774484,0
0,105969298313416,105969315087952,16.774536,0
0,105969315087952,105969331862641,16.774689,0
1,105969331862641,105969348637293,16.774652,0
1,105969348637293,105969365411590,16.774297,0
1,105969365411590,105969382186069,16.774479,0
1,105969382186069,105969398960591,16.774522,0
1,105969398960591,105969415735096,16.774505,0
1,105969415735096,105969432509631,16.774535,0
1,105969432509631,105969449284126,16.774495,0
1,105969449284126,105969466058453,16.774327,0
1,105969466058453,105969482832962,16.774509,0
1,105969482832962,105969499607396,16.774434,0
1,105969499607396,105969516381834,16.774438,0
1,105969516381834,105969533156398,16.774564,0
1,105969533156398,105969549930870,16.774472,0
1,105969549930870,105969566705286,16.774416,0
1,105969566705286,105969583479770,16.774484,0
1,105969583479770,105969600254113,16.774343,0
1,105969600254113,105969617028442,16.774329,0
1,105969617028442,105969633802710,16.774268,0
1,105969633802710,105969650577060,16.77435,0
1,105969650577060,105969667351421,16.774361,0
1,105969667351421,105969684125585,16.774164,0
1,105969684125585,105969700899671,16.774086,0
1,105969700899671,105969717673836,16.774165,0
1,105969717673836,105969734448138,16.774302,0
1,105969734448138,105969751221988,16.77385,0
1,105969751221988,105969767996394,16.774406,0
1,105969767996394,105969784770522,16.774128,0
1,105969784770522,105969801544891,16.774369,0
1,105969801544891,105969818319208,16.774317,0
1,105969818319208,105969835093659,16.774451,0
1,105969835093659,105969851867919,16.77426,0
1,105969851867919,105969868642113,16.774194,0
1,105969868642113,105969885415872,16.773759,0
1,105969885415872,105969902190049,16.774177,0
1,105969902190049,105969918964343,16.774294,0
1,105969918964343,105969935738739,16.774396,0
1,105969935738739,105969952513031,16.774292,0
1,105969952513031,105969969287382,16.774351,0
1,105969969287382,105969986061650,16.774268,0
1,105969986061650,105970002836028,16.774378,0
1,105970002836028,105970019610618,16.77459,0
1,105970019610618,105970036385298,16.77468,0
1,105970036385298,105970053159593,16.774295,0
1,105970053159593,105970069934103,16.77451,0
1,105970069934103,105970086708491,16.774388,0
1,105970086708491,105970103483064,16.774573,0
1,105970103483064,105970120257480,16.774416,0
1,105970120257480,105970137032023,16.774543,0
1,105970137032023,105970153806340,16.774317,0
1,105970153806340,105970170580649,16.774309,0
1,105970170580649,105970187354735,16.774086,0
1,105970187354735,105970204129097,16.774362,0
1,105970204129097,105970220903487,16.77439,0
1,105970220903487,105970237677423,16.773936,0
1,105970237677423,105970254451334,16.773911,0
1,105970254451334,105970271225759,16.774425,0
1,105970271225759,105970287999398,16.773639,0
1,105970287999398,105970304773793,16.774395,0
1,105970304773793,105970321548085,16.774292,0
1,105970321548085,105970338322307,16.774222,0
2,105970338322307,105970355096156,16.773849,0
2,105970355096156,105970371870596,16.77444,0
2,105970371870596,105970388644942,16.774346,0
2,105970388644942,105970405418849,16.773907,0
2,105970405418849,105970422193128,16.774279,0
2,105970422193128,105970438967649,16.774521,0
2,105970438967649,105970455741906,16.774257,0
2,105970455741906,105970472516349,16.774443,0
2,105970472516349,105970489290551,16.774202,0
2,105970489290551,105970506064996,16.774445,0
2,105970506064996,105970522839252,16.774256,0
2,105970522839252,105970539613706,16.774454,0
2,105970539613706,105970556387463,16.773757,0
2,105970556387463,105970573161825,16.774362,0
2,105970573161825,105970589935984,16.774159,0
2,105970589935984,105970606710372,16.774388,0
2,105970606710372,105970623484839,16.774467,0
2,105970623484839,105970640259302,16.774463,0
2,105970640259302,105970657033470,16.774168,0
2,105970657033470,105970673807771,16.774301,0
2,105970673807771,105970690581969,16.774198,0
2,105970690581969,105970707356362,16.774393,0
2,105970707356362,105970724130727,16.774365,0
2,105970724130727,105970740905217,16.77449,0
2,105970740905217,105970757679641,16.774424,0
2,105970757679641,105970774453853,16.774212,0
2,105970774453853,105970791227632,16.773779,0
2,105970791227632,105970808001489,16.773857,0
2,105970808001489,105970824775001,16.773512,0
2,105970824775001,105970841548413,16.773412,0
2,105970841548413,105970858322567,16.774154,0
2,105970858322567,105970875097041,16.774474,0
2,105970875097041,105970891870738,16.773697,0
2,105970891870738,105970908645079,16.774341,0
2,105970908645079,105970925419406,16.774327,0
2,105970925419406,105970942193038,16.773632,0
2,105970942193038,105970958967495,16.774457,0
2,105970958967495,105970975741887,16.774392,0
2,105970975741887,105970992516026,16.774139,0
2,105970992516026,105971009289967,16.773941,0
2,105971009289967,105971026063597,16.77363,0
2,105971026063597,105971042837631,16.774034,0
2,105971042837631,105971059611515,16.773884,0
2,105971059611515,105971076385920,16.774405,0
2,105971076385920,105971093160163,16.774243,0
2,105971093160163,105971109933578,16.773415,0
2,105971109933578,105971126704164,16.770586,0
2,105971126704164,105971143477518,16.773354,0
2,105971143477518,105971160251882,16.774364,0
2,105971160251882,105971177026158,16.774276,0
2,105971177026158,105971193800413,16.774255,0
2,105971193800413,105971210574430,16.774017,0
2,105971210574430,105971227348298,16.773868,0
2,105971227348298,105971244122187,16.773889,0
2,105971244122187,105971260896577,16.77439,0
2,105971260896577,105971277671095,16.774518,0
2,105971277671095,105971294445498,16.774403,0
2,105971294445498,105971311219509,16.774011,0
2,105971311219509,105971327992636,16.773127,0
3,105971327992636,105971344765857,16.773221,0
3,105971344765857,105971361540551,16.774694,0
3,105971361540551,105971378315176,16.774625,0
3,105971378315176,105971395089911,16.774735,0
3,105971395089911,105971411864153,16.774242,0
3,105971411864153,105971428638702,16.774549,0
3,105971428638702,105971445412610,16.773908,0
3,105971445412610,105971462187300,16.77469,0
3,105971462187300,105971478961478,16.774178,0
3,105971478961478,105971495735942,16.774464,0
3,105971495735942,105971512509985,16.774043,0
3,105971512509985,105971529284096,16.774111,0
3,105971529284096,105971546056533,16.772437,0
3,105971546056533,105971562831030,16.774497,0
3,105971562831030,105971579605646,16.774616,0
3,105971579605646,105971596380388,16.774742,0
3,105971596380388,105971613155025,16.774637,0
3,105971613155025,105971629929510,16.774485,0
3,105971629929510,105971646704238,16.774728,0
3,105971646704238,105971663478612,16.774374,0
3,105971663478612,105971680253418,16.774806,0
3,105971680253418,105971697028302,16.774884,0
3,105971697028302,105971713802737,16.774435,0
3,105971713802737,105971730575580,16.772843,0
3,105971730575580,105971747349218,16.773638,0
3,105971747349218,105971764123746,16.774528,0
3,105971764123746,105971780898391,16.774645,0
3,105971780898391,105971797672848,16.774457,0
3,105971797672848,105971814446828,16.77398,0
3,105971814446828,105971831221162,16.774334,0
3,105971831221162,105971847995579,16.774417,0
3,105971847995579,105971864770159,16.77458,0
3,105971864770159,105971881544521,16.774362,0
3,105971881544521,105971898319043,16.774522,0
3,105971898319043,105971915092570,16.773527,0
3,105971915092570,105971931866158,16.773588,0
3,105971931866158,105971948640605,16.774447,0
3,105971948640605,105971965414902,16.774297,0
3,105971965414902,105971982189221,16.774319,0
3,105971982189221,105971998963412,16.774191,0
3,105971998963412,105972015738150,16.774738,0
3,105972015738150,105972032513025,16.774875,0
3,105972032513025,105972049287014,16.773989,0
3,105972049287014,105972066061151,16.774137,0
3,105972066061151,105972082835361,16.77421,0
3,105972082835361,105972099609094,16.773733,0
