Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,104115032054804,104115065951393,33.896589,1
0,104115065951393,104115316233706,250.282313,14
0,104115316233706,104115334213075,17.979369,0
0,104115334213075,104115350973223,16.760148,0
0,104115350973223,104115367733127,16.759904,0
0,104115367733127,104115384493152,16.760025,0
0,104115384493152,104115401253041,16.759889,0
0,104115401253041,104115418013070,16.760029,0
0,104115418013070,104115434773119,16.760049,0
0,104115434773119,104115451533033,16.759914,0
0,104115451533033,104115468292854,16.759821,0
0,104115468292854,104115485052358,16.759504,0
0,104115485052358,104115501811493,16.759135,0
0,104115501811493,104115518571285,16.759792,0
0,104115518571285,104115535331198,16.759913,0
0,104115535331198,104115552090985,16.759787,0
0,104115552090985,104115568850785,16.7598,0
0,104115568850785,104115585610520,16.759735,0
0,104115585610520,104115602370330,16.75981,0
0,104115602370330,104115619129949,16.759619,0
0,104115619129949,104115635889579,16.75963,0
0,104115635889579,104115652648875,16.759296,0
0,104115652648875,104115669408121,16.759246,0
0,104115669408121,104115686166736,16.758615,0
0,104115686166736,104115702925797,16.759061,0
0,104115702925797,104115719685153,16.759356,0
0,104115719685153,104115736444622,16.759469,0
0,104115736444622,104115753204039,16.759417,0
0,104115753204039,104115769963626,16.759587,0
0,104115769963626,104115786722564,16.758938,0
0,104115786722564,104115803482142,16.759578,0
0,104115803482142,104115820241645,16.759503,0
0,104115820241645,104115837001174,16.759529,0
0,104115837001174,104115853760629,16.759455,0
0,104115853760629,104115870520358,16.759729,0
0,104115870520358,104115887279990,16.759632,0
0,104115887279990,104115904039564,16.759574,0
0,104115904039564,104115920798900,16.759336,0
0,104115920798900,104115937558504,16.759604,0
0,104115937558504,104115954317996,16.759492,0
0,104115954317996,104115971077393,16.759397,0
0,104115971077393,104115987836622,16.759229,0
0,104115987836622,104116004596087,16.759465,0
0,104116004596087,104116021355603,16.759516,0
0,104116021355603,104116038115047,16.759444,0
0,104116038115047,104116054874688,16.759641,0
0,104116054874688,104116071634172,16.759484,0
1,104116071634172,104116088393576,16.759404,0
1,104116088393576,104116105152916,16.75934,0
1,104116105152916,104116121911836,16.75892,0
1,104116121911836,104116138671162,16.759326,0
1,104116138671162,104116155430515,16.759353,0
1,104116155430515,104116172189987,16.759472,0
1,104116172189987,104116188949248,16.759261,0
1,104116188949248,104116205708441,16.759193,0
1,104116205708441,104116222467780,16.759339,0
1,104116222467780,104116239227099,16.759319,0
1,104116239227099,104116255555091,16.327992,0
1,104116255555091,104116272314666,16.759575,0
1,104116272314666,104116289073964,16.759298,0
1,104116289073964,104116305833221,16.759257,0
1,104116305833221,104116322592579,16.759358,0
1,104116322592579,104116339335543,16.742964,0
1,104116339335543,104116356091667,16.756124,0
1,104116356091667,104116372847690,16.756023,0
1,104116372847690,104116389603578,16.755888,0
1,104116389603578,104116406359384,16.755806,0
1,104116406359384,104116423115318,16.755934,0
1,104116423115318,104116439871228,16.75591,0
1,104116439871228,104116456627272,16.756044,0
1,104116456627272,104116473383236,16.755964,0
1,104116473383236,104116490139079,16.755843,0
1,104116490139079,104116506894947,16.755868,0
1,104116506894947,104116523650794,16.755847,0
1,104116523650794,104116540406662,16.755868,0
1,104116540406662,104116557162480,16.755818,0
1,104116557162480,104116573918470,16.75599,0
1,104116573918470,104116590674207,16.755737,0
