Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3605064,126544,135500,0.966088614,800,175,0.21875,81,0.10125
2,5,3731608,3611396,120212,135500,0.967785469,800,159,0.19875,94,0.1175
3,10,3731608,3615912,115696,135500,0.968995672,800,163,0.20375,100,0.125
4,15,3731608,3618692,112916,135500,0.969740659,800,175,0.21875,75,0.09375
5,20,3731608,3622204,109404,135500,0.970681808,800,172,0.215,69,0.08625
6,25,3731608,3568492,163116,135500,0.956288013,800,175,0.21875,94,0.1175
7,30,3731608,3571372,160236,135500,0.957059798,800,178,0.2225,91,0.11375
8,35,3731608,3578408,153200,135500,0.958945313,800,153,0.19125,103,0.12875
9,40,3731608,3582188,149420,135500,0.959958281,800,184,0.23,91,0.11375
10,45,3731608,3587916,143692,135512,0.961493276,800,163,0.20375,103,0.12875
11,50,3731608,3595132,136476,135512,0.963427027,800,153,0.19125,97,0.12125
12,55,3731608,3596184,135424,135512,0.963708943,800,181,0.22625,97,0.12125
13,60,3731608,3603560,128048,135512,0.96568557,800,178,0.2225,78,0.0975
14,65,3731608,3609980,121628,135512,0.967406008,800,175,0.21875,81,0.10125
15,70,3731608,3615080,116528,135512,0.968772711,800,172,0.215,100,0.125
16,75,3731608,3621740,109868,135512,0.970557465,800,175,0.21875,100,0.125
17,80,3731608,3622712,108896,135516,0.970817942,800,172,0.215,78,0.0975
18,85,3731608,3567948,163660,135516,0.956142231,800,161,0.20125,100,0.125
19,90,3731608,3572768,158840,135520,0.9574339,800,200,0.25,106,0.1325
20,95,3731608,3579152,152456,135520,0.95914469,800,178,0.2225,66,0.0825
21,100,3731608,3585320,146288,135520,0.960797597,800,159,0.19875,81,0.10125
22,105,3731608,3588808,142800,135524,0.961732315,800,194,0.2425,81,0.10125
23,110,3731608,3597476,134132,135524,0.964055174,800,169,0.21125,94,0.1175
24,115,3731608,3601072,130536,135524,0.965018834,800,159,0.19875,88,0.11
25,121,3731608,3604784,126824,135540,0.966013579,800,163,0.20375,91,0.11375
26,126,3731608,3614332,117276,135540,0.968572262,800,184,0.23,91,0.11375
27,131,3731608,3616124,115484,135544,0.969052484,800,163,0.20375,88,0.11
28,136,3731608,3624472,107136,135548,0.971289589,800,184,0.23,94,0.1175
29,141,3731608,3628212,103396,135556,0.972291838,800,166,0.2075,94,0.1175
30,146,3731608,3571068,160540,135552,0.956978332,800,163,0.20375,81,0.10125
31,151,3731608,3577608,154000,135552,0.958730928,800,166,0.2075,84,0.105
32,156,3731608,3583096,148512,135552,0.960201607,800,169,0.21125,97,0.12125
33,161,3731608,3589276,142332,135552,0.96185773,800,163,0.20375,88,0.11
34,166,3731608,3595180,136428,135552,0.96343989,800,169,0.21125,103,0.12875
35,171,3731608,3599412,132196,135552,0.964573985,800,188,0.235,88,0.11
36,176,3731608,3604664,126944,135552,0.965981421,800,150,0.1875,88,0.11
37,181,3731608,3609080,122528,135552,0.967164825,800,184,0.23,84,0.105
38,186,3731608,3614356,117252,135556,0.968578693,800,178,0.2225,94,0.1175
39,191,3731608,3620236,111372,135556,0.970154421,800,156,0.195,94,0.1175
40,196,3731608,3626232,105376,135556,0.971761235,800,169,0.21125,97,0.12125
41,201,3731608,3630216,101392,135556,0.972828872,800,181,0.22625,97,0.12125
42,206,3731608,3565312,166296,135548,0.955435834,800,181,0.22625,66,0.0825
43,211,3731608,3573180,158428,135548,0.957544308,800,172,0.215,88,0.11
44,216,3731608,3577256,154352,135548,0.958636598,800,181,0.22625,88,0.11
45,221,3731608,3583692,147916,135548,0.960361324,800,166,0.2075,88,0.11
46,226,3731608,3587992,143616,135548,0.961513642,800,175,0.21875,106,0.1325
47,231,3731608,3595400,136208,135548,0.963498846,800,175,0.21875,91,0.11375
48,236,3731608,3600100,131508,135568,0.964758356,800,166,0.2075,75,0.09375
49,241,3731608,3603928,127680,135568,0.965784187,800,178,0.2225,84,0.105
50,246,3731608,3610212,121396,135568,0.96746818,800,181,0.22625,97,0.12125
51,251,3731608,3616248,115360,135568,0.969085713,800,172,0.215,75,0.09375
52,256,3731608,3623388,108220,135568,0.970999097,800,159,0.19875,103,0.12875
53,261,3731608,3628488,103120,135568,0.9723658,800,166,0.2075,78,0.0975
54,266,3731608,3570072,161536,135532,0.956711423,800,153,0.19125,94,0.1175
55,271,3731608,3564900,166708,135536,0.955325425,800,172,0.215,88,0.11
56,276,3731608,3567172,164436,135536,0.955934278,800,166,0.2075,84,0.105
57,281,3731608,3575044,156564,135536,0.958043825,800,172,0.215,75,0.09375
58,286,3731608,3578096,153512,135536,0.958861703,800,169,0.21125,97,0.12125
59,292,3731608,3585124,146484,135536,0.960745073,800,184,0.23,91,0.11375
60,297,3731608,3590652,140956,135536,0.962226472,800,175,0.21875,84,0.105
