Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS,Max FPS,Avg FPS
5,2.51E+14,2.51E+14,16.78343,0,,,,,,,,
5,2.51E+14,2.51E+14,16.786055,0,,,,,,,,
5,2.51E+14,2.51E+14,16.783843,0,,,,,,,,
5,2.51E+14,2.51E+14,16.656794,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772773,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776526,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77407,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776398,0,,,,,,,,
5,2.51E+14,2.51E+14,16.771462,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776007,0,,,,,,,,
5,2.51E+14,2.51E+14,16.777019,0,,,,,,,,
5,2.51E+14,2.51E+14,16.774005,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77259,0,,,,,,,,
5,2.51E+14,2.51E+14,16.774126,0,,,,,,,,
5,2.51E+14,2.51E+14,16.774668,0,,,,,,,,
5,2.51E+14,2.51E+14,16.775618,0,,,,,,,,
5,2.51E+14,2.51E+14,16.76981,0,,,,,,,,
5,2.51E+14,2.51E+14,16.774812,0,,,,,,,,
5,2.51E+14,2.51E+14,16.775186,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776167,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77356,0,,,,,,,,
5,2.51E+14,2.51E+14,16.773229,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772817,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772656,0,,,,,,,,
5,2.51E+14,2.51E+14,16.773008,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772016,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77695,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77586,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772525,0,,,,,,,,
5,2.51E+14,2.51E+14,16.774949,0,,,,,,,,
5,2.51E+14,2.51E+14,16.777081,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77687,0,,,,,,,,
5,2.51E+14,2.51E+14,16.775742,0,,,,,,,,
5,2.51E+14,2.51E+14,16.775672,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772563,0,,,,,,,,
5,2.51E+14,2.51E+14,16.77265,0,,,,,,,,
5,2.51E+14,2.51E+14,16.773901,0,,,,,,,,
5,2.51E+14,2.51E+14,16.773117,0,,,,,,,,
5,2.51E+14,2.51E+14,16.777006,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776075,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776471,0,,,,,,,,
5,2.51E+14,2.51E+14,16.776847,0,,,,,,,,
5,2.51E+14,2.51E+14,16.772648,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775023,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775708,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772117,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776696,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776242,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772671,0,,,,,,,,
6,2.51E+14,2.51E+14,16.774959,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776257,0,,,,,,,,
6,2.51E+14,2.51E+14,16.771829,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772281,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776903,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772803,0,,,,,,,,
6,2.51E+14,2.51E+14,16.77242,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776426,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776091,0,,,,,,,,
6,2.51E+14,2.51E+14,16.77607,0,,,,,,,,
6,2.51E+14,2.51E+14,16.777022,0,,,,,,,,
6,2.51E+14,2.51E+14,16.773232,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776417,0,,,,,,,,
6,2.51E+14,2.51E+14,16.773786,0,,,,,,,,
6,2.51E+14,2.51E+14,16.774176,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775212,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772623,0,,,,,,,,
6,2.51E+14,2.51E+14,16.773858,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775974,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775128,0,,,,,,,,
6,2.51E+14,2.51E+14,16.769164,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776263,0,,,,,,,,
6,2.51E+14,2.51E+14,16.773966,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772462,0,,,,,,,,
6,2.51E+14,2.51E+14,16.766868,0,,,,,,,,
6,2.51E+14,2.51E+14,16.774072,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776644,0,,,,,,,,
6,2.51E+14,2.51E+14,16.777422,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776709,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772707,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776843,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775235,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775753,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772755,0,,,,,,,,
6,2.51E+14,2.51E+14,16.77625,0,,,,,,,,
6,2.51E+14,2.51E+14,16.774417,0,,,,,,,,
6,2.51E+14,2.51E+14,16.773579,0,,,,,,,,
6,2.51E+14,2.51E+14,16.7729,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776099,0,,,,,,,,
6,2.51E+14,2.51E+14,16.774971,0,,,,,,,,
6,2.51E+14,2.51E+14,16.772024,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776109,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776772,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775308,0,,,,,,,,
6,2.51E+14,2.51E+14,16.774662,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776994,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775877,0,,,,,,,,
6,2.51E+14,2.51E+14,16.773468,0,,,,,,,,
6,2.51E+14,2.51E+14,16.77588,0,,,,,,,,
6,2.51E+14,2.51E+14,16.775936,0,,,,,,,,
6,2.51E+14,2.51E+14,16.771999,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776653,0,,,,,,,,
6,2.51E+14,2.51E+14,16.776878,0,,,,,,,,
7,2.51E+14,2.51E+14,16.775713,0,,,,,,,,
7,2.51E+14,2.51E+14,16.774671,0,,,,,,,,
