Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3375100,356508,87204,0.904462634,800,116,0.145,75,0.09375
2,5,3731608,3372892,358716,87204,0.903870932,800,122,0.1525,59,0.07375
3,10,3731608,3364236,367372,87208,0.901551288,800,116,0.145,66,0.0825
4,15,3731608,3362780,368828,87216,0.901161108,800,129,0.16125,84,0.105
5,20,3731608,3363556,368052,87216,0.901369061,800,128,0.16,72,0.09
6,25,3731608,3363528,368080,87224,0.901361558,800,122,0.1525,72,0.09
7,30,3731608,3365328,366280,87228,0.901843924,800,100,0.125,53,0.06625
8,35,3731608,3364436,367172,87228,0.901604885,800,128,0.16,72,0.09
9,40,3731608,3364188,367420,87232,0.901538425,800,123,0.15375,81,0.10125
10,45,3731608,3365976,365632,87236,0.902017575,800,116,0.145,87,0.10875
11,50,3731608,3365708,365900,87240,0.901945756,800,109,0.13625,56,0.07
12,55,3731608,3366212,365396,87240,0.902080819,800,100,0.125,63,0.07875
13,60,3731608,3366128,365480,87240,0.902058308,800,145,0.18125,61,0.07625
14,65,3731608,3367132,364476,87248,0.902327361,800,116,0.145,65,0.08125
15,70,3731608,3366504,365104,87248,0.902159069,800,116,0.145,66,0.0825
16,75,3731608,3366404,365204,87252,0.902132271,800,123,0.15375,52,0.065
17,80,3731608,3366556,365052,87252,0.902173004,800,132,0.165,65,0.08125
18,85,3731608,3365052,366556,87256,0.901769961,800,109,0.13625,72,0.09
19,90,3731608,3367884,363724,87264,0.902528883,800,123,0.15375,65,0.08125
20,95,3731608,3368232,363376,87272,0.90262214,800,141,0.17625,63,0.07875
21,100,3731608,3368408,363200,87280,0.902669305,800,131,0.16375,66,0.0825
22,105,3731608,3365528,366080,87280,0.90189752,800,138,0.1725,72,0.09
23,110,3731608,3366016,365592,87284,0.902028295,800,123,0.15375,61,0.07625
24,115,3731608,3366528,365080,87284,0.902165501,800,116,0.145,63,0.07875
25,120,3731608,3365868,365740,87284,0.901988633,800,113,0.14125,84,0.105
26,125,3731608,3365168,366440,87284,0.901801047,800,141,0.17625,69,0.08625
27,131,3731608,3367420,364188,87284,0.90240454,800,132,0.165,94,0.1175
28,136,3731608,3365404,366204,87292,0.90186429,800,113,0.14125,72,0.09
29,141,3731608,3367124,364484,87292,0.902325217,800,142,0.1775,77,0.09625
30,146,3731608,3365960,365648,87292,0.902013288,800,113,0.14125,81,0.10125
31,151,3731608,3367292,364316,87296,0.902370238,800,134,0.1675,66,0.0825
32,157,3731608,3367312,364296,87296,0.902375598,800,103,0.12875,75,0.09375
33,162,3731608,3368368,363240,87296,0.902658586,800,124,0.155,70,0.0875
34,167,3731608,3367508,364100,87296,0.902428122,800,122,0.1525,81,0.10125
35,172,3731608,3366460,365148,87296,0.902147278,800,116,0.145,53,0.06625
36,177,3731608,3366664,364944,87300,0.902201946,800,119,0.14875,56,0.07
37,182,3731608,3368548,363060,87312,0.902706822,800,116,0.145,94,0.1175
38,187,3731608,3367632,363976,87312,0.902461352,800,123,0.15375,65,0.08125
39,192,3731608,3366628,364980,87312,0.902192299,800,122,0.1525,50,0.0625
40,197,3731608,3369256,362352,87312,0.902896553,800,122,0.1525,69,0.08625
41,202,3731608,3367804,363804,87312,0.902507445,800,119,0.14875,91,0.11375
42,207,3731608,3369120,362488,87312,0.902860107,800,131,0.16375,59,0.07375
43,212,3731608,3367408,364200,87312,0.902401324,800,116,0.145,63,0.07875
44,217,3731608,3368772,362836,87312,0.90276685,800,113,0.14125,56,0.07
45,222,3731608,3368552,363056,87320,0.902707894,800,135,0.16875,74,0.0925
46,227,3731608,3367516,364092,87320,0.902430266,800,135,0.16875,84,0.105
47,232,3731608,3368528,363080,87324,0.902701463,800,119,0.14875,71,0.08875
48,237,3731608,3368372,363236,87328,0.902659658,800,116,0.145,68,0.085
49,242,3731608,3369248,362360,87332,0.902894409,800,113,0.14125,75,0.09375
50,247,3731608,3366820,364788,87364,0.902243751,800,148,0.185,84,0.105
51,252,3731608,3369852,361756,87368,0.90305627,800,106,0.1325,81,0.10125
52,257,3731608,3366756,364852,87372,0.9022266,800,106,0.1325,68,0.085
53,262,3731608,3368584,363024,87372,0.90271647,800,125,0.15625,59,0.07375
54,267,3731608,3369144,362464,87372,0.902866539,800,142,0.1775,84,0.105
55,272,3731608,3369376,362232,87380,0.902928711,800,97,0.12125,66,0.0825
56,277,3731608,3369368,362240,87380,0.902926567,800,128,0.16,75,0.09375
57,282,3731608,3371232,360376,87380,0.903426083,800,121,0.15125,64,0.08
58,287,3731608,3370732,360876,87380,0.903292093,800,142,0.1775,74,0.0925
59,292,3731608,3370596,361012,87380,0.903255647,800,147,0.18375,78,0.0975
60,297,3731608,3371292,360316,87380,0.903442162,800,128,0.16,72,0.09
