Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,250838228778185,250838362786151,134.007966,7
0,250838362786151,250838397121364,34.335213,2
0,250838397121364,250838414011076,16.889712,0
0,250838414011076,250838430341258,16.330182,0
0,250838430341258,250838447119058,16.7778,0
0,250838447119058,250838463897523,16.778465,0
0,250838463897523,250838480675898,16.778375,0
0,250838480675898,250838497454242,16.778344,0
0,250838497454242,250838514171873,16.717631,0
0,250838514171873,250838530943512,16.771639,0
0,250838530943512,250838547714887,16.771375,0
0,250838547714887,250838564486222,16.771335,0
0,250838564486222,250838581257660,16.771438,0
0,250838581257660,250838598029072,16.771412,0
0,250838598029072,250838614800377,16.771305,0
0,250838614800377,250838631570892,16.770515,0
0,250838631570892,250838648342086,16.771194,0
0,250838648342086,250838665112856,16.77077,0
0,250838665112856,250838681884524,16.771668,0
0,250838681884524,250838698656348,16.771824,0
0,250838698656348,250838715428057,16.771709,0
0,250838715428057,250838732199600,16.771543,0
0,250838732199600,250838748971476,16.771876,0
0,250838748971476,250838765743196,16.77172,0
0,250838765743196,250838782514728,16.771532,0
0,250838782514728,250838799286515,16.771787,0
0,250838799286515,250838816058066,16.771551,0
0,250838816058066,250838832829659,16.771593,0
0,250838832829659,250838849601315,16.771656,0
0,250838849601315,250838866372861,16.771546,0
0,250838866372861,250838883143014,16.770153,0
0,250838883143014,250838899914652,16.771638,0
0,250838899914652,250838916686273,16.771621,0
0,250838916686273,250838933457218,16.770945,0
0,250838933457218,250838950228791,16.771573,0
0,250838950228791,250838967000456,16.771665,0
0,250838967000456,250838983771869,16.771413,0
0,250838983771869,250839000543493,16.771624,0
0,250839000543493,250839017315145,16.771652,0
0,250839017315145,250839034085964,16.770819,0
0,250839034085964,250839050857531,16.771567,0
0,250839050857531,250839067629038,16.771507,0
0,250839067629038,250839084400535,16.771497,0
0,250839084400535,250839101172166,16.771631,0
0,250839101172166,250839117943581,16.771415,0
0,250839117943581,250839134715218,16.771637,0
0,250839134715218,250839151486679,16.771461,0
0,250839151486679,250839168258234,16.771555,0
0,250839168258234,250839185029900,16.771666,0
0,250839185029900,250839201801352,16.771452,0
0,250839201801352,250839218572847,16.771495,0
0,250839218572847,250839235344220,16.771373,0
0,250839235344220,250839252115621,16.771401,0
0,250839252115621,250839268886718,16.771097,0
0,250839268886718,250839285658141,16.771423,0
0,250839285658141,250839302429544,16.771403,0
0,250839302429544,250839319200959,16.771415,0
0,250839319200959,250839335972481,16.771522,0
0,250839335972481,250839352743859,16.771378,0
0,250839352743859,250839369515166,16.771307,0
1,250839369515166,250839386286629,16.771463,0
1,250839386286629,250839403057998,16.771369,0
1,250839403057998,250839419829268,16.77127,0
1,250839419829268,250839436600642,16.771374,0
1,250839436600642,250839453371992,16.77135,0
1,250839453371992,250839470143342,16.77135,0
1,250839470143342,250839486914724,16.771382,0
1,250839486914724,250839503686068,16.771344,0
1,250839503686068,250839520457145,16.771077,0
1,250839520457145,250839537228481,16.771336,0
1,250839537228481,250839553999813,16.771332,0
1,250839553999813,250839570771120,16.771307,0
