Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.95279E+14,3.95279E+14,150.720638,8,,0,60,,4,60,59.3986711
0,3.95279E+14,3.95279E+14,17.588208,0,,1,60,,,,
0,3.95279E+14,3.95279E+14,16.768835,0,,2,59,,,,
0,3.95279E+14,3.95279E+14,16.768808,0,,3,60,,,,
0,3.95279E+14,3.95279E+14,16.768773,0,,4,60,,,,
0,3.95279E+14,3.95279E+14,16.768833,0,,5,59,,,,
0,3.95279E+14,3.95279E+14,16.769184,0,,6,60,,,,
0,3.95279E+14,3.9528E+14,16.769064,0,,7,59,,,,
0,3.9528E+14,3.9528E+14,16.768849,0,,8,60,,,,
0,3.9528E+14,3.9528E+14,16.768595,0,,9,60,,,,
0,3.9528E+14,3.9528E+14,16.768995,0,,10,59,,,,
0,3.9528E+14,3.9528E+14,16.76841,0,,11,60,,,,
0,3.9528E+14,3.9528E+14,16.768489,0,,12,60,,,,
0,3.9528E+14,3.9528E+14,16.768545,0,,13,59,,,,
0,3.9528E+14,3.9528E+14,16.768458,0,,14,60,,,,
0,3.9528E+14,3.9528E+14,16.76851,0,,15,59,,,,
0,3.9528E+14,3.9528E+14,16.768744,0,,16,60,,,,
0,3.9528E+14,3.9528E+14,16.768355,0,,17,60,,,,
0,3.9528E+14,3.9528E+14,16.768578,0,,18,59,,,,
0,3.9528E+14,3.9528E+14,16.768666,0,,19,60,,,,
0,3.9528E+14,3.9528E+14,16.768871,0,,20,60,,,,
0,3.9528E+14,3.9528E+14,16.768776,0,,21,59,,,,
0,3.9528E+14,3.9528E+14,16.768786,0,,22,60,,,,
0,3.9528E+14,3.9528E+14,16.76855,0,,23,60,,,,
0,3.9528E+14,3.9528E+14,16.768791,0,,24,59,,,,
0,3.9528E+14,3.9528E+14,16.768676,0,,25,60,,,,
0,3.9528E+14,3.9528E+14,16.768723,0,,26,59,,,,
0,3.9528E+14,3.9528E+14,16.768616,0,,27,60,,,,
0,3.9528E+14,3.9528E+14,16.768745,0,,28,60,,,,
0,3.9528E+14,3.9528E+14,16.768556,0,,29,59,,,,
0,3.9528E+14,3.9528E+14,16.768649,0,,30,60,,,,
0,3.9528E+14,3.9528E+14,16.768715,0,,31,60,,,,
0,3.9528E+14,3.9528E+14,16.768508,0,,32,59,,,,
0,3.9528E+14,3.9528E+14,16.7686,0,,33,60,,,,
0,3.9528E+14,3.9528E+14,16.768645,0,,34,59,,,,
0,3.9528E+14,3.9528E+14,16.768853,0,,35,60,,,,
0,3.9528E+14,3.9528E+14,16.768623,0,,36,60,,,,
0,3.9528E+14,3.9528E+14,16.768526,0,,37,59,,,,
0,3.9528E+14,3.9528E+14,16.768481,0,,38,60,,,,
0,3.9528E+14,3.9528E+14,16.768564,0,,39,60,,,,
0,3.9528E+14,3.9528E+14,16.768517,0,,40,59,,,,
0,3.9528E+14,3.9528E+14,16.768,0,,41,60,,,,
0,3.9528E+14,3.9528E+14,16.768581,0,,42,59,,,,
0,3.9528E+14,3.9528E+14,16.768504,0,,43,60,,,,
0,3.9528E+14,3.9528E+14,16.768547,0,,44,60,,,,
0,3.9528E+14,3.9528E+14,16.768485,0,,45,59,,,,
0,3.9528E+14,3.9528E+14,16.768259,0,,46,60,,,,
0,3.9528E+14,3.9528E+14,16.768456,0,,47,60,,,,
0,3.9528E+14,3.9528E+14,16.768673,0,,48,59,,,,
0,3.9528E+14,3.9528E+14,16.768607,0,,49,60,,,,
0,3.9528E+14,3.9528E+14,16.768505,0,,50,60,,,,
0,3.9528E+14,3.9528E+14,16.76866,0,,51,59,,,,
0,3.9528E+14,3.9528E+14,16.768411,0,,52,60,,,,
0,3.9528E+14,3.9528E+14,16.768423,0,,53,59,,,,
0,3.9528E+14,3.9528E+14,16.768627,0,,54,60,,,,
0,3.9528E+14,3.9528E+14,16.768483,0,,55,60,,,,
0,3.9528E+14,3.9528E+14,16.768461,0,,56,59,,,,
0,3.9528E+14,3.9528E+14,16.768408,0,,57,60,,,,
0,3.9528E+14,3.9528E+14,16.768431,0,,58,60,,,,
0,3.9528E+14,3.9528E+14,16.76839,0,,59,59,,,,
1,3.9528E+14,3.9528E+14,16.768542,0,,60,60,,,,
1,3.9528E+14,3.9528E+14,16.768681,0,,61,59,,,,
1,3.9528E+14,3.9528E+14,16.768392,0,,62,60,,,,
1,3.9528E+14,3.9528E+14,16.768493,0,,63,60,,,,
1,3.9528E+14,3.9528E+14,16.768309,0,,64,59,,,,
1,3.9528E+14,3.9528E+14,16.768507,0,,65,60,,,,
1,3.9528E+14,3.9528E+14,16.768366,0,,66,60,,,,
1,3.9528E+14,3.95281E+14,16.768257,0,,67,59,,,,
1,3.95281E+14,3.95281E+14,16.768453,0,,68,60,,,,
1,3.95281E+14,3.95281E+14,16.76831,0,,69,60,,,,
1,3.95281E+14,3.95281E+14,16.768162,0,,70,59,,,,
1,3.95281E+14,3.95281E+14,16.768499,0,,71,60,,,,
1,3.95281E+14,3.95281E+14,16.768461,0,,72,59,,,,
1,3.95281E+14,3.95281E+14,16.768226,0,,73,60,,,,
1,3.95281E+14,3.95281E+14,16.768353,0,,74,60,,,,
1,3.95281E+14,3.95281E+14,16.768213,0,,75,59,,,,
1,3.95281E+14,3.95281E+14,16.768377,0,,76,60,,,,
1,3.95281E+14,3.95281E+14,16.768327,0,,77,60,,,,
1,3.95281E+14,3.95281E+14,16.768157,0,,78,59,,,,
1,3.95281E+14,3.95281E+14,16.768386,0,,79,60,,,,
1,3.95281E+14,3.95281E+14,16.768402,0,,80,59,,,,
1,3.95281E+14,3.95281E+14,16.768246,0,,81,60,,,,
1,3.95281E+14,3.95281E+14,16.768395,0,,82,60,,,,
1,3.95281E+14,3.95281E+14,16.768115,0,,83,59,,,,
1,3.95281E+14,3.95281E+14,16.7683,0,,84,60,,,,
1,3.95281E+14,3.95281E+14,16.768315,0,,85,60,,,,
1,3.95281E+14,3.95281E+14,16.768621,0,,86,59,,,,
1,3.95281E+14,3.95281E+14,16.768207,0,,87,60,,,,
1,3.95281E+14,3.95281E+14,16.768593,0,,88,59,,,,
1,3.95281E+14,3.95281E+14,16.768334,0,,89,60,,,,
1,3.95281E+14,3.95281E+14,16.768349,0,,90,60,,,,
1,3.95281E+14,3.95281E+14,16.767959,0,,91,59,,,,
1,3.95281E+14,3.95281E+14,16.768053,0,,92,60,,,,
1,3.95281E+14,3.95281E+14,16.768271,0,,93,60,,,,
1,3.95281E+14,3.95281E+14,16.767825,0,,94,59,,,,
1,3.95281E+14,3.95281E+14,16.76839,0,,95,60,,,,
1,3.95281E+14,3.95281E+14,16.768282,0,,96,59,,,,
1,3.95281E+14,3.95281E+14,16.768069,0,,97,60,,,,
1,3.95281E+14,3.95281E+14,16.76828,0,,98,60,,,,
1,3.95281E+14,3.95281E+14,16.768021,0,,99,59,,,,
1,3.95281E+14,3.95281E+14,16.768012,0,,100,60,,,,
1,3.95281E+14,3.95281E+14,16.768298,0,,101,60,,,,
1,3.95281E+14,3.95281E+14,16.768042,0,,102,59,,,,
1,3.95281E+14,3.95281E+14,16.768198,0,,103,60,,,,
1,3.95281E+14,3.95281E+14,16.768295,0,,104,59,,,,
1,3.95281E+14,3.95281E+14,16.767667,0,,105,60,,,,
1,3.95281E+14,3.95281E+14,16.768024,0,,106,60,,,,
1,3.95281E+14,3.95281E+14,16.767914,0,,107,59,,,,
1,3.95281E+14,3.95281E+14,16.768054,0,,108,60,,,,
1,3.95281E+14,3.95281E+14,16.768284,0,,109,60,,,,
1,3.95281E+14,3.95281E+14,16.767629,0,,110,59,,,,
1,3.95281E+14,3.95281E+14,16.767959,0,,111,60,,,,
1,3.95281E+14,3.95281E+14,16.768393,0,,112,59,,,,
1,3.95281E+14,3.95281E+14,16.768136,0,,113,60,,,,
1,3.95281E+14,3.95281E+14,16.768377,0,,114,60,,,,
1,3.95281E+14,3.95281E+14,16.76766,0,,115,59,,,,
1,3.95281E+14,3.95281E+14,16.768336,0,,116,60,,,,
1,3.95281E+14,3.95281E+14,16.768249,0,,117,60,,,,
1,3.95281E+14,3.95281E+14,16.76802,0,,118,59,,,,
1,3.95281E+14,3.95281E+14,16.76819,0,,119,60,,,,
2,3.95281E+14,3.95281E+14,16.768499,0,,120,60,,,,
2,3.95281E+14,3.95281E+14,16.767843,0,,121,59,,,,
