Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3533348,198260,134816,0.946870089,800,187,0.23375,73,0.09125
2,5,3731608,3555492,176116,134852,0.95280426,800,290,0.3625,42,0.0525
3,10,3731608,3555472,176136,134852,0.952798901,800,322,0.4025,31,0.03875
4,15,3731608,3555812,175796,134852,0.952890014,800,303,0.37875,25,0.03125
5,20,3731608,3556384,175224,134852,0.953043299,800,310,0.3875,33,0.04125
6,25,3731608,3555892,175716,134852,0.952911453,800,337,0.42125,30,0.0375
7,30,3731608,3556624,174984,134852,0.953107615,800,274,0.3425,23,0.02875
8,35,3731608,3553856,177752,134852,0.952365843,800,319,0.39875,29,0.03625
9,40,3731608,3552940,178668,134856,0.952120373,800,303,0.37875,29,0.03625
10,45,3731608,3553520,178088,134856,0.952275802,800,313,0.39125,32,0.04
11,50,3731608,3554180,177428,134856,0.952452669,800,339,0.42375,36,0.045
12,55,3731608,3550640,180968,134856,0.951504016,800,333,0.41625,33,0.04125
13,60,3731608,3550960,180648,134856,0.95158977,800,306,0.3825,41,0.05125
14,65,3731608,3551960,179648,134856,0.951857751,800,309,0.38625,25,0.03125
15,70,3731608,3550672,180936,134856,0.951512592,800,353,0.44125,31,0.03875
16,75,3731608,3552488,179120,134856,0.951999245,800,364,0.455,44,0.055
17,80,3731608,3551172,180436,134856,0.951646582,800,291,0.36375,30,0.0375
18,85,3731608,3550776,180832,134860,0.951540462,800,352,0.44,32,0.04
19,90,3731608,3552100,179508,134860,0.951895269,800,323,0.40375,32,0.04
20,95,3731608,3551916,179692,134860,0.95184596,800,350,0.4375,33,0.04125
21,100,3731608,3551516,180092,134860,0.951738768,800,297,0.37125,19,0.02375
22,105,3731608,3541932,189676,134860,0.949170438,800,309,0.38625,50,0.0625
23,110,3731608,3542124,189484,134860,0.94922189,800,339,0.42375,35,0.04375
24,115,3731608,3544172,187436,134860,0.949770715,800,303,0.37875,35,0.04375
25,120,3731608,3542688,188920,134860,0.949373032,800,367,0.45875,50,0.0625
26,125,3731608,3542260,189348,134860,0.949258336,800,313,0.39125,22,0.0275
27,130,3731608,3543272,188336,134860,0.949529533,800,323,0.40375,29,0.03625
28,135,3731608,3543872,187736,134860,0.949690321,800,284,0.355,22,0.0275
29,140,3731608,3542636,188972,134860,0.949359097,800,310,0.3875,48,0.06
30,145,3731608,3543876,187732,134868,0.949691393,800,297,0.37125,31,0.03875
31,150,3731608,3546464,185144,134876,0.950384928,800,276,0.345,36,0.045
32,155,3731608,3545824,185784,134876,0.95021342,800,273,0.34125,24,0.03
33,160,3731608,3546412,185196,134876,0.950370993,800,345,0.43125,39,0.04875
34,165,3731608,3547632,183976,134876,0.95069793,800,334,0.4175,25,0.03125
35,170,3731608,3547104,184504,134876,0.950556436,800,332,0.415,26,0.0325
36,175,3731608,3547352,184256,134876,0.950622895,800,325,0.40625,28,0.035
37,180,3731608,3548952,182656,134876,0.951051665,800,325,0.40625,25,0.03125
38,185,3731608,3549164,182444,134876,0.951108477,800,300,0.375,38,0.0475
39,190,3731608,3549328,182280,134876,0.951152425,800,282,0.3525,18,0.0225
40,195,3731608,3547664,183944,134876,0.950706505,800,313,0.39125,37,0.04625
41,200,3731608,3547108,184500,134880,0.950557508,800,283,0.35375,20,0.025
42,205,3731608,3548904,182704,134880,0.951038802,800,313,0.39125,19,0.02375
43,210,3731608,3547988,183620,134880,0.950793331,800,294,0.3675,42,0.0525
44,215,3731608,3548092,183516,134880,0.950821201,800,338,0.4225,38,0.0475
45,220,3731608,3548208,183400,134880,0.950852287,800,309,0.38625,22,0.0275
46,225,3731608,3546520,185088,134880,0.950399935,800,264,0.33,24,0.03
47,230,3731608,3546476,185132,134880,0.950388144,800,282,0.3525,29,0.03625
48,235,3731608,3546508,185100,134880,0.950396719,800,345,0.43125,19,0.02375
49,240,3731608,3547596,184012,134880,0.950688282,800,323,0.40375,42,0.0525
50,245,3731608,3546660,184948,134880,0.950437452,800,328,0.41,31,0.03875
51,250,3731608,3548600,183008,134880,0.950957335,800,325,0.40625,47,0.05875
52,255,3731608,3548456,183152,134880,0.950918746,800,313,0.39125,33,0.04125
53,260,3731608,3547256,184352,134880,0.950597169,800,320,0.4,43,0.05375
54,266,3731608,3548672,182936,134892,0.95097663,800,313,0.39125,39,0.04875
55,271,3731608,3549208,182400,134896,0.951120268,800,303,0.37875,28,0.035
56,276,3731608,3546016,185592,134896,0.950264872,800,335,0.41875,23,0.02875
57,281,3731608,3549040,182568,134896,0.951075247,800,297,0.37125,28,0.035
58,286,3731608,3548528,183080,134896,0.950938041,800,374,0.4675,29,0.03625
59,291,3731608,3549856,181752,134896,0.951293919,800,310,0.3875,32,0.04
60,296,3731608,3549860,181748,134900,0.951294991,800,284,0.355,25,0.03125
