Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.28761E+14,3.28762E+14,84.678942,4,,0,59,,4,60,59.4551495
0,3.28762E+14,3.28762E+14,33.720874,1,,1,60,,,,
0,3.28762E+14,3.28762E+14,16.859083,0,,2,60,,,,
0,3.28762E+14,3.28762E+14,16.763031,0,,3,59,,,,
0,3.28762E+14,3.28762E+14,16.762932,0,,4,60,,,,
0,3.28762E+14,3.28762E+14,16.762368,0,,5,59,,,,
0,3.28762E+14,3.28762E+14,16.763148,0,,6,60,,,,
0,3.28762E+14,3.28762E+14,16.762547,0,,7,60,,,,
0,3.28762E+14,3.28762E+14,16.762422,0,,8,59,,,,
0,3.28762E+14,3.28762E+14,16.76243,0,,9,60,,,,
0,3.28762E+14,3.28762E+14,16.762384,0,,10,60,,,,
0,3.28762E+14,3.28762E+14,16.762289,0,,11,59,,,,
0,3.28762E+14,3.28762E+14,16.762535,0,,12,60,,,,
0,3.28762E+14,3.28762E+14,16.762621,0,,13,59,,,,
0,3.28762E+14,3.28762E+14,16.762477,0,,14,59,,,,
0,3.28762E+14,3.28762E+14,16.762565,0,,15,60,,,,
0,3.28762E+14,3.28762E+14,16.761726,0,,16,60,,,,
0,3.28762E+14,3.28762E+14,16.762621,0,,17,59,,,,
0,3.28762E+14,3.28762E+14,16.762513,0,,18,60,,,,
0,3.28762E+14,3.28762E+14,16.762269,0,,19,60,,,,
0,3.28762E+14,3.28762E+14,16.762349,0,,20,59,,,,
0,3.28762E+14,3.28762E+14,16.762154,0,,21,60,,,,
0,3.28762E+14,3.28762E+14,16.762373,0,,22,60,,,,
0,3.28762E+14,3.28762E+14,16.762255,0,,23,59,,,,
0,3.28762E+14,3.28762E+14,16.762197,0,,24,60,,,,
0,3.28762E+14,3.28762E+14,16.762203,0,,25,60,,,,
0,3.28762E+14,3.28762E+14,16.761796,0,,26,59,,,,
0,3.28762E+14,3.28762E+14,16.762294,0,,27,60,,,,
0,3.28762E+14,3.28762E+14,16.762036,0,,28,60,,,,
0,3.28762E+14,3.28762E+14,16.762073,0,,29,59,,,,
0,3.28762E+14,3.28762E+14,16.761956,0,,30,60,,,,
0,3.28762E+14,3.28762E+14,16.762087,0,,31,60,,,,
0,3.28762E+14,3.28762E+14,16.761881,0,,32,59,,,,
0,3.28762E+14,3.28762E+14,16.76205,0,,33,60,,,,
0,3.28762E+14,3.28762E+14,16.762285,0,,34,60,,,,
0,3.28762E+14,3.28762E+14,16.762203,0,,35,59,,,,
0,3.28762E+14,3.28762E+14,16.762262,0,,36,60,,,,
0,3.28762E+14,3.28762E+14,16.76221,0,,37,60,,,,
0,3.28762E+14,3.28762E+14,16.762048,0,,38,59,,,,
0,3.28762E+14,3.28762E+14,16.76197,0,,39,60,,,,
0,3.28762E+14,3.28762E+14,16.762041,0,,40,60,,,,
0,3.28762E+14,3.28762E+14,16.762094,0,,41,59,,,,
0,3.28762E+14,3.28762E+14,16.761986,0,,42,60,,,,
0,3.28762E+14,3.28762E+14,16.761725,0,,43,60,,,,
0,3.28762E+14,3.28762E+14,16.762128,0,,44,59,,,,
0,3.28762E+14,3.28762E+14,16.761834,0,,45,59,,,,
0,3.28762E+14,3.28762E+14,16.762207,0,,46,60,,,,
0,3.28762E+14,3.28762E+14,16.761586,0,,47,59,,,,
0,3.28762E+14,3.28762E+14,16.760871,0,,48,60,,,,
0,3.28762E+14,3.28762E+14,16.761143,0,,49,59,,,,
0,3.28762E+14,3.28762E+14,16.76202,0,,50,60,,,,
0,3.28762E+14,3.28762E+14,16.76193,0,,51,60,,,,
0,3.28762E+14,3.28762E+14,16.76159,0,,52,59,,,,
0,3.28762E+14,3.28762E+14,16.761537,0,,53,60,,,,
0,3.28762E+14,3.28763E+14,16.76189,0,,54,60,,,,
0,3.28763E+14,3.28763E+14,16.761821,0,,55,59,,,,
0,3.28763E+14,3.28763E+14,16.76154,0,,56,60,,,,
0,3.28763E+14,3.28763E+14,16.761074,0,,57,60,,,,
0,3.28763E+14,3.28763E+14,16.760957,0,,58,59,,,,
1,3.28763E+14,3.28763E+14,16.761563,0,,59,60,,,,
1,3.28763E+14,3.28763E+14,16.761767,0,,60,60,,,,
1,3.28763E+14,3.28763E+14,16.762119,0,,61,59,,,,
1,3.28763E+14,3.28763E+14,16.761758,0,,62,60,,,,
1,3.28763E+14,3.28763E+14,16.761642,0,,63,60,,,,
1,3.28763E+14,3.28763E+14,16.761864,0,,64,59,,,,
1,3.28763E+14,3.28763E+14,16.761807,0,,65,60,,,,
1,3.28763E+14,3.28763E+14,16.761663,0,,66,60,,,,
1,3.28763E+14,3.28763E+14,16.762003,0,,67,59,,,,
1,3.28763E+14,3.28763E+14,16.762167,0,,68,60,,,,
1,3.28763E+14,3.28763E+14,16.761633,0,,69,60,,,,
1,3.28763E+14,3.28763E+14,16.761367,0,,70,59,,,,
1,3.28763E+14,3.28763E+14,16.761137,0,,71,60,,,,
1,3.28763E+14,3.28763E+14,16.76155,0,,72,60,,,,
1,3.28763E+14,3.28763E+14,16.761855,0,,73,59,,,,
1,3.28763E+14,3.28763E+14,16.761346,0,,74,60,,,,
1,3.28763E+14,3.28763E+14,16.761419,0,,75,60,,,,
1,3.28763E+14,3.28763E+14,16.761661,0,,76,59,,,,
1,3.28763E+14,3.28763E+14,16.762101,0,,77,60,,,,
1,3.28763E+14,3.28763E+14,16.762266,0,,78,60,,,,
1,3.28763E+14,3.28763E+14,16.76165,0,,79,59,,,,
1,3.28763E+14,3.28763E+14,16.760752,0,,80,60,,,,
1,3.28763E+14,3.28763E+14,16.76132,0,,81,60,,,,
1,3.28763E+14,3.28763E+14,16.76139,0,,82,59,,,,
1,3.28763E+14,3.28763E+14,16.761853,0,,83,60,,,,
1,3.28763E+14,3.28763E+14,16.761952,0,,84,60,,,,
1,3.28763E+14,3.28763E+14,16.761751,0,,85,59,,,,
1,3.28763E+14,3.28763E+14,16.761087,0,,86,60,,,,
1,3.28763E+14,3.28763E+14,16.761148,0,,87,60,,,,
1,3.28763E+14,3.28763E+14,16.76137,0,,88,59,,,,
1,3.28763E+14,3.28763E+14,16.761756,0,,89,60,,,,
1,3.28763E+14,3.28763E+14,16.761568,0,,90,59,,,,
1,3.28763E+14,3.28763E+14,16.761809,0,,91,60,,,,
1,3.28763E+14,3.28763E+14,16.761982,0,,92,60,,,,
1,3.28763E+14,3.28763E+14,16.761346,0,,93,59,,,,
1,3.28763E+14,3.28763E+14,16.761566,0,,94,60,,,,
1,3.28763E+14,3.28763E+14,16.762535,0,,95,60,,,,
1,3.28763E+14,3.28763E+14,16.761957,0,,96,59,,,,
1,3.28763E+14,3.28763E+14,16.761544,0,,97,60,,,,
1,3.28763E+14,3.28763E+14,16.761281,0,,98,60,,,,
1,3.28763E+14,3.28763E+14,16.76185,0,,99,59,,,,
1,3.28763E+14,3.28763E+14,16.761612,0,,100,60,,,,
1,3.28763E+14,3.28763E+14,16.76154,0,,101,60,,,,
1,3.28763E+14,3.28763E+14,16.761242,0,,102,59,,,,
1,3.28763E+14,3.28763E+14,16.761853,0,,103,60,,,,
1,3.28763E+14,3.28763E+14,16.761658,0,,104,60,,,,
1,3.28763E+14,3.28763E+14,16.761843,0,,105,59,,,,
1,3.28763E+14,3.28763E+14,16.761653,0,,106,60,,,,
1,3.28763E+14,3.28763E+14,16.761617,0,,107,60,,,,
1,3.28763E+14,3.28763E+14,16.76168,0,,108,59,,,,
1,3.28763E+14,3.28763E+14,16.761579,0,,109,60,,,,
1,3.28763E+14,3.28763E+14,16.761663,0,,110,60,,,,
1,3.28763E+14,3.28763E+14,16.761497,0,,111,59,,,,
1,3.28763E+14,3.28763E+14,16.761671,0,,112,60,,,,
1,3.28763E+14,3.28763E+14,16.761807,0,,113,60,,,,
1,3.28763E+14,3.28764E+14,16.762021,0,,114,59,,,,
1,3.28764E+14,3.28764E+14,16.761768,0,,115,60,,,,
1,3.28764E+14,3.28764E+14,16.761504,0,,116,59,,,,
1,3.28764E+14,3.28764E+14,16.761002,0,,117,60,,,,
1,3.28764E+14,3.28764E+14,16.760005,0,,118,60,,,,
2,3.28764E+14,3.28764E+14,16.759466,0,,119,60,,,,
2,3.28764E+14,3.28764E+14,16.760832,0,,120,58,,,,
2,3.28764E+14,3.28764E+14,16.761206,0,,121,60,,,,
2,3.28764E+14,3.28764E+14,16.761756,0,,122,59,,,,
2,3.28764E+14,3.28764E+14,16.759837,0,,123,60,,,,
2,3.28764E+14,3.28764E+14,16.758041,0,,124,60,,,,
2,3.28764E+14,3.28764E+14,16.760997,0,,125,59,,,,
2,3.28764E+14,3.28764E+14,16.76041,0,,126,60,,,,
2,3.28764E+14,3.28764E+14,16.760344,0,,127,60,,,,
2,3.28764E+14,3.28764E+14,16.762217,0,,128,59,,,,
2,3.28764E+14,3.28764E+14,16.761707,0,,129,60,,,,
2,3.28764E+14,3.28764E+14,16.761535,0,,130,60,,,,
2,3.28764E+14,3.28764E+14,16.762128,0,,131,59,,,,
2,3.28764E+14,3.28764E+14,16.761779,0,,132,60,,,,
2,3.28764E+14,3.28764E+14,16.762058,0,,133,60,,,,
2,3.28764E+14,3.28764E+14,16.762077,0,,134,59,,,,
2,3.28764E+14,3.28764E+14,16.762485,0,,135,60,,,,
2,3.28764E+14,3.28764E+14,16.7612,0,,136,60,,,,
2,3.28764E+14,3.28764E+14,16.761357,0,,137,59,,,,
2,3.28764E+14,3.28764E+14,16.760312,0,,138,60,,,,
2,3.28764E+14,3.28764E+14,16.758237,0,,139,60,,,,
2,3.28764E+14,3.28764E+14,16.759445,0,,140,59,,,,
2,3.28764E+14,3.28764E+14,16.76156,0,,141,60,,,,
