Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3549552k used 182056k free 75064k buffers ,3731608,3549552,182056,75064,, 800%cpu 247%user 0%nice 66%sys 481%idle 0%iow 3%irq 3%sirq 0%host ,800,247,,66,,
2,5, Mem: 3731608k total 3555968k used 175640k free 75076k buffers ,3731608,3555968,175640,75076,, 800%cpu 294%user 0%nice 53%sys 441%idle 0%iow 9%irq 3%sirq 0%host ,800,294,,53,,
3,10, Mem: 3731608k total 3521644k used 209964k free 75084k buffers ,3731608,3521644,209964,75084,, 800%cpu 309%user 3%nice 78%sys 400%idle 0%iow 6%irq 3%sirq 0%host ,800,309,,78,,
4,15, Mem: 3731608k total 3526636k used 204972k free 75084k buffers ,3731608,3526636,204972,75084,, 800%cpu 271%user 0%nice 65%sys 455%idle 0%iow 6%irq 3%sirq 0%host ,800,271,,65,,
5,20, Mem: 3731608k total 3534628k used 196980k free 75088k buffers ,3731608,3534628,196980,75088,, 800%cpu 294%user 0%nice 68%sys 429%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,68,,
6,25, Mem: 3731608k total 3540356k used 191252k free 75096k buffers ,3731608,3540356,191252,75096,, 800%cpu 248%user 0%nice 55%sys 487%idle 0%iow 6%irq 3%sirq 0%host ,800,248,,55,,
7,30, Mem: 3731608k total 3548204k used 183404k free 75096k buffers ,3731608,3548204,183404,75096,, 800%cpu 226%user 0%nice 65%sys 506%idle 0%iow 3%irq 0%sirq 0%host ,800,226,,65,,
8,35, Mem: 3731608k total 3555740k used 175868k free 75104k buffers ,3731608,3555740,175868,75104,, 800%cpu 284%user 0%nice 63%sys 441%idle 0%iow 6%irq 6%sirq 0%host ,800,284,,63,,
9,40, Mem: 3731608k total 3523784k used 207824k free 75108k buffers ,3731608,3523784,207824,75108,, 800%cpu 281%user 0%nice 68%sys 442%idle 0%iow 6%irq 3%sirq 0%host ,800,281,,68,,
10,45, Mem: 3731608k total 3531168k used 200440k free 75116k buffers ,3731608,3531168,200440,75116,, 800%cpu 261%user 0%nice 48%sys 484%idle 0%iow 6%irq 0%sirq 0%host ,800,261,,48,,
11,50, Mem: 3731608k total 3535880k used 195728k free 75120k buffers ,3731608,3535880,195728,75120,, 800%cpu 294%user 3%nice 63%sys 431%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,63,,
12,55, Mem: 3731608k total 3544704k used 186904k free 75128k buffers ,3731608,3544704,186904,75128,, 800%cpu 213%user 0%nice 56%sys 525%idle 0%iow 6%irq 0%sirq 0%host ,800,213,,56,,
13,60, Mem: 3731608k total 3546992k used 184616k free 75132k buffers ,3731608,3546992,184616,75132,, 800%cpu 248%user 0%nice 74%sys 471%idle 0%iow 3%irq 3%sirq 0%host ,800,248,,74,,
14,65, Mem: 3731608k total 3552760k used 178848k free 75132k buffers ,3731608,3552760,178848,75132,, 800%cpu 242%user 0%nice 71%sys 477%idle 0%iow 6%irq 3%sirq 0%host ,800,242,,71,,
15,70, Mem: 3731608k total 3529400k used 202208k free 75140k buffers ,3731608,3529400,202208,75140,, 800%cpu 276%user 3%nice 67%sys 448%idle 0%iow 6%irq 0%sirq 0%host ,800,276,,67,,
16,75, Mem: 3731608k total 3531892k used 199716k free 75144k buffers ,3731608,3531892,199716,75144,, 800%cpu 222%user 0%nice 47%sys 525%idle 0%iow 6%irq 0%sirq 0%host ,800,222,,47,,
17,80, Mem: 3731608k total 3538496k used 193112k free 75144k buffers ,3731608,3538496,193112,75144,, 800%cpu 203%user 3%nice 56%sys 528%idle 0%iow 6%irq 3%sirq 0%host ,800,203,,56,,
