Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3674556k used 57052k free 135892k buffers ,3731608,3674556,57052,135892,, 800%cpu 347%user 0%nice 66%sys 384%idle 0%iow 3%irq 0%sirq 0%host ,800,347,,66,,
2,6, Mem: 3731608k total 3482740k used 248868k free 135892k buffers ,3731608,3482740,248868,135892,, 800%cpu 325%user 6%nice 56%sys 403%idle 0%iow 6%irq 3%sirq 0%host ,800,325,,56,,
3,11, Mem: 3731608k total 3492720k used 238888k free 135892k buffers ,3731608,3492720,238888,135892,, 800%cpu 334%user 0%nice 63%sys 394%idle 0%iow 9%irq 0%sirq 0%host ,800,334,,63,,
4,16, Mem: 3731608k total 3486724k used 244884k free 135892k buffers ,3731608,3486724,244884,135892,, 800%cpu 263%user 0%nice 41%sys 488%idle 0%iow 9%irq 0%sirq 0%host ,800,263,,41,,
5,21, Mem: 3731608k total 3486260k used 245348k free 135892k buffers ,3731608,3486260,245348,135892,, 800%cpu 267%user 0%nice 64%sys 467%idle 0%iow 3%irq 0%sirq 0%host ,800,267,,64,,
6,26, Mem: 3731608k total 3489116k used 242492k free 135892k buffers ,3731608,3489116,242492,135892,, 800%cpu 294%user 0%nice 50%sys 447%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,50,,
7,31, Mem: 3731608k total 3492464k used 239144k free 135892k buffers ,3731608,3492464,239144,135892,, 800%cpu 281%user 3%nice 50%sys 456%idle 0%iow 6%irq 3%sirq 0%host ,800,281,,50,,
8,36, Mem: 3731608k total 3490980k used 240628k free 135892k buffers ,3731608,3490980,240628,135892,, 800%cpu 259%user 0%nice 66%sys 463%idle 0%iow 6%irq 6%sirq 0%host ,800,259,,66,,
9,41, Mem: 3731608k total 3482268k used 249340k free 135892k buffers ,3731608,3482268,249340,135892,, 800%cpu 235%user 9%nice 68%sys 476%idle 0%iow 6%irq 6%sirq 0%host ,800,235,,68,,
10,46, Mem: 3731608k total 3492556k used 239052k free 135896k buffers ,3731608,3492556,239052,135896,, 800%cpu 303%user 0%nice 68%sys 423%idle 0%iow 6%irq 0%sirq 0%host ,800,303,,68,,
11,51, Mem: 3731608k total 3485644k used 245964k free 135900k buffers ,3731608,3485644,245964,135900,, 800%cpu 319%user 0%nice 58%sys 413%idle 0%iow 6%irq 3%sirq 0%host ,800,319,,58,,
12,56, Mem: 3731608k total 3489456k used 242152k free 135900k buffers ,3731608,3489456,242152,135900,, 800%cpu 316%user 0%nice 72%sys 403%idle 0%iow 9%irq 0%sirq 0%host ,800,316,,72,,
13,61, Mem: 3731608k total 3610984k used 120624k free 135900k buffers ,3731608,3610984,120624,135900,, 800%cpu 341%user 0%nice 50%sys 400%idle 0%iow 6%irq 3%sirq 0%host ,800,341,,50,,
14,66, Mem: 3731608k total 3489892k used 241716k free 135916k buffers ,3731608,3489892,241716,135916,, 800%cpu 288%user 0%nice 45%sys 461%idle 0%iow 6%irq 0%sirq 0%host ,800,288,,45,,
15,71, Mem: 3731608k total 3487496k used 244112k free 135924k buffers ,3731608,3487496,244112,135924,, 800%cpu 291%user 9%nice 63%sys 428%idle 0%iow 6%irq 3%sirq 0%host ,800,291,,63,,
16,76, Mem: 3731608k total 3489376k used 242232k free 135928k buffers ,3731608,3489376,242232,135928,, 800%cpu 352%user 0%nice 58%sys 384%idle 0%iow 3%irq 3%sirq 0%host ,800,352,,58,,
17,81, Mem: 3731608k total 3493904k used 237704k free 135928k buffers ,3731608,3493904,237704,135928,, 800%cpu 281%user 0%nice 69%sys 441%idle 0%iow 9%irq 0%sirq 0%host ,800,281,,69,,
18,86, Mem: 3731608k total 3492108k used 239500k free 135928k buffers ,3731608,3492108,239500,135928,, 800%cpu 331%user 3%nice 56%sys 403%idle 0%iow 6%irq 0%sirq 0%host ,800,331,,56,,
19,91, Mem: 3731608k total 3485652k used 245956k free 135928k buffers ,3731608,3485652,245956,135928,, 800%cpu 294%user 9%nice 72%sys 419%idle 0%iow 3%irq 3%sirq 0%host ,800,294,,72,,
20,96, Mem: 3731608k total 3495128k used 236480k free 135928k buffers ,3731608,3495128,236480,135928,, 800%cpu 303%user 0%nice 65%sys 423%idle 0%iow 6%irq 3%sirq 0%host ,800,303,,65,,
21,101, Mem: 3731608k total 3488624k used 242984k free 135932k buffers ,3731608,3488624,242984,135932,, 800%cpu 272%user 0%nice 66%sys 453%idle 0%iow 6%irq 3%sirq 0%host ,800,272,,66,,
22,106, Mem: 3731608k total 3492528k used 239080k free 135932k buffers ,3731608,3492528,239080,135932,, 800%cpu 275%user 0%nice 59%sys 456%idle 0%iow 6%irq 3%sirq 0%host ,800,275,,59,,
23,111, Mem: 3731608k total 3490604k used 241004k free 135932k buffers ,3731608,3490604,241004,135932,, 800%cpu 322%user 0%nice 47%sys 422%idle 0%iow 6%irq 3%sirq 0%host ,800,322,,47,,
24,116, Mem: 3731608k total 3495180k used 236428k free 135932k buffers ,3731608,3495180,236428,135932,, 800%cpu 234%user 0%nice 63%sys 494%idle 0%iow 9%irq 0%sirq 0%host ,800,234,,63,,
25,121, Mem: 3731608k total 3672616k used 58992k free 135932k buffers ,3731608,3672616,58992,135932,, 800%cpu 282%user 0%nice 61%sys 448%idle 0%iow 6%irq 3%sirq 0%host ,800,282,,61,,
26,126, Mem: 3731608k total 3484684k used 246924k free 135916k buffers ,3731608,3484684,246924,135916,, 800%cpu 266%user 0%nice 66%sys 463%idle 0%iow 3%irq 3%sirq 0%host ,800,266,,66,,
27,131, Mem: 3731608k total 3488140k used 243468k free 135916k buffers ,3731608,3488140,243468,135916,, 800%cpu 281%user 0%nice 53%sys 459%idle 0%iow 6%irq 0%sirq 0%host ,800,281,,53,,
28,136, Mem: 3731608k total 3485260k used 246348k free 135916k buffers ,3731608,3485260,246348,135916,, 800%cpu 313%user 0%nice 52%sys 426%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,52,,
29,141, Mem: 3731608k total 3488892k used 242716k free 135916k buffers ,3731608,3488892,242716,135916,, 800%cpu 267%user 3%nice 58%sys 467%idle 0%iow 3%irq 3%sirq 0%host ,800,267,,58,,
30,147, Mem: 3731608k total 3486496k used 245112k free 135916k buffers ,3731608,3486496,245112,135916,, 800%cpu 263%user 0%nice 56%sys 475%idle 0%iow 6%irq 0%sirq 0%host ,800,263,,56,,
31,152, Mem: 3731608k total 3486504k used 245104k free 135920k buffers ,3731608,3486504,245104,135920,, 800%cpu 325%user 0%nice 59%sys 406%idle 0%iow 6%irq 3%sirq 0%host ,800,325,,59,,
32,157, Mem: 3731608k total 3481692k used 249916k free 135920k buffers ,3731608,3481692,249916,135920,, 800%cpu 275%user 9%nice 53%sys 453%idle 0%iow 6%irq 3%sirq 0%host ,800,275,,53,,
33,162, Mem: 3731608k total 3486332k used 245276k free 135944k buffers ,3731608,3486332,245276,135944,, 800%cpu 272%user 0%nice 53%sys 463%idle 0%iow 13%irq 0%sirq 0%host ,800,272,,53,,
34,167, Mem: 3731608k total 3478536k used 253072k free 135944k buffers ,3731608,3478536,253072,135944,, 800%cpu 288%user 6%nice 53%sys 450%idle 0%iow 3%irq 0%sirq 0%host ,800,288,,53,,
35,172, Mem: 3731608k total 3488460k used 243148k free 135944k buffers ,3731608,3488460,243148,135944,, 800%cpu 331%user 0%nice 59%sys 403%idle 0%iow 6%irq 0%sirq 0%host ,800,331,,59,,
36,177, Mem: 3731608k total 3478876k used 252732k free 135944k buffers ,3731608,3478876,252732,135944,, 800%cpu 284%user 0%nice 56%sys 450%idle 0%iow 6%irq 3%sirq 0%host ,800,284,,56,,
37,182, Mem: 3731608k total 3611992k used 119616k free 135952k buffers ,3731608,3611992,119616,135952,, 800%cpu 312%user 0%nice 45%sys 436%idle 0%iow 6%irq 0%sirq 0%host ,800,312,,45,,
38,187, Mem: 3731608k total 3489672k used 241936k free 135952k buffers ,3731608,3489672,241936,135952,, 800%cpu 338%user 0%nice 56%sys 400%idle 0%iow 6%irq 0%sirq 0%host ,800,338,,56,,
39,192, Mem: 3731608k total 3489152k used 242456k free 135952k buffers ,3731608,3489152,242456,135952,, 800%cpu 294%user 0%nice 59%sys 444%idle 0%iow 3%irq 0%sirq 0%host ,800,294,,59,,
40,197, Mem: 3731608k total 3484708k used 246900k free 135956k buffers ,3731608,3484708,246900,135956,, 800%cpu 322%user 0%nice 66%sys 406%idle 0%iow 6%irq 0%sirq 0%host ,800,322,,66,,
41,202, Mem: 3731608k total 3486804k used 244804k free 135956k buffers ,3731608,3486804,244804,135956,, 800%cpu 306%user 3%nice 47%sys 438%idle 0%iow 3%irq 3%sirq 0%host ,800,306,,47,,
42,207, Mem: 3731608k total 3490260k used 241348k free 135956k buffers ,3731608,3490260,241348,135956,, 800%cpu 316%user 0%nice 53%sys 422%idle 0%iow 6%irq 3%sirq 0%host ,800,316,,53,,
43,212, Mem: 3731608k total 3483104k used 248504k free 135956k buffers ,3731608,3483104,248504,135956,, 800%cpu 303%user 0%nice 68%sys 419%idle 0%iow 6%irq 3%sirq 0%host ,800,303,,68,,
44,217, Mem: 3731608k total 3471028k used 260580k free 135956k buffers ,3731608,3471028,260580,135956,, 800%cpu 291%user 0%nice 84%sys 413%idle 0%iow 9%irq 3%sirq 0%host ,800,291,,84,,
