Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
7,1.87277E+14,1.87277E+14,84.291311,1.87277E+14,1.87277E+14,60.496465,daisy,0.54761267,,,144.787776,,41,6,,,,
7,1.87277E+14,1.87277E+14,89.174384,1.87277E+14,1.87277E+14,67.525111,daisy,0.68265146,,,156.699495,,42,5,,,,
8,1.87277E+14,1.87278E+14,83.231675,1.87278E+14,1.87278E+14,62.757298,daisy,0.4719128,,,145.988973,,43,6,,,,
8,1.87278E+14,1.87278E+14,86.198237,1.87278E+14,1.87278E+14,66.588028,daisy,0.45558262,,,152.786265,,44,6,,,,
8,1.87278E+14,1.87278E+14,82.139747,1.87278E+14,1.87278E+14,63.008704,daisy,0.47434983,,,145.148451,,45,6,,,,
8,1.87278E+14,1.87278E+14,85.685373,1.87278E+14,1.87278E+14,57.05787,daisy,0.57471234,,,142.743243,,46,6,,,,
8,1.87278E+14,1.87278E+14,82.442248,1.87278E+14,1.87278E+14,59.67162,daisy,0.56072855,,,142.113868,,47,6,,,,
8,1.87278E+14,1.87278E+14,89.07553,1.87278E+14,1.87278E+14,65.388965,daisy,0.522433,,,154.464495,,48,6,,,,
9,1.87278E+14,1.87279E+14,82.284279,1.87279E+14,1.87279E+14,64.802402,daisy,0.43564865,,,147.086681,,49,6,,,,
9,1.87279E+14,1.87279E+14,84.999905,1.87279E+14,1.87279E+14,85.475373,daisy,0.55921346,,,170.475278,,50,6,,,,
9,1.87279E+14,1.87279E+14,88.372978,1.87279E+14,1.87279E+14,93.123186,daisy,0.5226939,,,181.496164,,51,6,,,,
9,1.87279E+14,1.87279E+14,81.228342,1.87279E+14,1.87279E+14,63.639381,daisy,0.62225074,,,144.867723,,52,5,,,,
9,1.87279E+14,1.87279E+14,90.752561,1.87279E+14,1.87279E+14,66.596256,daisy,0.52756214,,,157.348817,,53,6,,,,
9,1.87279E+14,1.87279E+14,82.070216,1.87279E+14,1.8728E+14,64.895319,daisy,0.5791615,,,146.965535,,54,7,,,,
10,1.8728E+14,1.8728E+14,82.779019,1.8728E+14,1.8728E+14,63.314382,daisy,0.5607369,,,146.093401,,55,5,,,,
10,1.8728E+14,1.8728E+14,89.248498,1.8728E+14,1.8728E+14,60.864538,daisy,0.5938195,,,150.113036,,56,6,,,,
10,1.8728E+14,1.8728E+14,82.676935,1.8728E+14,1.8728E+14,82.79855,daisy,0.49092597,,,165.475485,,57,6,,,,
10,1.8728E+14,1.8728E+14,82.070529,1.8728E+14,1.8728E+14,65.137923,daisy,0.58984417,,,147.208452,,58,6,,,,
10,1.8728E+14,1.8728E+14,89.704228,1.8728E+14,1.8728E+14,63.164433,daisy,0.556887,,,152.868661,,59,6,,,,
10,1.8728E+14,1.8728E+14,81.430216,1.8728E+14,1.87281E+14,61.636672,daisy,0.5097257,,,143.066888,,60,6,,,,
11,1.87281E+14,1.87281E+14,82.805998,1.87281E+14,1.87281E+14,60.058183,daisy,0.6239792,,,142.864181,,61,6,,,,
11,1.87281E+14,1.87281E+14,90.026259,1.87281E+14,1.87281E+14,64.255736,daisy,0.580567,,,154.281995,,62,6,,,,
11,1.87281E+14,1.87281E+14,83.874436,1.87281E+14,1.87281E+14,62.636152,daisy,0.5380527,,,146.510588,,63,6,,,,
11,1.87281E+14,1.87281E+14,81.649383,1.87281E+14,1.87281E+14,63.534538,daisy,0.4895917,,,145.183921,,64,6,,,,
11,1.87281E+14,1.87281E+14,85.860581,1.87281E+14,1.87281E+14,66.551985,daisy,0.5509317,,,152.412566,,65,6,,,,
11,1.87281E+14,1.87281E+14,80.359435,1.87281E+14,1.87282E+14,63.926985,daisy,0.6115233,,,144.28642,,66,6,,,,
12,1.87282E+14,1.87282E+14,83.351779,1.87282E+14,1.87282E+14,57.72761,daisy,0.6052807,,,141.079389,,67,6,,,,
12,1.87282E+14,1.87282E+14,86.415842,1.87282E+14,1.87282E+14,69.316934,daisy,0.6000697,,,155.732776,,68,6,,,,
12,1.87282E+14,1.87282E+14,83.386362,1.87282E+14,1.87282E+14,65.132924,daisy,0.57927275,,,148.519286,,69,6,,,,
12,1.87282E+14,1.87282E+14,81.695477,1.87282E+14,1.87282E+14,64.263131,daisy,0.45105377,,,145.958608,,70,6,,,,
12,1.87282E+14,1.87282E+14,87.7373,1.87282E+14,1.87282E+14,69.49584,daisy,0.50930405,,,157.23314,,71,6,,,,
12,1.87282E+14,1.87282E+14,81.123342,1.87282E+14,1.87283E+14,66.645319,daisy,0.61325526,,,147.768661,,72,5,,,,
13,1.87283E+14,1.87283E+14,82.349071,1.87283E+14,1.87283E+14,59.605891,daisy,0.60330826,,,141.954962,,73,6,,,,
13,1.87283E+14,1.87283E+14,86.584487,1.87283E+14,1.87283E+14,65.384069,daisy,0.64504546,,,151.968556,,74,6,,,,
13,1.87283E+14,1.87283E+14,81.620425,1.87283E+14,1.87283E+14,69.727716,daisy,0.6319308,,,151.348141,,75,6,,,,
13,1.87283E+14,1.87283E+14,81.651988,1.87283E+14,1.87283E+14,62.083184,daisy,0.59245765,,,143.735172,,76,5,,,,
13,1.87283E+14,1.87283E+14,88.866155,1.87283E+14,1.87283E+14,75.611101,daisy,0.6729659,,,164.477256,,77,6,,,,
13,1.87283E+14,1.87283E+14,82.84605,1.87283E+14,1.87284E+14,67.622872,daisy,0.58167046,,,150.468922,,78,6,,,,
14,1.87284E+14,1.87284E+14,81.798758,1.87284E+14,1.87284E+14,57.030474,daisy,0.5892221,,,138.829232,,79,5,,,,
14,1.87284E+14,1.87284E+14,86.149332,1.87284E+14,1.87284E+14,74.823497,daisy,0.5631137,,,160.972829,,80,5,,,,
14,1.87284E+14,1.87284E+14,83.306883,1.87284E+14,1.87284E+14,71.485371,daisy,0.71279,,,154.792254,,81,5,,,,
14,1.87284E+14,1.87284E+14,81.360112,1.87284E+14,1.87284E+14,68.669174,daisy,0.6076432,,,150.029286,,82,5,,,,
14,1.87284E+14,1.87284E+14,84.342977,1.87284E+14,1.87284E+14,64.55959,daisy,0.61416966,,,148.902567,,83,5,,,,
14,1.87284E+14,1.87284E+14,81.735321,1.87284E+14,1.87285E+14,69.623913,daisy,0.57734287,,,151.359234,,84,5,,,,
15,1.87285E+14,1.87285E+14,83.039071,1.87285E+14,1.87285E+14,63.491256,daisy,0.72928417,,,146.530327,,85,5,,,,
15,1.87285E+14,1.87285E+14,86.814071,1.87285E+14,1.87285E+14,61.912141,daisy,0.5575032,,,148.726212,,86,5,,,,
15,1.87285E+14,1.87285E+14,88.590113,1.87285E+14,1.87285E+14,61.425423,daisy,0.66527617,,,150.015536,,87,5,,,,
15,1.87285E+14,1.87285E+14,85.388134,1.87285E+14,1.87285E+14,60.58287,daisy,0.6522794,,,145.971004,,88,5,,,,
15,1.87285E+14,1.87285E+14,86.075269,1.87285E+14,1.87285E+14,59.145892,daisy,0.5498729,,,145.221161,,89,5,,,,
15,1.87285E+14,1.87285E+14,86.554644,1.87285E+14,1.87286E+14,65.222819,daisy,0.6293839,,,151.777463,,90,5,,,,
16,1.87286E+14,1.87286E+14,82.477508,1.87286E+14,1.87286E+14,58.117558,daisy,0.68583137,,,140.595066,,91,5,,,,
16,1.87286E+14,1.87286E+14,83.355321,1.87286E+14,1.87286E+14,61.608652,daisy,0.6394569,,,144.963973,,92,5,,,,
16,1.87286E+14,1.87286E+14,84.590321,1.87286E+14,1.87286E+14,63.855215,daisy,0.53350884,,,148.445536,,93,5,,,,
16,1.87286E+14,1.87286E+14,82.451831,1.87286E+14,1.87286E+14,61.558965,daisy,0.58913636,,,144.010796,,94,5,,,,
16,1.87286E+14,1.87286E+14,84.111883,1.87286E+14,1.87286E+14,61.268496,daisy,0.5794013,,,145.380379,,95,5,,,,
16,1.87286E+14,1.87286E+14,84.232977,1.87286E+14,1.87287E+14,66.167872,daisy,0.52852684,,,150.400849,,96,5,,,,
17,1.87287E+14,1.87287E+14,81.663759,1.87287E+14,1.87287E+14,64.93308,daisy,0.50040203,,,146.596839,,97,5,,,,
17,1.87287E+14,1.87287E+14,82.243445,1.87287E+14,1.87287E+14,65.300423,daisy,0.70230156,,,147.543868,,98,5,,,,
17,1.87287E+14,1.87287E+14,82.156987,1.87287E+14,1.87287E+14,64.840423,daisy,0.5763921,,,146.99741,,99,5,,,,
17,1.87287E+14,1.87287E+14,81.481987,1.87287E+14,1.87287E+14,65.529017,daisy,0.5983844,,,147.011004,,100,5,,,,
17,1.87287E+14,1.87287E+14,81.638654,1.87287E+14,1.87287E+14,67.257976,daisy,0.62306976,,,148.89663,,101,5,,,,
17,1.87287E+14,1.87287E+14,83.622456,1.87287E+14,1.87288E+14,64.858549,daisy,0.7544773,,,148.481005,,102,5,,,,
18,1.87288E+14,1.87288E+14,84.13605,1.87288E+14,1.87288E+14,79.619904,daisy,0.5572012,,,163.755954,,103,5,,,,
18,1.87288E+14,1.87288E+14,82.178654,1.87288E+14,1.87288E+14,61.610422,daisy,0.5415511,,,143.789076,,104,5,,,,
18,1.87288E+14,1.87288E+14,85.265738,1.87288E+14,1.87288E+14,67.282246,daisy,0.6725374,,,152.547984,,105,5,,,,
18,1.87288E+14,1.87288E+14,81.874227,1.87288E+14,1.87288E+14,63.262455,daisy,0.65637565,,,145.136682,,106,5,,,,
18,1.87288E+14,1.87288E+14,86.438707,1.87288E+14,1.87288E+14,59.946985,daisy,0.5838106,,,146.385692,,107,5,,,,
18,1.87288E+14,1.87288E+14,88.356623,1.87288E+14,1.87289E+14,58.978443,daisy,0.6566169,,,147.335066,,108,5,,,,
19,1.87289E+14,1.87289E+14,83.952508,1.87289E+14,1.87289E+14,82.669488,daisy,0.52956635,,,166.621996,,109,5,,,,
19,1.87289E+14,1.87289E+14,82.791883,1.87289E+14,1.87289E+14,64.23886,daisy,0.4740797,,,147.030743,,110,5,,,,
19,1.87289E+14,1.87289E+14,86.566987,1.87289E+14,1.87289E+14,61.104641,daisy,0.58950037,,,147.671628,,111,5,,,,
19,1.87289E+14,1.87289E+14,85.744748,1.87289E+14,1.87289E+14,60.401569,daisy,0.6585378,,,146.146317,,112,5,,,,
19,1.87289E+14,1.87289E+14,83.628341,1.87289E+14,1.87289E+14,61.739068,daisy,0.58989114,,,145.367409,,113,5,,,,
19,1.87289E+14,1.87289E+14,107.38048,1.87289E+14,1.8729E+14,66.831413,daisy,0.6036019,,,174.211893,,114,5,,,,
20,1.8729E+14,1.8729E+14,93.696207,1.8729E+14,1.8729E+14,64.713965,daisy,0.56881624,,,158.410172,,115,5,,,,
20,1.8729E+14,1.8729E+14,81.132247,1.8729E+14,1.8729E+14,72.351726,daisy,0.58761626,,,153.483973,,116,5,,,,
20,1.8729E+14,1.8729E+14,85.375009,1.8729E+14,1.8729E+14,60.91709,daisy,0.6554187,,,146.292099,,117,5,,,,
20,1.8729E+14,1.8729E+14,86.352301,1.8729E+14,1.8729E+14,68.901361,daisy,0.60475415,,,155.253662,,118,5,,,,
20,1.8729E+14,1.8729E+14,82.132352,1.8729E+14,1.8729E+14,63.611673,daisy,0.70274687,,,145.744025,,119,5,,,,
20,1.8729E+14,1.8729E+14,87.595946,1.8729E+14,1.87291E+14,61.790995,daisy,0.489869,,,149.386941,,120,5,,,,
21,1.87291E+14,1.87291E+14,84.432977,1.87291E+14,1.87291E+14,71.319226,daisy,0.6059979,,,155.752203,,121,5,,,,
21,1.87291E+14,1.87291E+14,82.777768,1.87291E+14,1.87291E+14,60.191152,daisy,0.5558551,,,142.96892,,122,5,,,,
21,1.87291E+14,1.87291E+14,89.960894,1.87291E+14,1.87291E+14,60.798339,daisy,0.7278851,,,150.759233,,123,5,,,,
21,1.87291E+14,1.87291E+14,85.927457,1.87291E+14,1.87291E+14,64.16584,daisy,0.77641875,,,150.093297,,124,5,,,,
21,1.87291E+14,1.87291E+14,82.773759,1.87291E+14,1.87291E+14,62.415215,daisy,0.5362469,,,145.188974,,125,5,,,,
21,1.87291E+14,1.87291E+14,83.965529,1.87291E+14,1.87292E+14,63.690579,daisy,0.5334842,,,147.656108,,126,5,,,,
22,1.87292E+14,1.87292E+14,84.392977,1.87292E+14,1.87292E+14,81.012143,daisy,0.55860066,,,165.40512,,127,5,,,,
22,1.87292E+14,1.87292E+14,81.838342,1.87292E+14,1.87292E+14,67.299225,daisy,0.6129376,,,149.137567,,128,5,,,,
22,1.87292E+14,1.87292E+14,88.370321,1.87292E+14,1.87292E+14,72.917715,daisy,0.4932468,,,161.288036,,129,5,,,,
22,1.87292E+14,1.87292E+14,82.993341,1.87292E+14,1.87292E+14,70.749643,daisy,0.546199,,,153.742984,,130,5,,,,
22,1.87292E+14,1.87292E+14,85.263394,1.87292E+14,1.87292E+14,62.051673,daisy,0.6526159,,,147.315067,,131,5,,,,
22,1.87292E+14,1.87292E+14,83.649436,1.87292E+14,1.87293E+14,61.660423,daisy,0.5787419,,,145.309859,,132,5,,,,
23,1.87293E+14,1.87293E+14,85.867925,1.87293E+14,1.87293E+14,68.14735,daisy,0.49948102,,,154.015275,,133,5,,,,
23,1.87293E+14,1.87293E+14,86.89178,1.87293E+14,1.87293E+14,61.39735,daisy,0.6910783,,,148.28913,,134,5,,,,
23,1.87293E+14,1.87293E+14,88.508394,1.87293E+14,1.87293E+14,60.342246,daisy,0.5258305,,,148.85064,,135,5,,,,
23,1.87293E+14,1.87293E+14,85.385633,1.87293E+14,1.87293E+14,74.169643,daisy,0.57247984,,,159.555276,,136,5,,,,
