Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3597732k used 133876k free 135112k buffers ,3731608,3597732,133876,135112,, 800%cpu 187%user 0%nice 29%sys 565%idle 0%iow 13%irq 6%sirq 0%host ,800,187,,29,,
2,5, Mem: 3731608k total 3599052k used 132556k free 135112k buffers ,3731608,3599052,132556,135112,, 800%cpu 252%user 0%nice 41%sys 497%idle 0%iow 10%irq 0%sirq 0%host ,800,252,,41,,
3,10, Mem: 3731608k total 3599156k used 132452k free 135132k buffers ,3731608,3599156,132452,135132,, 800%cpu 252%user 10%nice 52%sys 471%idle 6%iow 6%irq 3%sirq 0%host ,800,252,,52,,
4,15, Mem: 3731608k total 3599644k used 131964k free 135132k buffers ,3731608,3599644,131964,135132,, 800%cpu 213%user 7%nice 33%sys 533%idle 0%iow 10%irq 3%sirq 0%host ,800,213,,33,,
5,20, Mem: 3731608k total 3599340k used 132268k free 135132k buffers ,3731608,3599340,132268,135132,, 800%cpu 213%user 0%nice 33%sys 543%idle 0%iow 3%irq 7%sirq 0%host ,800,213,,33,,
6,25, Mem: 3731608k total 3599620k used 131988k free 135132k buffers ,3731608,3599620,131988,135132,, 800%cpu 223%user 0%nice 42%sys 535%idle 0%iow 0%irq 0%sirq 0%host ,800,223,,42,,
7,30, Mem: 3731608k total 3600832k used 130776k free 135132k buffers ,3731608,3600832,130776,135132,, 800%cpu 255%user 0%nice 41%sys 500%idle 0%iow 0%irq 3%sirq 0%host ,800,255,,41,,
8,36, Mem: 3731608k total 3601412k used 130196k free 135132k buffers ,3731608,3601412,130196,135132,, 800%cpu 267%user 3%nice 30%sys 487%idle 0%iow 10%irq 3%sirq 0%host ,800,267,,30,,
9,41, Mem: 3731608k total 3601976k used 129632k free 135140k buffers ,3731608,3601976,129632,135140,, 800%cpu 277%user 3%nice 43%sys 473%idle 0%iow 3%irq 0%sirq 0%host ,800,277,,43,,
10,46, Mem: 3731608k total 3601972k used 129636k free 135140k buffers ,3731608,3601972,129636,135140,, 800%cpu 197%user 0%nice 23%sys 574%idle 0%iow 6%irq 0%sirq 0%host ,800,197,,23,,
11,51, Mem: 3731608k total 3602672k used 128936k free 135140k buffers ,3731608,3602672,128936,135140,, 800%cpu 183%user 0%nice 31%sys 572%idle 0%iow 3%irq 10%sirq 0%host ,800,183,,31,,
12,56, Mem: 3731608k total 3603940k used 127668k free 135144k buffers ,3731608,3603940,127668,135144,, 800%cpu 206%user 3%nice 29%sys 558%idle 0%iow 3%irq 0%sirq 0%host ,800,206,,29,,
13,61, Mem: 3731608k total 3603752k used 127856k free 135144k buffers ,3731608,3603752,127856,135144,, 800%cpu 194%user 0%nice 28%sys 566%idle 0%iow 9%irq 3%sirq 0%host ,800,194,,28,,
14,66, Mem: 3731608k total 3599920k used 131688k free 135144k buffers ,3731608,3599920,131688,135144,, 800%cpu 235%user 0%nice 39%sys 516%idle 0%iow 10%irq 0%sirq 0%host ,800,235,,39,,
15,71, Mem: 3731608k total 3601656k used 129952k free 135152k buffers ,3731608,3601656,129952,135152,, 800%cpu 228%user 0%nice 21%sys 534%idle 0%iow 3%irq 14%sirq 0%host ,800,228,,21,,
16,76, Mem: 3731608k total 3602284k used 129324k free 135152k buffers ,3731608,3602284,129324,135152,, 800%cpu 253%user 0%nice 30%sys 513%idle 0%iow 3%irq 0%sirq 0%host ,800,253,,30,,
17,81, Mem: 3731608k total 3600988k used 130620k free 135156k buffers ,3731608,3600988,130620,135156,, 800%cpu 191%user 3%nice 26%sys 574%idle 0%iow 3%irq 3%sirq 0%host ,800,191,,26,,
18,86, Mem: 3731608k total 3602576k used 129032k free 135160k buffers ,3731608,3602576,129032,135160,, 800%cpu 243%user 0%nice 33%sys 513%idle 0%iow 7%irq 3%sirq 0%host ,800,243,,33,,
19,91, Mem: 3731608k total 3602080k used 129528k free 135160k buffers ,3731608,3602080,129528,135160,, 800%cpu 248%user 3%nice 38%sys 497%idle 0%iow 10%irq 3%sirq 0%host ,800,248,,38,,
20,96, Mem: 3731608k total 3603872k used 127736k free 135160k buffers ,3731608,3603872,127736,135160,, 800%cpu 213%user 0%nice 27%sys 557%idle 0%iow 0%irq 3%sirq 0%host ,800,213,,27,,
21,101, Mem: 3731608k total 3603632k used 127976k free 135160k buffers ,3731608,3603632,127976,135160,, 800%cpu 237%user 0%nice 20%sys 530%idle 0%iow 3%irq 10%sirq 0%host ,800,237,,20,,
22,106, Mem: 3731608k total 3603736k used 127872k free 135160k buffers ,3731608,3603736,127872,135160,, 800%cpu 217%user 0%nice 31%sys 548%idle 0%iow 3%irq 0%sirq 0%host ,800,217,,31,,
23,111, Mem: 3731608k total 3604088k used 127520k free 135160k buffers ,3731608,3604088,127520,135160,, 800%cpu 266%user 0%nice 34%sys 490%idle 0%iow 7%irq 3%sirq 0%host ,800,266,,34,,
24,116, Mem: 3731608k total 3605452k used 126156k free 135168k buffers ,3731608,3605452,126156,135168,, 800%cpu 191%user 0%nice 38%sys 562%idle 0%iow 9%irq 0%sirq 0%host ,800,191,,38,,
25,121, Mem: 3731608k total 3600856k used 130752k free 135168k buffers ,3731608,3600856,130752,135168,, 800%cpu 203%user 0%nice 41%sys 538%idle 0%iow 14%irq 3%sirq 0%host ,800,203,,41,,
26,126, Mem: 3731608k total 3600352k used 131256k free 135168k buffers ,3731608,3600352,131256,135168,, 800%cpu 200%user 3%nice 27%sys 558%idle 0%iow 12%irq 0%sirq 0%host ,800,200,,27,,
27,131, Mem: 3731608k total 3599832k used 131776k free 135168k buffers ,3731608,3599832,131776,135168,, 800%cpu 223%user 0%nice 23%sys 550%idle 0%iow 3%irq 0%sirq 0%host ,800,223,,23,,
28,136, Mem: 3731608k total 3601452k used 130156k free 135168k buffers ,3731608,3601452,130156,135168,, 800%cpu 279%user 0%nice 38%sys 469%idle 0%iow 7%irq 7%sirq 0%host ,800,279,,38,,
29,141, Mem: 3731608k total 3602504k used 129104k free 135168k buffers ,3731608,3602504,129104,135168,, 800%cpu 217%user 0%nice 20%sys 560%idle 0%iow 3%irq 0%sirq 0%host ,800,217,,20,,
30,146, Mem: 3731608k total 3601880k used 129728k free 135168k buffers ,3731608,3601880,129728,135168,, 800%cpu 181%user 0%nice 34%sys 569%idle 3%iow 6%irq 6%sirq 0%host ,800,181,,34,,
31,151, Mem: 3731608k total 3603988k used 127620k free 135172k buffers ,3731608,3603988,127620,135172,, 800%cpu 207%user 0%nice 20%sys 567%idle 0%iow 7%irq 0%sirq 0%host ,800,207,,20,,
32,156, Mem: 3731608k total 3604064k used 127544k free 135172k buffers ,3731608,3604064,127544,135172,, 800%cpu 226%user 0%nice 29%sys 532%idle 6%iow 3%irq 3%sirq 0%host ,800,226,,29,,
33,161, Mem: 3731608k total 3605812k used 125796k free 135172k buffers ,3731608,3605812,125796,135172,, 800%cpu 272%user 0%nice 28%sys 493%idle 0%iow 7%irq 0%sirq 0%host ,800,272,,28,,
34,166, Mem: 3731608k total 3604716k used 126892k free 135172k buffers ,3731608,3604716,126892,135172,, 800%cpu 247%user 0%nice 40%sys 500%idle 0%iow 10%irq 3%sirq 0%host ,800,247,,40,,
35,171, Mem: 3731608k total 3606900k used 124708k free 135176k buffers ,3731608,3606900,124708,135176,, 800%cpu 233%user 0%nice 40%sys 517%idle 0%iow 3%irq 7%sirq 0%host ,800,233,,40,,
36,176, Mem: 3731608k total 3608752k used 122856k free 135180k buffers ,3731608,3608752,122856,135180,, 800%cpu 241%user 0%nice 28%sys 528%idle 0%iow 3%irq 0%sirq 0%host ,800,241,,28,,
