Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3594196k used 137412k free 135256k buffers ,3731608,3594196,137412,135256,, 800%cpu 238%user 0%nice 28%sys 521%idle 0%iow 10%irq 3%sirq 0%host ,800,238,,28,,
2,5, Mem: 3731608k total 3580764k used 150844k free 135384k buffers ,3731608,3580764,150844,135384,, 800%cpu 227%user 3%nice 30%sys 533%idle 0%iow 3%irq 3%sirq 0%host ,800,227,,30,,
3,10, Mem: 3731608k total 3582304k used 149304k free 135384k buffers ,3731608,3582304,149304,135384,, 800%cpu 252%user 0%nice 28%sys 510%idle 0%iow 7%irq 3%sirq 0%host ,800,252,,28,,
4,15, Mem: 3731608k total 3582912k used 148696k free 135384k buffers ,3731608,3582912,148696,135384,, 800%cpu 267%user 0%nice 30%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,267,,30,,
5,20, Mem: 3731608k total 3583036k used 148572k free 135388k buffers ,3731608,3583036,148572,135388,, 800%cpu 243%user 0%nice 33%sys 513%idle 0%iow 7%irq 3%sirq 0%host ,800,243,,33,,
6,25, Mem: 3731608k total 3583548k used 148060k free 135388k buffers ,3731608,3583548,148060,135388,, 800%cpu 237%user 0%nice 33%sys 523%idle 0%iow 3%irq 3%sirq 0%host ,800,237,,33,,
7,30, Mem: 3731608k total 3586148k used 145460k free 135388k buffers ,3731608,3586148,145460,135388,, 800%cpu 250%user 3%nice 33%sys 490%idle 0%iow 20%irq 3%sirq 0%host ,800,250,,33,,
8,35, Mem: 3731608k total 3587988k used 143620k free 135396k buffers ,3731608,3587988,143620,135396,, 800%cpu 220%user 0%nice 27%sys 547%idle 0%iow 7%irq 0%sirq 0%host ,800,220,,27,,
9,40, Mem: 3731608k total 3588176k used 143432k free 135400k buffers ,3731608,3588176,143432,135400,, 800%cpu 227%user 0%nice 33%sys 530%idle 0%iow 10%irq 0%sirq 0%host ,800,227,,33,,
10,45, Mem: 3731608k total 3588640k used 142968k free 135400k buffers ,3731608,3588640,142968,135400,, 800%cpu 223%user 0%nice 30%sys 533%idle 0%iow 10%irq 3%sirq 0%host ,800,223,,30,,
11,50, Mem: 3731608k total 3589776k used 141832k free 135400k buffers ,3731608,3589776,141832,135400,, 800%cpu 206%user 0%nice 42%sys 542%idle 0%iow 10%irq 0%sirq 0%host ,800,206,,42,,
12,55, Mem: 3731608k total 3590452k used 141156k free 135400k buffers ,3731608,3590452,141156,135400,, 800%cpu 234%user 0%nice 34%sys 524%idle 0%iow 3%irq 3%sirq 0%host ,800,234,,34,,
13,61, Mem: 3731608k total 3582796k used 148812k free 135400k buffers ,3731608,3582796,148812,135400,, 800%cpu 247%user 3%nice 33%sys 513%idle 0%iow 3%irq 0%sirq 0%host ,800,247,,33,,
14,66, Mem: 3731608k total 3582920k used 148688k free 135400k buffers ,3731608,3582920,148688,135400,, 800%cpu 248%user 0%nice 38%sys 510%idle 0%iow 3%irq 0%sirq 0%host ,800,248,,38,,
15,71, Mem: 3731608k total 3584344k used 147264k free 135400k buffers ,3731608,3584344,147264,135400,, 800%cpu 227%user 3%nice 43%sys 520%idle 0%iow 7%irq 0%sirq 0%host ,800,227,,43,,
16,76, Mem: 3731608k total 3584172k used 147436k free 135400k buffers ,3731608,3584172,147436,135400,, 800%cpu 253%user 0%nice 37%sys 497%idle 0%iow 10%irq 3%sirq 0%host ,800,253,,37,,
17,81, Mem: 3731608k total 3584976k used 146632k free 135400k buffers ,3731608,3584976,146632,135400,, 800%cpu 216%user 0%nice 35%sys 542%idle 0%iow 6%irq 0%sirq 0%host ,800,216,,35,,
18,86, Mem: 3731608k total 3586060k used 145548k free 135400k buffers ,3731608,3586060,145548,135400,, 800%cpu 210%user 3%nice 26%sys 555%idle 0%iow 6%irq 0%sirq 0%host ,800,210,,26,,
19,91, Mem: 3731608k total 3586120k used 145488k free 135412k buffers ,3731608,3586120,145488,135412,, 800%cpu 216%user 0%nice 28%sys 547%idle 0%iow 6%irq 3%sirq 0%host ,800,216,,28,,
20,96, Mem: 3731608k total 3587280k used 144328k free 135416k buffers ,3731608,3587280,144328,135416,, 800%cpu 224%user 0%nice 24%sys 531%idle 3%iow 10%irq 7%sirq 0%host ,800,224,,24,,
21,101, Mem: 3731608k total 3586884k used 144724k free 135416k buffers ,3731608,3586884,144724,135416,, 800%cpu 241%user 0%nice 45%sys 507%idle 0%iow 3%irq 3%sirq 0%host ,800,241,,45,,
22,106, Mem: 3731608k total 3587904k used 143704k free 135416k buffers ,3731608,3587904,143704,135416,, 800%cpu 220%user 0%nice 27%sys 550%idle 0%iow 3%irq 0%sirq 0%host ,800,220,,27,,
23,111, Mem: 3731608k total 3588564k used 143044k free 135420k buffers ,3731608,3588564,143044,135420,, 800%cpu 188%user 0%nice 19%sys 588%idle 0%iow 3%irq 3%sirq 0%host ,800,188,,19,,
24,116, Mem: 3731608k total 3590072k used 141536k free 135424k buffers ,3731608,3590072,141536,135424,, 800%cpu 210%user 0%nice 32%sys 552%idle 0%iow 3%irq 3%sirq 0%host ,800,210,,32,,
25,121, Mem: 3731608k total 3589932k used 141676k free 135424k buffers ,3731608,3589932,141676,135424,, 800%cpu 207%user 0%nice 20%sys 570%idle 0%iow 3%irq 0%sirq 0%host ,800,207,,20,,
26,126, Mem: 3731608k total 3582608k used 149000k free 135424k buffers ,3731608,3582608,149000,135424,, 800%cpu 227%user 0%nice 23%sys 537%idle 0%iow 7%irq 7%sirq 0%host ,800,227,,23,,
27,131, Mem: 3731608k total 3583472k used 148136k free 135424k buffers ,3731608,3583472,148136,135424,, 800%cpu 224%user 3%nice 21%sys 541%idle 0%iow 10%irq 0%sirq 0%host ,800,224,,21,,
28,136, Mem: 3731608k total 3584088k used 147520k free 135424k buffers ,3731608,3584088,147520,135424,, 800%cpu 223%user 0%nice 35%sys 535%idle 0%iow 6%irq 0%sirq 0%host ,800,223,,35,,
29,141, Mem: 3731608k total 3585264k used 146344k free 135424k buffers ,3731608,3585264,146344,135424,, 800%cpu 220%user 0%nice 27%sys 540%idle 0%iow 7%irq 7%sirq 0%host ,800,220,,27,,
30,146, Mem: 3731608k total 3587212k used 144396k free 135436k buffers ,3731608,3587212,144396,135436,, 800%cpu 245%user 0%nice 29%sys 513%idle 0%iow 6%irq 6%sirq 0%host ,800,245,,29,,
31,151, Mem: 3731608k total 3588564k used 143044k free 135436k buffers ,3731608,3588564,143044,135436,, 800%cpu 220%user 3%nice 33%sys 537%idle 0%iow 7%irq 0%sirq 0%host ,800,220,,33,,
32,156, Mem: 3731608k total 3590108k used 141500k free 135436k buffers ,3731608,3590108,141500,135436,, 800%cpu 210%user 0%nice 19%sys 558%idle 0%iow 6%irq 6%sirq 0%host ,800,210,,19,,
33,161, Mem: 3731608k total 3591092k used 140516k free 135436k buffers ,3731608,3591092,140516,135436,, 800%cpu 248%user 0%nice 34%sys 517%idle 0%iow 0%irq 0%sirq 0%host ,800,248,,34,,
34,166, Mem: 3731608k total 3591248k used 140360k free 135436k buffers ,3731608,3591248,140360,135436,, 800%cpu 217%user 3%nice 27%sys 550%idle 0%iow 3%irq 0%sirq 0%host ,800,217,,27,,
35,171, Mem: 3731608k total 3592464k used 139144k free 135440k buffers ,3731608,3592464,139144,135440,, 800%cpu 245%user 0%nice 28%sys 521%idle 0%iow 7%irq 0%sirq 0%host ,800,245,,28,,
36,176, Mem: 3731608k total 3593896k used 137712k free 135440k buffers ,3731608,3593896,137712,135440,, 800%cpu 207%user 0%nice 30%sys 553%idle 0%iow 7%irq 3%sirq 0%host ,800,207,,30,,
37,181, Mem: 3731608k total 3594268k used 137340k free 135440k buffers ,3731608,3594268,137340,135440,, 800%cpu 223%user 0%nice 23%sys 548%idle 0%iow 3%irq 3%sirq 0%host ,800,223,,23,,
38,186, Mem: 3731608k total 3594760k used 136848k free 135452k buffers ,3731608,3594760,136848,135452,, 800%cpu 210%user 16%nice 55%sys 503%idle 10%iow 3%irq 3%sirq 0%host ,800,210,,55,,
39,191, Mem: 3731608k total 3597120k used 134488k free 135452k buffers ,3731608,3597120,134488,135452,, 800%cpu 238%user 0%nice 34%sys 524%idle 0%iow 0%irq 3%sirq 0%host ,800,238,,34,,
40,196, Mem: 3731608k total 3591180k used 140428k free 135452k buffers ,3731608,3591180,140428,135452,, 800%cpu 220%user 0%nice 40%sys 527%idle 0%iow 13%irq 0%sirq 0%host ,800,220,,40,,
41,201, Mem: 3731608k total 3588200k used 143408k free 135452k buffers ,3731608,3588200,143408,135452,, 800%cpu 194%user 0%nice 29%sys 574%idle 0%iow 3%irq 0%sirq 0%host ,800,194,,29,,
42,206, Mem: 3731608k total 3589416k used 142192k free 135452k buffers ,3731608,3589416,142192,135452,, 800%cpu 247%user 0%nice 50%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,247,,50,,
43,211, Mem: 3731608k total 3590448k used 141160k free 135452k buffers ,3731608,3590448,141160,135452,, 800%cpu 274%user 0%nice 45%sys 474%idle 0%iow 3%irq 3%sirq 0%host ,800,274,,45,,
44,216, Mem: 3731608k total 3590496k used 141112k free 135460k buffers ,3731608,3590496,141112,135460,, 800%cpu 219%user 3%nice 72%sys 506%idle 0%iow 0%irq 0%sirq 0%host ,800,219,,72,,
45,221, Mem: 3731608k total 3592200k used 139408k free 135460k buffers ,3731608,3592200,139408,135460,, 800%cpu 223%user 0%nice 30%sys 537%idle 0%iow 10%irq 0%sirq 0%host ,800,223,,30,,
46,227, Mem: 3731608k total 3591852k used 139756k free 135464k buffers ,3731608,3591852,139756,135464,, 800%cpu 216%user 0%nice 29%sys 548%idle 0%iow 6%irq 0%sirq 0%host ,800,216,,29,,
47,232, Mem: 3731608k total 3593184k used 138424k free 135468k buffers ,3731608,3593184,138424,135468,, 800%cpu 207%user 0%nice 33%sys 553%idle 0%iow 7%irq 0%sirq 0%host ,800,207,,33,,
48,237, Mem: 3731608k total 3594168k used 137440k free 135468k buffers ,3731608,3594168,137440,135468,, 800%cpu 227%user 0%nice 20%sys 530%idle 0%iow 13%irq 10%sirq 0%host ,800,227,,20,,
49,242, Mem: 3731608k total 3593824k used 137784k free 135468k buffers ,3731608,3593824,137784,135468,, 800%cpu 248%user 0%nice 31%sys 507%idle 0%iow 10%irq 3%sirq 0%host ,800,248,,31,,
50,247, Mem: 3731608k total 3595552k used 136056k free 135476k buffers ,3731608,3595552,136056,135476,, 800%cpu 210%user 0%nice 33%sys 550%idle 0%iow 7%irq 0%sirq 0%host ,800,210,,33,,
51,252, Mem: 3731608k total 3596076k used 135532k free 135476k buffers ,3731608,3596076,135532,135476,, 800%cpu 283%user 0%nice 33%sys 473%idle 0%iow 10%irq 0%sirq 0%host ,800,283,,33,,
52,257, Mem: 3731608k total 3598076k used 133532k free 135476k buffers ,3731608,3598076,133532,135476,, 800%cpu 229%user 0%nice 26%sys 539%idle 0%iow 3%irq 3%sirq 0%host ,800,229,,26,,
53,262, Mem: 3731608k total 3597556k used 134052k free 135476k buffers ,3731608,3597556,134052,135476,, 800%cpu 183%user 0%nice 30%sys 580%idle 0%iow 7%irq 0%sirq 0%host ,800,183,,30,,
54,267, Mem: 3731608k total 3590688k used 140920k free 135476k buffers ,3731608,3590688,140920,135476,, 800%cpu 219%user 0%nice 26%sys 552%idle 0%iow 3%irq 0%sirq 0%host ,800,219,,26,,
55,272, Mem: 3731608k total 3589800k used 141808k free 135476k buffers ,3731608,3589800,141808,135476,, 800%cpu 222%user 3%nice 22%sys 544%idle 0%iow 9%irq 0%sirq 0%host ,800,222,,22,,
56,278, Mem: 3731608k total 3590932k used 140676k free 135476k buffers ,3731608,3590932,140676,135476,, 800%cpu 243%user 0%nice 30%sys 520%idle 0%iow 7%irq 0%sirq 0%host ,800,243,,30,,
57,283, Mem: 3731608k total 3591268k used 140340k free 135476k buffers ,3731608,3591268,140340,135476,, 800%cpu 230%user 3%nice 33%sys 527%idle 0%iow 7%irq 0%sirq 0%host ,800,230,,33,,
