Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3597184k used 134424k free 134884k buffers ,3731608,3597184,134424,134884,, 800%cpu 266%user 14%nice 62%sys 448%idle 0%iow 3%irq 7%sirq 0%host ,800,266,,62,,
2,5, Mem: 3731608k total 3597252k used 134356k free 134884k buffers ,3731608,3597252,134356,134884,, 800%cpu 233%user 3%nice 33%sys 503%idle 0%iow 10%irq 17%sirq 0%host ,800,233,,33,,
3,10, Mem: 3731608k total 3599016k used 132592k free 134884k buffers ,3731608,3599016,132592,134884,, 800%cpu 242%user 0%nice 65%sys 484%idle 0%iow 10%irq 0%sirq 0%host ,800,242,,65,,
4,15, Mem: 3731608k total 3598568k used 133040k free 134884k buffers ,3731608,3598568,133040,134884,, 800%cpu 233%user 0%nice 23%sys 537%idle 0%iow 0%irq 7%sirq 0%host ,800,233,,23,,
5,20, Mem: 3731608k total 3599416k used 132192k free 134884k buffers ,3731608,3599416,132192,134884,, 800%cpu 237%user 3%nice 37%sys 517%idle 0%iow 3%irq 3%sirq 0%host ,800,237,,37,,
6,25, Mem: 3731608k total 3597252k used 134356k free 134884k buffers ,3731608,3597252,134356,134884,, 800%cpu 197%user 0%nice 31%sys 566%idle 0%iow 7%irq 0%sirq 0%host ,800,197,,31,,
7,30, Mem: 3731608k total 3597140k used 134468k free 134884k buffers ,3731608,3597140,134468,134884,, 800%cpu 247%user 0%nice 43%sys 500%idle 0%iow 10%irq 0%sirq 0%host ,800,247,,43,,
8,35, Mem: 3731608k total 3598160k used 133448k free 134884k buffers ,3731608,3598160,133448,134884,, 800%cpu 240%user 0%nice 23%sys 527%idle 0%iow 10%irq 0%sirq 0%host ,800,240,,23,,
9,40, Mem: 3731608k total 3598932k used 132676k free 134888k buffers ,3731608,3598932,132676,134888,, 800%cpu 213%user 17%nice 27%sys 537%idle 3%iow 3%irq 0%sirq 0%host ,800,213,,27,,
10,45, Mem: 3731608k total 3600428k used 131180k free 134888k buffers ,3731608,3600428,131180,134888,, 800%cpu 203%user 0%nice 34%sys 555%idle 0%iow 7%irq 0%sirq 0%host ,800,203,,34,,
11,50, Mem: 3731608k total 3598828k used 132780k free 134888k buffers ,3731608,3598828,132780,134888,, 800%cpu 210%user 3%nice 30%sys 547%idle 0%iow 10%irq 0%sirq 0%host ,800,210,,30,,
12,55, Mem: 3731608k total 3598676k used 132932k free 134888k buffers ,3731608,3598676,132932,134888,, 800%cpu 216%user 0%nice 29%sys 545%idle 3%iow 3%irq 3%sirq 0%host ,800,216,,29,,
13,60, Mem: 3731608k total 3600328k used 131280k free 134896k buffers ,3731608,3600328,131280,134896,, 800%cpu 206%user 0%nice 34%sys 553%idle 0%iow 6%irq 0%sirq 0%host ,800,206,,34,,
14,65, Mem: 3731608k total 3602944k used 128664k free 134896k buffers ,3731608,3602944,128664,134896,, 800%cpu 210%user 0%nice 23%sys 557%idle 0%iow 7%irq 3%sirq 0%host ,800,210,,23,,
