Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3587892k used 143716k free 56288k buffers ,3731608,3587892,143716,56288,, 800%cpu 219%user 0%nice 69%sys 503%idle 0%iow 6%irq 3%sirq 0%host ,800,219,,69,,
2,5, Mem: 3731608k total 3597488k used 134120k free 56288k buffers ,3731608,3597488,134120,56288,, 800%cpu 228%user 3%nice 56%sys 506%idle 0%iow 6%irq 0%sirq 0%host ,800,228,,56,,
3,10, Mem: 3731608k total 3581324k used 150284k free 56292k buffers ,3731608,3581324,150284,56292,, 800%cpu 200%user 0%nice 56%sys 534%idle 0%iow 6%irq 3%sirq 0%host ,800,200,,56,,
4,15, Mem: 3731608k total 3589004k used 142604k free 56292k buffers ,3731608,3589004,142604,56292,, 800%cpu 242%user 0%nice 74%sys 481%idle 0%iow 3%irq 0%sirq 0%host ,800,242,,74,,
5,20, Mem: 3731608k total 3600384k used 131224k free 56296k buffers ,3731608,3600384,131224,56296,, 800%cpu 223%user 0%nice 68%sys 500%idle 0%iow 10%irq 0%sirq 0%host ,800,223,,68,,
6,25, Mem: 3731608k total 3581092k used 150516k free 56308k buffers ,3731608,3581092,150516,56308,, 800%cpu 225%user 0%nice 66%sys 500%idle 0%iow 9%irq 0%sirq 0%host ,800,225,,66,,
7,30, Mem: 3731608k total 3588680k used 142928k free 56308k buffers ,3731608,3588680,142928,56308,, 800%cpu 216%user 0%nice 74%sys 503%idle 0%iow 3%irq 3%sirq 0%host ,800,216,,74,,
8,35, Mem: 3731608k total 3602092k used 129516k free 56308k buffers ,3731608,3602092,129516,56308,, 800%cpu 187%user 3%nice 68%sys 532%idle 0%iow 6%irq 3%sirq 0%host ,800,187,,68,,
9,40, Mem: 3731608k total 3584124k used 147484k free 56316k buffers ,3731608,3584124,147484,56316,, 800%cpu 225%user 0%nice 72%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,225,,72,,
10,45, Mem: 3731608k total 3595116k used 136492k free 56324k buffers ,3731608,3595116,136492,56324,, 800%cpu 228%user 0%nice 59%sys 506%idle 0%iow 6%irq 0%sirq 0%host ,800,228,,59,,
11,50, Mem: 3731608k total 3605636k used 125972k free 56324k buffers ,3731608,3605636,125972,56324,, 800%cpu 203%user 0%nice 56%sys 534%idle 0%iow 3%irq 3%sirq 0%host ,800,203,,56,,
12,56, Mem: 3731608k total 3583512k used 148096k free 56372k buffers ,3731608,3583512,148096,56372,, 800%cpu 184%user 0%nice 63%sys 550%idle 0%iow 3%irq 0%sirq 0%host ,800,184,,63,,
13,61, Mem: 3731608k total 3595764k used 135844k free 56380k buffers ,3731608,3595764,135844,56380,, 800%cpu 234%user 0%nice 59%sys 497%idle 0%iow 6%irq 3%sirq 0%host ,800,234,,59,,
14,66, Mem: 3731608k total 3605832k used 125776k free 56380k buffers ,3731608,3605832,125776,56380,, 800%cpu 219%user 0%nice 48%sys 526%idle 0%iow 6%irq 0%sirq 0%host ,800,219,,48,,
15,71, Mem: 3731608k total 3572708k used 158900k free 56496k buffers ,3731608,3572708,158900,56496,, 800%cpu 219%user 0%nice 66%sys 509%idle 0%iow 6%irq 0%sirq 0%host ,800,219,,66,,
16,76, Mem: 3731608k total 3584248k used 147360k free 56496k buffers ,3731608,3584248,147360,56496,, 800%cpu 203%user 0%nice 66%sys 522%idle 0%iow 6%irq 3%sirq 0%host ,800,203,,66,,
17,81, Mem: 3731608k total 3596736k used 134872k free 56504k buffers ,3731608,3596736,134872,56504,, 800%cpu 222%user 0%nice 56%sys 513%idle 0%iow 6%irq 3%sirq 0%host ,800,222,,56,,
18,86, Mem: 3731608k total 3574880k used 156728k free 56504k buffers ,3731608,3574880,156728,56504,, 800%cpu 222%user 0%nice 72%sys 500%idle 0%iow 6%irq 0%sirq 0%host ,800,222,,72,,
19,91, Mem: 3731608k total 3585040k used 146568k free 56504k buffers ,3731608,3585040,146568,56504,, 800%cpu 209%user 3%nice 63%sys 519%idle 0%iow 3%irq 3%sirq 0%host ,800,209,,63,,
20,96, Mem: 3731608k total 3598336k used 133272k free 56504k buffers ,3731608,3598336,133272,56504,, 800%cpu 223%user 0%nice 55%sys 510%idle 0%iow 10%irq 3%sirq 0%host ,800,223,,55,,
21,101, Mem: 3731608k total 3573684k used 157924k free 56504k buffers ,3731608,3573684,157924,56504,, 800%cpu 244%user 3%nice 75%sys 472%idle 0%iow 3%irq 3%sirq 0%host ,800,244,,75,,
22,106, Mem: 3731608k total 3584376k used 147232k free 56516k buffers ,3731608,3584376,147232,56516,, 800%cpu 227%user 0%nice 55%sys 509%idle 0%iow 6%irq 3%sirq 0%host ,800,227,,55,,
