Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3565020k used 166588k free 56980k buffers ,3731608,3565020,166588,56980,, 800%cpu 228%user 0%nice 56%sys 506%idle 0%iow 6%irq 3%sirq 0%host ,800,228,,56,,
2,5, Mem: 3731608k total 3547276k used 184332k free 56980k buffers ,3731608,3547276,184332,56980,, 800%cpu 209%user 0%nice 50%sys 525%idle 3%iow 9%irq 3%sirq 0%host ,800,209,,50,,
3,10, Mem: 3731608k total 3554500k used 177108k free 56980k buffers ,3731608,3554500,177108,56980,, 800%cpu 222%user 3%nice 56%sys 509%idle 0%iow 6%irq 3%sirq 0%host ,800,222,,56,,
4,15, Mem: 3731608k total 3565272k used 166336k free 56980k buffers ,3731608,3565272,166336,56980,, 800%cpu 242%user 0%nice 58%sys 488%idle 0%iow 9%irq 3%sirq 0%host ,800,242,,58,,
5,20, Mem: 3731608k total 3574956k used 156652k free 56980k buffers ,3731608,3574956,156652,56980,, 800%cpu 206%user 0%nice 73%sys 515%idle 0%iow 6%irq 0%sirq 0%host ,800,206,,73,,
6,25, Mem: 3731608k total 3551936k used 179672k free 56980k buffers ,3731608,3551936,179672,56980,, 800%cpu 236%user 0%nice 73%sys 485%idle 0%iow 6%irq 0%sirq 0%host ,800,236,,73,,
7,30, Mem: 3731608k total 3562004k used 169604k free 56980k buffers ,3731608,3562004,169604,56980,, 800%cpu 221%user 0%nice 74%sys 497%idle 0%iow 6%irq 3%sirq 0%host ,800,221,,74,,
8,35, Mem: 3731608k total 3569884k used 161724k free 56980k buffers ,3731608,3569884,161724,56980,, 800%cpu 234%user 0%nice 63%sys 491%idle 0%iow 9%irq 3%sirq 0%host ,800,234,,63,,
9,40, Mem: 3731608k total 3549884k used 181724k free 56980k buffers ,3731608,3549884,181724,56980,, 800%cpu 191%user 0%nice 63%sys 541%idle 0%iow 6%irq 0%sirq 0%host ,800,191,,63,,
10,45, Mem: 3731608k total 3559292k used 172316k free 56980k buffers ,3731608,3559292,172316,56980,, 800%cpu 213%user 0%nice 66%sys 516%idle 0%iow 3%irq 3%sirq 0%host ,800,213,,66,,
11,50, Mem: 3731608k total 3568464k used 163144k free 56984k buffers ,3731608,3568464,163144,56984,, 800%cpu 219%user 0%nice 52%sys 519%idle 0%iow 6%irq 3%sirq 0%host ,800,219,,52,,
12,55, Mem: 3731608k total 3544224k used 187384k free 57016k buffers ,3731608,3544224,187384,57016,, 800%cpu 259%user 0%nice 63%sys 475%idle 0%iow 3%irq 0%sirq 0%host ,800,259,,63,,
13,60, Mem: 3731608k total 3554704k used 176904k free 57024k buffers ,3731608,3554704,176904,57024,, 800%cpu 188%user 0%nice 44%sys 563%idle 0%iow 6%irq 0%sirq 0%host ,800,188,,44,,
14,65, Mem: 3731608k total 3565164k used 166444k free 57032k buffers ,3731608,3565164,166444,57032,, 800%cpu 230%user 0%nice 61%sys 497%idle 0%iow 9%irq 3%sirq 0%host ,800,230,,61,,
15,70, Mem: 3731608k total 3541032k used 190576k free 57040k buffers ,3731608,3541032,190576,57040,, 800%cpu 252%user 3%nice 70%sys 464%idle 0%iow 6%irq 6%sirq 0%host ,800,252,,70,,
16,75, Mem: 3731608k total 3549496k used 182112k free 57040k buffers ,3731608,3549496,182112,57040,, 800%cpu 200%user 0%nice 55%sys 533%idle 0%iow 9%irq 3%sirq 0%host ,800,200,,55,,
17,80, Mem: 3731608k total 3560744k used 170864k free 57048k buffers ,3731608,3560744,170864,57048,, 800%cpu 224%user 3%nice 79%sys 488%idle 0%iow 3%irq 3%sirq 0%host ,800,224,,79,,
18,85, Mem: 3731608k total 3569860k used 161748k free 57048k buffers ,3731608,3569860,161748,57048,, 800%cpu 230%user 0%nice 67%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,230,,67,,
19,90, Mem: 3731608k total 3545560k used 186048k free 57060k buffers ,3731608,3545560,186048,57060,, 800%cpu 218%user 0%nice 56%sys 521%idle 0%iow 6%irq 0%sirq 0%host ,800,218,,56,,
20,95, Mem: 3731608k total 3554888k used 176720k free 57060k buffers ,3731608,3554888,176720,57060,, 800%cpu 233%user 0%nice 64%sys 494%idle 0%iow 6%irq 3%sirq 0%host ,800,233,,64,,
21,100, Mem: 3731608k total 3564668k used 166940k free 57068k buffers ,3731608,3564668,166940,57068,, 800%cpu 239%user 0%nice 58%sys 494%idle 0%iow 6%irq 3%sirq 0%host ,800,239,,58,,
22,105, Mem: 3731608k total 3542276k used 189332k free 57068k buffers ,3731608,3542276,189332,57068,, 800%cpu 197%user 0%nice 59%sys 541%idle 0%iow 3%irq 0%sirq 0%host ,800,197,,59,,
23,110, Mem: 3731608k total 3552540k used 179068k free 57104k buffers ,3731608,3552540,179068,57104,, 800%cpu 216%user 0%nice 84%sys 494%idle 0%iow 3%irq 3%sirq 0%host ,800,216,,84,,
24,115, Mem: 3731608k total 3562792k used 168816k free 57104k buffers ,3731608,3562792,168816,57104,, 800%cpu 197%user 3%nice 58%sys 532%idle 0%iow 3%irq 6%sirq 0%host ,800,197,,58,,
25,120, Mem: 3731608k total 3541760k used 189848k free 57112k buffers ,3731608,3541760,189848,57112,, 800%cpu 216%user 0%nice 69%sys 503%idle 0%iow 13%irq 0%sirq 0%host ,800,216,,69,,
26,125, Mem: 3731608k total 3552084k used 179524k free 57112k buffers ,3731608,3552084,179524,57112,, 800%cpu 258%user 0%nice 70%sys 464%idle 0%iow 9%irq 0%sirq 0%host ,800,258,,70,,
27,130, Mem: 3731608k total 3561624k used 169984k free 57112k buffers ,3731608,3561624,169984,57112,, 800%cpu 218%user 0%nice 70%sys 497%idle 0%iow 12%irq 3%sirq 0%host ,800,218,,70,,
28,135, Mem: 3731608k total 3559776k used 171832k free 57112k buffers ,3731608,3559776,171832,57112,, 800%cpu 239%user 0%nice 67%sys 485%idle 0%iow 6%irq 3%sirq 0%host ,800,239,,67,,
29,140, Mem: 3731608k total 3546664k used 184944k free 57112k buffers ,3731608,3546664,184944,57112,, 800%cpu 221%user 0%nice 76%sys 497%idle 0%iow 6%irq 0%sirq 0%host ,800,221,,76,,
30,145, Mem: 3731608k total 3557804k used 173804k free 57112k buffers ,3731608,3557804,173804,57112,, 800%cpu 212%user 0%nice 58%sys 518%idle 0%iow 9%irq 3%sirq 0%host ,800,212,,58,,
31,150, Mem: 3731608k total 3569292k used 162316k free 57116k buffers ,3731608,3569292,162316,57116,, 800%cpu 266%user 0%nice 81%sys 447%idle 0%iow 3%irq 3%sirq 0%host ,800,266,,81,,
32,155, Mem: 3731608k total 3546488k used 185120k free 57116k buffers ,3731608,3546488,185120,57116,, 800%cpu 206%user 0%nice 53%sys 531%idle 0%iow 6%irq 3%sirq 0%host ,800,206,,53,,
33,160, Mem: 3731608k total 3558472k used 173136k free 57116k buffers ,3731608,3558472,173136,57116,, 800%cpu 178%user 0%nice 53%sys 566%idle 0%iow 3%irq 0%sirq 0%host ,800,178,,53,,
34,165, Mem: 3731608k total 3569824k used 161784k free 57116k buffers ,3731608,3569824,161784,57116,, 800%cpu 213%user 0%nice 69%sys 513%idle 0%iow 6%irq 0%sirq 0%host ,800,213,,69,,
35,170, Mem: 3731608k total 3547504k used 184104k free 57116k buffers ,3731608,3547504,184104,57116,, 800%cpu 194%user 0%nice 59%sys 534%idle 0%iow 9%irq 3%sirq 0%host ,800,194,,59,,
36,175, Mem: 3731608k total 3558260k used 173348k free 57152k buffers ,3731608,3558260,173348,57152,, 800%cpu 224%user 0%nice 61%sys 509%idle 0%iow 6%irq 0%sirq 0%host ,800,224,,61,,
