Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.24152E+14,1.24152E+14,34.013413,2,,,0,42,,19
0,1.24152E+14,1.24152E+14,267.007603,15,,,1,60,,
0,1.24152E+14,1.24152E+14,35.032142,2,,,2,59,,Max FPS
0,1.24152E+14,1.24152E+14,66.892613,3,,,3,60,,60
0,1.24152E+14,1.24152E+14,17.117947,0,,,4,59,,
0,1.24152E+14,1.24152E+14,16.77961,0,,,5,60,,Avg FPS
0,1.24152E+14,1.24152E+14,16.779505,0,,,6,59,,59.38538206
0,1.24152E+14,1.24152E+14,16.779313,0,,,7,60,,
0,1.24152E+14,1.24152E+14,16.77922,0,,,8,60,,
0,1.24152E+14,1.24152E+14,16.779205,0,,,9,59,,
0,1.24152E+14,1.24152E+14,16.779378,0,,,10,60,,
0,1.24152E+14,1.24152E+14,16.779303,0,,,11,59,,
0,1.24152E+14,1.24152E+14,16.77944,0,,,12,60,,
0,1.24152E+14,1.24152E+14,16.779355,0,,,13,60,,
0,1.24152E+14,1.24152E+14,16.779265,0,,,14,59,,
0,1.24152E+14,1.24152E+14,16.779087,0,,,15,60,,
0,1.24152E+14,1.24152E+14,16.779338,0,,,16,59,,
0,1.24152E+14,1.24152E+14,16.77913,0,,,17,60,,
0,1.24152E+14,1.24152E+14,16.779257,0,,,18,60,,
0,1.24152E+14,1.24152E+14,16.779182,0,,,19,59,,
0,1.24152E+14,1.24152E+14,16.779521,0,,,20,60,,
0,1.24152E+14,1.24152E+14,16.779383,0,,,21,59,,
0,1.24152E+14,1.24152E+14,16.77913,0,,,22,60,,
0,1.24152E+14,1.24152E+14,16.779504,0,,,23,59,,
0,1.24152E+14,1.24152E+14,16.779566,0,,,24,60,,
0,1.24152E+14,1.24152E+14,16.779412,0,,,25,60,,
0,1.24152E+14,1.24152E+14,16.779295,0,,,26,59,,
0,1.24152E+14,1.24152E+14,16.779496,0,,,27,60,,
0,1.24152E+14,1.24152E+14,16.779339,0,,,28,59,,
0,1.24152E+14,1.24152E+14,16.779442,0,,,29,60,,
0,1.24152E+14,1.24152E+14,16.779438,0,,,30,60,,
0,1.24152E+14,1.24152E+14,16.779408,0,,,31,59,,
0,1.24152E+14,1.24152E+14,16.779402,0,,,32,60,,
0,1.24152E+14,1.24152E+14,16.779383,0,,,33,59,,
0,1.24152E+14,1.24152E+14,16.778731,0,,,34,60,,
0,1.24152E+14,1.24152E+14,16.779114,0,,,35,60,,
0,1.24152E+14,1.24153E+14,16.778854,0,,,36,59,,
0,1.24153E+14,1.24153E+14,16.77916,0,,,37,60,,
0,1.24153E+14,1.24153E+14,16.779231,0,,,38,59,,
0,1.24153E+14,1.24153E+14,16.779359,0,,,39,60,,
0,1.24153E+14,1.24153E+14,16.779463,0,,,40,59,,
0,1.24153E+14,1.24153E+14,16.779456,0,,,41,60,,
1,1.24153E+14,1.24153E+14,16.779378,0,,,42,60,,
1,1.24153E+14,1.24153E+14,16.779432,0,,,43,59,,
1,1.24153E+14,1.24153E+14,16.77938,0,,,44,60,,
1,1.24153E+14,1.24153E+14,16.779409,0,,,45,59,,
1,1.24153E+14,1.24153E+14,16.779393,0,,,46,60,,
1,1.24153E+14,1.24153E+14,16.779432,0,,,47,60,,
1,1.24153E+14,1.24153E+14,16.779343,0,,,48,59,,
1,1.24153E+14,1.24153E+14,16.779331,0,,,49,60,,
1,1.24153E+14,1.24153E+14,16.779324,0,,,50,59,,
1,1.24153E+14,1.24153E+14,16.779303,0,,,51,60,,
1,1.24153E+14,1.24153E+14,16.779293,0,,,52,60,,
1,1.24153E+14,1.24153E+14,16.779239,0,,,53,59,,
1,1.24153E+14,1.24153E+14,16.778908,0,,,54,60,,
1,1.24153E+14,1.24153E+14,16.779288,0,,,55,59,,
1,1.24153E+14,1.24153E+14,16.778939,0,,,56,60,,
1,1.24153E+14,1.24153E+14,16.779222,0,,,57,60,,
1,1.24153E+14,1.24153E+14,16.779048,0,,,58,59,,
1,1.24153E+14,1.24153E+14,16.77916,0,,,59,60,,
1,1.24153E+14,1.24153E+14,16.779038,0,,,60,59,,
1,1.24153E+14,1.24153E+14,16.779424,0,,,61,60,,
1,1.24153E+14,1.24153E+14,16.779063,0,,,62,60,,
1,1.24153E+14,1.24153E+14,16.779132,0,,,63,59,,
1,1.24153E+14,1.24153E+14,16.778994,0,,,64,60,,
1,1.24153E+14,1.24153E+14,16.779295,0,,,65,59,,
1,1.24153E+14,1.24153E+14,16.779104,0,,,66,60,,
1,1.24153E+14,1.24153E+14,16.779347,0,,,67,59,,
1,1.24153E+14,1.24153E+14,16.779138,0,,,68,60,,
1,1.24153E+14,1.24153E+14,16.779263,0,,,69,60,,
1,1.24153E+14,1.24153E+14,16.779021,0,,,70,59,,
1,1.24153E+14,1.24153E+14,16.779213,0,,,71,60,,
1,1.24153E+14,1.24153E+14,16.779143,0,,,72,60,,
1,1.24153E+14,1.24153E+14,16.77931,0,,,73,59,,
1,1.24153E+14,1.24153E+14,16.779078,0,,,74,60,,
1,1.24153E+14,1.24153E+14,16.779359,0,,,75,59,,
1,1.24153E+14,1.24153E+14,16.778927,0,,,76,60,,
1,1.24153E+14,1.24153E+14,16.779089,0,,,77,59,,
1,1.24153E+14,1.24153E+14,16.77903,0,,,78,60,,
1,1.24153E+14,1.24153E+14,16.779251,0,,,79,60,,
1,1.24153E+14,1.24153E+14,16.778965,0,,,80,59,,
1,1.24153E+14,1.24153E+14,16.779199,0,,,81,60,,
1,1.24153E+14,1.24153E+14,16.779171,0,,,82,60,,
1,1.24153E+14,1.24153E+14,16.779048,0,,,83,59,,
1,1.24153E+14,1.24153E+14,16.779015,0,,,84,60,,
