Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
0,1.73E+14,1.73E+14,2.086094,1.73E+14,1.73E+14,48.615942,tulips,0.66649586,,,50.702036,,0,7,,189635.1586,,roses
0,1.73E+14,1.73E+14,5.108334,1.73E+14,1.73E+14,49.111516,tulips,0.51864296,,,54.21985,,1,15,,,,
0,1.73E+14,1.73E+14,1.95948,1.73E+14,1.73E+14,49.235057,tulips,0.7352906,,,51.194537,,2,14,,Avg Proc Time (ms),, ((DOUBLE CHECK TOTAL CLASSIFICATIONS))
0,1.73E+14,1.73E+14,1.964844,1.73E+14,1.73E+14,55.429641,tulips,0.78631556,,,57.394485,,3,12,,48.3393216,,3923
0,1.73E+14,1.73E+14,4.924688,1.73E+14,1.73E+14,51.587349,tulips,0.77296,,,56.512037,,4,11,,,,
0,1.73E+14,1.73E+14,4.826042,1.73E+14,1.73E+14,46.109692,tulips,0.7672806,,,50.935734,,5,12,,Avg Class per Sec,,
0,1.73E+14,1.73E+14,5.010626,1.73E+14,1.73E+14,49.830682,tulips,0.7155367,,,54.841308,,6,13,,13.03322259,,
1,1.73E+14,1.73E+14,1.945052,1.73E+14,1.73E+14,49.991567,tulips,0.712369,,,51.936619,,7,12,,,,
1,1.73E+14,1.73E+14,2.038021,1.73E+14,1.73E+14,45.531099,tulips,0.82492876,,,47.56912,,8,14,,Avg Confidence,,
1,1.73E+14,1.73E+14,4.987813,1.73E+14,1.73E+14,47.664327,tulips,0.85198295,,,52.65214,,9,12,,0.669431211,,
1,1.73E+14,1.73E+14,1.89948,1.73E+14,1.73E+14,45.740786,tulips,0.8200755,,,47.640266,,10,13,,,,
1,1.73E+14,1.73E+14,1.910833,1.73E+14,1.73E+14,44.847921,tulips,0.8379824,,,46.758754,,11,13,,Total Classifications,,
1,1.73E+14,1.73E+14,1.956824,1.73E+14,1.73E+14,47.228077,tulips,0.8423061,,,49.184901,,12,14,,3923,,
1,1.73E+14,1.73E+14,1.896198,1.73E+14,1.73E+14,45.099327,tulips,0.82964575,,,46.995525,,13,14,,,,
1,1.73E+14,1.73E+14,4.893959,1.73E+14,1.73E+14,47.046307,tulips,0.8658173,,,51.940266,,14,14,,True Positives,,
1,1.73E+14,1.73E+14,4.820938,1.73E+14,1.73E+14,49.518078,tulips,0.87446934,,,54.339016,,15,15,,1675,,
1,1.73E+14,1.73E+14,4.822084,1.73E+14,1.73E+14,48.025265,tulips,0.8559563,,,52.847349,,16,13,,,,
1,1.73E+14,1.73E+14,1.971146,1.73E+14,1.73E+14,46.077869,tulips,0.8757166,,,48.049015,,17,15,,False Negatives,,
1,1.73E+14,1.73E+14,1.887448,1.73E+14,1.73E+14,48.559588,tulips,0.8671777,,,50.447036,,18,13,,2248,,
1,1.73E+14,1.73E+14,1.878906,1.73E+14,1.73E+14,50.227141,tulips,0.7959217,,,52.106047,,19,14,,,,
1,1.73E+14,1.73E+14,4.830261,1.73E+14,1.73E+14,46.507973,tulips,0.7991242,,,51.338234,,20,15,,Recall,,
1,1.73E+14,1.73E+14,4.787605,1.73E+14,1.73E+14,50.851307,tulips,0.8712028,,,55.638912,,21,15,,0.426969156,,
2,1.73E+14,1.73E+14,2.020156,1.73E+14,1.73E+14,47.516724,tulips,0.80261964,,,49.53688,,22,12,,,,
2,1.73E+14,1.73E+14,1.919115,1.73E+14,1.73E+14,52.347401,tulips,0.83400464,,,54.266516,,23,14,,,,
2,1.73E+14,1.73E+14,2.127605,1.73E+14,1.73E+14,48.455474,tulips,0.8517775,,,50.583079,,24,14,,,,
2,1.73E+14,1.73E+14,1.908907,1.73E+14,1.73E+14,49.284224,tulips,0.8777313,,,51.193131,,25,11,,,,
2,1.73E+14,1.73E+14,5.294168,1.73E+14,1.73E+14,48.469484,tulips,0.82105315,,,53.763652,,26,12,,,,
2,1.73E+14,1.73E+14,4.816302,1.73E+14,1.73E+14,52.668287,tulips,0.86000735,,,57.484589,,27,15,,,,
2,1.73E+14,1.73E+14,2.863177,1.73E+14,1.73E+14,65.335632,tulips,0.8404673,,,68.198809,,28,15,,,,
2,1.73E+14,1.73E+14,4.848646,1.73E+14,1.73E+14,61.636725,tulips,0.7343954,,,66.485371,,29,12,,,,
