Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
0,1.09E+14,1.09E+14,17.054156,0,,,0,49,49
0,1.09E+14,1.09E+14,200.193172,11,,,1,59,
0,1.09E+14,1.09E+14,17.824816,0,,,2,60,Max FPS
0,1.09E+14,1.09E+14,16.762162,0,,,3,60,60
0,1.09E+14,1.09E+14,33.429142,1,,,4,59,
0,1.09E+14,1.09E+14,16.858097,0,,,5,60,Avg FPS
0,1.09E+14,1.09E+14,16.762412,0,,,6,60,59.57475083
0,1.09E+14,1.09E+14,16.762271,0,,,7,59,
0,1.09E+14,1.09E+14,16.762134,0,,,8,60,
0,1.09E+14,1.09E+14,16.762111,0,,,9,60,
0,1.09E+14,1.09E+14,16.761826,0,,,10,59,
0,1.09E+14,1.09E+14,16.76225,0,,,11,60,
0,1.09E+14,1.09E+14,16.762192,0,,,12,60,
0,1.09E+14,1.09E+14,16.762186,0,,,13,59,
0,1.09E+14,1.09E+14,16.762229,0,,,14,60,
0,1.09E+14,1.09E+14,16.76224,0,,,15,60,
0,1.09E+14,1.09E+14,16.761957,0,,,16,59,
0,1.09E+14,1.09E+14,16.761978,0,,,17,60,
0,1.09E+14,1.09E+14,16.761959,0,,,18,60,
0,1.09E+14,1.09E+14,16.762014,0,,,19,59,
0,1.09E+14,1.09E+14,16.761784,0,,,20,60,
0,1.09E+14,1.09E+14,16.761572,0,,,21,60,
0,1.09E+14,1.09E+14,16.761744,0,,,22,59,
0,1.09E+14,1.09E+14,16.761737,0,,,23,60,
0,1.09E+14,1.09E+14,16.761126,0,,,24,59,
0,1.09E+14,1.09E+14,16.76167,0,,,25,60,
0,1.09E+14,1.09E+14,16.761629,0,,,26,60,
0,1.09E+14,1.09E+14,16.761811,0,,,27,59,
0,1.09E+14,1.09E+14,16.761411,0,,,28,60,
0,1.09E+14,1.09E+14,16.761768,0,,,29,60,
0,1.09E+14,1.09E+14,16.761587,0,,,30,59,
0,1.09E+14,1.09E+14,16.761169,0,,,31,60,
0,1.09E+14,1.09E+14,16.761588,0,,,32,60,
0,1.09E+14,1.09E+14,16.761425,0,,,33,59,
0,1.09E+14,1.09E+14,16.761512,0,,,34,60,
0,1.09E+14,1.09E+14,16.761301,0,,,35,60,
0,1.09E+14,1.09E+14,16.76121,0,,,36,59,
0,1.09E+14,1.09E+14,16.76124,0,,,37,60,
0,1.09E+14,1.09E+14,16.761464,0,,,38,60,
0,1.09E+14,1.09E+14,16.761295,0,,,39,59,
0,1.09E+14,1.09E+14,16.761189,0,,,40,60,
0,1.09E+14,1.09E+14,16.761363,0,,,41,60,
0,1.09E+14,1.09E+14,16.761565,0,,,42,59,
0,1.09E+14,1.09E+14,16.761206,0,,,43,60,
0,1.09E+14,1.09E+14,16.761065,0,,,44,60,
0,1.09E+14,1.09E+14,16.761215,0,,,45,59,
0,1.09E+14,1.09E+14,16.761326,0,,,46,60,
0,1.09E+14,1.09E+14,16.761465,0,,,47,60,
0,1.09E+14,1.09E+14,16.761388,0,,,48,59,
1,1.09E+14,1.09E+14,16.761198,0,,,49,60,
1,1.09E+14,1.09E+14,16.761128,0,,,50,59,
1,1.09E+14,1.09E+14,16.761001,0,,,51,60,
1,1.09E+14,1.09E+14,16.760857,0,,,52,60,
1,1.09E+14,1.09E+14,16.760971,0,,,53,59,
1,1.09E+14,1.09E+14,16.761334,0,,,54,60,
1,1.09E+14,1.09E+14,16.76122,0,,,55,60,
1,1.09E+14,1.09E+14,16.761292,0,,,56,59,
1,1.09E+14,1.09E+14,16.761344,0,,,57,60,
1,1.09E+14,1.09E+14,16.761339,0,,,58,60,
1,1.09E+14,1.09E+14,16.761415,0,,,59,59,
1,1.09E+14,1.09E+14,16.761292,0,,,60,60,
1,1.09E+14,1.09E+14,16.761384,0,,,61,60,
1,1.09E+14,1.09E+14,16.7615,0,,,62,59,
1,1.09E+14,1.09E+14,16.761273,0,,,63,60,
1,1.09E+14,1.09E+14,16.761293,0,,,64,60,
1,1.09E+14,1.09E+14,16.761268,0,,,65,59,
1,1.09E+14,1.09E+14,16.761163,0,,,66,60,
1,1.09E+14,1.09E+14,16.761109,0,,,67,60,
1,1.09E+14,1.09E+14,16.761129,0,,,68,59,
1,1.09E+14,1.09E+14,16.76086,0,,,69,60,
1,1.09E+14,1.09E+14,16.761146,0,,,70,60,
1,1.09E+14,1.09E+14,16.760911,0,,,71,59,
1,1.09E+14,1.09E+14,16.761186,0,,,72,60,
1,1.09E+14,1.09E+14,16.761445,0,,,73,60,
1,1.09E+14,1.09E+14,16.76096,0,,,74,59,
1,1.09E+14,1.09E+14,16.761076,0,,,75,60,
1,1.09E+14,1.09E+14,16.761044,0,,,76,60,
1,1.09E+14,1.09E+14,16.760607,0,,,77,59,
1,1.09E+14,1.09E+14,16.761193,0,,,78,60,
1,1.09E+14,1.09E+14,16.76081,0,,,79,59,
1,1.09E+14,1.09E+14,16.760969,0,,,80,60,
1,1.09E+14,1.09E+14,16.760701,0,,,81,60,
1,1.09E+14,1.09E+14,16.761093,0,,,82,59,
1,1.09E+14,1.09E+14,16.7607,0,,,83,60,
1,1.09E+14,1.09E+14,16.761038,0,,,84,60,
1,1.09E+14,1.09E+14,16.76125,0,,,85,59,
1,1.09E+14,1.09E+14,16.761313,0,,,86,60,
1,1.09E+14,1.09E+14,16.75917,0,,,87,60,
1,1.09E+14,1.09E+14,16.75967,0,,,88,59,
1,1.09E+14,1.09E+14,16.761051,0,,,89,60,
1,1.09E+14,1.09E+14,16.76106,0,,,90,60,
1,1.09E+14,1.09E+14,16.760653,0,,,91,59,
1,1.09E+14,1.09E+14,16.760961,0,,,92,60,
1,1.09E+14,1.09E+14,16.760719,0,,,93,60,
1,1.09E+14,1.09E+14,16.761237,0,,,94,59,
1,1.09E+14,1.09E+14,16.7608,0,,,95,60,
1,1.09E+14,1.09E+14,16.760822,0,,,96,60,
1,1.09E+14,1.09E+14,16.760561,0,,,97,59,
1,1.09E+14,1.09E+14,16.761111,0,,,98,60,
1,1.09E+14,1.09E+14,16.760854,0,,,99,60,
1,1.09E+14,1.09E+14,16.761236,0,,,100,59,
1,1.09E+14,1.09E+14,16.76123,0,,,101,60,
1,1.09E+14,1.09E+14,16.761252,0,,,102,59,
1,1.09E+14,1.09E+14,16.760713,0,,,103,60,
1,1.09E+14,1.09E+14,16.760976,0,,,104,60,
1,1.09E+14,1.09E+14,16.760644,0,,,105,59,
1,1.09E+14,1.09E+14,16.761041,0,,,106,60,
1,1.09E+14,1.09E+14,16.760987,0,,,107,60,
2,1.09E+14,1.09E+14,16.760076,0,,,108,59,
2,1.09E+14,1.09E+14,16.760628,0,,,109,60,
2,1.09E+14,1.09E+14,16.761211,0,,,110,60,
2,1.09E+14,1.09E+14,16.761032,0,,,111,59,
2,1.09E+14,1.09E+14,16.760297,0,,,112,60,
2,1.09E+14,1.09E+14,16.760688,0,,,113,60,
2,1.09E+14,1.09E+14,16.76105,0,,,114,59,
2,1.09E+14,1.09E+14,16.760883,0,,,115,60,
2,1.09E+14,1.09E+14,16.760561,0,,,116,60,
2,1.09E+14,1.09E+14,16.760719,0,,,117,59,
2,1.09E+14,1.09E+14,16.760897,0,,,118,60,
2,1.09E+14,1.09E+14,16.761002,0,,,119,60,
2,1.09E+14,1.09E+14,16.759734,0,,,120,59,
2,1.09E+14,1.09E+14,16.760912,0,,,121,60,
2,1.09E+14,1.09E+14,16.761036,0,,,122,60,
2,1.09E+14,1.09E+14,16.760889,0,,,123,59,
2,1.09E+14,1.09E+14,16.760744,0,,,124,60,
2,1.09E+14,1.09E+14,16.7607,0,,,125,60,
2,1.09E+14,1.09E+14,16.760858,0,,,126,59,
2,1.09E+14,1.09E+14,16.760832,0,,,127,60,
2,1.09E+14,1.09E+14,16.760997,0,,,128,60,
2,1.09E+14,1.09E+14,16.760254,0,,,129,59,
2,1.09E+14,1.09E+14,16.760036,0,,,130,60,
2,1.09E+14,1.09E+14,16.760697,0,,,131,60,
2,1.09E+14,1.09E+14,16.760848,0,,,132,59,
2,1.09E+14,1.09E+14,16.760682,0,,,133,60,
2,1.09E+14,1.09E+14,16.760851,0,,,134,59,
2,1.09E+14,1.09E+14,16.761053,0,,,135,60,
2,1.09E+14,1.09E+14,16.760836,0,,,136,60,
2,1.09E+14,1.09E+14,16.76098,0,,,137,59,
2,1.09E+14,1.09E+14,16.760796,0,,,138,60,
2,1.09E+14,1.09E+14,16.760682,0,,,139,60,
2,1.09E+14,1.09E+14,16.761059,0,,,140,59,
2,1.09E+14,1.09E+14,16.760341,0,,,141,60,
2,1.09E+14,1.09E+14,16.760978,0,,,142,60,
2,1.09E+14,1.09E+14,16.760348,0,,,143,59,
2,1.09E+14,1.09E+14,16.759985,0,,,144,60,
2,1.09E+14,1.09E+14,16.760184,0,,,145,60,
2,1.09E+14,1.09E+14,16.760783,0,,,146,59,
2,1.09E+14,1.09E+14,16.760599,0,,,147,60,
2,1.09E+14,1.09E+14,16.760647,0,,,148,60,
2,1.09E+14,1.09E+14,16.760905,0,,,149,59,
2,1.09E+14,1.09E+14,16.760747,0,,,150,60,
2,1.09E+14,1.09E+14,16.760168,0,,,151,60,
2,1.09E+14,1.09E+14,16.760883,0,,,152,59,
2,1.09E+14,1.09E+14,16.76033,0,,,153,60,
2,1.09E+14,1.09E+14,16.760729,0,,,154,59,
2,1.09E+14,1.09E+14,16.761036,0,,,155,60,
2,1.09E+14,1.09E+14,16.75968,0,,,156,60,
2,1.09E+14,1.09E+14,16.760849,0,,,157,59,
2,1.09E+14,1.09E+14,16.760398,0,,,158,60,
2,1.09E+14,1.09E+14,16.761181,0,,,159,60,
2,1.09E+14,1.09E+14,16.761312,0,,,160,59,
2,1.09E+14,1.09E+14,16.760819,0,,,161,60,
2,1.09E+14,1.09E+14,16.760716,0,,,162,60,
2,1.09E+14,1.09E+14,16.761126,0,,,163,59,
2,1.09E+14,1.09E+14,16.760159,0,,,164,60,
2,1.09E+14,1.09E+14,16.760694,0,,,165,60,
2,1.09E+14,1.09E+14,16.761148,0,,,166,59,
2,1.09E+14,1.09E+14,16.761241,0,,,167,60,
3,1.09E+14,1.09E+14,16.760952,0,,,168,60,
3,1.09E+14,1.09E+14,16.760525,0,,,169,59,
3,1.09E+14,1.09E+14,16.760928,0,,,170,60,
3,1.09E+14,1.09E+14,16.760025,0,,,171,60,
3,1.09E+14,1.09E+14,16.761321,0,,,172,59,
3,1.09E+14,1.09E+14,16.761371,0,,,173,60,
3,1.09E+14,1.09E+14,16.760605,0,,,174,59,
3,1.09E+14,1.09E+14,16.760729,0,,,175,60,
3,1.09E+14,1.09E+14,16.760941,0,,,176,60,
3,1.09E+14,1.09E+14,16.761064,0,,,177,59,
3,1.09E+14,1.09E+14,16.760711,0,,,178,60,
3,1.09E+14,1.09E+14,16.760956,0,,,179,60,
3,1.09E+14,1.09E+14,16.761066,0,,,180,59,
3,1.09E+14,1.09E+14,16.761066,0,,,181,60,
3,1.09E+14,1.09E+14,16.760778,0,,,182,60,
3,1.09E+14,1.09E+14,16.761054,0,,,183,59,
3,1.09E+14,1.09E+14,16.761154,0,,,184,60,
3,1.09E+14,1.09E+14,16.761428,0,,,185,60,
3,1.09E+14,1.09E+14,16.760825,0,,,186,59,
3,1.09E+14,1.09E+14,16.76076,0,,,187,60,
3,1.09E+14,1.09E+14,16.761076,0,,,188,60,
3,1.09E+14,1.09E+14,16.761456,0,,,189,59,
3,1.09E+14,1.09E+14,16.760998,0,,,190,60,
3,1.09E+14,1.09E+14,16.760645,0,,,191,60,
3,1.09E+14,1.09E+14,16.760718,0,,,192,59,
3,1.09E+14,1.09E+14,16.760936,0,,,193,60,
3,1.09E+14,1.09E+14,16.760931,0,,,194,60,
3,1.09E+14,1.09E+14,16.760688,0,,,195,59,
3,1.09E+14,1.09E+14,16.761004,0,,,196,60,
3,1.09E+14,1.09E+14,16.761336,0,,,197,60,
3,1.09E+14,1.09E+14,16.76041,0,,,198,59,
3,1.09E+14,1.09E+14,16.761081,0,,,199,60,
3,1.09E+14,1.09E+14,16.759702,0,,,200,59,
3,1.09E+14,1.09E+14,16.760401,0,,,201,60,
3,1.09E+14,1.09E+14,16.761016,0,,,202,60,
3,1.09E+14,1.09E+14,16.760121,0,,,203,59,
3,1.09E+14,1.09E+14,16.760602,0,,,204,60,
3,1.09E+14,1.09E+14,16.760828,0,,,205,60,
3,1.09E+14,1.09E+14,16.759417,0,,,206,59,
3,1.09E+14,1.09E+14,16.759194,0,,,207,60,
3,1.09E+14,1.09E+14,16.75978,0,,,208,60,
3,1.09E+14,1.09E+14,16.760862,0,,,209,59,
