Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
159,172394409681087,172394411753691,2.072604,172394411812493,172394470593385,58.780892,daisy, 0.66058064
159,172394476315469,172394478448802,2.133333,172394478507604,172394530652297,52.144693,daisy, 0.66330177
159,172394543080111,172394545308288,2.228177,172394545367559,172394599870845,54.503286,daisy, 0.65826195
159,172394610098763,172394612169336,2.070573,172394612228711,172394672935384,60.706673,daisy, 0.688473
159,172394676218822,172394678375801,2.156979,172394678437885,172394734471640,56.033755,daisy, 0.712343
159,172394743279714,172394750922996,7.643282,172394750999350,172394808378366,57.379016,daisy, 0.6941651
159,172394811024981,172394813169513,2.144532,172394813220763,172394863595976,50.375213,daisy, 0.69606054
159,172394877397019,172394879518686,2.121667,172394879580144,172394942742390,63.162246,daisy, 0.656988
160,172394943175671,172394949402495,6.226824,172394949470828,172395006661251,57.190423,daisy, 0.65302736
160,172395010353386,172395012430366,2.07698,172395012491251,172395067299330,54.808079,daisy, 0.6717788
160,172395076640685,172395078727820,2.087135,172395078786466,172395134288034,55.501568,daisy, 0.70354706
160,172395143075118,172395145138035,2.062917,172395145200171,172395197531478,52.331307,daisy, 0.67417234
160,172395211313563,172395213428771,2.115208,172395213489552,172395274541069,61.051517,daisy, 0.7003774
160,172395276263100,172395280697215,4.434115,172395280760184,172395341744149,60.983965,daisy, 0.6508855
160,172395344936232,172395347200191,2.263959,172395347269045,172395411593322,64.324277,daisy, 0.6824558
160,172395443267752,172395449733586,6.465834,172395449864368,172395514975416,65.111048,daisy, 0.66068244
160,172395543723231,172395546004638,2.281407,172395546069586,172395610067248,63.997662,daisy, 0.69364977
160,172395643031939,172395645269231,2.237292,172395645336210,172395702544028,57.207818,daisy, 0.67788124
160,172395710014237,172395712087779,2.073542,172395712147206,172395770576795,58.429589,daisy, 0.6434801
160,172395777272629,172395784806328,7.533699,172395784891432,172395849281960,64.390528,daisy, 0.705059
160,172395876601337,172395879379046,2.777709,172395879449671,172395936673166,57.223495,daisy, 0.68656915
161,172395942719469,172395945004469,2.285,172395945065198,172395997308953,52.243755,daisy, 0.6962439
161,172396010322809,172396012392705,2.069896,172396012453330,172396068969429,56.516099,daisy, 0.6854767
161,172396075800107,172396078154691,2.354584,172396078217347,172396133339592,55.122245,daisy, 0.6929092
161,172396142834593,172396145023395,2.188802,172396145088395,172396203428609,58.340214,daisy, 0.6787637
161,172396210346371,172396220946997,10.600626,172396221053247,172396277517627,56.46438,daisy, 0.68403125
161,172396309312057,172396315151173,5.839116,172396315272162,172396391305243,76.033081,daisy, 0.69539636
161,172396409555557,172396412002432,2.446875,172396412077120,172396472299053,60.221933,daisy, 0.7250798
161,172396475726501,172396477875720,2.149219,172396477956814,172396531975569,54.018755,daisy, 0.69923735
161,172396542903435,172396544992602,2.089167,172396545058956,172396603166826,58.10787,daisy, 0.6613777
161,172396609812348,172396611889327,2.076979,172396611983077,172396671280739,59.297662,daisy, 0.70135534
161,172396675744959,172396677797094,2.052135,172396677856782,172396733486423,55.629641,daisy, 0.68506944
161,172396743190590,172396745392153,2.201563,172396745451580,172396801011742,55.560162,daisy, 0.64751035
161,172396810311014,172396812607993,2.296979,172396812704816,172396873656489,60.951673,daisy, 0.64265543
161,172396875422843,172396877470604,2.047761,172396877617531,172396931683057,54.065526,daisy, 0.6881778
162,172396942813475,172396945042381,2.228906,172396945101860,172397002526710,57.42485,daisy, 0.7269487
162,172397008962127,172397011040357,2.07823,172397011099159,172397077794061,66.694902,daisy, 0.64752287
162,172397108312241,172397112765315,4.453074,172397112878023,172397183359072,70.481049,daisy, 0.7072696
162,172397209606626,172397211851210,2.244584,172397211917564,172397276976998,65.059434,daisy, 0.69003135
162,172397308627417,172397310673928,2.046511,172397310732157,172397370906382,60.174225,daisy, 0.6945906
162,172397375991695,172397382127685,6.13599,172397382206539,172397443300295,61.093756,daisy, 0.6901926
162,172397475368059,172397477414465,2.046406,172397477475715,172397541801034,64.325319,daisy, 0.694662
162,172397543242232,172397545278066,2.035834,172397545337597,172397601714322,56.376725,daisy, 0.6679866
162,172397608819374,172397610875468,2.056094,172397610932291,172397666815214,55.882923,daisy, 0.70488536
162,172397675473652,172397677518912,2.04526,172397677579173,172397738295377,60.716204,daisy, 0.70412767
162,172397742757148,172397744852148,2.095,172397744917148,172397805223456,60.306308,daisy, 0.6484686
162,172397808782259,172397810851374,2.069115,172397811007363,172397868881067,57.873704,daisy, 0.72396827
162,172397875197213,172397877259401,2.062188,172397877320495,172397929175865,51.85537,daisy, 0.680972
163,172397942747637,172397944816283,2.068646,172397944878470,172397998685611,53.807141,daisy, 0.6910931
163,172398008798112,172398011292592,2.49448,172398011358581,172398066729472,55.370891,daisy, 0.68424463
163,172398076082963,172398078158952,2.075989,172398078218536,172398134743229,56.524693,daisy, 0.7078164
163,172398142236355,172398144288490,2.052135,172398144347449,172398206186934,61.839485,daisy, 0.6953359
163,172398208434695,172398210606361,2.171666,172398210665580,172398269225378,58.559798,daisy, 0.715865
163,172398274963972,172398277139233,2.175261,172398277201003,172398333386113,56.18511,daisy, 0.6787633
163,172398342137729,172398344260281,2.122552,172398344322156,172398405290027,60.967871,daisy, 0.707791
163,172398408420027,172398410466954,2.046927,172398410583465,172398466063679,55.480214,daisy, 0.7040976
163,172398475815294,172398478042586,2.227292,172398478217690,172398536999102,58.781412,daisy, 0.6763972
163,172398544129468,172398546203322,2.073854,172398546263166,172398600309786,54.04662,daisy, 0.6885125
163,172398608574943,172398614191193,5.61625,172398614272079,172398668493230,54.221151,daisy, 0.6590978
163,172398674723335,172398676853179,2.129844,172398676914325,172398730924434,54.010109,daisy, 0.6856865
163,172398742162925,172398744205060,2.042135,172398744266571,172398803488087,59.221516,daisy, 0.66147417
163,172398809859494,172398812357567,2.498073,172398812418401,172398872445802,60.027401,daisy, 0.70799917
163,172398874519188,172398876584188,2.065,172398876645178,172398932253829,55.608651,daisy, 0.67349577
164,172398941636538,172398943677164,2.040626,172398943740445,172399002945815,59.20537,daisy, 0.6731712
164,172399008413055,172399010461858,2.048803,172399010523368,172399070824885,60.301517,daisy, 0.70856047
164,172399075315302,172399077509000,2.193698,172399077569729,172399130338901,52.769172,daisy, 0.6867145
164,172399141755777,172399143919840,2.164063,172399144006402,172399201985731,57.979329,daisy, 0.7303159
164,172399208612607,172399216306462,7.693855,172399216396618,172399272127509,55.730891,daisy, 0.6887822
