Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS,Max FPS,Avg FPS
33,2.50E+14,2.50E+14,16.792541,0,,,,,,,,
33,2.50E+14,2.50E+14,16.792903,0,,,,,,,,
33,2.50E+14,2.50E+14,16.794209,0,,,,,,,,
33,2.50E+14,2.50E+14,16.793709,0,,,,,,,,
33,2.50E+14,2.50E+14,16.792721,0,,,,,,,,
33,2.50E+14,2.50E+14,16.791718,0,,,,,,,,
33,2.50E+14,2.50E+14,16.791589,0,,,,,,,,
33,2.50E+14,2.50E+14,16.336477,0,,,,,,,,
33,2.50E+14,2.50E+14,16.791222,0,,,,,,,,
33,2.50E+14,2.50E+14,16.793356,0,,,,,,,,
33,2.50E+14,2.50E+14,16.793819,0,,,,,,,,
34,2.50E+14,2.50E+14,16.794001,0,,,,,,,,
34,2.50E+14,2.50E+14,16.605143,0,,,,,,,,
34,2.50E+14,2.50E+14,16.768415,0,,,,,,,,
34,2.50E+14,2.50E+14,16.772518,0,,,,,,,,
34,2.50E+14,2.50E+14,16.767032,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770611,0,,,,,,,,
34,2.50E+14,2.50E+14,16.772268,0,,,,,,,,
34,2.50E+14,2.50E+14,16.765023,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770798,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769251,0,,,,,,,,
34,2.50E+14,2.50E+14,16.767642,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771952,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771361,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769841,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771419,0,,,,,,,,
34,2.50E+14,2.50E+14,16.765924,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769297,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771044,0,,,,,,,,
34,2.50E+14,2.50E+14,16.761374,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771552,0,,,,,,,,
34,2.50E+14,2.50E+14,16.772407,0,,,,,,,,
34,2.50E+14,2.50E+14,16.76843,0,,,,,,,,
34,2.50E+14,2.50E+14,16.765158,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770364,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771352,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770899,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769906,0,,,,,,,,
34,2.50E+14,2.50E+14,16.768929,0,,,,,,,,
34,2.50E+14,2.50E+14,16.768066,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769688,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771962,0,,,,,,,,
34,2.50E+14,2.50E+14,16.767286,0,,,,,,,,
34,2.50E+14,2.50E+14,16.765881,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770388,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771388,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771972,0,,,,,,,,
34,2.50E+14,2.50E+14,16.772301,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771473,0,,,,,,,,
34,2.50E+14,2.50E+14,16.767656,0,,,,,,,,
34,2.50E+14,2.50E+14,16.772188,0,,,,,,,,
34,2.50E+14,2.50E+14,16.768474,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771588,0,,,,,,,,
34,2.50E+14,2.50E+14,16.772258,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770972,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771193,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771731,0,,,,,,,,
34,2.50E+14,2.50E+14,16.765721,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769763,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770219,0,,,,,,,,
34,2.50E+14,2.50E+14,16.767621,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770326,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770664,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770952,0,,,,,,,,
34,2.50E+14,2.50E+14,16.766321,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771947,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769023,0,,,,,,,,
34,2.50E+14,2.50E+14,16.771823,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769071,0,,,,,,,,
34,2.50E+14,2.50E+14,16.769431,0,,,,,,,,
34,2.50E+14,2.50E+14,16.770068,0,,,,,,,,
35,2.50E+14,2.50E+14,16.771804,0,,,,,,,,
35,2.50E+14,2.50E+14,16.769182,0,,,,,,,,
35,2.50E+14,2.50E+14,17.136027,0,,,,,,,,
35,2.50E+14,2.50E+14,16.771353,0,,,,,,,,
35,2.50E+14,2.50E+14,16.771246,0,,,,,,,,
35,2.50E+14,2.50E+14,16.772363,0,,,,,,,,
35,2.50E+14,2.50E+14,16.772627,0,,,,,,,,
35,2.50E+14,2.50E+14,16.855639,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758501,0,,,,,,,,
35,2.50E+14,2.50E+14,16.757265,0,,,,,,,,
35,2.50E+14,2.50E+14,16.754055,0,,,,,,,,
35,2.50E+14,2.50E+14,16.756207,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758638,0,,,,,,,,
35,2.50E+14,2.50E+14,16.75799,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758263,0,,,,,,,,
35,2.50E+14,2.50E+14,16.755454,0,,,,,,,,
35,2.50E+14,2.50E+14,16.756198,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758136,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758628,0,,,,,,,,
35,2.50E+14,2.50E+14,16.757561,0,,,,,,,,
35,2.50E+14,2.50E+14,16.755563,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758509,0,,,,,,,,
35,2.50E+14,2.50E+14,16.757222,0,,,,,,,,
35,2.50E+14,2.50E+14,16.7537,0,,,,,,,,
35,2.50E+14,2.50E+14,16.755712,0,,,,,,,,
35,2.50E+14,2.50E+14,16.751609,0,,,,,,,,
35,2.50E+14,2.50E+14,16.750016,0,,,,,,,,
35,2.50E+14,2.50E+14,16.758204,0,,,,,,,,
35,2.50E+14,2.50E+14,16.754652,0,,,,,,,,
35,2.50E+14,2.50E+14,16.751108,0,,,,,,,,
35,2.50E+14,2.50E+14,16.754639,0,,,,,,,,
35,2.50E+14,2.50E+14,17.159908,0,,,,,,,,
35,2.50E+14,2.50E+14,16.759164,0,,,,,,,,
35,2.50E+14,2.50E+14,16.757179,0,,,,,,,,
35,2.50E+14,2.50E+14,16.751978,0,,,,,,,,
35,2.50E+14,2.50E+14,16.757255,0,,,,,,,,
35,2.50E+14,2.50E+14,16.833785,0,,,,,,,,
35,2.50E+14,2.50E+14,16.865454,0,,,,,,,,
35,2.50E+14,2.50E+14,16.766716,0,,,,,,,,
35,2.50E+14,2.50E+14,16.772888,0,,,,,,,,
35,2.50E+14,2.50E+14,16.770469,0,,,,,,,,
35,2.50E+14,2.50E+14,16.773266,0,,,,,,,,
35,2.50E+14,2.50E+14,16.772995,0,,,,,,,,
35,2.50E+14,2.50E+14,16.773219,0,,,,,,,,
35,2.50E+14,2.50E+14,16.76963,0,,,,,,,,
35,2.50E+14,2.50E+14,16.774153,0,,,,,,,,
35,2.50E+14,2.50E+14,16.769081,0,,,,,,,,
35,2.50E+14,2.50E+14,16.773924,0,,,,,,,,
35,2.50E+14,2.50E+14,16.771509,0,,,,,,,,
35,2.50E+14,2.50E+14,16.768203,0,,,,,,,,
35,2.50E+14,2.50E+14,16.773911,0,,,,,,,,
35,2.50E+14,2.50E+14,16.770359,0,,,,,,,,
35,2.50E+14,2.50E+14,16.771184,0,,,,,,,,
35,2.50E+14,2.50E+14,16.774062,0,,,,,,,,
35,2.50E+14,2.50E+14,16.773513,0,,,,,,,,
35,2.50E+14,2.50E+14,16.772545,0,,,,,,,,
35,2.50E+14,2.50E+14,16.774251,0,,,,,,,,
35,2.50E+14,2.50E+14,16.774367,0,,,,,,,,
35,2.50E+14,2.50E+14,16.773143,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771709,0,,,,,,,,
36,2.50E+14,2.50E+14,16.769899,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773294,0,,,,,,,,
36,2.50E+14,2.50E+14,16.77375,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773501,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771907,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773065,0,,,,,,,,
36,2.50E+14,2.50E+14,16.772535,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771756,0,,,,,,,,
36,2.50E+14,2.50E+14,16.770758,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773714,0,,,,,,,,
36,2.50E+14,2.50E+14,16.769307,0,,,,,,,,
36,2.50E+14,2.50E+14,16.770493,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773759,0,,,,,,,,
36,2.50E+14,2.50E+14,16.770099,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771503,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771801,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771379,0,,,,,,,,
36,2.50E+14,2.50E+14,16.770219,0,,,,,,,,
36,2.50E+14,2.50E+14,16.76969,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773275,0,,,,,,,,
36,2.50E+14,2.50E+14,16.774152,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773933,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771648,0,,,,,,,,
36,2.50E+14,2.50E+14,16.772886,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771632,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773088,0,,,,,,,,
36,2.50E+14,2.50E+14,16.772501,0,,,,,,,,
36,2.50E+14,2.50E+14,16.765693,0,,,,,,,,
36,2.50E+14,2.50E+14,16.765717,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771314,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771165,0,,,,,,,,
36,2.50E+14,2.50E+14,16.769533,0,,,,,,,,
36,2.50E+14,2.50E+14,16.774065,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773563,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771251,0,,,,,,,,
36,2.50E+14,2.50E+14,16.77402,0,,,,,,,,
36,2.50E+14,2.50E+14,16.774529,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773324,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773341,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771201,0,,,,,,,,
36,2.50E+14,2.50E+14,16.77093,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773651,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773859,0,,,,,,,,
36,2.50E+14,2.50E+14,16.771178,0,,,,,,,,
36,2.50E+14,2.50E+14,17.20614,0,,,,,,,,
36,2.50E+14,2.50E+14,16.772851,0,,,,,,,,
36,2.50E+14,2.50E+14,16.772909,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773016,0,,,,,,,,
36,2.50E+14,2.50E+14,16.773239,0,,,,,,,,
36,2.50E+14,2.50E+14,16.588276,0,,,,,,,,
36,2.50E+14,2.50E+14,16.769722,0,,,,,,,,
36,2.50E+14,2.50E+14,16.777431,0,,,,,,,,
36,2.50E+14,2.50E+14,16.764134,0,,,,,,,,
36,2.50E+14,2.50E+14,16.763782,0,,,,,,,,
36,2.50E+14,2.50E+14,16.762845,0,,,,,,,,
36,2.50E+14,2.50E+14,16.763522,0,,,,,,,,
36,2.50E+14,2.50E+14,16.765576,0,,,,,,,,
36,2.50E+14,2.50E+14,16.763678,0,,,,,,,,
36,2.50E+14,2.50E+14,16.757208,0,,,,,,,,
37,2.50E+14,2.50E+14,16.764037,0,,,,,,,,
37,2.50E+14,2.50E+14,16.7634,0,,,,,,,,
37,2.50E+14,2.50E+14,16.76241,0,,,,,,,,
37,2.50E+14,2.50E+14,16.76507,0,,,,,,,,
37,2.50E+14,2.50E+14,16.76493,0,,,,,,,,
37,2.50E+14,2.50E+14,16.759106,0,,,,,,,,
37,2.50E+14,2.50E+14,16.765337,0,,,,,,,,
37,2.50E+14,2.50E+14,16.763739,0,,,,,,,,
37,2.50E+14,2.50E+14,16.76505,0,,,,,,,,
37,2.50E+14,2.50E+14,16.76402,0,,,,,,,,
37,2.50E+14,2.50E+14,16.762065,0,,,,,,,,
37,2.50E+14,2.50E+14,16.761579,0,,,,,,,,
37,2.50E+14,2.50E+14,16.763249,0,,,,,,,,
37,2.50E+14,2.50E+14,16.764515,0,,,,,,,,
37,2.50E+14,2.50E+14,17.209135,0,,,,,,,,
37,2.50E+14,2.50E+14,16.762571,0,,,,,,,,
37,2.50E+14,2.50E+14,16.761675,0,,,,,,,,
37,2.50E+14,2.50E+14,16.765989,0,,,,,,,,
37,2.50E+14,2.50E+14,16.762468,0,,,,,,,,
37,2.50E+14,2.50E+14,16.644652,0,,,,,,,,
37,2.50E+14,2.50E+14,16.725848,0,,,,,,,,
37,2.50E+14,2.50E+14,16.727656,0,,,,,,,,
37,2.50E+14,2.50E+14,16.726159,0,,,,,,,,
37,2.50E+14,2.50E+14,16.726957,0,,,,,,,,
37,2.50E+14,2.50E+14,16.728442,0,,,,,,,,
37,2.50E+14,2.50E+14,16.726166,0,,,,,,,,
37,2.50E+14,2.50E+14,16.726209,0,,,,,,,,
37,2.50E+14,2.50E+14,16.728391,0,,,,,,,,
37,2.50E+14,2.50E+14,16.726334,0,,,,,,,,
37,2.50E+14,2.50E+14,17.40389,0,,,,,,,,
37,2.50E+14,2.50E+14,16.727717,0,,,,,,,,
37,2.50E+14,2.50E+14,16.727125,0,,,,,,,,
37,2.50E+14,2.50E+14,16.728141,0,,,,,,,,
37,2.50E+14,2.50E+14,16.728246,0,,,,,,,,
37,2.50E+14,2.50E+14,16.814566,0,,,,,,,,
37,2.50E+14,2.50E+14,16.783519,0,,,,,,,,
37,2.50E+14,2.50E+14,16.766991,0,,,,,,,,
37,2.50E+14,2.50E+14,16.76872,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768365,0,,,,,,,,
37,2.50E+14,2.50E+14,16.766012,0,,,,,,,,
37,2.50E+14,2.50E+14,16.765851,0,,,,,,,,
37,2.50E+14,2.50E+14,16.765828,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768432,0,,,,,,,,
37,2.50E+14,2.50E+14,16.764169,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768673,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768692,0,,,,,,,,
37,2.50E+14,2.50E+14,16.767481,0,,,,,,,,
37,2.50E+14,2.50E+14,16.766195,0,,,,,,,,
37,2.50E+14,2.50E+14,16.763884,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768254,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768509,0,,,,,,,,
37,2.50E+14,2.50E+14,16.767083,0,,,,,,,,
37,2.50E+14,2.50E+14,16.764647,0,,,,,,,,
37,2.50E+14,2.50E+14,16.767749,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768388,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768179,0,,,,,,,,
37,2.50E+14,2.50E+14,16.761491,0,,,,,,,,
37,2.50E+14,2.50E+14,16.763214,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768426,0,,,,,,,,
37,2.50E+14,2.50E+14,16.768424,0,,,,,,,,
38,2.50E+14,2.50E+14,16.769148,0,,,,,,,,
38,2.50E+14,2.50E+14,16.76506,0,,,,,,,,
38,2.50E+14,2.50E+14,16.764809,0,,,,,,,,
38,2.50E+14,2.50E+14,16.767749,0,,,,,,,,
38,2.50E+14,2.50E+14,16.76711,0,,,,,,,,
38,2.50E+14,2.50E+14,16.76405,0,,,,,,,,
38,2.50E+14,2.50E+14,16.76666,0,,,,,,,,
38,2.50E+14,2.50E+14,16.764581,0,,,,,,,,
38,2.50E+14,2.50E+14,16.767253,0,,,,,,,,
38,2.50E+14,2.50E+14,16.76867,0,,,,,,,,
38,2.50E+14,2.50E+14,16.76711,0,,,,,,,,
38,2.50E+14,2.50E+14,16.765423,0,,,,,,,,
38,2.50E+14,2.50E+14,16.768763,0,,,,,,,,
38,2.50E+14,2.50E+14,16.764266,0,,,,,,,,
38,2.50E+14,2.50E+14,17.068207,0,,,,,,,,
38,2.50E+14,2.50E+14,16.768162,0,,,,,,,,
38,2.50E+14,2.50E+14,16.769377,0,,,,,,,,
38,2.50E+14,2.50E+14,16.768972,0,,,,,,,,
38,2.50E+14,2.50E+14,16.769134,0,,,,,,,,
38,2.50E+14,2.50E+14,16.810065,0,,,,,,,,
38,2.50E+14,2.50E+14,16.771986,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774849,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775769,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774546,0,,,,,,,,
38,2.50E+14,2.50E+14,16.77309,0,,,,,,,,
38,2.50E+14,2.50E+14,16.767523,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774032,0,,,,,,,,
38,2.50E+14,2.50E+14,16.77676,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775982,0,,,,,,,,
38,2.50E+14,2.50E+14,16.776672,0,,,,,,,,
38,2.50E+14,2.50E+14,16.777005,0,,,,,,,,
38,2.50E+14,2.50E+14,16.772863,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774907,0,,,,,,,,
38,2.50E+14,2.50E+14,16.777532,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774494,0,,,,,,,,
38,2.50E+14,2.50E+14,16.773252,0,,,,,,,,
38,2.50E+14,2.50E+14,16.77749,0,,,,,,,,
38,2.50E+14,2.50E+14,16.772602,0,,,,,,,,
38,2.50E+14,2.50E+14,16.776478,0,,,,,,,,
38,2.50E+14,2.50E+14,16.777099,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775703,0,,,,,,,,
38,2.50E+14,2.50E+14,16.776653,0,,,,,,,,
38,2.50E+14,2.50E+14,16.77719,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774482,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775115,0,,,,,,,,
38,2.50E+14,2.50E+14,16.776348,0,,,,,,,,
38,2.50E+14,2.50E+14,16.776717,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774497,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775125,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774418,0,,,,,,,,
38,2.50E+14,2.50E+14,16.777102,0,,,,,,,,
38,2.50E+14,2.50E+14,16.77264,0,,,,,,,,
38,2.50E+14,2.50E+14,16.776535,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775255,0,,,,,,,,
38,2.50E+14,2.50E+14,16.777374,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775865,0,,,,,,,,
38,2.50E+14,2.50E+14,16.774159,0,,,,,,,,
38,2.50E+14,2.50E+14,16.777174,0,,,,,,,,
38,2.50E+14,2.50E+14,16.775279,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776836,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777133,0,,,,,,,,
39,2.50E+14,2.50E+14,16.77669,0,,,,,,,,
39,2.50E+14,2.50E+14,16.77434,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776375,0,,,,,,,,
39,2.50E+14,2.50E+14,16.77253,0,,,,,,,,
39,2.50E+14,2.50E+14,16.770643,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776722,0,,,,,,,,
39,2.50E+14,2.50E+14,16.774545,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775114,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776863,0,,,,,,,,
39,2.50E+14,2.50E+14,16.772763,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775262,0,,,,,,,,
39,2.50E+14,2.50E+14,16.774774,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775069,0,,,,,,,,
39,2.50E+14,2.50E+14,16.773791,0,,,,,,,,
39,2.50E+14,2.50E+14,16.774504,0,,,,,,,,
39,2.50E+14,2.50E+14,16.774807,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775226,0,,,,,,,,
39,2.50E+14,2.50E+14,16.771891,0,,,,,,,,
39,2.50E+14,2.50E+14,16.7723,0,,,,,,,,
39,2.50E+14,2.50E+14,16.773607,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775692,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775779,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776106,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777455,0,,,,,,,,
39,2.50E+14,2.50E+14,16.7766,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775161,0,,,,,,,,
39,2.50E+14,2.50E+14,16.771154,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776871,0,,,,,,,,
39,2.50E+14,2.50E+14,16.775374,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776906,0,,,,,,,,
39,2.50E+14,2.50E+14,16.772281,0,,,,,,,,
39,2.50E+14,2.50E+14,16.772416,0,,,,,,,,
39,2.50E+14,2.50E+14,16.771979,0,,,,,,,,
39,2.50E+14,2.50E+14,16.77477,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776555,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777905,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776559,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777127,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777448,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776902,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777632,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777154,0,,,,,,,,
39,2.50E+14,2.50E+14,16.7763,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776655,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777296,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776611,0,,,,,,,,
39,2.50E+14,2.50E+14,16.765161,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776556,0,,,,,,,,
39,2.50E+14,2.50E+14,16.772073,0,,,,,,,,
39,2.50E+14,2.50E+14,16.77522,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777045,0,,,,,,,,
39,2.50E+14,2.50E+14,16.776664,0,,,,,,,,
39,2.50E+14,2.50E+14,16.77109,0,,,,,,,,
39,2.50E+14,2.50E+14,16.768264,0,,,,,,,,
39,2.50E+14,2.50E+14,16.772536,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777077,0,,,,,,,,
39,2.50E+14,2.50E+14,16.777751,0,,,,,,,,
39,2.50E+14,2.50E+14,16.773019,0,,,,,,,,
40,2.50E+14,2.50E+14,16.770686,0,,,,,,,,
40,2.50E+14,2.50E+14,16.770629,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775249,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777646,0,,,,,,,,
40,2.50E+14,2.50E+14,16.774689,0,,,,,,,,
40,2.50E+14,2.50E+14,16.773962,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777494,0,,,,,,,,
40,2.50E+14,2.50E+14,16.776659,0,,,,,,,,
40,2.50E+14,2.50E+14,16.77544,0,,,,,,,,
40,2.50E+14,2.50E+14,16.77746,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777168,0,,,,,,,,
40,2.50E+14,2.50E+14,16.774638,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777737,0,,,,,,,,
40,2.50E+14,2.50E+14,16.773717,0,,,,,,,,
40,2.50E+14,2.50E+14,16.77676,0,,,,,,,,
40,2.50E+14,2.50E+14,16.776806,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777567,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775829,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775363,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775813,0,,,,,,,,
40,2.50E+14,2.50E+14,16.774921,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777517,0,,,,,,,,
40,2.50E+14,2.50E+14,16.77608,0,,,,,,,,
40,2.50E+14,2.50E+14,16.772826,0,,,,,,,,
40,2.50E+14,2.50E+14,16.77744,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775279,0,,,,,,,,
40,2.50E+14,2.50E+14,16.770197,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775136,0,,,,,,,,
40,2.50E+14,2.50E+14,16.776849,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777034,0,,,,,,,,
40,2.50E+14,2.50E+14,16.776813,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775575,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775812,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775883,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775614,0,,,,,,,,
40,2.50E+14,2.50E+14,16.771733,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777256,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777305,0,,,,,,,,
40,2.50E+14,2.50E+14,16.774765,0,,,,,,,,
40,2.50E+14,2.50E+14,16.774577,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777272,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775539,0,,,,,,,,
40,2.50E+14,2.50E+14,16.776099,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775449,0,,,,,,,,
40,2.50E+14,2.50E+14,16.770113,0,,,,,,,,
40,2.50E+14,2.50E+14,16.767205,0,,,,,,,,
40,2.50E+14,2.50E+14,16.770457,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775983,0,,,,,,,,
40,2.50E+14,2.50E+14,16.774012,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777605,0,,,,,,,,
40,2.50E+14,2.50E+14,16.773051,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775733,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777219,0,,,,,,,,
40,2.50E+14,2.50E+14,16.773578,0,,,,,,,,
40,2.50E+14,2.50E+14,16.769178,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777415,0,,,,,,,,
40,2.50E+14,2.50E+14,16.772705,0,,,,,,,,
40,2.50E+14,2.50E+14,16.777758,0,,,,,,,,
40,2.50E+14,2.50E+14,16.776765,0,,,,,,,,
40,2.50E+14,2.50E+14,16.775177,0,,,,,,,,
41,2.50E+14,2.50E+14,16.776871,0,,,,,,,,
41,2.50E+14,2.50E+14,16.777436,0,,,,,,,,
41,2.50E+14,2.50E+14,16.772901,0,,,,,,,,
41,2.50E+14,2.50E+14,16.775795,0,,,,,,,,
41,2.50E+14,2.50E+14,16.773277,0,,,,,,,,
41,2.50E+14,2.50E+14,16.773964,0,,,,,,,,
41,2.50E+14,2.50E+14,16.773193,0,,,,,,,,
41,2.50E+14,2.50E+14,16.776221,0,,,,,,,,
41,2.50E+14,2.50E+14,16.778325,0,,,,,,,,
41,2.50E+14,2.50E+14,16.773525,0,,,,,,,,
41,2.50E+14,2.50E+14,16.775701,0,,,,,,,,
41,2.50E+14,2.50E+14,16.771239,0,,,,,,,,
41,2.50E+14,2.50E+14,16.777351,0,,,,,,,,
41,2.50E+14,2.50E+14,16.777468,0,,,,,,,,
41,2.50E+14,2.50E+14,16.775992,0,,,,,,,,
41,2.50E+14,2.50E+14,16.777398,0,,,,,,,,
41,2.50E+14,2.50E+14,16.776141,0,,,,,,,,
41,2.50E+14,2.50E+14,16.775534,0,,,,,,,,
41,2.50E+14,2.50E+14,16.775946,0,,,,,,,,
41,2.50E+14,2.50E+14,16.776369,0,,,,,,,,
