Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,105274774376287,105274841682211,67.305924,3
0,105274841682211,105275108668681,266.98647,15
0,105275108668681,105275126929557,18.260876,1
0,105275126929557,105275193808121,66.878564,3
0,105275193808121,105275210898638,17.090517,0
0,105275210898638,105275227671383,16.772745,0
0,105275227671383,105275244444045,16.772662,0
0,105275244444045,105275261216555,16.77251,0
0,105275261216555,105275277988060,16.771505,0
0,105275277988060,105275294760076,16.772016,0
0,105275294760076,105275311532419,16.772343,0
0,105275311532419,105275328304651,16.772232,0
0,105275328304651,105275345077176,16.772525,0
0,105275345077176,105275361849617,16.772441,0
0,105275361849617,105275378621709,16.772092,0
0,105275378621709,105275395393931,16.772222,0
0,105275395393931,105275412166067,16.772136,0
0,105275412166067,105275428938294,16.772227,0
0,105275428938294,105275445710431,16.772137,0
0,105275445710431,105275462482588,16.772157,0
0,105275462482588,105275479254923,16.772335,0
0,105275479254923,105275496027081,16.772158,0
0,105275496027081,105275512799243,16.772162,0
0,105275512799243,105275529571561,16.772318,0
0,105275529571561,105275546344067,16.772506,0
0,105275546344067,105275563116327,16.77226,0
0,105275563116327,105275579888827,16.7725,0
0,105275579888827,105275596661148,16.772321,0
0,105275596661148,105275613433607,16.772459,0
0,105275613433607,105275630205810,16.772203,0
0,105275630205810,105275646978271,16.772461,0
0,105275646978271,105275663750066,16.771795,0
0,105275663750066,105275680522401,16.772335,0
0,105275680522401,105275697294540,16.772139,0
0,105275697294540,105275714066457,16.771917,0
0,105275714066457,105275730838562,16.772105,0
0,105275730838562,105275747610979,16.772417,0
0,105275747610979,105275764382916,16.771937,0
0,105275764382916,105275781155490,16.772574,0
0,105275781155490,105275797927976,16.772486,0
0,105275797927976,105275814700324,16.772348,0
0,105275814700324,105275831472757,16.772433,0
1,105275831472757,105275848245154,16.772397,0
1,105275848245154,105275865017609,16.772455,0
1,105275865017609,105275881789991,16.772382,0
1,105275881789991,105275898562379,16.772388,0
1,105275898562379,105275915334838,16.772459,0
1,105275915334838,105275932107345,16.772507,0
1,105275932107345,105275948879422,16.772077,0
1,105275948879422,105275965651742,16.77232,0
1,105275965651742,105275982423970,16.772228,0
1,105275982423970,105275999196032,16.772062,0
1,105275999196032,105276015968213,16.772181,0
1,105276015968213,105276032740530,16.772317,0
1,105276032740530,105276049512805,16.772275,0
1,105276049512805,105276066285163,16.772358,0
1,105276066285163,105276083057193,16.77203,0
1,105276083057193,105276099829518,16.772325,0
1,105276099829518,105276116601922,16.772404,0
1,105276116601922,105276133374186,16.772264,0
1,105276133374186,105276150146070,16.771884,0
1,105276150146070,105276166917956,16.771886,0
1,105276166917956,105276183690006,16.77205,0
1,105276183690006,105276200462286,16.77228,0
1,105276200462286,105276217234309,16.772023,0
1,105276217234309,105276234006506,16.772197,0
1,105276234006506,105276250778602,16.772096,0
1,105276250778602,105276267550844,16.772242,0
1,105276267550844,105276284323092,16.772248,0
1,105276284323092,105276301095427,16.772335,0
1,105276301095427,105276317867702,16.772275,0
1,105276317867702,105276334639995,16.772293,0
1,105276334639995,105276351412114,16.772119,0
1,105276351412114,105276368184312,16.772198,0
1,105276368184312,105276384956456,16.772144,0
1,105276384956456,105276401728701,16.772245,0
1,105276401728701,105276418500844,16.772143,0
1,105276418500844,105276435273100,16.772256,0
1,105276435273100,105276452045142,16.772042,0
1,105276452045142,105276468816923,16.771781,0
1,105276468816923,105276485588972,16.772049,0
1,105276485588972,105276502361118,16.772146,0
1,105276502361118,105276519133682,16.772564,0
1,105276519133682,105276535905753,16.772071,0
1,105276535905753,105276552677843,16.77209,0
1,105276552677843,105276569449907,16.772064,0
1,105276569449907,105276586221970,16.772063,0
1,105276586221970,105276602994033,16.772063,0
1,105276602994033,105276619766151,16.772118,0
1,105276619766151,105276636538260,16.772109,0
1,105276636538260,105276653310393,16.772133,0
1,105276653310393,105276670082481,16.772088,0
1,105276670082481,105276686854585,16.772104,0
1,105276686854585,105276703626706,16.772121,0
1,105276703626706,105276720398829,16.772123,0
1,105276720398829,105276737170902,16.772073,0
1,105276737170902,105276753942985,16.772083,0
1,105276753942985,105276770715087,16.772102,0
1,105276770715087,105276787487170,16.772083,0
1,105276787487170,105276804259275,16.772105,0
1,105276804259275,105276821031373,16.772098,0
1,105276821031373,105276837803456,16.772083,0
2,105276837803456,105276854575557,16.772101,0
2,105276854575557,105276871347553,16.771996,0
2,105276871347553,105276888119599,16.772046,0
2,105276888119599,105276904891708,16.772109,0
2,105276904891708,105276921663809,16.772101,0
2,105276921663809,105276938436238,16.772429,0
2,105276938436238,105276955208595,16.772357,0
2,105276955208595,105276971980977,16.772382,0
2,105276971980977,105276988753400,16.772423,0
2,105276988753400,105277005525653,16.772253,0
2,105277005525653,105277022297832,16.772179,0
2,105277022297832,105277039070215,16.772383,0
2,105277039070215,105277055842483,16.772268,0
2,105277055842483,105277072614656,16.772173,0
2,105277072614656,105277089386674,16.772018,0
2,105277089386674,105277106158952,16.772278,0
2,105277106158952,105277122931291,16.772339,0
2,105277122931291,105277139703816,16.772525,0
2,105277139703816,105277156476442,16.772626,0
2,105277156476442,105277173248883,16.772441,0
