Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
1,1.13E+14,1.13E+14,16.758425,0,,,104,60,
1,1.13E+14,1.13E+14,16.758473,0,,,105,60,
1,1.13E+14,1.13E+14,16.758342,0,,,106,59,
1,1.13E+14,1.13E+14,16.758163,0,,,107,60,
2,1.13E+14,1.13E+14,16.758495,0,,,108,60,
2,1.13E+14,1.13E+14,16.758773,0,,,109,59,
2,1.13E+14,1.13E+14,16.758342,0,,,110,60,
2,1.13E+14,1.13E+14,16.758615,0,,,111,60,
2,1.13E+14,1.13E+14,16.758567,0,,,112,59,
2,1.13E+14,1.13E+14,16.75871,0,,,113,60,
2,1.13E+14,1.13E+14,16.758088,0,,,114,60,
2,1.13E+14,1.13E+14,16.758439,0,,,115,59,
2,1.13E+14,1.13E+14,16.758566,0,,,116,60,
2,1.13E+14,1.13E+14,16.758129,0,,,117,60,
2,1.13E+14,1.13E+14,16.758312,0,,,118,59,
2,1.13E+14,1.13E+14,16.758738,0,,,119,60,
2,1.13E+14,1.13E+14,16.758352,0,,,120,60,
2,1.13E+14,1.13E+14,16.758331,0,,,121,59,
2,1.13E+14,1.13E+14,16.758306,0,,,122,60,
2,1.13E+14,1.13E+14,16.75822,0,,,123,60,
2,1.13E+14,1.13E+14,16.758434,0,,,124,59,
2,1.13E+14,1.13E+14,16.75844,0,,,125,60,
2,1.13E+14,1.13E+14,16.758542,0,,,126,60,
2,1.13E+14,1.13E+14,16.758372,0,,,127,59,
2,1.13E+14,1.13E+14,16.758229,0,,,128,60,
2,1.13E+14,1.13E+14,16.757941,0,,,129,59,
2,1.13E+14,1.13E+14,16.758042,0,,,130,60,
2,1.13E+14,1.13E+14,16.757901,0,,,131,60,
2,1.13E+14,1.13E+14,16.75735,0,,,132,59,
2,1.13E+14,1.13E+14,16.757389,0,,,133,60,
2,1.13E+14,1.13E+14,16.758499,0,,,134,60,
2,1.13E+14,1.13E+14,16.758176,0,,,135,59,
2,1.13E+14,1.13E+14,16.757956,0,,,136,60,
2,1.13E+14,1.13E+14,16.757675,0,,,137,60,
2,1.13E+14,1.13E+14,16.75814,0,,,138,59,
2,1.13E+14,1.13E+14,16.758209,0,,,139,60,
2,1.13E+14,1.13E+14,16.758296,0,,,140,60,
2,1.13E+14,1.13E+14,16.758501,0,,,141,59,
2,1.13E+14,1.13E+14,16.758287,0,,,142,60,
2,1.13E+14,1.13E+14,16.756529,0,,,143,60,
2,1.13E+14,1.13E+14,16.757012,0,,,144,59,
2,1.13E+14,1.13E+14,16.75786,0,,,145,60,
2,1.13E+14,1.13E+14,16.758206,0,,,146,60,
2,1.13E+14,1.13E+14,16.75821,0,,,147,59,
2,1.13E+14,1.13E+14,16.757368,0,,,148,60,
2,1.13E+14,1.13E+14,16.753381,0,,,149,60,
2,1.13E+14,1.13E+14,16.756224,0,,,150,59,
2,1.13E+14,1.13E+14,16.757801,0,,,151,60,
2,1.13E+14,1.13E+14,16.757985,0,,,152,60,
2,1.13E+14,1.13E+14,16.758545,0,,,153,59,
2,1.13E+14,1.13E+14,16.758554,0,,,154,60,
2,1.13E+14,1.13E+14,16.757978,0,,,155,60,
2,1.13E+14,1.13E+14,16.756805,0,,,156,59,
2,1.13E+14,1.13E+14,16.757929,0,,,157,60,
2,1.13E+14,1.13E+14,16.7582,0,,,158,59,
2,1.13E+14,1.13E+14,16.758528,0,,,159,60,
2,1.13E+14,1.13E+14,16.758544,0,,,160,60,
2,1.13E+14,1.13E+14,16.758384,0,,,161,59,
2,1.13E+14,1.13E+14,16.758275,0,,,162,60,
2,1.13E+14,1.13E+14,16.758338,0,,,163,60,
2,1.13E+14,1.13E+14,16.758341,0,,,164,59,
2,1.13E+14,1.13E+14,16.758608,0,,,165,60,
2,1.13E+14,1.13E+14,16.758297,0,,,166,60,
2,1.13E+14,1.13E+14,16.757583,0,,,167,59,
3,1.13E+14,1.13E+14,16.757409,0,,,168,60,
3,1.13E+14,1.13E+14,16.758212,0,,,169,60,
3,1.13E+14,1.13E+14,16.758444,0,,,170,59,
3,1.13E+14,1.13E+14,16.758534,0,,,171,60,
3,1.13E+14,1.13E+14,16.757646,0,,,172,60,
3,1.13E+14,1.13E+14,16.757427,0,,,173,59,
3,1.13E+14,1.13E+14,16.757338,0,,,174,60,
3,1.13E+14,1.13E+14,16.758206,0,,,175,60,
3,1.13E+14,1.13E+14,16.75856,0,,,176,59,
3,1.13E+14,1.13E+14,16.758616,0,,,177,60,
3,1.13E+14,1.13E+14,16.757026,0,,,178,59,
3,1.13E+14,1.13E+14,16.755826,0,,,179,60,
3,1.13E+14,1.13E+14,16.757712,0,,,180,60,
3,1.13E+14,1.13E+14,16.758157,0,,,181,59,
3,1.13E+14,1.13E+14,16.758592,0,,,182,60,
3,1.13E+14,1.13E+14,16.758554,0,,,183,60,
3,1.13E+14,1.13E+14,16.758401,0,,,184,59,
3,1.13E+14,1.13E+14,16.758021,0,,,185,60,
3,1.13E+14,1.13E+14,16.756134,0,,,186,60,
3,1.13E+14,1.13E+14,16.758232,0,,,187,59,
3,1.13E+14,1.13E+14,16.759054,0,,,188,60,
3,1.13E+14,1.13E+14,16.759173,0,,,189,60,
3,1.13E+14,1.13E+14,16.758001,0,,,190,59,
3,1.13E+14,1.13E+14,16.757179,0,,,191,60,
3,1.13E+14,1.13E+14,16.757721,0,,,192,60,
3,1.13E+14,1.13E+14,16.758119,0,,,193,59,
3,1.13E+14,1.13E+14,16.758312,0,,,194,60,
3,1.13E+14,1.13E+14,16.75808,0,,,195,60,
3,1.13E+14,1.13E+14,16.757871,0,,,196,59,
3,1.13E+14,1.13E+14,16.757606,0,,,197,60,
3,1.13E+14,1.13E+14,16.757871,0,,,198,59,
3,1.13E+14,1.13E+14,16.75819,0,,,199,60,
3,1.13E+14,1.13E+14,16.7589,0,,,200,60,
3,1.13E+14,1.13E+14,16.75878,0,,,201,59,
3,1.13E+14,1.13E+14,16.757641,0,,,202,60,
3,1.13E+14,1.13E+14,16.757416,0,,,203,60,
3,1.13E+14,1.13E+14,16.758025,0,,,204,59,
3,1.13E+14,1.13E+14,16.758727,0,,,205,60,
3,1.13E+14,1.13E+14,16.758786,0,,,206,60,
3,1.13E+14,1.13E+14,16.759024,0,,,207,59,
3,1.13E+14,1.13E+14,16.758133,0,,,208,60,
3,1.13E+14,1.13E+14,16.757559,0,,,209,60,
3,1.13E+14,1.13E+14,16.758203,0,,,210,59,
3,1.13E+14,1.13E+14,16.758765,0,,,211,60,
3,1.13E+14,1.13E+14,16.758615,0,,,212,59,
3,1.13E+14,1.13E+14,16.758814,0,,,213,60,
3,1.13E+14,1.13E+14,16.758383,0,,,214,60,
3,1.13E+14,1.13E+14,16.757847,0,,,215,59,
3,1.13E+14,1.13E+14,16.758012,0,,,216,60,
3,1.13E+14,1.13E+14,16.758402,0,,,217,60,
3,1.13E+14,1.13E+14,16.759078,0,,,218,59,
3,1.13E+14,1.13E+14,16.758912,0,,,219,60,
3,1.13E+14,1.13E+14,16.758001,0,,,220,60,
3,1.13E+14,1.13E+14,16.758586,0,,,221,59,
3,1.13E+14,1.13E+14,16.759161,0,,,222,60,
3,1.13E+14,1.13E+14,16.759128,0,,,223,60,
3,1.13E+14,1.13E+14,16.758634,0,,,224,59,
3,1.13E+14,1.13E+14,16.758015,0,,,225,60,
3,1.13E+14,1.13E+14,16.758981,0,,,226,59,
3,1.13E+14,1.13E+14,16.758979,0,,,227,60,
4,1.13E+14,1.13E+14,16.758326,0,,,228,60,
4,1.13E+14,1.13E+14,16.758578,0,,,229,59,
4,1.13E+14,1.13E+14,16.758529,0,,,230,60,
4,1.13E+14,1.13E+14,16.75839,0,,,231,60,
4,1.13E+14,1.13E+14,16.758097,0,,,232,59,
4,1.13E+14,1.13E+14,16.7588,0,,,233,60,
4,1.13E+14,1.13E+14,16.759072,0,,,234,60,
4,1.13E+14,1.13E+14,16.757915,0,,,235,59,
4,1.13E+14,1.13E+14,16.758593,0,,,236,60,
4,1.13E+14,1.13E+14,16.758861,0,,,237,60,
4,1.13E+14,1.13E+14,16.758822,0,,,238,59,
4,1.13E+14,1.13E+14,16.758336,0,,,239,60,
4,1.13E+14,1.13E+14,16.758251,0,,,240,60,
4,1.13E+14,1.13E+14,16.758431,0,,,241,59,
4,1.13E+14,1.13E+14,16.757878,0,,,242,60,
4,1.13E+14,1.13E+14,16.757963,0,,,243,59,
4,1.13E+14,1.13E+14,16.758128,0,,,244,60,
4,1.13E+14,1.13E+14,16.758492,0,,,245,60,
4,1.13E+14,1.13E+14,16.757619,0,,,246,59,
4,1.13E+14,1.13E+14,16.75772,0,,,247,60,
4,1.13E+14,1.13E+14,16.758086,0,,,248,60,
4,1.13E+14,1.13E+14,16.757872,0,,,249,59,
4,1.13E+14,1.13E+14,16.758671,0,,,250,60,
4,1.13E+14,1.13E+14,16.758763,0,,,251,60,
4,1.13E+14,1.13E+14,16.757983,0,,,252,59,
4,1.13E+14,1.13E+14,16.757097,0,,,253,60,
4,1.13E+14,1.13E+14,16.757962,0,,,254,59,
4,1.13E+14,1.13E+14,16.757152,0,,,255,60,
4,1.13E+14,1.13E+14,16.758242,0,,,256,60,
4,1.13E+14,1.13E+14,16.758312,0,,,257,59,
4,1.13E+14,1.13E+14,16.757751,0,,,258,60,
4,1.13E+14,1.13E+14,16.757958,0,,,259,60,
4,1.13E+14,1.13E+14,16.758421,0,,,260,59,
4,1.13E+14,1.13E+14,16.759008,0,,,261,60,
4,1.13E+14,1.13E+14,16.75829,0,,,262,60,
4,1.13E+14,1.13E+14,16.758206,0,,,263,59,
4,1.13E+14,1.13E+14,16.759232,0,,,264,60,
4,1.13E+14,1.13E+14,16.759002,0,,,265,59,
4,1.13E+14,1.13E+14,16.759175,0,,,266,60,
4,1.13E+14,1.13E+14,16.757927,0,,,267,60,
4,1.13E+14,1.13E+14,16.757023,0,,,268,59,
4,1.13E+14,1.13E+14,16.75756,0,,,269,60,
4,1.13E+14,1.13E+14,16.758526,0,,,270,60,
4,1.13E+14,1.13E+14,16.758699,0,,,271,59,
4,1.13E+14,1.13E+14,16.758535,0,,,272,60,
4,1.13E+14,1.13E+14,16.758109,0,,,273,60,
4,1.13E+14,1.13E+14,16.758006,0,,,274,59,
4,1.13E+14,1.13E+14,16.758315,0,,,275,60,
4,1.13E+14,1.13E+14,16.758706,0,,,276,60,
4,1.13E+14,1.13E+14,16.758634,0,,,277,59,
4,1.13E+14,1.13E+14,16.75888,0,,,278,60,
4,1.13E+14,1.13E+14,16.758584,0,,,279,59,
4,1.13E+14,1.13E+14,16.758538,0,,,280,60,
4,1.13E+14,1.13E+14,16.758817,0,,,281,60,
4,1.13E+14,1.13E+14,16.758538,0,,,282,59,
4,1.13E+14,1.13E+14,16.758524,0,,,283,60,
4,1.13E+14,1.13E+14,16.758472,0,,,284,60,
4,1.13E+14,1.13E+14,16.757937,0,,,285,59,
4,1.13E+14,1.13E+14,16.756699,0,,,286,60,
5,1.13E+14,1.13E+14,16.756196,0,,,287,60,
5,1.13E+14,1.13E+14,16.758335,0,,,288,59,
5,1.13E+14,1.13E+14,16.758706,0,,,289,60,
5,1.13E+14,1.13E+14,16.758502,0,,,290,60,
5,1.13E+14,1.13E+14,16.758703,0,,,291,59,
5,1.13E+14,1.13E+14,16.75807,0,,,292,60,
5,1.13E+14,1.13E+14,16.757787,0,,,293,59,
5,1.13E+14,1.13E+14,16.758495,0,,,294,60,
5,1.13E+14,1.13E+14,16.758559,0,,,295,60,
5,1.13E+14,1.13E+14,16.758624,0,,,296,59,
5,1.13E+14,1.13E+14,16.758578,0,,,297,60,
5,1.13E+14,1.13E+14,16.758212,0,,,298,60,
5,1.13E+14,1.13E+14,16.757485,0,,,299,56,
5,1.13E+14,1.13E+14,16.758057,0,,,300,49,
5,1.13E+14,1.13E+14,16.75881,0,,,,,
5,1.13E+14,1.13E+14,16.758631,0,,,,,
5,1.13E+14,1.13E+14,16.758597,0,,,,,
5,1.13E+14,1.13E+14,16.758025,0,,,,,
5,1.13E+14,1.13E+14,16.75706,0,,,,,
5,1.13E+14,1.13E+14,16.758325,0,,,,,
5,1.13E+14,1.13E+14,16.758495,0,,,,,
5,1.13E+14,1.13E+14,16.758539,0,,,,,
5,1.13E+14,1.13E+14,16.758679,0,,,,,
5,1.13E+14,1.13E+14,16.757369,0,,,,,
5,1.13E+14,1.13E+14,16.758204,0,,,,,
