Start Time (ns),End Time (ns),Time Elapsed (ms),Result
6.92264E+12,6.92269E+12,55.660891,daisy
6.92273E+12,6.92279E+12,54.411203,daisy
6.92284E+12,6.92293E+12,85.742248,daisy
6.92297E+12,6.92303E+12,59.964121,daisy
6.92307E+12,6.92312E+12,54.437245,daisy
6.92317E+12,6.92323E+12,60.67511,daisy
6.92327E+12,6.92333E+12,61.929745,daisy
6.92337E+12,6.92342E+12,55.197089,daisy
6.92347E+12,6.92354E+12,64.912246,daisy
6.92357E+12,6.92362E+12,54.41011,daisy
6.92368E+12,6.92373E+12,55.004797,daisy
6.92377E+12,6.92383E+12,64.802506,daisy
6.92387E+12,6.92393E+12,61.913548,daisy
6.92397E+12,6.92402E+12,54.264641,daisy
6.92408E+12,6.92416E+12,78.922143,daisy
6.9242E+12,6.92427E+12,63.857089,daisy
6.9243E+12,6.92436E+12,60.095943,daisy
6.92441E+12,6.92447E+12,58.582141,daisy
6.92451E+12,6.92457E+12,60.047141,daisy
6.92461E+12,6.92467E+12,61.660787,daisy
6.92471E+12,6.92477E+12,61.865787,daisy
6.92481E+12,6.92487E+12,59.286621,daisy
6.92491E+12,6.92496E+12,53.386829,daisy
6.92501E+12,6.92508E+12,61.720683,daisy
6.92511E+12,6.92517E+12,60.114537,daisy
6.92521E+12,6.92527E+12,60.451516,daisy
6.92531E+12,6.92537E+12,59.630787,daisy
6.92541E+12,6.92547E+12,62.621673,daisy
6.92551E+12,6.92556E+12,56.499641,daisy
6.92562E+12,6.92569E+12,62.376308,daisy
6.92571E+12,6.92577E+12,60.362611,daisy
6.92581E+12,6.92587E+12,61.420684,daisy
6.92591E+12,6.92597E+12,62.79886,daisy
6.92601E+12,6.92607E+12,55.138235,daisy
6.92612E+12,6.92618E+12,57.582454,daisy
6.92621E+12,6.92627E+12,59.935267,daisy
6.92631E+12,6.92637E+12,61.387715,daisy
6.92641E+12,6.92647E+12,60.260891,daisy
6.92651E+12,6.92657E+12,56.192402,daisy
6.92661E+12,6.92667E+12,57.528652,daisy
6.92672E+12,6.92677E+12,59.253391,daisy
6.92681E+12,6.92687E+12,59.566517,daisy
6.92692E+12,6.92697E+12,58.396256,daisy
6.92702E+12,6.92708E+12,59.981777,daisy
6.92712E+12,6.92718E+12,64.17933,daisy
6.92722E+12,6.92727E+12,58.120631,daisy
6.92732E+12,6.92737E+12,56.488547,daisy
6.92742E+12,6.92748E+12,58.868964,daisy
6.92752E+12,6.92758E+12,61.065684,daisy
6.92762E+12,6.92768E+12,62.733339,daisy
6.92772E+12,6.92781E+12,88.72329,daisy
6.92785E+12,6.92791E+12,60.330319,daisy
6.92795E+12,6.92801E+12,54.418286,daisy
6.92805E+12,6.92811E+12,54.042974,daisy
6.92816E+12,6.92821E+12,54.371151,daisy
6.92826E+12,6.92832E+12,58.441464,daisy
6.92835E+12,6.92841E+12,54.807245,daisy
6.92846E+12,6.92853E+12,64.529277,daisy
6.92855E+12,6.92861E+12,55.203964,daisy
6.92866E+12,6.92872E+12,57.949485,daisy
6.92876E+12,6.92882E+12,59.779746,daisy
6.92886E+12,6.92891E+12,58.779745,daisy
6.92896E+12,6.92902E+12,59.07261,daisy
6.92906E+12,6.92912E+12,61.207767,daisy
6.92916E+12,6.92922E+12,59.50459,daisy
6.92926E+12,6.92932E+12,56.826099,daisy
6.92936E+12,6.92942E+12,63.295058,daisy
6.92949E+12,6.92955E+12,55.891829,daisy
6.9296E+12,6.92966E+12,57.122401,daisy
6.92969E+12,6.92975E+12,57.89537,daisy
6.92979E+12,6.92986E+12,63.38485,daisy
6.92989E+12,6.92995E+12,53.919797,daisy
6.93E+12,6.93006E+12,59.475631,daisy
6.9301E+12,6.93015E+12,58.336621,daisy
6.93019E+12,6.93025E+12,59.328026,daisy
6.93029E+12,6.93036E+12,60.498704,daisy
6.93043E+12,6.93049E+12,57.371152,daisy
6.93053E+12,6.93059E+12,55.856933,daisy
6.93063E+12,6.93069E+12,55.600318,daisy
6.93074E+12,6.93079E+12,53.865579,daisy
6.93083E+12,6.9309E+12,65.433496,daisy
6.93093E+12,6.93099E+12,59.2861,daisy
6.93103E+12,6.9311E+12,62.02886,daisy
6.93113E+12,6.93119E+12,57.053287,daisy
6.93123E+12,6.93129E+12,52.509484,daisy
6.93134E+12,6.9314E+12,59.523287,daisy
6.93143E+12,6.93149E+12,55.095214,daisy
6.93153E+12,6.93159E+12,56.938235,daisy
6.93164E+12,6.9317E+12,61.444954,daisy
6.93173E+12,6.9318E+12,69.11959,daisy
6.93184E+12,6.9319E+12,56.897193,daisy
6.93194E+12,6.932E+12,62.331881,daisy
6.93204E+12,6.93209E+12,56.847037,daisy
6.93214E+12,6.9322E+12,62.332715,daisy
6.93224E+12,6.9323E+12,66.385579,daisy
6.93234E+12,6.9324E+12,57.855891,daisy
6.93244E+12,6.9325E+12,64.856257,daisy
6.93254E+12,6.93259E+12,52.795683,daisy
6.93264E+12,6.9327E+12,59.99261,daisy
6.93274E+12,6.9328E+12,59.771569,daisy
6.93286E+12,6.93292E+12,61.257037,daisy
6.93298E+12,6.93303E+12,55.812401,daisy
6.93307E+12,6.93313E+12,58.89011,daisy
6.93318E+12,6.93323E+12,55.712818,daisy
6.93327E+12,6.93333E+12,56.444745,daisy
6.93337E+12,6.93344E+12,60.389225,daisy
6.93347E+12,6.93353E+12,59.0661,daisy
6.93357E+12,6.93363E+12,57.646464,daisy
6.93368E+12,6.93374E+12,59.205579,daisy
6.93378E+12,6.93384E+12,62.74511,daisy
6.93388E+12,6.93394E+12,60.140319,daisy
6.93398E+12,6.93404E+12,57.004537,daisy
6.93408E+12,6.93414E+12,60.477558,daisy
6.93418E+12,6.93423E+12,57.408808,daisy
6.93428E+12,6.93434E+12,62.814485,daisy
6.9344E+12,6.93445E+12,54.569641,daisy
6.93448E+12,6.93453E+12,56.906672,daisy
6.93458E+12,6.93464E+12,59.58485,daisy
6.93468E+12,6.93475E+12,67.538809,daisy
6.93478E+12,6.93484E+12,56.297818,daisy
6.93488E+12,6.93494E+12,57.518183,daisy
6.93498E+12,6.93505E+12,67.913653,daisy
6.93508E+12,6.93514E+12,57.560161,daisy
6.93519E+12,6.93525E+12,62.231621,daisy
6.93528E+12,6.93534E+12,58.10985,daisy
6.9354E+12,6.93546E+12,57.404589,daisy
6.93548E+12,6.93555E+12,63.679173,daisy
6.93559E+12,6.93564E+12,56.970578,daisy
6.9357E+12,6.93576E+12,55.26938,daisy
6.93578E+12,6.93584E+12,56.674901,daisy
6.93589E+12,6.93595E+12,65.353236,daisy
6.93599E+12,6.93604E+12,55.404277,daisy
6.93609E+12,6.93615E+12,55.368391,daisy
6.93619E+12,6.93626E+12,68.295475,daisy
6.93629E+12,6.93635E+12,61.970683,daisy
6.93639E+12,6.93645E+12,58.570944,daisy
6.93649E+12,6.93656E+12,67.094954,daisy
6.93659E+12,6.93665E+12,63.276881,daisy
6.93669E+12,6.93675E+12,61.378965,daisy
6.93679E+12,6.93685E+12,65.842351,daisy
6.93691E+12,6.93697E+12,55.969693,daisy
6.93702E+12,6.93708E+12,56.909068,daisy
6.93712E+12,6.93718E+12,60.755736,daisy
6.93724E+12,6.93729E+12,52.137297,daisy
6.93732E+12,6.93739E+12,67.573652,daisy
6.93743E+12,6.93749E+12,60.316986,daisy
6.93753E+12,6.93759E+12,60.044485,daisy
6.93763E+12,6.93768E+12,55.925318,daisy
6.93773E+12,6.93779E+12,60.150788,daisy
6.93783E+12,6.93789E+12,69.376673,daisy
6.93793E+12,6.93798E+12,54.48438,daisy
6.93803E+12,6.93808E+12,55.969537,daisy
6.93813E+12,6.9382E+12,67.44334,daisy
6.93823E+12,6.93829E+12,67.935215,daisy
6.93833E+12,6.93839E+12,59.738443,daisy
6.93843E+12,6.9385E+12,67.337195,daisy
6.93853E+12,6.93859E+12,57.762819,daisy
6.93863E+12,6.93869E+12,56.709276,daisy
6.93874E+12,6.93879E+12,56.677766,daisy
6.93883E+12,6.93889E+12,63.319277,daisy
6.93893E+12,6.939E+12,65.562402,daisy
6.93903E+12,6.93909E+12,60.302975,daisy
6.93914E+12,6.93919E+12,57.21636,daisy
6.93926E+12,6.93932E+12,63.267454,daisy
6.93937E+12,6.93942E+12,56.853495,daisy
6.93947E+12,6.93953E+12,56.280058,daisy
6.93957E+12,6.93963E+12,60.685788,daisy
6.93967E+12,6.93973E+12,58.585423,daisy
6.93977E+12,6.93983E+12,63.332455,daisy
6.93987E+12,6.93993E+12,61.346516,daisy
6.93997E+12,6.94003E+12,63.690579,daisy
6.94007E+12,6.94013E+12,62.215527,daisy
6.94017E+12,6.94023E+12,58.79985,daisy
6.94027E+12,6.94034E+12,66.369902,daisy
6.94037E+12,6.94043E+12,60.95261,daisy
6.94047E+12,6.94053E+12,62.752037,daisy
6.94057E+12,6.94063E+12,60.991308,daisy
6.94067E+12,6.94073E+12,61.212923,daisy
6.94077E+12,6.94083E+12,54.712297,daisy
6.94088E+12,6.94093E+12,57.106985,daisy
6.94097E+12,6.94104E+12,67.311777,daisy
6.94107E+12,6.94114E+12,62.294485,daisy
6.94117E+12,6.94123E+12,60.190006,daisy
6.94127E+12,6.94134E+12,63.43084,daisy
6.94138E+12,6.94144E+12,62.447038,daisy
6.94148E+12,6.94154E+12,60.552766,daisy
6.94158E+12,6.94164E+12,64.965683,daisy
6.94168E+12,6.94173E+12,59.303965,daisy
6.94178E+12,6.94184E+12,65.057246,daisy
6.94188E+12,6.94194E+12,58.413755,daisy
6.94198E+12,6.94204E+12,59.897558,daisy
6.94208E+12,6.94215E+12,68.499903,daisy
6.94218E+12,6.94224E+12,61.782819,daisy
6.94228E+12,6.94235E+12,67.886101,daisy
6.94238E+12,6.94244E+12,64.893287,daisy
6.94248E+12,6.94254E+12,57.776412,daisy
6.94258E+12,6.94264E+12,59.829225,daisy
6.94268E+12,6.94275E+12,70.381257,daisy
6.9428E+12,6.94286E+12,63.62308,daisy
6.94293E+12,6.94299E+12,64.815476,daisy
6.94301E+12,6.94308E+12,61.968912,daisy
6.94312E+12,6.94317E+12,58.334745,daisy
6.94322E+12,6.94328E+12,64.916986,daisy
6.94332E+12,6.94338E+12,63.07235,daisy
6.94342E+12,6.94347E+12,58.212194,daisy
6.94352E+12,6.94358E+12,68.266726,daisy
6.94362E+12,6.94368E+12,61.217402,daisy
6.94372E+12,6.94378E+12,59.338912,daisy
6.94382E+12,6.94388E+12,61.700788,daisy
6.94392E+12,6.94398E+12,58.243026,daisy
6.94402E+12,6.94408E+12,61.914694,daisy
6.94414E+12,6.94419E+12,55.180787,daisy
6.94422E+12,6.94428E+12,62.998444,daisy
6.94435E+12,6.94441E+12,57.742715,daisy
6.94446E+12,6.94452E+12,66.876257,daisy
6.94455E+12,6.94461E+12,59.516152,daisy
6.94465E+12,6.94472E+12,64.030892,daisy
6.94475E+12,6.94482E+12,64.092871,daisy
6.94485E+12,6.94492E+12,61.762923,daisy
6.94495E+12,6.94502E+12,61.670162,daisy
6.94506E+12,6.94512E+12,61.643808,daisy
6.94516E+12,6.94522E+12,60.607037,daisy
6.94526E+12,6.94532E+12,61.880267,daisy
6.94538E+12,6.94544E+12,58.807506,daisy
6.94549E+12,6.94555E+12,61.795891,daisy
6.94559E+12,6.94565E+12,62.45636,daisy
6.94569E+12,6.94575E+12,61.930735,daisy
6.94579E+12,6.94585E+12,57.075683,daisy
6.94589E+12,6.94595E+12,57.132558,daisy
6.94599E+12,6.94605E+12,57.386203,daisy
6.9461E+12,6.94616E+12,62.6336,daisy
6.9462E+12,6.94626E+12,60.341568,daisy
6.94629E+12,6.94636E+12,63.436621,daisy
6.94639E+12,6.94645E+12,60.186933,daisy
6.94649E+12,6.94655E+12,58.088443,daisy
6.9466E+12,6.94666E+12,63.640058,daisy
6.9467E+12,6.94676E+12,62.353756,daisy
6.9468E+12,6.94686E+12,62.39834,daisy
6.9469E+12,6.94696E+12,63.115267,daisy
6.947E+12,6.94706E+12,61.468912,daisy
6.9471E+12,6.94716E+12,59.797194,daisy
6.94722E+12,6.94728E+12,60.495631,daisy
6.94734E+12,6.9474E+12,58.987871,daisy
6.94743E+12,6.94749E+12,60.567766,daisy
6.94753E+12,6.9476E+12,66.491778,daisy
6.94763E+12,6.9477E+12,64.729381,daisy
6.94773E+12,6.9478E+12,62.781725,daisy
6.94783E+12,6.94789E+12,59.665839,daisy
6.94793E+12,6.94799E+12,56.353391,daisy
6.94804E+12,6.9481E+12,62.319486,daisy
6.94814E+12,6.94819E+12,56.581673,daisy
6.94823E+12,6.9483E+12,60.296569,daisy
6.94834E+12,6.9484E+12,61.231204,daisy
6.94844E+12,6.9485E+12,64.34985,daisy
6.94856E+12,6.94862E+12,63.024537,daisy
6.94867E+12,6.94874E+12,71.37558,daisy
6.94877E+12,6.94883E+12,56.320318,daisy
6.9489E+12,6.94896E+12,63.563079,daisy
6.949E+12,6.94907E+12,63.315631,daisy
6.94911E+12,6.94916E+12,57.460891,daisy
6.94921E+12,6.94927E+12,62.392506,daisy
6.94931E+12,6.94937E+12,58.369849,daisy
6.94941E+12,6.94948E+12,70.488705,daisy
6.94951E+12,6.94958E+12,68.090111,daisy
6.94961E+12,6.94967E+12,65.107194,daisy
6.94971E+12,6.94978E+12,65.246204,daisy
6.94981E+12,6.94987E+12,64.524173,daisy
6.94991E+12,6.94997E+12,65.360163,daisy
6.95001E+12,6.95007E+12,56.601255,daisy
6.95011E+12,6.95018E+12,69.744174,daisy
6.95021E+12,6.95027E+12,61.955579,daisy
6.95031E+12,6.95037E+12,59.025683,daisy
6.95041E+12,6.95047E+12,59.316152,daisy
6.95051E+12,6.95058E+12,63.458184,daisy
6.95061E+12,6.95068E+12,62.967454,daisy
6.95071E+12,6.95078E+12,63.892767,daisy
6.95081E+12,6.95087E+12,58.525474,daisy
6.95091E+12,6.95098E+12,65.910736,daisy
6.95101E+12,6.95107E+12,56.576881,daisy
6.95112E+12,6.95118E+12,59.234954,daisy
6.95121E+12,6.95128E+12,63.266777,daisy
6.95131E+12,6.95138E+12,64.756465,daisy
6.95142E+12,6.95148E+12,63.916934,daisy
6.95154E+12,6.9516E+12,59.689485,daisy
6.95166E+12,6.95172E+12,60.41011,daisy
6.95175E+12,6.95181E+12,60.491881,daisy
6.95185E+12,6.95192E+12,69.067872,daisy
6.95195E+12,6.95202E+12,66.092975,daisy
6.95205E+12,6.95212E+12,63.191621,daisy
6.95215E+12,6.95221E+12,61.061777,daisy
6.95225E+12,6.95231E+12,62.393913,daisy
6.95235E+12,6.95242E+12,62.689641,daisy
6.95245E+12,6.95252E+12,65.101048,daisy
6.95255E+12,6.95261E+12,61.56709,daisy
6.95265E+12,6.95271E+12,59.168183,daisy
6.95275E+12,6.95282E+12,63.27183,daisy
6.95285E+12,6.95291E+12,60.661882,daisy
6.95296E+12,6.95301E+12,58.197975,daisy
6.95306E+12,6.95312E+12,62.224277,daisy
6.95316E+12,6.95322E+12,61.733548,daisy
6.95326E+12,6.95332E+12,60.09386,daisy
6.95336E+12,6.95342E+12,60.622089,daisy
6.95346E+12,6.95352E+12,60.582141,daisy
6.95356E+12,6.95362E+12,59.432767,daisy
6.95366E+12,6.95372E+12,57.484277,daisy
6.95376E+12,6.95381E+12,56.461568,daisy
6.95386E+12,6.95392E+12,59.936777,daisy
6.95396E+12,6.95402E+12,60.773756,daisy
6.95406E+12,6.95413E+12,63.109016,daisy
6.95416E+12,6.95424E+12,80.859435,daisy
6.9543E+12,6.9544E+12,93.239488,daisy
6.95443E+12,6.9545E+12,68.168496,daisy
6.95453E+12,6.95459E+12,64.330215,daisy
6.95463E+12,6.95469E+12,61.980683,daisy
6.95473E+12,6.9548E+12,66.350631,daisy
6.95483E+12,6.9549E+12,67.23834,daisy
6.95493E+12,6.95499E+12,65.0236,daisy
6.95503E+12,6.95509E+12,58.359589,daisy
6.95513E+12,6.9552E+12,69.59907,daisy
6.95523E+12,6.95529E+12,62.0636,daisy
6.95533E+12,6.95539E+12,58.992871,daisy
6.95543E+12,6.95549E+12,57.815058,daisy
6.95553E+12,6.95559E+12,61.090267,daisy
6.95563E+12,6.95569E+12,58.579849,daisy
6.95573E+12,6.9558E+12,68.061986,daisy
6.95583E+12,6.9559E+12,68.380215,daisy
6.95593E+12,6.95599E+12,58.733391,daisy
6.95603E+12,6.9561E+12,62.824121,daisy
6.95614E+12,6.95619E+12,58.334537,daisy
6.95624E+12,6.9563E+12,64.310892,daisy
6.95634E+12,6.95639E+12,57.669954,daisy
6.95644E+12,6.9565E+12,63.0961,daisy
6.95656E+12,6.95662E+12,65.286986,daisy
6.95667E+12,6.95673E+12,61.948131,daisy
6.95677E+12,6.95683E+12,64.594642,daisy
6.95687E+12,6.95693E+12,59.690006,daisy
6.95697E+12,6.95703E+12,59.970527,daisy
6.95707E+12,6.95713E+12,59.732402,daisy
6.95717E+12,6.95723E+12,56.968964,daisy
6.95727E+12,6.95733E+12,59.11386,daisy
6.95737E+12,6.95743E+12,61.9436,daisy
6.95747E+12,6.95753E+12,57.280058,daisy
6.95758E+12,6.95764E+12,60.687662,daisy
6.95767E+12,6.95774E+12,61.082767,daisy
6.95777E+12,6.95783E+12,57.49787,daisy
6.95787E+12,6.95793E+12,58.616672,daisy
6.95797E+12,6.95803E+12,56.78313,daisy
6.95808E+12,6.95814E+12,66.291412,daisy
6.95818E+12,6.95824E+12,60.386725,daisy
6.95828E+12,6.95834E+12,60.275683,daisy
6.9584E+12,6.95846E+12,63.448027,daisy
6.95851E+12,6.95857E+12,61.140735,daisy
6.95861E+12,6.95867E+12,62.049902,daisy
6.95871E+12,6.95877E+12,59.120892,daisy
6.95881E+12,6.95887E+12,60.345736,daisy
6.95891E+12,6.95898E+12,63.774382,daisy
6.95901E+12,6.95908E+12,65.553965,daisy
6.95911E+12,6.95917E+12,57.95537,daisy
6.95921E+12,6.95928E+12,61.344954,daisy
6.95931E+12,6.95937E+12,60.383131,daisy
6.95941E+12,6.95947E+12,57.831256,daisy
6.95951E+12,6.95957E+12,58.941933,daisy
6.95961E+12,6.95967E+12,56.91188,daisy
6.95972E+12,6.95978E+12,60.557402,daisy
6.95982E+12,6.95988E+12,60.75334,daisy
6.95992E+12,6.95997E+12,57.82261,daisy
6.96002E+12,6.96008E+12,59.113288,daisy
6.96012E+12,6.96018E+12,59.698287,daisy
6.96024E+12,6.9603E+12,62.093964,daisy
6.96035E+12,6.96042E+12,65.807767,daisy
6.96045E+12,6.96052E+12,65.042819,daisy
6.96055E+12,6.96062E+12,63.137193,daisy
6.96065E+12,6.96071E+12,59.711725,daisy
6.96075E+12,6.96082E+12,65.208757,daisy
6.96085E+12,6.96092E+12,62.636934,daisy
6.96095E+12,6.96101E+12,60.134746,daisy
6.96105E+12,6.96111E+12,58.206464,daisy
6.96115E+12,6.96121E+12,60.530475,daisy
6.96125E+12,6.96132E+12,62.140527,daisy
6.96136E+12,6.96142E+12,63.505163,daisy
6.96146E+12,6.96152E+12,61.393391,daisy
6.96158E+12,6.96165E+12,67.546622,daisy
6.9617E+12,6.96175E+12,56.888131,daisy
6.96179E+12,6.96185E+12,63.213235,daisy
6.96189E+12,6.96196E+12,66.750058,daisy
6.96199E+12,6.96206E+12,66.858965,daisy
6.96209E+12,6.96216E+12,65.649434,daisy
6.96222E+12,6.96228E+12,57.542297,daisy
6.96233E+12,6.96239E+12,62.613027,daisy
6.96243E+12,6.96249E+12,60.845631,daisy
6.96253E+12,6.96259E+12,59.490058,daisy
6.96263E+12,6.96271E+12,78.100997,daisy
6.96274E+12,6.9628E+12,54.879433,daisy
6.96283E+12,6.9629E+12,67.25235,daisy
6.96293E+12,6.96299E+12,63.443079,daisy
6.96303E+12,6.96309E+12,63.756413,daisy
6.96313E+12,6.96319E+12,59.732558,daisy
6.96323E+12,6.9633E+12,66.001517,daisy
6.96333E+12,6.9634E+12,65.474225,daisy
6.96346E+12,6.96352E+12,60.380631,daisy
6.96357E+12,6.96363E+12,67.345163,daisy
6.96366E+12,6.96372E+12,57.821516,daisy
6.96377E+12,6.96384E+12,64.359642,daisy
6.96387E+12,6.96392E+12,56.060943,daisy
6.96397E+12,6.96403E+12,66.675215,daisy
6.96407E+12,6.96413E+12,66.668965,daisy
6.96417E+12,6.96424E+12,74.362507,daisy
6.96427E+12,6.96434E+12,70.812664,daisy
6.96437E+12,6.96443E+12,60.018079,daisy
6.96448E+12,6.96454E+12,63.858288,daisy
6.96457E+12,6.96463E+12,66.655944,daisy
6.96467E+12,6.96473E+12,61.717767,daisy
6.96477E+12,6.96484E+12,64.361777,daisy
6.96487E+12,6.96493E+12,64.803288,daisy
6.96497E+12,6.96504E+12,65.67084,daisy
6.96507E+12,6.96513E+12,60.181881,daisy
6.96517E+12,6.96523E+12,60.233079,daisy
6.96527E+12,6.96533E+12,58.34537,daisy
6.96537E+12,6.96544E+12,63.290267,daisy
6.96547E+12,6.96554E+12,63.031621,daisy
6.96557E+12,6.96563E+12,61.846412,daisy
6.96567E+12,6.96574E+12,62.679277,daisy
6.9658E+12,6.96586E+12,60.95761,daisy
6.96592E+12,6.96598E+12,61.112975,daisy
6.96601E+12,6.96607E+12,65.724121,daisy
6.96611E+12,6.96617E+12,59.7361,daisy
6.96621E+12,6.96627E+12,58.858287,daisy
6.96631E+12,6.96638E+12,62.197038,daisy
6.96641E+12,6.96648E+12,69.498704,daisy
6.96651E+12,6.96657E+12,60.344121,daisy
6.96661E+12,6.96668E+12,65.640788,daisy
6.96671E+12,6.96678E+12,66.920893,daisy
6.96681E+12,6.96688E+12,64.655579,daisy
6.96691E+12,6.96697E+12,63.587142,daisy
6.96701E+12,6.96707E+12,57.322662,daisy
6.96711E+12,6.96718E+12,66.024954,daisy
6.96721E+12,6.96728E+12,64.919798,daisy
6.96731E+12,6.96738E+12,63.665423,daisy
6.96741E+12,6.96748E+12,61.415787,daisy
6.96751E+12,6.96758E+12,68.702819,daisy
6.96761E+12,6.96767E+12,55.186516,daisy
6.96772E+12,6.96778E+12,60.912298,daisy
6.96781E+12,6.96788E+12,66.180162,daisy
6.96791E+12,6.96798E+12,63.234173,daisy
6.96802E+12,6.96808E+12,60.213287,daisy
6.96812E+12,6.96818E+12,62.090527,daisy
6.96822E+12,6.96828E+12,60.519642,daisy
6.96832E+12,6.96838E+12,62.804121,daisy
6.96844E+12,6.9685E+12,60.171099,daisy
6.96857E+12,6.96863E+12,62.0961,daisy
6.96865E+12,6.96871E+12,62.110996,daisy
6.96875E+12,6.96882E+12,64.14334,daisy
6.96885E+12,6.96891E+12,61.897142,daisy
6.96895E+12,6.96901E+12,60.477454,daisy
6.96905E+12,6.96912E+12,63.961621,daisy
6.96915E+12,6.96922E+12,70.067403,daisy
6.96925E+12,6.96932E+12,70.510789,daisy
6.96936E+12,6.96942E+12,62.156934,daisy
6.96946E+12,6.96952E+12,63.776152,daisy
6.96956E+12,6.96962E+12,61.668027,daisy
6.96966E+12,6.96972E+12,61.323808,daisy
6.96976E+12,6.96982E+12,61.83485,daisy
6.96986E+12,6.96992E+12,66.347298,daisy
6.96996E+12,6.97003E+12,65.160892,daisy
6.97006E+12,6.97012E+12,61.607871,daisy
6.97016E+12,6.97022E+12,58.30334,daisy
6.97026E+12,6.97032E+12,58.621881,daisy
6.97036E+12,6.97042E+12,58.017505,daisy
6.97046E+12,6.97052E+12,55.34313,daisy
6.97056E+12,6.97062E+12,56.65886,daisy
6.97066E+12,6.97072E+12,58.563912,daisy
6.97076E+12,6.97082E+12,55.211724,daisy
6.97086E+12,6.97093E+12,66.753861,daisy
6.97096E+12,6.97102E+12,60.420215,daisy
6.97106E+12,6.97112E+12,55.577402,daisy
6.97116E+12,6.97123E+12,60.944746,daisy
6.97128E+12,6.97134E+12,59.109902,daisy
6.97136E+12,6.97142E+12,57.618912,daisy
6.97146E+12,6.97153E+12,63.930214,daisy
6.97156E+12,6.97163E+12,63.641204,daisy
6.97168E+12,6.97174E+12,60.060267,daisy
6.97176E+12,6.97182E+12,59.754381,daisy
6.97187E+12,6.97193E+12,62.736048,daisy
6.97197E+12,6.97203E+12,62.014225,daisy
6.97207E+12,6.97213E+12,67.944069,daisy
6.97217E+12,6.97223E+12,62.683965,daisy
6.97227E+12,6.97233E+12,59.752923,daisy
6.97237E+12,6.97243E+12,65.513652,daisy
6.97247E+12,6.97254E+12,67.75683,daisy
6.97257E+12,6.97264E+12,66.383809,daisy
6.97267E+12,6.97273E+12,59.670371,daisy
6.97277E+12,6.97283E+12,66.840944,daisy
6.97287E+12,6.97294E+12,66.414069,daisy
6.97297E+12,6.97304E+12,68.11058,daisy
