Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
4,1.64E+14,1.64E+14,82.85959216,,1.64E+14,65.3911,roses,,148.2506922,,,23,6,,,
4,1.64E+14,1.64E+14,76.11818416,,1.64E+14,61.997767,roses,,138.1159512,,,24,6,,,
4,1.64E+14,1.64E+14,79.09089316,,1.64E+14,63.26084,roses,,142.3517332,,,25,6,,,
4,1.64E+14,1.64E+14,85.67740516,,1.64E+14,65.267194,roses,,150.9445992,,,26,6,,,
4,1.64E+14,1.64E+14,75.75912216,,1.64E+14,56.175475,roses,,131.9345972,,,27,6,,,
4,1.64E+14,1.64E+14,76.96651916,,1.64E+14,61.521933,roses,,138.4884522,,,28,6,,,
5,1.64E+14,1.64E+14,79.95558116,,1.64E+14,64.498497,roses,,144.4540782,,,29,6,,,
5,1.64E+14,1.64E+14,78.94813216,,1.64E+14,58.265683,roses,,137.2138152,,,30,6,,,
5,1.64E+14,1.64E+14,84.40636316,,1.64E+14,63.984017,roses,,148.3903802,,,31,6,,,
5,1.64E+14,1.64E+14,76.74282164,,1.64E+14,62.406256,roses,,139.1490776,,,32,7,,,
5,1.64E+14,1.64E+14,83.67178164,,1.64E+14,53.618182,roses,,137.2899636,,,33,6,,,
5,1.64E+14,1.64E+14,78.14948716,,1.64E+14,75.605893,roses,,153.7553802,,,34,6,,,
6,1.64E+14,1.64E+14,77.22167416,,1.64E+14,59.8411,roses,,137.0627742,,,35,6,,,
6,1.64E+14,1.64E+14,83.28844616,,1.64E+14,54.456307,roses,,137.7447532,,,36,6,,,
6,1.64E+14,1.64E+14,83.13042516,,1.64E+14,54.625995,roses,,137.7564202,,,37,5,,,
6,1.64E+14,1.64E+14,89.33136316,,1.64E+14,54.147089,roses,,143.4784522,,,38,6,,,
6,1.64E+14,1.64E+14,80.71006164,,1.64E+14,55.604745,roses,,136.3148066,,,39,7,,,
6,1.64E+14,1.64E+14,84.39954164,,1.64E+14,64.145683,roses,,148.5452246,,,40,6,,,
7,1.64E+14,1.64E+14,76.70417416,,1.64E+14,64.651985,dandelion,,141.3561592,,,41,6,,,
7,1.64E+14,1.64E+14,83.34516516,,1.64E+14,57.617037,dandelion,,140.9622022,,,42,6,,,
7,1.64E+14,1.64E+14,81.07875816,,1.64E+14,61.31511,dandelion,,142.3938682,,,43,5,,,
7,1.64E+14,1.64E+14,85.55375916,,1.64E+14,58.424537,daisy,,143.9782962,,,44,6,,,
7,1.64E+14,1.64E+14,78.80615416,,1.64E+14,57.438548,tulips,,136.2447022,,,45,6,,,
7,1.64E+14,1.64E+14,83.14860216,,1.64E+14,53.924068,roses,,137.0726702,,,46,6,,,
8,1.64E+14,1.64E+14,82.42990416,,1.64E+14,61.968027,roses,,144.3979312,,,47,6,,,
8,1.64E+14,1.64E+14,75.96719516,,1.64E+14,58.127246,roses,,134.0944412,,,48,6,,,
8,1.64E+14,1.64E+14,83.97917516,,1.64E+14,58.158964,roses,,142.1381392,,,49,6,,,
8,1.64E+14,1.64E+14,78.45891416,,1.64E+14,62.042662,roses,,140.5015762,,,50,6,,,
8,1.64E+14,1.64E+14,80.22731641,,1.64E+14,63.773392,roses,,144.0007084,,,51,6,,,
8,1.64E+14,1.64E+14,75.56188316,,1.64E+14,57.722974,roses,,133.2848572,,,52,6,,,
9,1.64E+14,1.64E+14,82.55037316,,1.64E+14,65.870007,roses,,148.4203802,,,53,6,,,
9,1.64E+14,1.64E+14,78.55120616,,1.64E+14,66.356517,roses,,144.9077232,,,54,6,,,
9,1.64E+14,1.64E+14,81.12427916,,1.64E+14,66.304486,roses,,147.4287652,,,55,6,,,
9,1.64E+14,1.64E+14,79.77672716,,1.64E+14,60.708548,roses,,140.4852752,,,56,6,,,
9,1.64E+14,1.64E+14,83.39578916,,1.64E+14,57.727714,tulips,,141.1235032,,,57,6,,,
9,1.64E+14,1.64E+14,83.76709216,,1.64E+14,61.298235,roses,,145.0653272,,,58,6,,,
10,1.64E+14,1.64E+14,78.46860116,,1.64E+14,65.319955,daisy,,143.7885562,,,59,5,,,
10,1.64E+14,1.64E+14,76.57745516,,1.64E+14,53.943495,roses,,130.5209502,,,60,6,,,
10,1.64E+14,1.64E+14,76.21151816,,1.64E+14,55.509016,roses,,131.7205342,,,61,6,,,
10,1.64E+14,1.64E+14,76.28834116,,1.64E+14,55.415057,roses,,131.7033982,,,62,6,,,
10,1.64E+14,1.64E+14,74.69266416,,1.64E+14,60.171985,roses,,134.8646492,,,63,6,,,
10,1.64E+14,1.64E+14,76.98370616,,1.64E+14,53.220839,roses,,130.2045452,,,64,6,,,
10,1.64E+14,1.64E+14,77.00334116,,1.64E+14,59.390214,roses,,136.3935552,,,65,6,,,
11,1.64E+14,1.64E+14,77.18787216,,1.64E+14,56.385683,roses,,133.5735552,,,66,6,,,
11,1.64E+14,1.64E+14,76.63438216,,1.64E+14,66.061205,roses,,142.6955872,,,67,6,,,
11,1.64E+14,1.64E+14,78.12761216,,1.64E+14,59.079537,roses,,137.2071492,,,68,6,,,
11,1.64E+14,1.64E+14,84.73698716,,1.64E+14,57.778183,roses,,142.5151702,,,69,6,,,
11,1.64E+14,1.64E+14,80.55938316,,1.64E+14,59.748078,roses,,140.3074612,,,70,6,,,
11,1.64E+14,1.64E+14,85.65334216,,1.64E+14,54.625058,tulips,,140.2784002,,,71,6,,,
12,1.64E+14,1.64E+14,76.34625816,,1.64E+14,55.14662,roses,,131.4928782,,,72,6,,,
12,1.64E+14,1.64E+14,76.09563216,,1.64E+14,64.381361,tulips,,140.4769932,,,73,6,,,
12,1.64E+14,1.64E+14,77.68953916,,1.64E+14,58.651569,tulips,,136.3411082,,,74,6,,,
12,1.64E+14,1.64E+14,77.20974716,,1.64E+14,56.669016,tulips,,133.8787632,,,75,6,,,
12,1.64E+14,1.64E+14,90.76886416,,1.64E+14,62.73485,tulips,,153.5037142,,,76,6,,,
12,1.64E+14,1.64E+14,80.22089316,,1.64E+14,61.620735,tulips,,141.8416282,,,77,6,,,
13,1.64E+14,1.64E+14,81.76485216,,1.64E+14,62.521204,tulips,,144.2860562,,,78,6,,,
13,1.64E+14,1.64E+14,81.05032116,,1.64E+14,59.830058,tulips,,140.8803792,,,79,6,,,
13,1.64E+14,1.64E+14,79.18329164,,1.64E+14,59.780266,tulips,,138.9635576,,,80,6,,,
13,1.64E+14,1.64E+14,83.65704164,,1.64E+14,59.159017,roses,,142.8160586,,,81,5,,,
13,1.64E+14,1.64E+14,79.10927816,,1.64E+14,58.776308,roses,,137.8855862,,,82,6,,,
13,1.64E+14,1.64E+14,80.45365416,,1.64E+14,68.526048,roses,,148.9797022,,,83,6,,,
14,1.64E+14,1.64E+14,75.00417516,,1.64E+14,58.688026,roses,,133.6922012,,,84,6,,,
14,1.64E+14,1.64E+14,79.01474716,,1.64E+14,60.94412,daisy,,139.9588672,,,85,6,,,
14,1.64E+14,1.64E+14,78.56282116,,1.64E+14,54.065526,roses,,132.6283472,,,86,6,,,
14,1.64E+14,1.64E+14,77.49563316,,1.64E+14,63.741777,roses,,141.2374102,,,87,5,,,
14,1.64E+14,1.64E+14,82.33328916,,1.64E+14,59.973287,roses,,142.3065762,,,88,6,,,
14,1.64E+14,1.64E+14,75.47953916,,1.64E+14,56.857922,roses,,132.3374612,,,89,6,,,
14,1.64E+14,1.64E+14,83.70167516,,1.64E+14,55.399381,roses,,139.1010562,,,90,6,,,
15,1.64E+14,1.64E+14,74.36714216,,1.64E+14,61.794434,roses,,136.1615762,,,91,6,,,
15,1.64E+14,1.64E+14,85.22146716,,1.64E+14,60.864068,roses,,146.0855352,,,92,6,,,
15,1.64E+14,1.64E+14,81.58917516,,1.64E+14,58.267089,daisy,,139.8562642,,,93,6,,,
15,1.64E+14,1.64E+14,79.68365416,,1.64E+14,54.308026,roses,,133.9916802,,,94,6,,,
15,1.64E+14,1.64E+14,78.29610216,,1.64E+14,57.691203,roses,,135.9873052,,,95,5,,,
15,1.64E+14,1.64E+14,81.17875816,,1.64E+14,59.514485,roses,,140.6932432,,,96,6,,,
16,1.64E+14,1.64E+14,86.38849816,,1.64E+14,60.299381,daisy,,146.6878792,,,97,6,,,
16,1.64E+14,1.64E+14,104.2540216,,1.64E+14,67.121778,daisy,,171.3757996,,,98,6,,,
16,1.64E+14,1.64E+14,83.97047716,,1.64E+14,63.817975,daisy,,147.7884522,,,99,6,,,
16,1.64E+14,1.64E+14,76.17823716,,1.64E+14,63.0261,roses,,139.2043372,,,100,6,,,
16,1.64E+14,1.64E+14,81.90521616,,1.64E+14,60.569485,roses,,142.4747012,,,101,6,,,
17,1.64E+14,1.64E+14,87.02068616,,1.64E+14,56.724589,roses,,143.7452752,,,102,6,,,
17,1.64E+14,1.64E+14,76.12698616,,1.64E+14,60.648913,roses,,136.7758992,,,103,6,,,
17,1.64E+14,1.64E+14,78.92907164,,1.64E+14,68.642038,daisy,,147.5711096,,,104,6,,,
17,1.64E+14,1.64E+14,77.61974716,,1.64E+14,63.717923,roses,,141.3376702,,,105,6,,,
17,1.64E+14,1.64E+14,95.31209316,,1.64E+14,62.295058,roses,,157.6071512,,,106,6,,,
17,1.64E+14,1.64E+14,76.16839316,,1.64E+14,66.010111,daisy,,142.1785042,,,107,6,,,
18,1.64E+14,1.64E+14,82.16521616,,1.64E+14,67.28209,daisy,,149.4473062,,,108,6,,,
18,1.64E+14,1.64E+14,76.49927916,,1.64E+14,59.850735,daisy,,136.3500142,,,109,6,,,
18,1.64E+14,1.64E+14,86.20292616,,1.64E+14,62.951777,daisy,,149.1547032,,,110,5,,,
18,1.64E+14,1.64E+14,78.45000816,,1.64E+14,63.503704,roses,,141.9537122,,,111,6,,,
18,1.64E+14,1.64E+14,74.73735116,,1.64E+14,66.239485,daisy,,140.9768362,,,112,6,,,
18,1.64E+14,1.64E+14,81.92698816,,1.64E+14,57.14813,daisy,,139.0751182,,,113,6,,,
19,1.64E+14,1.64E+14,88.48974916,,1.64E+14,56.597141,daisy,,145.0868902,,,114,6,,,
19,1.64E+14,1.64E+14,77.33828916,,1.64E+14,82.053342,daisy,,159.3916312,,,115,6,,,
19,1.64E+14,1.64E+14,78.85542416,,1.64E+14,64.414069,daisy,,143.2694932,,,116,6,,,
19,1.64E+14,1.64E+14,82.58485216,,1.64E+14,61.685683,daisy,,144.2705352,,,117,5,,,
19,1.64E+14,1.64E+14,75.55391416,,1.64E+14,68.702611,daisy,,144.2565252,,,118,6,,,
19,1.64E+14,1.64E+14,76.79964316,,1.64E+14,64.453757,daisy,,141.2534002,,,119,6,,,
20,1.64E+14,1.64E+14,80.91063316,,1.64E+14,64.823131,daisy,,145.7337642,,,120,6,,,
20,1.64E+14,1.64E+14,75.05792416,,1.64E+14,66.734694,daisy,,141.7926182,,,121,6,,,
20,1.64E+14,1.64E+14,86.33928164,,1.64E+14,89.422509,daisy,,175.7617906,,,122,6,,,
20,1.64E+14,1.64E+14,77.64995616,,1.64E+14,53.750422,daisy,,131.4003782,,,123,6,,,
20,1.64E+14,1.64E+14,82.91438316,,1.64E+14,57.007245,daisy,,139.9216282,,,124,6,,,
20,1.64E+14,1.64E+14,82.55292516,,1.64E+14,60.085578,roses,,142.6385032,,,125,6,,,
21,1.64E+14,1.64E+14,83.28787316,,1.64E+14,54.10537,roses,,137.3932432,,,126,6,,,
21,1.64E+14,1.64E+14,79.59865316,,1.64E+14,60.485266,roses,,140.0839192,,,127,6,,,
21,1.64E+14,1.64E+14,84.33579164,,1.64E+14,59.225422,roses,,143.5612136,,,128,6,,,
21,1.64E+14,1.64E+14,76.87693516,,1.64E+14,97.202614,roses,,174.0795492,,,129,6,,,
21,1.64E+14,1.64E+14,78.10766416,,1.64E+14,70.255997,daisy,,148.3636612,,,130,6,,,
21,1.64E+14,1.64E+14,82.28401816,,1.64E+14,84.100946,roses,,166.3849642,,,131,6,,,
22,1.64E+14,1.64E+14,78.77490316,,1.64E+14,56.315371,roses,,135.0902742,,,132,5,,,
22,1.64E+14,1.64E+14,77.45813316,,1.64E+14,64.517871,roses,,141.9760042,,,133,6,,,
22,1.64E+14,1.64E+14,81.99896616,,1.64E+14,53.365839,roses,,135.3648052,,,134,6,,,
22,1.64E+14,1.64E+14,81.35073816,,1.64E+14,63.375371,daisy,,144.7261092,,,135,6,,,
22,1.64E+14,1.64E+14,78.79203916,,1.64E+14,64.611361,roses,,143.4034002,,,136,6,,,
22,1.64E+14,1.64E+14,77.08657164,,1.64E+14,59.452402,roses,,136.5389736,,,137,6,,,
23,1.64E+14,1.64E+14,83.24698716,,1.64E+14,53.442766,roses,,136.6897532,,,138,6,,,
23,1.64E+14,1.64E+14,78.67511216,,1.64E+14,66.505058,roses,,145.1801702,,,139,6,,,
23,1.64E+14,1.64E+14,78.23209116,,1.64E+14,68.20485,roses,,146.4369412,,,140,6,,,
23,1.64E+14,1.64E+14,82.57172716,,1.64E+14,63.974955,roses,,146.5466822,,,141,6,,,
23,1.64E+14,1.64E+14,75.75985216,,1.64E+14,61.595006,roses,,137.3548582,,,142,6,,,
23,1.64E+14,1.64E+14,83.47006116,,1.64E+14,62.097246,daisy,,145.5673072,,,143,6,,,
24,1.64E+14,1.64E+14,81.02157164,,1.64E+14,55.027088,roses,,136.0486596,,,144,6,,,
24,1.64E+14,1.64E+14,75.16360216,,1.64E+14,64.202663,daisy,,139.3662652,,,145,6,,,
24,1.64E+14,1.64E+14,76.57771616,,1.64E+14,60.650787,roses,,137.2285032,,,146,6,,,
24,1.64E+14,1.64E+14,77.85802916,,1.64E+14,55.889954,roses,,133.7479832,,,147,5,,,
24,1.64E+14,1.64E+14,75.47714316,,1.64E+14,60.680006,roses,,136.1571492,,,148,6,,,
24,1.64E+14,1.64E+14,79.12766416,,1.64E+14,55.533131,roses,,134.6607952,,,149,6,,,
25,1.64E+14,1.64E+14,78.23141416,,1.64E+14,67.094017,roses,,145.3254312,,,150,6,,,
25,1.64E+14,1.64E+14,77.54224816,,1.64E+14,62.759955,roses,,140.3022032,,,151,6,,,
25,1.64E+14,1.64E+14,79.47172716,,1.64E+14,59.370006,daisy,,138.8417332,,,152,6,,,
25,1.64E+14,1.64E+14,81.02834216,,1.64E+14,63.158496,roses,,144.1868382,,,153,6,,,
25,1.64E+14,1.64E+14,79.39433116,,1.64E+14,67.994069,roses,,147.3884002,,,154,6,,,
25,1.64E+14,1.64E+14,83.94053164,,1.64E+14,62.659173,roses,,146.5997046,,,155,5,,,
26,1.64E+14,1.64E+14,78.82302916,,1.64E+14,64.832871,daisy,,143.6559002,,,156,6,,,
26,1.64E+14,1.64E+14,79.73818516,,1.64E+14,60.886725,roses,,140.6249102,,,157,6,,,
26,1.64E+14,1.64E+14,81.34969516,,1.64E+14,60.862766,roses,,142.2124612,,,158,6,,,
26,1.64E+14,1.64E+14,77.92058116,,1.64E+14,61.528808,roses,,139.4493892,,,159,6,,,
26,1.64E+14,1.64E+14,82.08828916,,1.64E+14,64.516777,roses,,146.6050662,,,160,6,,,
26,1.64E+14,1.64E+14,79.66407116,,1.64E+14,54.510422,roses,,134.1744932,,,161,6,,,
27,1.64E+14,1.64E+14,85.87427916,,1.64E+14,53.528651,roses,,139.4029302,,,162,6,,,
27,1.64E+14,1.64E+14,77.53073716,,1.64E+14,59.779121,roses,,137.3098582,,,163,6,,,
27,1.64E+14,1.64E+14,81.10907164,,1.64E+14,58.717454,roses,,139.8265256,,,164,6,,,
27,1.64E+14,1.64E+14,86.60766516,,1.64E+14,79.508549,roses,,166.1162142,,,165,6,,,
27,1.64E+14,1.64E+14,75.76255916,,1.64E+14,56.797193,roses,,132.5597522,,,166,6,,,
27,1.64E+14,1.64E+14,82.51063316,,1.64E+14,68.279591,roses,,150.7902242,,,167,6,,,
28,1.64E+14,1.64E+14,76.71115316,,1.64E+14,74.350267,roses,,151.0614202,,,168,6,,,
28,1.64E+14,1.64E+14,75.27766416,,1.64E+14,64.775892,roses,,140.0535562,,,169,6,,,
28,1.64E+14,1.64E+14,79.17865416,,1.64E+14,54.270526,roses,,133.4491802,,,170,6,,,
28,1.64E+14,1.64E+14,81.04948816,,1.64E+14,63.89287,roses,,144.9423582,,,171,6,,,
28,1.64E+14,1.64E+14,78.90620616,,1.64E+14,64.561048,roses,,143.4672542,,,172,6,,,
28,1.64E+14,1.64E+14,85.66401816,,1.64E+14,60.489537,roses,,146.1535552,,,173,6,,,
29,1.64E+14,1.64E+14,76.49115316,,1.64E+14,54.915839,roses,,131.4069922,,,174,6,,,
29,1.64E+14,1.64E+14,76.88245616,,1.64E+14,52.179172,roses,,129.0616282,,,175,6,,,
29,1.64E+14,1.64E+14,75.22110116,,1.64E+14,61.995527,roses,,137.2166282,,,176,6,,,
29,1.64E+14,1.64E+14,84.30823716,,1.64E+14,59.030579,roses,,143.3388162,,,177,6,,,
29,1.64E+14,1.64E+14,77.17120616,,1.64E+14,67.404121,roses,,144.5753272,,,178,6,,,
29,1.64E+14,1.64E+14,78.43287216,,1.64E+14,60.448548,daisy,,138.8814202,,,179,6,,,
30,1.64E+14,1.64E+14,75.82974716,,1.64E+14,62.969225,roses,,138.7989722,,,180,5,,,
30,1.64E+14,1.64E+14,81.28532164,,1.64E+14,59.351099,daisy,,140.6364206,,,181,6,,,
30,1.64E+14,1.64E+14,78.42011216,,1.64E+14,56.318339,roses,,134.7384512,,,182,6,,,
30,1.64E+14,1.64E+14,81.85933116,,1.64E+14,60.1336,roses,,141.9929312,,,183,6,,,
30,1.64E+14,1.64E+14,80.56381164,,1.64E+14,65.357923,roses,,145.9217346,,,184,6,,,
30,1.64E+14,1.64E+14,76.78537216,,1.64E+14,57.627037,roses,,134.4124092,,,185,6,,,
31,1.64E+14,1.64E+14,89.62605164,,1.64E+14,64.246152,roses,,153.8722036,,,186,5,,,
31,1.64E+14,1.64E+14,75.30073716,,1.64E+14,61.232246,roses,,136.5329832,,,187,5,,,
31,1.64E+14,1.64E+14,89.27318616,,1.64E+14,59.833183,daisy,,149.1063692,,,188,5,,,
31,1.64E+14,1.64E+14,76.04860216,,1.64E+14,59.105526,roses,,135.1541282,,,189,5,,,
31,1.64E+14,1.64E+14,78.03667516,,1.64E+14,59.689434,roses,,137.7261092,,,190,5,,,
31,1.64E+14,1.64E+14,79.25396716,,1.64E+14,62.903548,roses,,142.1575152,,,191,5,,,
32,1.64E+14,1.64E+14,79.34422716,,1.64E+14,50.876047,roses,,130.2202742,,,192,5,,,
32,1.64E+14,1.64E+14,76.86308164,,1.64E+14,58.126204,roses,,134.9892856,,,193,5,,,
32,1.64E+14,1.64E+14,84.85240516,,1.64E+14,67.519851,roses,,152.3722562,,,194,5,,,
32,1.64E+14,1.64E+14,78.71245616,,1.64E+14,62.405111,roses,,141.1175672,,,195,5,,,
32,1.64E+14,1.64E+14,84.05995616,,1.64E+14,62.022975,roses,,146.0829312,,,196,5,,,
32,1.64E+14,1.64E+14,78.10922716,,1.64E+14,58.890162,roses,,136.9993892,,,197,5,,,
32,1.64E+14,1.64E+14,81.89032116,,1.64E+14,62.613131,daisy,,144.5034522,,,198,5,,,
33,1.64E+14,1.64E+14,77.19995616,,1.64E+14,60.139745,roses,,137.3397012,,,199,5,,,
33,1.64E+14,1.64E+14,80.26667516,,1.64E+14,61.586204,roses,,141.8528792,,,200,5,,,
33,1.64E+14,1.64E+14,80.94532116,,1.64E+14,63.189069,roses,,144.1343902,,,201,5,,,
33,1.64E+14,1.64E+14,77.32021616,,1.64E+14,61.876204,daisy,,139.1964202,,,202,5,,,
33,1.64E+14,1.64E+14,84.62865416,,1.64E+14,56.303339,roses,,140.9319932,,,203,5,,,
33,1.64E+14,1.64E+14,83.45365416,,1.64E+14,61.971412,roses,,145.4250662,,,204,5,,,
34,1.64E+14,1.64E+14,80.59901816,,1.64E+14,58.513703,roses,,139.1127212,,,205,5,,,
34,1.64E+14,1.64E+14,77.78537216,,1.64E+14,59.508808,roses,,137.2941802,,,206,5,,,
34,1.64E+14,1.64E+14,80.79355164,,1.64E+14,64.149902,roses,,144.9434536,,,207,5,,,
34,1.64E+14,1.64E+14,80.75714316,,1.64E+14,62.803183,roses,,143.5603262,,,208,5,,,
34,1.64E+14,1.64E+14,78.09672616,,1.64E+14,60.937454,roses,,139.0341802,,,209,5,,,
34,1.64E+14,1.64E+14,83.73912316,,1.64E+14,62.453496,roses,,146.1926192,,,210,5,,,
35,1.64E+14,1.64E+14,78.04802916,,1.64E+14,57.774277,roses,,135.8223062,,,211,5,,,
35,1.64E+14,1.64E+14,85.49782116,,1.64E+14,65.99058,roses,,151.4884012,,,212,5,,,
35,1.64E+14,1.64E+14,78.69193516,,1.64E+14,66.162767,roses,,144.8547022,,,213,5,,,
35,1.64E+14,1.64E+14,77.96360216,,1.64E+14,63.830736,roses,,141.7943382,,,214,5,,,
35,1.64E+14,1.64E+14,80.19766516,,1.64E+14,61.096881,daisy,,141.2945462,,,215,5,,,
35,1.64E+14,1.64E+14,77.31292516,,1.64E+14,56.957506,roses,,134.2704312,,,216,5,,,
36,1.64E+14,1.64E+14,88.54980116,,1.64E+14,58.237193,roses,,146.7869942,,,217,5,,,
36,1.64E+14,1.64E+14,79.87146616,,1.64E+14,55.199797,roses,,135.0712632,,,218,5,,,
36,1.64E+14,1.64E+14,79.69589416,,1.64E+14,56.103078,roses,,135.7989722,,,219,5,,,
36,1.64E+14,1.64E+14,79.18750816,,1.64E+14,62.214538,roses,,141.4020462,,,220,5,,,
36,1.64E+14,1.64E+14,81.82922716,,1.64E+14,53.177609,roses,,135.0068362,,,221,5,,,
36,1.64E+14,1.64E+14,81.09959216,,1.64E+14,62.195527,roses,,143.2951192,,,222,5,,,
37,1.64E+14,1.64E+14,86.26235216,,1.64E+14,62.815423,daisy,,149.0777752,,,223,5,,,
37,1.64E+14,1.64E+14,81.71438416,,1.64E+14,54.527401,roses,,136.2417852,,,224,5,,,
37,1.64E+14,1.64E+14,79.06339316,,1.64E+14,61.317506,roses,,140.3808992,,,225,5,,,
37,1.64E+14,1.64E+14,78.33797616,,1.64E+14,60.125423,roses,,138.4633992,,,226,5,,,
37,1.64E+14,1.64E+14,80.28964416,,1.64E+14,61.09084,roses,,141.3804842,,,227,5,,,
38,1.64E+14,1.64E+14,83.65058116,,1.64E+14,84.653862,daisy,,168.3044432,,,228,5,,,
38,1.64E+14,1.64E+14,87.82980116,,1.64E+14,57.996985,daisy,,145.8267862,,,229,5,,,
38,1.64E+14,1.64E+14,75.75266416,,1.64E+14,65.552767,roses,,141.3054312,,,230,5,,,
38,1.64E+14,1.64E+14,81.84698716,,1.64E+14,56.546725,roses,,138.3937122,,,231,5,,,
38,1.64E+14,1.64E+14,81.45688316,,1.64E+14,67.073445,roses,,148.5303282,,,232,5,,,
38,1.64E+14,1.64E+14,75.81922616,,1.64E+14,64.823913,roses,,140.6431392,,,233,5,,,
39,1.64E+14,1.64E+14,78.74646716,,1.64E+14,53.315005,roses,,132.0614722,,,234,5,,,
39,1.64E+14,1.64E+14,76.26000716,,1.64E+14,65.323027,roses,,141.5830342,,,235,6,,,
39,1.64E+14,1.64E+14,79.06302916,,1.64E+14,57.042558,daisy,,136.1055872,,,236,5,,,
39,1.64E+14,1.64E+14,78.27131164,,1.64E+14,53.88313,roses,,132.1544416,,,237,4,,,
39,1.64E+14,1.64E+14,77.74068516,,1.64E+14,59.003964,daisy,,136.7446492,,,238,5,,,
39,1.64E+14,1.64E+14,77.51969516,,1.64E+14,56.104276,roses,,133.6239712,,,239,5,,,
39,1.64E+14,1.64E+14,80.51162316,,1.64E+14,63.038861,roses,,143.5504842,,,240,6,,,
40,1.64E+14,1.64E+14,85.61589416,,1.64E+14,59.697037,daisy,,145.3129312,,,241,5,,,
40,1.64E+14,1.64E+14,80.44250816,,1.64E+14,63.909121,roses,,144.3516292,,,242,5,,,
40,1.64E+14,1.64E+14,79.54193516,,1.64E+14,63.502819,roses,,143.0447542,,,243,5,,,
40,1.64E+14,1.64E+14,80.47167516,,1.64E+14,58.806725,roses,,139.2784002,,,244,5,,,
40,1.64E+14,1.64E+14,87.04110216,,1.64E+14,64.847246,roses,,151.8883482,,,245,5,,,
40,1.64E+14,1.64E+14,78.75276816,,1.64E+14,69.495372,roses,,148.2481402,,,246,5,,,
41,1.64E+14,1.64E+14,80.12938316,,1.64E+14,58.989902,roses,,139.1192852,,,247,5,,,
41,1.64E+14,1.64E+14,79.81052916,,1.64E+14,65.399798,roses,,145.2103272,,,248,5,,,
41,1.64E+14,1.64E+14,80.84912316,,1.64E+14,65.30261,roses,,146.1517332,,,249,5,,,
41,1.64E+14,1.64E+14,85.00542516,,1.64E+14,67.572975,roses,,152.5784002,,,250,5,,,
41,1.64E+14,1.64E+14,78.34157164,,1.64E+14,67.547611,roses,,145.8891826,,,251,5,,,
